p	d	Pr(p,d)
297	4	1.00
297	5	1.00
297	6	1.00
297	7	1.00
297	8	1.00
297	9	0.30
297	10	0.08
298	1	1.00
298	2	1.00
298	3	0.39
298	4	0.35
299	1	1.00
299	2	1.00
299	3	1.00
299	4	1.00
299	5	0.50
299	6	0.07
300	1	1.00
300	2	1.00
300	3	1.00
300	4	0.76
300	5	0.24
301	1	1.00
301	2	1.00
301	3	1.00
301	4	0.86
301	5	0.14
302	1	1.00
302	2	1.00
302	3	1.00
302	4	0.51
302	5	0.24
303	1	1.00
303	2	1.00
303	3	1.00
303	4	1.00
303	5	1.00
303	6	1.00
303	7	1.00
303	8	1.00
303	9	0.73
303	10	0.52
304	1	1.00
304	2	0.16
304	3	0.04
305	1	1.00
305	2	1.00
305	3	1.00
305	4	1.00
305	5	1.00
305	6	0.16
305	7	0.04
306	1	1.00
306	2	1.00
306	3	1.00
306	4	1.00
306	5	1.00
306	6	0.12
306	7	0.09
307	1	1.00
307	2	1.00
307	3	1.00
307	4	1.00
307	5	1.00
307	6	1.00
307	7	1.00
307	8	1.00
307	9	0.63
307	10	0.23
308	1	1.00
308	2	1.00
308	3	1.00
308	4	0.87
308	5	0.33
309	1	1.00
309	2	0.97
309	3	0.70
310	1	1.00
310	2	1.00
310	3	1.00
310	4	1.00
310	5	1.00
310	6	1.00
310	7	1.00
310	8	1.00
310	9	0.65
310	10	0.18
311	1	1.00
311	2	1.00
311	3	0.58
311	4	0.47
312	1	1.00
312	2	1.00
312	3	1.00
312	4	1.00
312	5	1.00
312	6	1.00
312	7	1.00
312	8	1.00
312	9	0.69
312	10	0.31
313	1	1.00
313	2	1.00
313	3	1.00
313	4	1.00
313	5	1.00
313	6	1.00
313	7	1.00
313	8	0.72
313	9	0.69
314	1	1.00
314	2	1.00
314	3	1.00
314	4	0.52
314	5	0.26
315	1	1.00
315	2	1.00
315	3	1.00
315	4	1.00
315	5	1.00
315	6	1.00
315	7	1.00
315	8	1.00
315	9	0.90
315	10	0.07
316	1	1.00
316	2	1.00
316	3	0.08
316	4	0.03
317	1	1.00
317	2	1.00
317	3	0.84
317	4	0.27
318	1	1.00
318	2	1.00
318	3	1.00
318	4	0.92
318	5	0.89
319	1	1.00
319	2	0.95
319	3	0.37
320	1	1.00
320	2	1.00
320	3	0.32
320	4	0.26
321	1	1.00
321	2	0.42
321	3	0.20
322	1	1.00
322	2	1.00
322	3	1.00
322	4	1.00
322	5	1.00
322	6	1.00
322	7	1.00
322	8	1.00
322	9	1.00
322	10	0.68
322	11	0.50
323	1	1.00
323	2	1.00
323	3	1.00
323	4	1.00
323	5	1.00
323	6	1.00
323	7	0.15
323	8	0.04
324	1	1.00
324	2	0.91
324	3	0.02
325	1	1.00
325	2	1.00
325	3	1.00
325	4	0.86
325	5	0.85
326	1	1.00
326	2	1.00
326	3	1.00
326	4	0.57
326	5	0.37
327	1	1.00
327	2	1.00
327	3	1.00
327	4	1.00
327	5	1.00
327	6	1.00
327	7	1.00
327	8	1.00
327	9	1.00
327	10	1.00
327	11	0.54
327	12	0.34
328	1	1.00
328	2	1.00
328	3	1.00
328	4	1.00
328	5	1.00
328	6	1.00
328	7	1.00
328	8	0.19
328	9	0.11
329	1	1.00
329	2	1.00
329	3	0.30
329	4	0.13
330	1	1.00
330	2	1.00
330	3	0.43
330	4	0.31
331	1	1.00
331	2	1.00
331	3	1.00
331	4	1.00
331	5	1.00
331	6	1.00
331	7	1.00
331	8	1.00
331	9	0.83
331	10	0.30
332	1	1.00
332	2	1.00
332	3	1.00
332	4	1.00
332	5	1.00
332	6	0.27
332	7	0.06
333	1	1.00
333	2	1.00
333	3	1.00
333	4	1.00
333	5	1.00
333	6	1.00
333	7	1.00
333	8	0.92
333	9	0.82
334	1	1.00
334	2	1.00
334	3	1.00
334	4	1.00
334	5	1.00
334	6	1.00
334	7	1.00
334	8	1.00
334	9	0.78
334	10	0.55
335	1	1.00
335	2	0.68
335	3	0.64
336	1	1.00
336	2	1.00
336	3	1.00
336	4	1.00
336	5	1.00
336	6	0.77
336	7	0.47
337	1	1.00
337	2	1.00
337	3	1.00
337	4	1.00
337	5	1.00
337	6	1.00
337	7	1.00
337	8	0.23
337	9	0.10
338	1	1.00
338	2	1.00
338	3	1.00
338	4	0.29
338	5	0.10
339	1	1.00
339	2	1.00
339	3	1.00
339	4	0.46
339	5	0.38
340	1	1.00
340	2	1.00
340	3	1.00
340	4	0.57
340	5	0.35
341	1	1.00
341	2	1.00
341	3	1.00
341	4	1.00
341	5	1.00
341	6	1.00
341	7	0.62
341	8	0.17
342	1	1.00
342	2	0.65
342	3	0.14
343	1	1.00
343	2	1.00
343	3	1.00
343	4	1.00
343	5	1.00
343	6	1.00
343	7	1.00
343	8	0.36
343	9	0.01
344	1	1.00
344	2	1.00
344	3	1.00
344	4	1.00
344	5	1.00
344	6	1.00
344	7	1.00
344	8	1.00
344	9	0.57
344	10	0.01
345	1	1.00
345	2	1.00
345	3	0.05
345	4	0.03
346	1	1.00
346	2	1.00
346	3	1.00
346	4	1.00
346	5	1.00
346	6	0.06
346	7	0.02
347	1	1.00
347	2	1.00
347	3	1.00
347	4	0.36
347	5	0.28
348	1	1.00
348	2	1.00
348	3	1.00
348	4	1.00
348	5	1.00
348	6	1.00
348	7	0.32
348	8	0.23
349	1	1.00
349	2	1.00
349	3	0.90
349	4	0.82
350	1	1.00
350	2	1.00
350	3	1.00
350	4	1.00
350	5	0.70
350	6	0.06
351	1	1.00
351	2	1.00
351	3	1.00
351	4	1.00
351	5	1.00
351	6	1.00
351	7	0.38
351	8	0.05
352	1	1.00
352	2	1.00
352	3	1.00
352	4	0.63
352	5	0.20
353	1	1.00
353	2	1.00
353	3	1.00
353	4	1.00
353	5	1.00
353	6	1.00
353	7	1.00
353	8	0.97
353	9	0.70
354	1	1.00
354	2	1.00
354	3	1.00
354	4	1.00
354	5	1.00
354	6	1.00
354	7	1.00
354	8	1.00
354	9	1.00
354	10	1.00
354	11	0.68
354	12	0.45
355	1	1.00
355	2	1.00
355	3	1.00
355	4	0.56
355	5	0.04
356	1	1.00
356	2	1.00
356	3	1.00
356	4	1.00
356	5	1.00
356	6	0.40
356	7	0.23
357	1	1.00
357	2	1.00
357	3	1.00
357	4	1.00
357	5	1.00
357	6	1.00
357	7	1.00
357	8	1.00
357	9	1.00
357	10	0.75
357	11	0.67
358	1	1.00
358	2	1.00
358	3	0.53
358	4	0.32
359	1	1.00
359	2	1.00
359	3	1.00
359	4	1.00
359	5	1.00
359	6	1.00
359	7	1.00
359	8	0.96
359	9	0.72
360	1	1.00
360	2	0.87
360	3	0.76
361	1	1.00
361	2	1.00
361	3	1.00
361	4	1.00
361	5	1.00
361	6	0.09
361	7	0.08
362	1	1.00
362	2	1.00
362	3	1.00
362	4	0.13
362	5	0.03
363	1	1.00
363	2	1.00
363	3	1.00
363	4	0.87
363	5	0.05
364	1	1.00
364	2	1.00
364	3	1.00
364	4	1.00
364	5	1.00
364	6	1.00
364	7	1.00
364	8	1.00
364	9	0.81
364	10	0.02
365	1	1.00
365	2	1.00
365	3	1.00
365	4	1.00
365	5	1.00
365	6	1.00
365	7	1.00
365	8	1.00
365	9	1.00
365	10	0.30
365	11	0.05
366	1	1.00
366	2	1.00
366	3	1.00
366	4	1.00
366	5	0.90
366	6	0.76
367	1	1.00
367	2	1.00
367	3	1.00
367	4	1.00
367	5	1.00
367	6	1.00
367	7	1.00
367	8	1.00
367	9	0.90
367	10	0.74
368	1	1.00
368	2	1.00
368	3	1.00
368	4	1.00
368	5	1.00
368	6	1.00
368	7	1.00
368	8	1.00
368	9	0.91
368	10	0.04
369	1	1.00
369	2	1.00
369	3	1.00
369	4	0.58
369	5	0.56
370	1	1.00
370	2	1.00
370	3	1.00
370	4	0.10
370	5	0.07
371	1	1.00
371	2	1.00
371	3	1.00
371	4	1.00
371	5	1.00
371	6	1.00
371	7	0.35
371	8	0.04
372	1	1.00
372	2	1.00
372	3	1.00
372	4	1.00
372	5	1.00
372	6	1.00
372	7	1.00
372	8	1.00
372	9	1.00
372	10	1.00
372	11	0.83
372	12	0.19
373	1	1.00
373	2	1.00
373	3	1.00
373	4	0.28
373	5	0.07
374	1	1.00
374	2	1.00
374	3	0.06
374	4	0.02
375	1	1.00
375	2	1.00
375	3	1.00
375	4	0.01
375	5	0.01
376	1	1.00
376	2	1.00
376	3	1.00
376	4	0.37
376	5	0.19
377	1	1.00
377	2	0.38
377	3	0.12
378	1	1.00
378	2	1.00
378	3	1.00
378	4	0.32
378	5	0.24
379	1	1.00
379	2	1.00
379	3	1.00
379	4	1.00
379	5	1.00
379	6	1.00
379	7	1.00
379	8	1.00
379	9	0.86
379	10	0.64
380	1	1.00
380	2	1.00
380	3	0.73
380	4	0.26
381	1	1.00
381	2	1.00
381	3	1.00
381	4	1.00
381	5	0.81
381	6	0.30
382	1	1.00
382	2	1.00
382	3	1.00
382	4	1.00
382	5	1.00
382	6	1.00
382	7	1.00
382	8	1.00
382	9	1.00
382	10	1.00
382	11	0.09
382	12	0.04
383	1	1.00
383	2	1.00
383	3	0.66
383	4	0.28
384	1	1.00
384	2	1.00
384	3	1.00
384	4	0.66
384	5	0.58
385	1	1.00
385	2	1.00
385	3	1.00
385	4	0.94
385	5	0.34
386	1	1.00
386	2	1.00
386	3	1.00
386	4	1.00
386	5	0.59
386	6	0.23
387	1	1.00
387	2	1.00
387	3	1.00
387	4	0.87
387	5	0.59
388	1	1.00
388	2	1.00
388	3	1.00
388	4	1.00
388	5	0.19
388	6	0.11
389	1	1.00
389	2	1.00
389	3	0.47
389	4	0.21
390	1	1.00
390	2	1.00
390	3	0.75
390	4	0.01
391	1	1.00
391	2	1.00
391	3	1.00
391	4	1.00
391	5	1.00
391	6	1.00
391	7	1.00
391	8	0.27
391	9	0.19
392	1	1.00
392	2	1.00
392	3	1.00
392	4	1.00
392	5	1.00
392	6	1.00
392	7	1.00
392	8	0.98
392	9	0.91
393	1	1.00
393	2	1.00
393	3	1.00
393	4	0.35
393	5	0.15
394	1	1.00
394	2	1.00
394	3	1.00
394	4	0.98
394	5	0.25
395	1	1.00
395	2	1.00
395	3	1.00
395	4	0.92
395	5	0.40
396	1	1.00
396	2	1.00
396	3	1.00
396	4	0.36
396	5	0.15
397	1	1.00
397	2	0.05
397	3	0.03
398	1	1.00
398	2	1.00
398	3	1.00
398	4	1.00
398	5	1.00
398	6	1.00
398	7	1.00
398	8	1.00
398	9	1.00
398	10	0.98
398	11	0.08
399	1	1.00
399	2	1.00
399	3	1.00
399	4	1.00
399	5	1.00
399	6	1.00
399	7	1.00
399	8	1.00
399	9	0.44
399	10	0.36
400	1	1.00
400	2	1.00
400	3	0.76
400	4	0.29
401	1	1.00
401	2	1.00
401	3	1.00
401	4	0.20
401	5	0.06
402	1	1.00
402	2	1.00
402	3	1.00
402	4	0.51
402	5	0.44
403	1	1.00
403	2	1.00
403	3	1.00
403	4	1.00
403	5	1.00
403	6	1.00
403	7	0.64
403	8	0.07
404	1	1.00
404	2	0.23
404	3	0.03
405	1	1.00
405	2	1.00
405	3	0.76
405	4	0.41
406	1	1.00
406	2	1.00
406	3	1.00
406	4	1.00
406	5	1.00
406	6	0.93
406	7	0.16
407	1	1.00
407	2	1.00
407	3	1.00
407	4	1.00
407	5	1.00
407	6	1.00
407	7	1.00
407	8	1.00
407	9	0.89
407	10	0.62
408	1	1.00
408	2	1.00
408	3	1.00
408	4	1.00
408	5	1.00
408	6	0.03
408	7	0.00
409	1	1.00
409	2	1.00
409	3	1.00
409	4	0.08
409	5	0.04
410	1	1.00
410	2	1.00
410	3	1.00
410	4	1.00
410	5	0.47
410	6	0.43
411	1	1.00
411	2	0.05
411	3	0.04
412	1	1.00
412	2	1.00
412	3	0.68
412	4	0.55
413	1	1.00
413	2	1.00
413	3	1.00
413	4	1.00
413	5	0.56
413	6	0.56
414	1	1.00
414	2	1.00
414	3	0.74
414	4	0.24
415	1	1.00
415	2	1.00
415	3	1.00
415	4	1.00
415	5	1.00
415	6	0.68
415	7	0.42
416	1	1.00
416	2	1.00
416	3	1.00
416	4	1.00
416	5	0.96
416	6	0.15
417	1	1.00
417	2	1.00
417	3	1.00
417	4	0.70
417	5	0.54
418	1	1.00
418	2	1.00
418	3	0.94
418	4	0.26
419	1	1.00
419	2	1.00
419	3	0.72
419	4	0.45
420	1	1.00
420	2	1.00
420	3	1.00
420	4	1.00
420	5	1.00
420	6	1.00
420	7	1.00
420	8	1.00
420	9	0.67
420	10	0.26
421	1	1.00
421	2	1.00
421	3	1.00
421	4	1.00
421	5	0.48
421	6	0.19
422	1	1.00
422	2	1.00
422	3	1.00
422	4	1.00
422	5	0.69
422	6	0.02
423	1	1.00
423	2	0.73
423	3	0.30
424	1	1.00
424	2	1.00
424	3	0.14
424	4	0.14
425	1	1.00
425	2	1.00
425	3	0.80
425	4	0.37
426	1	1.00
426	2	1.00
426	3	1.00
426	4	1.00
426	5	0.23
426	6	0.18
427	1	1.00
427	2	1.00
427	3	0.79
427	4	0.67
428	1	1.00
428	2	1.00
428	3	0.27
428	4	0.16
429	1	1.00
429	2	1.00
429	3	1.00
429	4	0.05
429	5	0.02
430	1	1.00
430	2	1.00
430	3	0.10
430	4	0.05
431	1	1.00
431	2	1.00
431	3	1.00
431	4	0.65
431	5	0.10
432	1	1.00
432	2	1.00
432	3	1.00
432	4	0.83
432	5	0.66
433	1	1.00
433	2	1.00
433	3	1.00
433	4	0.59
433	5	0.02
434	1	1.00
434	2	1.00
434	3	0.23
434	4	0.04
435	1	1.00
435	2	1.00
435	3	1.00
435	4	1.00
435	5	1.00
435	6	1.00
435	7	1.00
435	8	1.00
435	9	1.00
435	10	0.60
435	11	0.08
436	1	1.00
436	2	1.00
436	3	1.00
436	4	1.00
436	5	1.00
436	6	1.00
436	7	1.00
436	8	1.00
436	9	0.99
436	10	0.86
437	1	1.00
437	2	0.80
437	3	0.03
438	1	1.00
438	2	1.00
438	3	1.00
438	4	1.00
438	5	1.00
438	6	0.29
438	7	0.15
439	1	1.00
439	2	1.00
439	3	1.00
439	4	1.00
439	5	1.00
439	6	0.64
439	7	0.13
440	1	1.00
440	2	1.00
440	3	1.00
440	4	1.00
440	5	1.00
440	6	1.00
440	7	1.00
440	8	1.00
440	9	0.17
440	10	0.17
441	1	1.00
441	2	1.00
441	3	0.78
441	4	0.01
442	1	1.00
442	2	1.00
442	3	0.17
442	4	0.08
443	1	1.00
443	2	1.00
443	3	1.00
443	4	1.00
443	5	1.00
443	6	1.00
443	7	1.00
443	8	1.00
443	9	0.07
443	10	0.01
444	1	1.00
444	2	1.00
444	3	1.00
444	4	1.00
444	5	1.00
444	6	1.00
444	7	1.00
444	8	0.13
444	9	0.09
445	1	1.00
445	2	1.00
445	3	1.00
445	4	1.00
445	5	1.00
445	6	1.00
445	7	0.31
445	8	0.02
446	1	1.00
446	2	1.00
446	3	1.00
446	4	1.00
446	5	1.00
446	6	1.00
446	7	1.00
446	8	1.00
446	9	1.00
446	10	1.00
446	11	0.17
446	12	0.12
447	1	1.00
447	2	1.00
447	3	1.00
447	4	1.00
447	5	1.00
447	6	1.00
447	7	1.00
447	8	0.51
447	9	0.51
448	1	1.00
448	2	1.00
448	3	1.00
448	4	1.00
448	5	1.00
448	6	1.00
448	7	0.72
448	8	0.50
449	1	1.00
449	2	1.00
449	3	1.00
449	4	0.19
449	5	0.19
450	1	1.00
450	2	1.00
450	3	1.00
450	4	1.00
450	5	1.00
450	6	1.00
450	7	1.00
450	8	1.00
450	9	1.00
450	10	1.00
450	11	0.56
450	12	0.03
451	1	1.00
451	2	1.00
451	3	0.15
451	4	0.07
452	1	1.00
452	2	1.00
452	3	1.00
452	4	1.00
452	5	1.00
452	6	1.00
452	7	1.00
452	8	1.00
452	9	1.00
452	10	0.46
452	11	0.13
453	1	1.00
453	2	1.00
453	3	1.00
453	4	1.00
453	5	1.00
453	6	1.00
453	7	1.00
453	8	1.00
453	9	1.00
453	10	1.00
453	11	0.26
453	12	0.17
454	1	1.00
454	2	1.00
454	3	1.00
454	4	1.00
454	5	0.31
454	6	0.29
455	1	1.00
455	2	1.00
455	3	1.00
455	4	1.00
455	5	0.38
455	6	0.38
456	1	1.00
456	2	1.00
456	3	0.11
456	4	0.02
457	1	1.00
457	2	1.00
457	3	1.00
457	4	1.00
457	5	1.00
457	6	1.00
457	7	1.00
457	8	0.57
457	9	0.21
458	1	1.00
458	2	1.00
458	3	1.00
458	4	1.00
458	5	0.35
458	6	0.20
459	1	1.00
459	2	1.00
459	3	1.00
459	4	1.00
459	5	0.20
459	6	0.06
460	1	1.00
460	2	1.00
460	3	1.00
460	4	0.93
460	5	0.14
461	1	1.00
461	2	1.00
461	3	1.00
461	4	1.00
461	5	1.00
461	6	1.00
461	7	0.65
461	8	0.65
462	1	1.00
462	2	1.00
462	3	1.00
462	4	1.00
462	5	0.42
462	6	0.07
463	1	1.00
463	2	1.00
463	3	1.00
463	4	1.00
463	5	1.00
463	6	1.00
463	7	1.00
463	8	1.00
463	9	1.00
463	10	1.00
463	11	0.39
463	12	0.35
464	1	1.00
464	2	1.00
464	3	1.00
464	4	1.00
464	5	1.00
464	6	1.00
464	7	1.00
464	8	0.27
464	9	0.18
465	1	1.00
465	2	1.00
465	3	1.00
465	4	0.08
465	5	0.07
466	1	1.00
466	2	1.00
466	3	1.00
466	4	1.00
466	5	0.25
466	6	0.18
467	1	1.00
467	2	1.00
467	3	0.07
467	4	0.01
468	1	1.00
468	2	1.00
468	3	1.00
468	4	1.00
468	5	1.00
468	6	1.00
468	7	0.77
468	8	0.35
469	1	1.00
469	2	1.00
469	3	1.00
469	4	1.00
469	5	1.00
469	6	1.00
469	7	1.00
469	8	0.99
469	9	0.76
470	1	1.00
470	2	1.00
470	3	1.00
470	4	1.00
470	5	1.00
470	6	0.73
470	7	0.65
471	1	1.00
471	2	1.00
471	3	1.00
471	4	1.00
471	5	0.41
471	6	0.32
472	1	1.00
472	2	1.00
472	3	1.00
472	4	1.00
472	5	1.00
472	6	1.00
472	7	1.00
472	8	1.00
472	9	0.02
472	10	0.02
473	1	1.00
473	2	1.00
473	3	1.00
473	4	0.85
473	5	0.00
474	1	1.00
474	2	1.00
474	3	1.00
474	4	1.00
474	5	1.00
474	6	1.00
474	7	1.00
474	8	1.00
474	9	0.02
474	10	0.01
475	1	1.00
475	2	1.00
475	3	1.00
475	4	1.00
475	5	1.00
475	6	1.00
475	7	1.00
475	8	0.09
475	9	0.08
476	1	1.00
476	2	0.14
476	3	0.02
477	1	1.00
477	2	1.00
477	3	1.00
477	4	0.60
477	5	0.19
478	1	1.00
478	2	1.00
478	3	1.00
478	4	1.00
478	5	1.00
478	6	1.00
478	7	1.00
478	8	1.00
478	9	0.26
478	10	0.23
479	1	1.00
479	2	1.00
479	3	1.00
479	4	0.49
479	5	0.35
480	1	1.00
480	2	1.00
480	3	1.00
480	4	1.00
480	5	1.00
480	6	1.00
480	7	1.00
480	8	1.00
480	9	1.00
480	10	0.15
480	11	0.07
481	1	1.00
481	2	1.00
481	3	1.00
481	4	1.00
481	5	0.03
481	6	0.02
482	1	1.00
482	2	0.30
482	3	0.19
483	1	1.00
483	2	0.06
483	3	0.04
484	1	1.00
484	2	1.00
484	3	0.65
484	4	0.48
485	1	1.00
485	2	1.00
485	3	1.00
485	4	1.00
485	5	0.10
485	6	0.04
486	1	1.00
486	2	1.00
486	3	1.00
486	4	1.00
486	5	0.81
486	6	0.43
487	1	1.00
487	2	1.00
487	3	1.00
487	4	0.61
487	5	0.25
488	1	1.00
488	2	1.00
488	3	0.56
488	4	0.00
489	1	1.00
489	2	0.74
489	3	0.47
490	1	1.00
490	2	0.88
490	3	0.14
491	1	1.00
491	2	1.00
491	3	1.00
491	4	0.48
491	5	0.48
492	1	1.00
492	2	1.00
492	3	1.00
492	4	1.00
492	5	0.53
492	6	0.50
493	1	1.00
493	2	1.00
493	3	1.00
493	4	0.22
493	5	0.14
494	1	1.00
494	2	1.00
494	3	1.00
494	4	0.02
494	5	0.00
495	1	1.00
495	2	0.38
495	3	0.15
496	1	1.00
496	2	1.00
496	3	1.00
496	4	1.00
496	5	1.00
496	6	1.00
496	7	1.00
496	8	0.94
496	9	0.27
497	1	1.00
497	2	1.00
497	3	0.58
497	4	0.47
498	1	1.00
498	2	1.00
498	3	1.00
498	4	1.00
498	5	1.00
498	6	1.00
498	7	0.38
498	8	0.26
499	1	1.00
499	2	1.00
499	3	1.00
499	4	0.62
499	5	0.13
500	1	1.00
500	2	1.00
500	3	0.48
500	4	0.48
