p	d	Pr(p,d)
344	2	1.00
344	3	1.00
344	4	1.00
344	5	1.00
344	6	1.00
344	7	1.00
344	8	0.23
345	1	1.00
345	2	1.00
345	3	0.93
346	1	1.00
346	2	1.00
346	3	1.00
346	4	0.75
347	1	1.00
347	2	1.00
347	3	1.00
347	4	1.00
347	5	1.00
347	6	1.00
347	7	1.00
347	8	1.00
347	9	1.00
347	10	1.00
347	11	0.31
348	1	1.00
348	2	1.00
348	3	1.00
348	4	1.00
348	5	1.00
348	6	0.52
349	1	1.00
349	2	0.19
350	1	1.00
350	2	1.00
350	3	0.58
351	1	1.00
351	2	1.00
351	3	1.00
351	4	1.00
351	5	1.00
351	6	1.00
351	7	1.00
351	8	1.00
351	9	1.00
351	10	0.73
352	1	1.00
352	2	1.00
352	3	0.88
353	1	1.00
353	2	1.00
353	3	1.00
353	4	0.73
354	1	1.00
354	2	1.00
354	3	1.00
354	4	0.88
355	1	1.00
355	2	1.00
355	3	0.33
356	1	1.00
356	2	1.00
356	3	1.00
356	4	1.00
356	5	0.19
357	1	1.00
357	2	0.17
358	1	1.00
358	2	1.00
358	3	1.00
358	4	1.00
358	5	1.00
358	6	1.00
358	7	0.18
359	1	1.00
359	2	1.00
359	3	1.00
359	4	1.00
359	5	1.00
359	6	1.00
359	7	1.00
359	8	1.00
359	9	0.29
360	1	1.00
360	2	1.00
360	3	0.71
361	1	1.00
361	2	1.00
361	3	1.00
361	4	0.14
362	1	1.00
362	2	1.00
362	3	0.71
363	1	1.00
363	2	0.03
364	1	1.00
364	2	1.00
364	3	1.00
364	4	1.00
364	5	1.00
364	6	0.32
365	1	1.00
365	2	1.00
365	3	1.00
365	4	1.00
365	5	1.00
365	6	0.59
366	1	1.00
366	2	1.00
366	3	1.00
366	4	0.30
367	1	1.00
367	2	1.00
367	3	1.00
367	4	1.00
367	5	1.00
367	6	1.00
367	7	1.00
367	8	1.00
367	9	1.00
367	10	1.00
367	11	0.38
368	1	1.00
368	2	1.00
368	3	1.00
368	4	1.00
368	5	1.00
368	6	1.00
368	7	1.00
368	8	0.17
369	1	1.00
369	2	1.00
369	3	1.00
369	4	1.00
369	5	1.00
369	6	0.16
370	1	1.00
370	2	0.40
371	1	1.00
371	2	1.00
371	3	1.00
371	4	1.00
371	5	1.00
371	6	0.36
372	1	1.00
372	2	1.00
372	3	1.00
372	4	0.22
373	1	1.00
373	2	0.04
374	1	1.00
374	2	1.00
374	3	1.00
374	4	0.91
375	1	1.00
375	2	1.00
375	3	0.53
376	1	1.00
376	2	1.00
376	3	1.00
376	4	1.00
376	5	1.00
376	6	1.00
376	7	1.00
376	8	1.00
376	9	1.00
376	10	1.00
376	11	0.89
377	1	1.00
377	2	0.75
378	1	1.00
378	2	1.00
378	3	1.00
378	4	0.14
379	1	1.00
379	2	0.67
380	1	1.00
380	2	1.00
380	3	1.00
380	4	1.00
380	5	1.00
380	6	1.00
380	7	1.00
380	8	1.00
380	9	1.00
380	10	1.00
380	11	0.39
381	1	1.00
381	2	1.00
381	3	1.00
381	4	1.00
381	5	1.00
381	6	1.00
381	7	1.00
381	8	0.98
382	1	1.00
382	2	1.00
382	3	1.00
382	4	0.48
383	1	1.00
383	2	1.00
383	3	1.00
383	4	0.81
384	1	1.00
384	2	1.00
384	3	1.00
384	4	0.98
385	1	1.00
385	2	1.00
385	3	1.00
385	4	1.00
385	5	1.00
385	6	1.00
385	7	1.00
385	8	1.00
385	9	0.69
386	1	1.00
386	2	1.00
386	3	1.00
386	4	0.48
387	1	1.00
387	2	1.00
387	3	1.00
387	4	1.00
387	5	1.00
387	6	1.00
387	7	1.00
387	8	1.00
387	9	1.00
387	10	0.82
388	1	1.00
388	2	1.00
388	3	0.37
389	1	1.00
389	2	0.33
390	1	1.00
390	2	0.22
391	1	1.00
391	2	1.00
391	3	0.34
392	1	1.00
392	2	1.00
392	3	1.00
392	4	1.00
392	5	0.18
393	1	1.00
393	2	1.00
393	3	1.00
393	4	1.00
393	5	1.00
393	6	1.00
393	7	1.00
393	8	1.00
393	9	1.00
393	10	1.00
393	11	0.72
394	1	1.00
394	2	1.00
394	3	1.00
394	4	1.00
394	5	1.00
394	6	1.00
394	7	1.00
394	8	1.00
394	9	0.60
395	1	1.00
395	2	1.00
395	3	0.56
396	1	1.00
396	2	1.00
396	3	1.00
396	4	1.00
396	5	1.00
396	6	1.00
396	7	1.00
396	8	1.00
396	9	1.00
396	10	0.56
397	1	1.00
397	2	1.00
397	3	1.00
397	4	1.00
397	5	0.24
398	1	1.00
398	2	0.25
399	1	1.00
399	2	1.00
399	3	0.92
400	1	1.00
400	2	1.00
400	3	1.00
400	4	1.00
400	5	0.59
401	1	1.00
401	2	1.00
401	3	0.63
402	1	1.00
402	2	1.00
402	3	0.27
403	1	1.00
403	2	1.00
403	3	1.00
403	4	1.00
403	5	1.00
403	6	1.00
403	7	1.00
403	8	1.00
403	9	0.90
404	1	1.00
404	2	1.00
404	3	1.00
404	4	1.00
404	5	1.00
404	6	1.00
404	7	1.00
404	8	1.00
404	9	1.00
404	10	1.00
404	11	0.07
405	1	1.00
405	2	1.00
405	3	0.87
406	1	1.00
406	2	1.00
406	3	0.78
407	1	1.00
407	2	1.00
407	3	0.92
408	1	1.00
408	2	1.00
408	3	1.00
408	4	1.00
408	5	1.00
408	6	0.27
409	1	1.00
409	2	1.00
409	3	1.00
409	4	1.00
409	5	0.79
410	1	1.00
410	2	1.00
410	3	0.60
411	1	1.00
411	2	1.00
411	3	1.00
411	4	0.28
412	1	1.00
412	2	1.00
412	3	1.00
412	4	0.24
413	1	1.00
413	2	1.00
413	3	0.13
414	1	1.00
414	2	1.00
414	3	1.00
414	4	1.00
414	5	1.00
414	6	1.00
414	7	1.00
414	8	1.00
414	9	1.00
414	10	0.33
415	1	1.00
415	2	1.00
415	3	1.00
415	4	1.00
415	5	0.63
416	1	1.00
416	2	1.00
416	3	1.00
416	4	1.00
416	5	1.00
416	6	1.00
416	7	0.12
417	1	1.00
417	2	1.00
417	3	1.00
417	4	0.99
418	1	1.00
418	2	1.00
418	3	1.00
418	4	1.00
418	5	1.00
418	6	1.00
418	7	1.00
418	8	0.50
419	1	1.00
419	2	1.00
419	3	1.00
419	4	1.00
419	5	1.00
419	6	0.86
420	1	1.00
420	2	1.00
420	3	1.00
420	4	1.00
420	5	1.00
420	6	1.00
420	7	1.00
420	8	1.00
420	9	1.00
420	10	0.73
421	1	1.00
421	2	1.00
421	3	0.09
422	1	1.00
422	2	1.00
422	3	1.00
422	4	1.00
422	5	1.00
422	6	0.27
423	1	1.00
423	2	1.00
423	3	1.00
423	4	1.00
423	5	1.00
423	6	1.00
423	7	0.56
424	1	1.00
424	2	1.00
424	3	0.64
425	1	1.00
425	2	1.00
425	3	1.00
425	4	1.00
425	5	1.00
425	6	1.00
425	7	1.00
425	8	1.00
425	9	1.00
425	10	1.00
425	11	0.17
426	1	1.00
426	2	1.00
426	3	1.00
426	4	0.82
427	1	1.00
427	2	1.00
427	3	1.00
427	4	0.19
428	1	1.00
428	2	1.00
428	3	1.00
428	4	1.00
428	5	1.00
428	6	1.00
428	7	1.00
428	8	1.00
428	9	0.89
429	1	1.00
429	2	1.00
429	3	1.00
429	4	1.00
429	5	1.00
429	6	1.00
429	7	1.00
429	8	1.00
429	9	1.00
429	10	1.00
429	11	0.25
430	1	1.00
430	2	1.00
430	3	0.22
431	1	1.00
431	2	1.00
431	3	1.00
431	4	1.00
431	5	1.00
431	6	1.00
431	7	1.00
431	8	1.00
431	9	1.00
431	10	1.00
431	11	0.34
432	1	1.00
432	2	1.00
432	3	1.00
432	4	1.00
432	5	1.00
432	6	1.00
432	7	1.00
432	8	1.00
432	9	0.69
433	1	1.00
433	2	0.62
434	1	1.00
434	2	1.00
434	3	1.00
434	4	0.37
435	1	1.00
435	2	1.00
435	3	0.29
436	1	1.00
436	2	1.00
436	3	1.00
436	4	0.89
437	1	1.00
437	2	0.40
438	1	1.00
438	2	0.40
439	1	1.00
439	2	1.00
439	3	1.00
439	4	0.09
440	1	1.00
440	2	1.00
440	3	1.00
440	4	1.00
440	5	1.00
440	6	1.00
440	7	1.00
440	8	0.86
441	1	1.00
441	2	1.00
441	3	1.00
441	4	1.00
441	5	1.00
441	6	1.00
441	7	1.00
441	8	1.00
441	9	1.00
441	10	1.00
441	11	0.93
442	1	1.00
442	2	1.00
442	3	1.00
442	4	0.67
443	1	1.00
443	2	1.00
443	3	1.00
443	4	1.00
443	5	1.00
443	6	1.00
443	7	1.00
443	8	0.99
444	1	1.00
444	2	1.00
444	3	1.00
444	4	1.00
444	5	1.00
444	6	1.00
444	7	1.00
444	8	0.32
445	1	1.00
445	2	1.00
445	3	1.00
445	4	0.10
446	1	1.00
446	2	1.00
446	3	1.00
446	4	1.00
446	5	0.08
447	1	1.00
447	2	1.00
447	3	0.13
448	1	1.00
448	2	1.00
448	3	1.00
448	4	1.00
448	5	1.00
448	6	1.00
448	7	1.00
448	8	0.70
449	1	1.00
449	2	0.25
450	1	1.00
450	2	1.00
450	3	1.00
450	4	1.00
450	5	0.75
451	1	1.00
451	2	1.00
451	3	1.00
451	4	1.00
451	5	1.00
451	6	1.00
451	7	0.45
452	1	1.00
452	2	1.00
452	3	1.00
452	4	1.00
452	5	0.33
453	1	1.00
453	2	1.00
453	3	1.00
453	4	1.00
453	5	1.00
453	6	1.00
453	7	1.00
453	8	1.00
453	9	0.17
454	1	1.00
454	2	1.00
454	3	0.55
455	1	1.00
455	2	0.47
456	1	1.00
456	2	1.00
456	3	1.00
456	4	1.00
456	5	0.13
457	1	1.00
457	2	1.00
457	3	1.00
457	4	1.00
457	5	1.00
457	6	1.00
457	7	1.00
457	8	0.42
458	1	1.00
458	2	1.00
458	3	1.00
458	4	0.16
459	1	1.00
459	2	0.95
460	1	1.00
460	2	1.00
460	3	0.54
461	1	1.00
461	2	1.00
461	3	1.00
461	4	1.00
461	5	1.00
461	6	1.00
461	7	1.00
461	8	1.00
461	9	1.00
461	10	0.62
462	1	1.00
462	2	1.00
462	3	1.00
462	4	1.00
462	5	1.00
462	6	1.00
462	7	1.00
462	8	1.00
462	9	1.00
462	10	0.65
463	1	1.00
463	2	1.00
463	3	1.00
463	4	1.00
463	5	0.28
464	1	1.00
464	2	1.00
464	3	1.00
464	4	1.00
464	5	1.00
464	6	1.00
464	7	1.00
464	8	1.00
464	9	1.00
464	10	1.00
464	11	0.44
465	1	1.00
465	2	1.00
465	3	1.00
465	4	1.00
465	5	1.00
465	6	1.00
465	7	0.35
466	1	1.00
466	2	1.00
466	3	1.00
466	4	1.00
466	5	1.00
466	6	1.00
466	7	1.00
466	8	1.00
466	9	1.00
466	10	1.00
466	11	0.50
467	1	1.00
467	2	1.00
467	3	1.00
467	4	1.00
467	5	1.00
467	6	1.00
467	7	1.00
467	8	1.00
467	9	0.15
468	1	1.00
468	2	1.00
468	3	1.00
468	4	1.00
468	5	1.00
468	6	1.00
468	7	1.00
468	8	1.00
468	9	0.93
469	1	1.00
469	2	1.00
469	3	1.00
469	4	1.00
469	5	1.00
469	6	0.23
470	1	1.00
470	2	1.00
470	3	1.00
470	4	0.74
471	1	1.00
471	2	1.00
471	3	1.00
471	4	1.00
471	5	1.00
471	6	0.10
472	1	1.00
472	2	1.00
472	3	1.00
472	4	1.00
472	5	1.00
472	6	1.00
472	7	1.00
472	8	0.43
473	1	1.00
473	2	1.00
473	3	1.00
473	4	0.08
474	1	1.00
474	2	1.00
474	3	1.00
474	4	1.00
474	5	0.74
475	1	1.00
475	2	1.00
475	3	1.00
475	4	1.00
475	5	1.00
475	6	1.00
475	7	1.00
475	8	1.00
475	9	0.98
476	1	1.00
476	2	1.00
476	3	0.91
477	1	1.00
477	2	1.00
477	3	1.00
477	4	1.00
477	5	1.00
477	6	1.00
477	7	1.00
477	8	1.00
477	9	0.34
478	1	1.00
478	2	1.00
478	3	0.65
479	1	1.00
479	2	1.00
479	3	1.00
479	4	1.00
479	5	1.00
479	6	1.00
479	7	0.51
480	1	1.00
480	2	0.65
481	1	1.00
481	2	1.00
481	3	1.00
481	4	1.00
481	5	1.00
481	6	1.00
481	7	1.00
481	8	1.00
481	9	1.00
481	10	0.83
482	1	1.00
482	2	1.00
482	3	1.00
482	4	1.00
482	5	1.00
482	6	1.00
482	7	1.00
482	8	0.77
483	1	1.00
483	2	0.38
484	1	1.00
484	2	0.29
485	1	1.00
485	2	1.00
485	3	1.00
485	4	1.00
485	5	0.08
486	1	1.00
486	2	1.00
486	3	0.53
487	1	1.00
487	2	1.00
487	3	1.00
487	4	1.00
487	5	1.00
487	6	1.00
487	7	0.43
488	1	1.00
488	2	1.00
488	3	0.36
489	1	1.00
489	2	1.00
489	3	1.00
489	4	1.00
489	5	1.00
489	6	1.00
489	7	0.53
490	1	1.00
490	2	1.00
490	3	1.00
490	4	0.91
491	1	1.00
491	2	1.00
491	3	0.38
492	1	1.00
492	2	1.00
492	3	1.00
492	4	0.86
493	1	1.00
493	2	1.00
493	3	1.00
493	4	1.00
493	5	1.00
493	6	1.00
493	7	0.11
494	1	1.00
494	2	1.00
494	3	1.00
494	4	0.90
495	1	1.00
495	2	1.00
495	3	1.00
495	4	1.00
495	5	1.00
495	6	1.00
495	7	1.00
495	8	0.01
496	1	1.00
496	2	1.00
496	3	0.51
497	1	1.00
497	2	1.00
497	3	1.00
497	4	0.56
498	1	1.00
498	2	1.00
498	3	1.00
498	4	0.26
499	1	1.00
499	2	1.00
499	3	1.00
499	4	0.32
500	1	1.00
500	2	1.00
500	3	1.00
500	4	1.00
500	5	1.00
500	6	1.00
500	7	1.00
500	8	0.11
501	1	1.00
501	2	1.00
501	3	1.00
501	4	0.45
502	1	1.00
502	2	1.00
502	3	1.00
502	4	0.87
503	1	1.00
503	2	1.00
503	3	1.00
503	4	1.00
503	5	0.65
504	1	1.00
504	2	1.00
504	3	0.81
505	1	1.00
505	2	0.97
506	1	1.00
506	2	1.00
506	3	1.00
506	4	1.00
506	5	1.00
506	6	1.00
506	7	1.00
506	8	0.81
507	1	1.00
507	2	1.00
507	3	1.00
507	4	1.00
507	5	1.00
507	6	1.00
507	7	1.00
507	8	0.96
508	1	1.00
508	2	1.00
508	3	1.00
508	4	1.00
508	5	0.84
509	1	1.00
509	2	1.00
509	3	1.00
509	4	1.00
509	5	1.00
509	6	0.23
510	1	1.00
510	2	1.00
510	3	1.00
510	4	1.00
510	5	1.00
510	6	1.00
510	7	1.00
510	8	0.04
511	1	1.00
511	2	1.00
511	3	0.05
512	1	1.00
512	2	1.00
512	3	1.00
512	4	1.00
512	5	0.00
513	1	1.00
513	2	1.00
513	3	1.00
513	4	0.61
514	1	1.00
514	2	0.13
515	1	1.00
515	2	1.00
515	3	1.00
515	4	1.00
515	5	0.65
516	1	1.00
516	2	1.00
516	3	1.00
516	4	0.52
517	1	1.00
517	2	1.00
517	3	0.33
518	1	1.00
518	2	1.00
518	3	1.00
518	4	1.00
518	5	1.00
518	6	1.00
518	7	1.00
518	8	1.00
518	9	0.98
519	1	1.00
519	2	1.00
519	3	1.00
519	4	1.00
519	5	1.00
519	6	1.00
519	7	0.06
520	1	1.00
520	2	1.00
520	3	1.00
520	4	1.00
520	5	1.00
520	6	1.00
520	7	1.00
520	8	1.00
520	9	0.96
521	1	1.00
521	2	1.00
521	3	0.34
522	1	1.00
522	2	1.00
522	3	1.00
522	4	0.24
523	1	1.00
523	2	1.00
523	3	1.00
523	4	1.00
523	5	1.00
523	6	1.00
523	7	1.00
523	8	1.00
523	9	0.07
524	1	1.00
524	2	1.00
524	3	1.00
524	4	1.00
524	5	0.78
525	1	1.00
525	2	1.00
525	3	0.83
526	1	1.00
526	2	1.00
526	3	0.81
527	1	1.00
527	2	1.00
527	3	1.00
527	4	1.00
527	5	1.00
527	6	1.00
527	7	1.00
527	8	0.36
528	1	1.00
528	2	0.50
529	1	1.00
529	2	0.64
530	1	1.00
530	2	1.00
530	3	0.31
531	1	1.00
531	2	1.00
531	3	1.00
531	4	0.19
532	1	1.00
532	2	1.00
532	3	1.00
532	4	1.00
532	5	0.11
533	1	1.00
533	2	0.77
534	1	1.00
534	2	1.00
534	3	1.00
534	4	1.00
534	5	1.00
534	6	1.00
534	7	1.00
534	8	0.20
535	1	1.00
535	2	1.00
535	3	1.00
535	4	0.79
536	1	1.00
536	2	1.00
536	3	0.64
537	1	1.00
537	2	1.00
537	3	1.00
537	4	0.96
538	1	1.00
538	2	1.00
538	3	0.38
539	1	1.00
539	2	1.00
539	3	1.00
539	4	1.00
539	5	0.49
540	1	1.00
540	2	1.00
540	3	0.29
541	1	1.00
541	2	1.00
541	3	1.00
541	4	0.49
542	1	1.00
542	2	1.00
542	3	1.00
542	4	1.00
542	5	0.09
543	1	1.00
543	2	1.00
543	3	1.00
543	4	1.00
543	5	1.00
543	6	1.00
543	7	1.00
543	8	1.00
543	9	0.73
544	1	1.00
544	2	0.72
545	1	1.00
545	2	1.00
545	3	1.00
545	4	1.00
545	5	1.00
545	6	1.00
545	7	0.62
546	1	1.00
546	2	1.00
546	3	1.00
546	4	1.00
546	5	1.00
546	6	1.00
546	7	1.00
546	8	1.00
546	9	1.00
546	10	0.28
547	1	1.00
547	2	0.48
548	1	1.00
548	2	1.00
548	3	1.00
548	4	0.90
549	1	1.00
549	2	1.00
549	3	1.00
549	4	1.00
549	5	1.00
549	6	0.40
550	1	1.00
550	2	1.00
550	3	0.07
551	1	1.00
551	2	1.00
551	3	1.00
551	4	1.00
551	5	1.00
551	6	1.00
551	7	0.14
552	1	1.00
552	2	0.76
553	1	1.00
553	2	1.00
553	3	1.00
553	4	1.00
553	5	0.18
554	1	1.00
554	2	1.00
554	3	0.25
555	1	1.00
555	2	1.00
555	3	1.00
555	4	1.00
555	5	1.00
555	6	1.00
555	7	1.00
555	8	0.44
556	1	1.00
556	2	1.00
556	3	1.00
556	4	0.15
557	1	1.00
557	2	0.12
558	1	1.00
558	2	1.00
558	3	1.00
558	4	1.00
558	5	1.00
558	6	1.00
558	7	1.00
558	8	1.00
558	9	0.77
559	1	1.00
559	2	1.00
559	3	0.64
560	1	1.00
560	2	1.00
560	3	1.00
560	4	1.00
560	5	0.83
561	1	1.00
561	2	1.00
561	3	0.94
562	1	1.00
562	2	1.00
562	3	0.64
563	1	1.00
563	2	1.00
563	3	1.00
563	4	1.00
563	5	1.00
563	6	1.00
563	7	1.00
563	8	1.00
563	9	1.00
563	10	1.00
563	11	0.52
564	1	1.00
564	2	1.00
564	3	1.00
564	4	1.00
564	5	1.00
564	6	1.00
564	7	1.00
564	8	1.00
564	9	0.76
565	1	1.00
565	2	1.00
565	3	1.00
565	4	0.63
566	1	1.00
566	2	1.00
566	3	0.75
567	1	1.00
567	2	1.00
567	3	0.29
568	1	1.00
568	2	1.00
568	3	1.00
568	4	1.00
568	5	1.00
568	6	1.00
568	7	1.00
568	8	1.00
568	9	1.00
568	10	0.02
569	1	1.00
569	2	1.00
569	3	1.00
569	4	1.00
569	5	1.00
569	6	1.00
569	7	0.83
570	1	1.00
570	2	0.41
571	1	1.00
571	2	0.66
572	1	1.00
572	2	1.00
572	3	1.00
572	4	1.00
572	5	1.00
572	6	1.00
572	7	0.08
573	1	1.00
573	2	1.00
573	3	1.00
573	4	1.00
573	5	1.00
573	6	1.00
573	7	1.00
573	8	1.00
573	9	0.70
574	1	1.00
574	2	1.00
574	3	1.00
574	4	0.46
575	1	1.00
575	2	1.00
575	3	1.00
575	4	0.63
576	1	1.00
576	2	1.00
576	3	1.00
576	4	1.00
576	5	1.00
576	6	1.00
576	7	1.00
576	8	0.39
577	1	1.00
577	2	0.40
578	1	1.00
578	2	1.00
578	3	1.00
578	4	1.00
578	5	1.00
578	6	1.00
578	7	1.00
578	8	1.00
578	9	0.77
579	1	1.00
579	2	0.77
580	1	1.00
580	2	1.00
580	3	0.53
581	1	1.00
581	2	1.00
581	3	1.00
581	4	1.00
581	5	1.00
581	6	1.00
581	7	0.88
582	1	1.00
582	2	1.00
582	3	1.00
582	4	1.00
582	5	1.00
582	6	1.00
582	7	1.00
582	8	1.00
582	9	1.00
582	10	1.00
582	11	0.14
583	1	1.00
583	2	1.00
583	3	1.00
583	4	1.00
583	5	1.00
583	6	1.00
583	7	1.00
583	8	1.00
583	9	0.73
584	1	1.00
584	2	1.00
584	3	1.00
584	4	1.00
584	5	1.00
584	6	1.00
584	7	0.85
585	1	1.00
585	2	1.00
585	3	0.14
586	1	1.00
586	2	1.00
586	3	0.58
587	1	1.00
587	2	1.00
587	3	1.00
587	4	0.14
588	1	1.00
588	2	1.00
588	3	1.00
588	4	1.00
588	5	1.00
588	6	1.00
588	7	1.00
588	8	1.00
588	9	0.93
589	1	1.00
589	2	1.00
589	3	0.14
590	1	1.00
590	2	1.00
590	3	1.00
590	4	0.70
591	1	1.00
591	2	1.00
591	3	0.17
592	1	1.00
592	2	1.00
592	3	1.00
592	4	1.00
592	5	1.00
592	6	1.00
592	7	1.00
592	8	1.00
592	9	1.00
592	10	0.65
593	1	1.00
593	2	1.00
593	3	1.00
593	4	0.19
594	1	1.00
594	2	1.00
594	3	0.67
595	1	1.00
595	2	1.00
595	3	1.00
595	4	1.00
595	5	1.00
595	6	1.00
595	7	0.66
596	1	1.00
596	2	1.00
596	3	0.62
597	1	1.00
597	2	1.00
597	3	1.00
597	4	1.00
597	5	1.00
597	6	0.08
598	1	1.00
598	2	1.00
598	3	1.00
598	4	1.00
598	5	1.00
598	6	1.00
598	7	1.00
598	8	0.86
599	1	1.00
599	2	1.00
599	3	1.00
599	4	1.00
599	5	1.00
599	6	1.00
599	7	1.00
599	8	1.00
599	9	0.00
600	1	1.00
600	2	1.00
600	3	0.86
601	1	1.00
601	2	1.00
601	3	1.00
601	4	1.00
601	5	1.00
601	6	1.00
601	7	1.00
601	8	1.00
601	9	0.59
602	1	1.00
602	2	1.00
602	3	1.00
602	4	0.82
603	1	1.00
603	2	1.00
603	3	1.00
603	4	1.00
603	5	1.00
603	6	1.00
603	7	1.00
603	8	1.00
603	9	1.00
603	10	1.00
603	11	0.46
604	1	1.00
604	2	1.00
604	3	1.00
604	4	1.00
604	5	1.00
604	6	1.00
604	7	1.00
604	8	1.00
604	9	0.40
605	1	1.00
605	2	1.00
605	3	1.00
605	4	1.00
605	5	1.00
605	6	0.05
606	1	1.00
606	2	0.73
607	1	1.00
607	2	1.00
607	3	1.00
607	4	1.00
607	5	1.00
607	6	1.00
607	7	1.00
607	8	0.76
608	1	1.00
608	2	1.00
608	3	1.00
608	4	1.00
608	5	0.20
609	1	1.00
609	2	1.00
609	3	1.00
609	4	1.00
609	5	1.00
609	6	1.00
609	7	1.00
609	8	0.73
610	1	1.00
610	2	1.00
610	3	0.27
611	1	1.00
611	2	1.00
611	3	0.47
612	1	1.00
612	2	1.00
612	3	1.00
612	4	0.53
613	1	1.00
613	2	1.00
613	3	1.00
613	4	1.00
613	5	1.00
613	6	1.00
613	7	1.00
613	8	1.00
613	9	1.00
613	10	0.09
614	1	1.00
614	2	1.00
614	3	1.00
614	4	1.00
614	5	1.00
614	6	1.00
614	7	1.00
614	8	1.00
614	9	1.00
614	10	0.73
615	1	1.00
615	2	1.00
615	3	0.62
616	1	1.00
616	2	1.00
616	3	1.00
616	4	1.00
616	5	1.00
616	6	0.31
617	1	1.00
617	2	1.00
617	3	1.00
617	4	0.32
618	1	1.00
618	2	1.00
618	3	1.00
618	4	1.00
618	5	0.22
619	1	1.00
619	2	0.39
620	1	1.00
620	2	1.00
620	3	0.38
621	1	1.00
621	2	1.00
621	3	1.00
621	4	1.00
621	5	1.00
621	6	1.00
621	7	1.00
621	8	1.00
621	9	0.55
622	1	1.00
622	2	1.00
622	3	1.00
622	4	1.00
622	5	1.00
622	6	1.00
622	7	1.00
622	8	1.00
622	9	0.42
623	1	1.00
623	2	1.00
623	3	0.47
624	1	1.00
624	2	1.00
624	3	1.00
624	4	1.00
624	5	1.00
624	6	1.00
624	7	1.00
624	8	0.69
625	1	1.00
625	2	1.00
625	3	1.00
625	4	1.00
625	5	1.00
625	6	0.51
626	1	1.00
626	2	0.91
627	1	1.00
627	2	1.00
627	3	0.79
628	1	1.00
628	2	1.00
628	3	1.00
628	4	1.00
628	5	1.00
628	6	1.00
628	7	1.00
628	8	0.57
629	1	1.00
629	2	1.00
629	3	1.00
629	4	1.00
629	5	0.20
630	1	1.00
630	2	1.00
630	3	1.00
630	4	1.00
630	5	1.00
630	6	0.78
631	1	1.00
631	2	1.00
631	3	1.00
631	4	0.31
632	1	1.00
632	2	1.00
632	3	1.00
632	4	0.69
633	1	1.00
633	2	1.00
633	3	1.00
633	4	0.69
634	1	1.00
634	2	1.00
634	3	1.00
634	4	1.00
634	5	1.00
634	6	1.00
634	7	1.00
634	8	0.31
635	1	1.00
635	2	1.00
635	3	1.00
635	4	1.00
635	5	1.00
635	6	0.65
636	1	1.00
636	2	1.00
636	3	1.00
636	4	0.66
637	1	1.00
637	2	1.00
637	3	1.00
637	4	1.00
637	5	1.00
637	6	1.00
637	7	1.00
637	8	1.00
637	9	1.00
637	10	0.72
638	1	1.00
638	2	1.00
638	3	1.00
638	4	0.36
639	1	1.00
639	2	1.00
639	3	1.00
639	4	1.00
639	5	1.00
639	6	1.00
639	7	0.79
640	1	1.00
640	2	1.00
640	3	1.00
640	4	1.00
640	5	0.33
641	1	1.00
641	2	1.00
641	3	0.58
642	1	1.00
642	2	1.00
642	3	1.00
642	4	1.00
642	5	1.00
642	6	1.00
642	7	1.00
642	8	1.00
642	9	1.00
642	10	0.26
643	1	1.00
643	2	1.00
643	3	1.00
643	4	1.00
643	5	1.00
643	6	1.00
643	7	1.00
643	8	0.40
644	1	1.00
644	2	0.54
645	1	1.00
645	2	1.00
645	3	1.00
645	4	0.91
646	1	1.00
646	2	0.62
647	1	1.00
647	2	1.00
647	3	1.00
647	4	1.00
647	5	1.00
647	6	0.24
648	1	1.00
648	2	1.00
648	3	1.00
648	4	0.69
649	1	1.00
649	2	1.00
649	3	1.00
649	4	1.00
649	5	1.00
649	6	1.00
649	7	1.00
649	8	0.88
650	1	1.00
650	2	1.00
650	3	1.00
650	4	1.00
650	5	1.00
650	6	1.00
650	7	1.00
650	8	0.08
651	1	1.00
651	2	1.00
651	3	1.00
651	4	0.06
652	1	1.00
652	2	1.00
652	3	1.00
652	4	1.00
652	5	0.50
653	1	1.00
653	2	1.00
653	3	0.65
654	1	1.00
654	2	1.00
654	3	1.00
654	4	1.00
654	5	1.00
654	6	0.17
655	1	1.00
655	2	1.00
655	3	1.00
655	4	1.00
655	5	0.79
656	1	1.00
656	2	0.19
657	1	1.00
657	2	1.00
657	3	0.11
658	1	1.00
658	2	1.00
658	3	1.00
658	4	1.00
658	5	1.00
658	6	1.00
658	7	1.00
658	8	1.00
658	9	1.00
658	10	0.21
659	1	1.00
659	2	1.00
659	3	1.00
659	4	0.42
660	1	1.00
660	2	1.00
660	3	1.00
660	4	0.24
661	1	1.00
661	2	1.00
661	3	1.00
661	4	1.00
661	5	1.00
661	6	1.00
661	7	1.00
661	8	1.00
661	9	1.00
661	10	1.00
661	11	0.08
662	1	1.00
662	2	1.00
662	3	1.00
662	4	1.00
662	5	1.00
662	6	1.00
662	7	0.22
663	1	1.00
663	2	1.00
663	3	1.00
663	4	1.00
663	5	1.00
663	6	1.00
663	7	0.15
664	1	1.00
664	2	0.66
665	1	1.00
665	2	1.00
665	3	1.00
665	4	0.72
666	1	1.00
666	2	1.00
666	3	1.00
666	4	0.55
667	1	1.00
667	2	1.00
667	3	0.69
668	1	1.00
668	2	1.00
668	3	0.95
669	1	1.00
669	2	1.00
669	3	1.00
669	4	0.72
670	1	1.00
670	2	1.00
670	3	0.76
671	1	1.00
671	2	1.00
671	3	0.01
672	1	1.00
