p	r	C_pr
243	4	0
243	5	90
243	6	100
243	7	80
243	8	20
243	9	70
243	10	20
243	11	0
243	12	0
243	13	120
243	14	130
243	15	90
243	16	100
243	17	80
243	18	60
243	19	100
243	20	90
243	21	60
243	22	10
243	23	120
243	24	120
243	25	80
243	26	0
243	27	50
243	28	90
243	29	20
243	30	60
243	31	90
243	32	70
243	33	90
243	34	110
243	35	40
243	36	50
243	37	70
243	38	60
243	39	70
243	40	140
244	1	110
244	2	60
244	3	50
244	4	80
244	5	80
244	6	70
244	7	100
244	8	90
244	9	100
244	10	80
244	11	70
244	12	50
244	13	140
244	14	130
244	15	140
244	16	70
244	17	120
244	18	120
244	19	100
244	20	110
244	21	10
244	22	60
244	23	140
244	24	140
244	25	100
244	26	70
244	27	100
244	28	80
244	29	80
244	30	80
244	31	40
244	32	70
244	33	100
244	34	60
244	35	120
244	36	30
244	37	20
244	38	80
244	39	120
244	40	140
245	1	90
245	2	60
245	3	50
245	4	60
245	5	70
245	6	50
245	7	100
245	8	100
245	9	100
245	10	80
245	11	80
245	12	50
245	13	140
245	14	130
245	15	120
245	16	70
245	17	100
245	18	120
245	19	80
245	20	100
245	21	10
245	22	60
245	23	120
245	24	140
245	25	80
245	26	80
245	27	100
245	28	90
245	29	80
245	30	80
245	31	50
245	32	50
245	33	100
245	34	70
245	35	120
245	36	10
245	37	20
245	38	60
245	39	120
245	40	120
246	1	70
246	2	90
246	3	60
246	4	0
246	5	70
246	6	80
246	7	60
246	8	20
246	9	90
246	10	0
246	11	20
246	12	20
246	13	60
246	14	70
246	15	90
246	16	80
246	17	60
246	18	0
246	19	80
246	20	70
246	21	60
246	22	10
246	23	100
246	24	100
246	25	60
246	26	0
246	27	10
246	28	70
246	29	20
246	30	80
246	31	70
246	32	70
246	33	50
246	34	90
246	35	20
246	36	50
246	37	50
246	38	60
246	39	70
246	40	120
247	1	90
247	2	20
247	3	20
247	4	50
247	5	20
247	6	20
247	7	70
247	8	70
247	9	50
247	10	70
247	11	50
247	12	50
247	13	90
247	14	90
247	15	70
247	16	20
247	17	70
247	18	90
247	19	90
247	20	90
247	21	0
247	22	50
247	23	90
247	24	70
247	25	70
247	26	50
247	27	70
247	28	0
247	29	50
247	30	50
247	31	0
247	32	70
247	33	90
247	34	40
247	35	70
247	36	0
247	37	0
247	38	50
247	39	50
247	40	90
248	1	110
248	2	90
248	3	100
248	4	20
248	5	110
248	6	100
248	7	100
248	8	40
248	9	70
248	10	20
248	11	20
248	12	0
248	13	140
248	14	110
248	15	110
248	16	120
248	17	120
248	18	60
248	19	100
248	20	110
248	21	60
248	22	10
248	23	120
248	24	120
248	25	100
248	26	20
248	27	50
248	28	110
248	29	0
248	30	80
248	31	70
248	32	70
248	33	90
248	34	110
248	35	60
248	36	70
248	37	70
248	38	80
248	39	90
248	40	120
249	1	70
249	2	70
249	3	100
249	4	0
249	5	90
249	6	80
249	7	60
249	8	0
249	9	110
249	10	20
249	11	40
249	12	20
249	13	120
249	14	110
249	15	90
249	16	80
249	17	80
249	18	40
249	19	60
249	20	50
249	21	80
249	22	30
249	23	100
249	24	100
249	25	60
249	26	0
249	27	50
249	28	110
249	29	40
249	30	100
249	31	110
249	32	50
249	33	70
249	34	90
249	35	20
249	36	50
249	37	90
249	38	60
249	39	90
249	40	100
250	1	70
250	2	20
250	3	0
250	4	50
250	5	20
250	6	20
250	7	50
250	8	50
250	9	90
250	10	50
250	11	70
250	12	70
250	13	50
250	14	70
250	15	70
250	16	0
250	17	50
250	18	50
250	19	70
250	20	50
250	21	0
250	22	50
250	23	90
250	24	70
250	25	50
250	26	50
250	27	50
250	28	20
250	29	70
250	30	70
250	31	20
250	32	70
250	33	50
250	34	20
250	35	50
250	36	0
250	37	0
250	38	50
250	39	70
250	40	90
251	1	90
251	2	40
251	3	40
251	4	50
251	5	40
251	6	20
251	7	50
251	8	70
251	9	90
251	10	50
251	11	70
251	12	50
251	13	90
251	14	90
251	15	110
251	16	20
251	17	70
251	18	70
251	19	70
251	20	70
251	21	0
251	22	50
251	23	110
251	24	90
251	25	50
251	26	50
251	27	70
251	28	40
251	29	70
251	30	70
251	31	20
251	32	70
251	33	70
251	34	20
251	35	70
251	36	0
251	37	0
251	38	50
251	39	90
251	40	110
252	1	70
252	2	20
252	3	30
252	4	60
252	5	30
252	6	30
252	7	80
252	8	80
252	9	60
252	10	80
252	11	60
252	12	50
252	13	100
252	14	90
252	15	80
252	16	30
252	17	80
252	18	100
252	19	80
252	20	100
252	21	10
252	22	60
252	23	80
252	24	80
252	25	80
252	26	60
252	27	80
252	28	10
252	29	60
252	30	60
252	31	10
252	32	50
252	33	100
252	34	50
252	35	80
252	36	10
252	37	0
252	38	60
252	39	60
252	40	80
253	1	70
253	2	0
253	3	10
253	4	60
253	5	10
253	6	10
253	7	60
253	8	60
253	9	80
253	10	60
253	11	80
253	12	70
253	13	60
253	14	50
253	15	60
253	16	10
253	17	60
253	18	60
253	19	80
253	20	60
253	21	10
253	22	60
253	23	80
253	24	60
253	25	60
253	26	60
253	27	60
253	28	10
253	29	60
253	30	80
253	31	10
253	32	70
253	33	60
253	34	30
253	35	60
253	36	10
253	37	0
253	38	60
253	39	60
253	40	80
254	1	90
254	2	40
254	3	20
254	4	70
254	5	40
254	6	40
254	7	90
254	8	90
254	9	50
254	10	70
254	11	50
254	12	50
254	13	110
254	14	110
254	15	90
254	16	60
254	17	90
254	18	110
254	19	90
254	20	110
254	21	0
254	22	50
254	23	90
254	24	110
254	25	90
254	26	70
254	27	90
254	28	40
254	29	50
254	30	50
254	31	20
254	32	70
254	33	90
254	34	60
254	35	110
254	36	20
254	37	20
254	38	70
254	39	70
254	40	110
255	1	70
255	2	20
255	3	50
255	4	50
255	5	20
255	6	10
255	7	80
255	8	70
255	9	70
255	10	50
255	11	70
255	12	50
255	13	100
255	14	70
255	15	70
255	16	30
255	17	80
255	18	70
255	19	60
255	20	50
255	21	10
255	22	60
255	23	80
255	24	80
255	25	60
255	26	70
255	27	80
255	28	40
255	29	50
255	30	80
255	31	0
255	32	50
255	33	70
255	34	0
255	35	70
255	36	0
255	37	0
255	38	60
255	39	90
255	40	60
256	1	70
256	2	20
256	3	30
256	4	60
256	5	20
256	6	30
256	7	60
256	8	50
256	9	80
256	10	60
256	11	50
256	12	50
256	13	100
256	14	110
256	15	80
256	16	30
256	17	60
256	18	100
256	19	80
256	20	50
256	21	10
256	22	60
256	23	100
256	24	100
256	25	60
256	26	50
256	27	100
256	28	40
256	29	80
256	30	60
256	31	40
256	32	70
256	33	80
256	34	20
256	35	80
256	36	10
256	37	20
256	38	60
256	39	80
256	40	120
257	1	70
257	2	20
257	3	30
257	4	80
257	5	20
257	6	30
257	7	80
257	8	70
257	9	60
257	10	60
257	11	50
257	12	50
257	13	100
257	14	90
257	15	80
257	16	50
257	17	80
257	18	100
257	19	80
257	20	70
257	21	10
257	22	60
257	23	80
257	24	100
257	25	80
257	26	70
257	27	100
257	28	40
257	29	60
257	30	60
257	31	20
257	32	70
257	33	80
257	34	20
257	35	100
257	36	30
257	37	20
257	38	80
257	39	80
257	40	100
258	1	70
258	2	20
258	3	50
258	4	50
258	5	40
258	6	30
258	7	60
258	8	50
258	9	90
258	10	50
258	11	70
258	12	50
258	13	120
258	14	110
258	15	90
258	16	30
258	17	80
258	18	90
258	19	60
258	20	50
258	21	10
258	22	60
258	23	100
258	24	100
258	25	60
258	26	50
258	27	100
258	28	60
258	29	70
258	30	80
258	31	40
258	32	50
258	33	70
258	34	20
258	35	70
258	36	0
258	37	20
258	38	60
258	39	90
258	40	100
259	1	90
259	2	40
259	3	50
259	4	50
259	5	60
259	6	50
259	7	100
259	8	70
259	9	90
259	10	70
259	11	70
259	12	50
259	13	140
259	14	130
259	15	90
259	16	50
259	17	100
259	18	110
259	19	80
259	20	70
259	21	10
259	22	60
259	23	120
259	24	120
259	25	80
259	26	70
259	27	100
259	28	80
259	29	70
259	30	80
259	31	40
259	32	50
259	33	90
259	34	40
259	35	90
259	36	0
259	37	20
259	38	60
259	39	110
259	40	100
260	1	90
260	2	90
260	3	80
260	4	0
260	5	90
260	6	80
260	7	60
260	8	20
260	9	110
260	10	0
260	11	40
260	12	20
260	13	80
260	14	70
260	15	110
260	16	80
260	17	80
260	18	0
260	19	80
260	20	70
260	21	60
260	22	10
260	23	120
260	24	100
260	25	60
260	26	0
260	27	10
260	28	90
260	29	20
260	30	100
260	31	70
260	32	70
260	33	50
260	34	90
260	35	20
260	36	50
260	37	50
260	38	60
260	39	90
260	40	120
261	1	90
261	2	20
261	3	20
261	4	50
261	5	40
261	6	20
261	7	50
261	8	50
261	9	110
261	10	50
261	11	90
261	12	70
261	13	70
261	14	70
261	15	90
261	16	0
261	17	70
261	18	50
261	19	70
261	20	50
261	21	0
261	22	50
261	23	110
261	24	70
261	25	50
261	26	50
261	27	50
261	28	40
261	29	70
261	30	90
261	31	20
261	32	70
261	33	50
261	34	20
261	35	50
261	36	0
261	37	0
261	38	50
261	39	90
261	40	90
262	1	90
262	2	90
262	3	100
262	4	10
262	5	110
262	6	100
262	7	80
262	8	20
262	9	120
262	10	50
262	11	40
262	12	20
262	13	120
262	14	110
262	15	120
262	16	80
262	17	100
262	18	50
262	19	80
262	20	90
262	21	80
262	22	30
262	23	120
262	24	100
262	25	80
262	26	0
262	27	30
262	28	90
262	29	50
262	30	100
262	31	90
262	32	50
262	33	100
262	34	110
262	35	30
262	36	60
262	37	70
262	38	60
262	39	100
262	40	100
263	1	70
263	2	40
263	3	50
263	4	50
263	5	20
263	6	10
263	7	80
263	8	90
263	9	70
263	10	50
263	11	70
263	12	50
263	13	120
263	14	90
263	15	90
263	16	70
263	17	80
263	18	90
263	19	60
263	20	70
263	21	10
263	22	60
263	23	80
263	24	120
263	25	60
263	26	70
263	27	100
263	28	60
263	29	50
263	30	80
263	31	20
263	32	50
263	33	70
263	34	40
263	35	110
263	36	0
263	37	20
263	38	60
263	39	90
263	40	100
264	1	90
264	2	90
264	3	80
264	4	10
264	5	110
264	6	100
264	7	100
264	8	20
264	9	120
264	10	50
264	11	40
264	12	20
264	13	120
264	14	110
264	15	100
264	16	100
264	17	100
264	18	50
264	19	80
264	20	70
264	21	80
264	22	30
264	23	120
264	24	120
264	25	80
264	26	20
264	27	30
264	28	130
264	29	50
264	30	100
264	31	110
264	32	50
264	33	80
264	34	110
264	35	50
264	36	60
264	37	90
264	38	60
264	39	120
264	40	100
265	1	70
265	2	40
265	3	40
265	4	50
265	5	40
265	6	20
265	7	50
265	8	70
265	9	90
265	10	50
265	11	70
265	12	50
265	13	110
265	14	110
265	15	110
265	16	40
265	17	70
265	18	90
265	19	50
265	20	70
265	21	0
265	22	50
265	23	90
265	24	110
265	25	50
265	26	50
265	27	90
265	28	60
265	29	70
265	30	70
265	31	40
265	32	50
265	33	70
265	34	40
265	35	90
265	36	0
265	37	20
265	38	50
265	39	90
265	40	110
266	1	90
266	2	90
266	3	50
266	4	0
266	5	90
266	6	90
266	7	70
266	8	20
266	9	90
266	10	20
266	11	20
266	12	20
266	13	70
266	14	90
266	15	90
266	16	70
266	17	70
266	18	20
266	19	90
266	20	90
266	21	50
266	22	0
266	23	110
266	24	90
266	25	70
266	26	0
266	27	0
266	28	70
266	29	20
266	30	70
266	31	70
266	32	70
266	33	70
266	34	110
266	35	20
266	36	50
266	37	50
266	38	50
266	39	70
266	40	110
267	1	70
267	2	20
267	3	30
267	4	60
267	5	30
267	6	10
267	7	80
267	8	80
267	9	100
267	10	80
267	11	100
267	12	70
267	13	80
267	14	50
267	15	80
267	16	30
267	17	80
267	18	60
267	19	60
267	20	60
267	21	30
267	22	80
267	23	80
267	24	80
267	25	60
267	26	80
267	27	60
267	28	50
267	29	80
267	30	100
267	31	30
267	32	50
267	33	60
267	34	30
267	35	80
267	36	10
267	37	20
267	38	60
267	39	100
267	40	60
268	1	50
268	2	70
268	3	80
268	4	10
268	5	60
268	6	60
268	7	80
268	8	30
268	9	60
268	10	10
268	11	10
268	12	0
268	13	80
268	14	70
268	15	60
268	16	80
268	17	60
268	18	30
268	19	60
268	20	60
268	21	60
268	22	10
268	23	60
268	24	80
268	25	60
268	26	30
268	27	30
268	28	80
268	29	10
268	30	60
268	31	60
268	32	50
268	33	80
268	34	60
268	35	30
268	36	60
268	37	50
268	38	60
268	39	80
268	40	60
269	1	70
269	2	40
269	3	30
269	4	60
269	5	50
269	6	50
269	7	100
269	8	80
269	9	80
269	10	80
269	11	60
269	12	50
269	13	100
269	14	110
269	15	80
269	16	30
269	17	80
269	18	100
269	19	80
269	20	80
269	21	10
269	22	60
269	23	100
269	24	100
269	25	80
269	26	80
269	27	80
269	28	50
269	29	80
269	30	60
269	31	30
269	32	50
269	33	100
269	34	30
269	35	80
269	36	10
269	37	0
269	38	60
269	39	100
269	40	80
270	1	70
270	2	60
270	3	10
270	4	60
270	5	50
270	6	50
270	7	100
270	8	100
270	9	100
270	10	100
270	11	80
270	12	70
270	13	100
270	14	110
270	15	100
270	16	70
270	17	80
270	18	100
270	19	80
270	20	100
270	21	30
270	22	80
270	23	100
270	24	140
270	25	80
270	26	80
270	27	80
270	28	70
270	29	100
270	30	80
270	31	70
270	32	50
270	33	80
270	34	90
270	35	120
270	36	10
270	37	40
270	38	60
270	39	100
270	40	120
271	1	110
271	2	40
271	3	30
271	4	60
271	5	70
271	6	50
271	7	80
271	8	80
271	9	120
271	10	80
271	11	100
271	12	70
271	13	100
271	14	90
271	15	120
271	16	30
271	17	100
271	18	80
271	19	100
271	20	100
271	21	10
271	22	60
271	23	140
271	24	100
271	25	80
271	26	60
271	27	60
271	28	50
271	29	80
271	30	100
271	31	30
271	32	70
271	33	80
271	34	70
271	35	80
271	36	10
271	37	0
271	38	60
271	39	100
271	40	120
272	1	70
272	2	20
272	3	30
272	4	60
272	5	30
272	6	30
272	7	80
272	8	80
272	9	80
272	10	100
272	11	80
272	12	70
272	13	100
272	14	90
272	15	80
272	16	30
272	17	80
272	18	100
272	19	80
272	20	100
272	21	30
272	22	80
272	23	80
272	24	80
272	25	80
272	26	60
272	27	80
272	28	10
272	29	80
272	30	80
272	31	30
272	32	50
272	33	100
272	34	70
272	35	80
272	36	10
272	37	20
272	38	60
272	39	60
272	40	80
273	1	110
273	2	90
273	3	100
273	4	30
273	5	130
273	6	120
273	7	100
273	8	20
273	9	100
273	10	30
273	11	20
273	12	0
273	13	120
273	14	110
273	15	120
273	16	80
273	17	120
273	18	50
273	19	100
273	20	90
273	21	60
273	22	10
273	23	140
273	24	100
273	25	100
273	26	20
273	27	30
273	28	110
273	29	30
273	30	80
273	31	70
273	32	70
273	33	100
273	34	70
273	35	30
273	36	80
273	37	50
273	38	80
273	39	120
273	40	100
274	1	70
274	2	70
274	3	80
274	4	20
274	5	70
274	6	80
274	7	80
274	8	20
274	9	50
274	10	0
274	11	0
274	12	0
274	13	100
274	14	90
274	15	70
274	16	100
274	17	80
274	18	40
274	19	80
274	20	70
274	21	60
274	22	10
274	23	80
274	24	100
274	25	80
274	26	20
274	27	50
274	28	90
274	29	0
274	30	60
274	31	70
274	32	70
274	33	70
274	34	70
274	35	40
274	36	70
274	37	70
274	38	80
274	39	70
274	40	100
275	1	90
275	2	40
275	3	50
275	4	60
275	5	50
275	6	30
275	7	100
275	8	100
275	9	80
275	10	80
275	11	80
275	12	50
275	13	140
275	14	110
275	15	100
275	16	70
275	17	100
275	18	120
275	19	80
275	20	100
275	21	10
275	22	60
275	23	100
275	24	120
275	25	80
275	26	80
275	27	100
275	28	70
275	29	60
275	30	80
275	31	30
275	32	50
275	33	100
275	34	70
275	35	120
275	36	10
275	37	20
275	38	60
275	39	100
275	40	100
276	1	90
276	2	40
276	3	50
276	4	60
276	5	30
276	6	10
276	7	80
276	8	100
276	9	80
276	10	80
276	11	80
276	12	50
276	13	120
276	14	90
276	15	100
276	16	70
276	17	80
276	18	100
276	19	80
276	20	80
276	21	30
276	22	80
276	23	100
276	24	120
276	25	60
276	26	80
276	27	100
276	28	70
276	29	80
276	30	80
276	31	50
276	32	70
276	33	80
276	34	50
276	35	120
276	36	10
276	37	40
276	38	60
276	39	100
276	40	120
277	1	50
277	2	70
277	3	80
277	4	0
277	5	50
277	6	60
277	7	80
277	8	20
277	9	50
277	10	0
277	11	0
277	12	0
277	13	80
277	14	70
277	15	50
277	16	80
277	17	60
277	18	20
277	19	60
277	20	50
277	21	60
277	22	10
277	23	60
277	24	80
277	25	60
277	26	20
277	27	30
277	28	70
277	29	0
277	30	60
277	31	50
277	32	50
277	33	70
277	34	50
277	35	20
277	36	50
277	37	50
277	38	60
277	39	70
277	40	60
278	1	90
278	2	20
278	3	50
278	4	50
278	5	20
278	6	10
278	7	60
278	8	70
278	9	70
278	10	50
278	11	70
278	12	50
278	13	120
278	14	90
278	15	90
278	16	50
278	17	80
278	18	90
278	19	80
278	20	70
278	21	10
278	22	60
278	23	100
278	24	100
278	25	60
278	26	50
278	27	100
278	28	40
278	29	50
278	30	80
278	31	20
278	32	70
278	33	70
278	34	40
278	35	90
278	36	0
278	37	20
278	38	60
278	39	70
278	40	120
279	1	90
279	2	50
279	3	90
279	4	0
279	5	70
279	6	50
279	7	50
279	8	0
279	9	70
279	10	0
279	11	20
279	12	0
279	13	90
279	14	70
279	15	70
279	16	50
279	17	70
279	18	20
279	19	70
279	20	50
279	21	50
279	22	0
279	23	90
279	24	50
279	25	50
279	26	0
279	27	20
279	28	70
279	29	0
279	30	70
279	31	50
279	32	70
279	33	70
279	34	50
279	35	0
279	36	50
279	37	50
279	38	50
279	39	70
279	40	70
280	1	90
280	2	20
280	3	30
280	4	60
280	5	50
280	6	50
280	7	80
280	8	60
280	9	80
280	10	80
280	11	60
280	12	50
280	13	100
280	14	110
280	15	80
280	16	10
280	17	80
280	18	100
280	19	100
280	20	80
280	21	10
280	22	60
280	23	120
280	24	80
280	25	80
280	26	60
280	27	80
280	28	30
280	29	80
280	30	60
280	31	30
280	32	70
280	33	100
280	34	30
280	35	60
280	36	10
280	37	0
280	38	60
280	39	80
280	40	100
281	1	90
281	2	40
281	3	50
281	4	60
281	5	50
281	6	30
281	7	100
281	8	100
281	9	80
281	10	80
281	11	80
281	12	50
281	13	120
281	14	90
281	15	100
281	16	50
281	17	100
281	18	100
281	19	80
281	20	100
281	21	10
281	22	60
281	23	100
281	24	100
281	25	80
281	26	80
281	27	80
281	28	50
281	29	60
281	30	80
281	31	10
281	32	50
281	33	100
281	34	50
281	35	100
281	36	10
281	37	0
281	38	60
281	39	100
281	40	80
282	1	70
282	2	20
282	3	10
282	4	60
282	5	30
282	6	30
282	7	100
282	8	80
282	9	80
282	10	100
282	11	80
282	12	70
282	13	80
282	14	70
282	15	60
282	16	30
282	17	80
282	18	80
282	19	80
282	20	80
282	21	30
282	22	80
282	23	80
282	24	80
282	25	80
282	26	80
282	27	60
282	28	30
282	29	80
282	30	80
282	31	30
282	32	50
282	33	80
282	34	50
282	35	80
282	36	10
282	37	20
282	38	60
282	39	80
282	40	60
283	1	70
283	2	70
283	3	100
283	4	10
283	5	80
283	6	60
283	7	60
283	8	30
283	9	100
283	10	30
283	11	50
283	12	20
283	13	120
283	14	90
283	15	100
283	16	100
283	17	80
283	18	50
283	19	60
283	20	80
283	21	80
283	22	30
283	23	80
283	24	100
283	25	60
283	26	10
283	27	50
283	28	100
283	29	30
283	30	100
283	31	100
283	32	50
283	33	80
283	34	120
283	35	50
283	36	60
283	37	90
283	38	60
283	39	80
283	40	100
284	1	90
284	2	40
284	3	0
284	4	50
284	5	40
284	6	40
284	7	70
284	8	70
284	9	90
284	10	70
284	11	70
284	12	70
284	13	90
284	14	110
284	15	90
284	16	40
284	17	70
284	18	90
284	19	90
284	20	90
284	21	0
284	22	50
284	23	110
284	24	110
284	25	70
284	26	50
284	27	70
284	28	40
284	29	70
284	30	70
284	31	40
284	32	70
284	33	70
284	34	80
284	35	90
284	36	0
284	37	20
284	38	50
284	39	70
284	40	130
285	1	70
285	2	20
285	3	50
285	4	50
285	5	20
285	6	10
285	7	80
285	8	70
285	9	70
285	10	50
285	11	70
285	12	50
285	13	100
285	14	70
285	15	70
285	16	30
285	17	80
285	18	70
285	19	60
285	20	50
285	21	10
285	22	60
285	23	80
285	24	80
285	25	60
285	26	70
285	27	80
285	28	40
285	29	50
285	30	80
285	31	0
285	32	50
285	33	70
285	34	0
285	35	70
285	36	0
285	37	0
285	38	60
285	39	90
285	40	60
286	1	110
286	2	90
286	3	100
286	4	30
286	5	110
286	6	100
286	7	100
286	8	40
286	9	80
286	10	30
286	11	20
286	12	0
286	13	120
286	14	90
286	15	120
286	16	100
286	17	120
286	18	50
286	19	100
286	20	110
286	21	60
286	22	10
286	23	120
286	24	100
286	25	100
286	26	20
286	27	30
286	28	90
286	29	10
286	30	80
286	31	50
286	32	70
286	33	100
286	34	90
286	35	50
286	36	80
286	37	50
286	38	80
286	39	100
286	40	100
287	1	70
287	2	70
287	3	80
287	4	10
287	5	80
287	6	80
287	7	80
287	8	30
287	9	80
287	10	50
287	11	30
287	12	20
287	13	120
287	14	110
287	15	80
287	16	100
287	17	80
287	18	70
287	19	80
287	20	100
287	21	80
287	22	30
287	23	80
287	24	100
287	25	80
287	26	10
287	27	50
287	28	80
287	29	30
287	30	80
287	31	100
287	32	50
287	33	100
287	34	140
287	35	50
287	36	60
287	37	90
287	38	60
287	39	60
287	40	100
288	1	110
288	2	40
288	3	40
288	4	70
288	5	80
288	6	60
288	7	90
288	8	70
288	9	90
288	10	70
288	11	70
288	12	50
288	13	130
288	14	130
288	15	110
288	16	40
288	17	110
288	18	110
288	19	90
288	20	90
288	21	0
288	22	50
288	23	130
288	24	110
288	25	90
288	26	70
288	27	90
288	28	80
288	29	70
288	30	70
288	31	40
288	32	70
288	33	90
288	34	40
288	35	90
288	36	20
288	37	20
288	38	70
288	39	110
288	40	110
289	1	70
289	2	40
289	3	0
289	4	50
289	5	40
289	6	40
289	7	90
289	8	70
289	9	90
289	10	90
289	11	70
289	12	70
289	13	90
289	14	110
289	15	70
289	16	40
289	17	70
289	18	90
289	19	70
289	20	70
289	21	20
289	22	70
289	23	90
289	24	110
289	25	70
289	26	70
289	27	70
289	28	60
289	29	90
289	30	70
289	31	60
289	32	50
289	33	70
289	34	60
289	35	90
289	36	0
289	37	40
289	38	50
289	39	90
289	40	90
290	1	90
290	2	70
290	3	100
290	4	10
290	5	100
290	6	80
290	7	60
290	8	10
290	9	100
290	10	10
290	11	30
290	12	0
290	13	100
290	14	90
290	15	100
290	16	60
290	17	80
290	18	30
290	19	80
290	20	60
290	21	60
290	22	10
290	23	120
290	24	80
290	25	60
290	26	10
290	27	30
290	28	100
290	29	30
290	30	80
290	31	80
290	32	70
290	33	80
290	34	60
290	35	10
290	36	60
290	37	50
290	38	60
290	39	100
290	40	100
291	1	70
291	2	60
291	3	50
291	4	60
291	5	50
291	6	30
291	7	80
291	8	100
291	9	100
291	10	60
291	11	80
291	12	50
291	13	100
291	14	90
291	15	120
291	16	50
291	17	80
291	18	80
291	19	60
291	20	80
291	21	10
291	22	60
291	23	100
291	24	120
291	25	60
291	26	80
291	27	80
291	28	70
291	29	80
291	30	80
291	31	30
291	32	50
291	33	80
291	34	30
291	35	100
291	36	10
291	37	0
291	38	60
291	39	120
291	40	100
292	1	90
292	2	110
292	3	80
292	4	10
292	5	90
292	6	100
292	7	100
292	8	40
292	9	80
292	10	50
292	11	0
292	12	0
292	13	100
292	14	110
292	15	100
292	16	100
292	17	80
292	18	50
292	19	100
292	20	90
292	21	80
292	22	30
292	23	120
292	24	120
292	25	80
292	26	20
292	27	30
292	28	90
292	29	50
292	30	60
292	31	90
292	32	70
292	33	100
292	34	90
292	35	50
292	36	60
292	37	70
292	38	60
292	39	100
292	40	120
293	1	90
293	2	70
293	3	80
293	4	30
293	5	90
293	6	100
293	7	100
293	8	20
293	9	60
293	10	30
293	11	0
293	12	0
293	13	100
293	14	90
293	15	80
293	16	80
293	17	100
293	18	50
293	19	100
293	20	90
293	21	60
293	22	10
293	23	100
293	24	80
293	25	100
293	26	20
293	27	30
293	28	70
293	29	10
293	30	60
293	31	50
293	32	70
293	33	100
293	34	70
293	35	30
293	36	80
293	37	50
293	38	80
293	39	80
293	40	80
294	1	70
294	2	20
294	3	50
294	4	50
294	5	20
294	6	10
294	7	60
294	8	70
294	9	90
294	10	70
294	11	90
294	12	70
294	13	100
294	14	70
294	15	90
294	16	30
294	17	80
294	18	70
294	19	60
294	20	70
294	21	30
294	22	80
294	23	80
294	24	80
294	25	60
294	26	50
294	27	80
294	28	20
294	29	70
294	30	100
294	31	20
294	32	50
294	33	70
294	34	40
294	35	70
294	36	0
294	37	20
294	38	60
294	39	70
294	40	80
295	1	90
295	2	40
295	3	20
295	4	50
295	5	40
295	6	20
295	7	50
295	8	70
295	9	110
295	10	50
295	11	90
295	12	70
295	13	70
295	14	70
295	15	110
295	16	20
295	17	70
295	18	50
295	19	70
295	20	70
295	21	0
295	22	50
295	23	110
295	24	90
295	25	50
295	26	50
295	27	50
295	28	40
295	29	70
295	30	90
295	31	20
295	32	70
295	33	50
295	34	40
295	35	70
295	36	0
295	37	0
295	38	50
295	39	90
295	40	110
296	1	90
296	2	70
296	3	100
296	4	0
296	5	110
296	6	100
296	7	80
296	8	0
296	9	90
296	10	20
296	11	20
296	12	0
296	13	140
296	14	130
296	15	90
296	16	80
296	17	100
296	18	60
296	19	80
296	20	70
296	21	60
296	22	10
296	23	120
296	24	100
296	25	80
296	26	0
296	27	50
296	28	110
296	29	20
296	30	80
296	31	90
296	32	50
296	33	90
296	34	90
296	35	20
296	36	50
296	37	70
296	38	60
296	39	90
296	40	100
297	1	90
297	2	90
297	3	70
297	4	0
297	5	90
297	6	70
297	7	90
297	8	40
297	9	90
297	10	40
297	11	40
297	12	20
297	13	110
297	14	90
297	15	90
297	16	110
297	17	90
297	18	40
297	19	70
297	20	90
297	21	70
297	22	20
297	23	90
297	24	110
297	25	70
297	26	20
297	27	20
297	28	110
297	29	20
297	30	90
297	31	90
297	32	50
297	33	70
297	34	130
297	35	60
297	36	50
297	37	90
297	38	50
297	39	90
297	40	90
298	1	90
298	2	70
298	3	100
298	4	10
298	5	120
298	6	100
298	7	80
298	8	10
298	9	100
298	10	30
298	11	30
298	12	0
298	13	140
298	14	130
298	15	100
298	16	80
298	17	100
298	18	70
298	19	80
298	20	80
298	21	60
298	22	10
298	23	120
298	24	100
298	25	80
298	26	10
298	27	50
298	28	120
298	29	30
298	30	80
298	31	100
298	32	50
298	33	100
298	34	100
298	35	30
298	36	60
298	37	70
298	38	60
298	39	100
298	40	100
299	1	70
299	2	70
299	3	80
299	4	10
299	5	90
299	6	100
299	7	80
299	8	0
299	9	80
299	10	30
299	11	0
299	12	0
299	13	120
299	14	130
299	15	80
299	16	80
299	17	80
299	18	70
299	19	80
299	20	70
299	21	60
299	22	10
299	23	100
299	24	100
299	25	80
299	26	0
299	27	50
299	28	90
299	29	30
299	30	60
299	31	90
299	32	50
299	33	100
299	34	90
299	35	30
299	36	60
299	37	70
299	38	60
299	39	80
299	40	100
300	1	90
300	2	60
300	3	30
300	4	60
300	5	70
300	6	50
300	7	100
300	8	100
300	9	120
300	10	100
300	11	100
300	12	70
300	13	120
300	14	110
300	15	120
300	16	70
300	17	100
300	18	100
300	19	80
300	20	100
300	21	30
300	22	80
300	23	120
300	24	140
300	25	80
300	26	80
300	27	80
300	28	90
300	29	100
300	30	100
300	31	70
300	32	50
300	33	80
300	34	90
300	35	120
300	36	10
300	37	40
300	38	60
300	39	120
300	40	120
301	1	50
301	2	70
301	3	70
301	4	0
301	5	70
301	6	70
301	7	50
301	8	0
301	9	90
301	10	20
301	11	20
301	12	20
301	13	70
301	14	90
