p	r	R_p
171	2	1
171	3	1
171	4	0
171	5	0
171	6	0
171	7	1
171	8	1
171	9	1
171	10	1
171	11	1
171	12	1
171	13	1
171	14	1
171	15	0
171	16	1
171	17	0
171	18	1
171	19	1
171	20	0
171	21	1
171	22	1
171	23	1
171	24	1
171	25	0
171	26	1
171	27	1
171	28	1
171	29	1
171	30	1
171	31	1
171	32	1
171	33	1
171	34	1
171	35	1
171	36	0
171	37	1
171	38	0
171	39	1
171	40	1
172	1	0
172	2	1
172	3	1
172	4	0
172	5	0
172	6	0
172	7	1
172	8	1
172	9	0
172	10	1
172	11	0
172	12	0
172	13	1
172	14	1
172	15	0
172	16	1
172	17	0
172	18	1
172	19	0
172	20	0
172	21	1
172	22	1
172	23	0
172	24	1
172	25	0
172	26	1
172	27	1
172	28	1
172	29	1
172	30	0
172	31	1
172	32	0
172	33	1
172	34	0
172	35	1
172	36	0
172	37	1
172	38	0
172	39	1
172	40	0
173	1	1
173	2	1
173	3	1
173	4	1
173	5	1
173	6	1
173	7	1
173	8	1
173	9	0
173	10	1
173	11	0
173	12	0
173	13	1
173	14	1
173	15	1
173	16	1
173	17	1
173	18	1
173	19	1
173	20	1
173	21	1
173	22	1
173	23	1
173	24	1
173	25	1
173	26	1
173	27	1
173	28	1
173	29	1
173	30	0
173	31	1
173	32	1
173	33	1
173	34	0
173	35	1
173	36	1
173	37	1
173	38	1
173	39	1
173	40	1
174	1	1
174	2	1
174	3	1
174	4	1
174	5	1
174	6	1
174	7	1
174	8	1
174	9	0
174	10	1
174	11	0
174	12	0
174	13	1
174	14	1
174	15	1
174	16	1
174	17	1
174	18	1
174	19	1
174	20	1
174	21	1
174	22	1
174	23	1
174	24	1
174	25	1
174	26	1
174	27	1
174	28	1
174	29	1
174	30	0
174	31	1
174	32	1
174	33	1
174	34	0
174	35	1
174	36	1
174	37	1
174	38	1
174	39	1
174	40	1
175	1	0
175	2	1
175	3	1
175	4	0
175	5	0
175	6	0
175	7	0
175	8	1
175	9	1
175	10	0
175	11	1
175	12	1
175	13	0
175	14	0
175	15	0
175	16	0
175	17	0
175	18	0
175	19	0
175	20	0
175	21	1
175	22	1
175	23	0
175	24	0
175	25	0
175	26	1
175	27	0
175	28	0
175	29	1
175	30	1
175	31	0
175	32	1
175	33	0
175	34	0
175	35	0
175	36	0
175	37	0
175	38	0
175	39	1
175	40	0
176	1	1
176	2	1
176	3	1
176	4	0
176	5	0
176	6	0
176	7	1
176	8	1
176	9	1
176	10	1
176	11	1
176	12	1
176	13	1
176	14	1
176	15	0
176	16	1
176	17	0
176	18	1
176	19	1
176	20	0
176	21	1
176	22	1
176	23	1
176	24	1
176	25	0
176	26	1
176	27	1
176	28	1
176	29	1
176	30	1
176	31	1
176	32	1
176	33	1
176	34	1
176	35	1
176	36	0
176	37	1
176	38	0
176	39	1
176	40	1
177	1	1
177	2	1
177	3	1
177	4	1
177	5	1
177	6	1
177	7	1
177	8	1
177	9	0
177	10	1
177	11	0
177	12	0
177	13	1
177	14	1
177	15	1
177	16	1
177	17	1
177	18	1
177	19	1
177	20	1
177	21	1
177	22	1
177	23	1
177	24	1
177	25	1
177	26	1
177	27	1
177	28	1
177	29	1
177	30	0
177	31	1
177	32	1
177	33	1
177	34	0
177	35	1
177	36	1
177	37	1
177	38	1
177	39	1
177	40	1
178	1	1
178	2	1
178	3	1
178	4	1
178	5	1
178	6	1
178	7	1
178	8	1
178	9	1
178	10	0
178	11	1
178	12	1
178	13	1
178	14	1
178	15	1
178	16	1
178	17	1
178	18	1
178	19	1
178	20	1
178	21	0
178	22	0
178	23	1
178	24	1
178	25	1
178	26	1
178	27	1
178	28	1
178	29	0
178	30	1
178	31	0
178	32	1
178	33	1
178	34	1
178	35	1
178	36	1
178	37	0
178	38	1
178	39	1
178	40	1
179	1	1
179	2	0
179	3	1
179	4	0
179	5	0
179	6	0
179	7	0
179	8	0
179	9	0
179	10	1
179	11	0
179	12	0
179	13	1
179	14	1
179	15	0
179	16	0
179	17	0
179	18	1
179	19	1
179	20	0
179	21	1
179	22	1
179	23	1
179	24	0
179	25	0
179	26	0
179	27	1
179	28	0
179	29	1
179	30	0
179	31	1
179	32	1
179	33	1
179	34	0
179	35	0
179	36	0
179	37	1
179	38	0
179	39	0
179	40	1
180	1	1
180	2	1
180	3	1
180	4	1
180	5	1
180	6	1
180	7	1
180	8	1
180	9	0
180	10	1
180	11	0
180	12	0
180	13	1
180	14	1
180	15	1
180	16	1
180	17	1
180	18	1
180	19	1
180	20	1
180	21	1
180	22	1
180	23	1
180	24	1
180	25	1
180	26	1
180	27	1
180	28	1
180	29	1
180	30	0
180	31	1
180	32	1
180	33	1
180	34	0
180	35	1
180	36	1
180	37	1
180	38	1
180	39	1
180	40	1
181	1	1
181	2	1
181	3	1
181	4	0
181	5	0
181	6	0
181	7	1
181	8	1
181	9	1
181	10	1
181	11	1
181	12	1
181	13	1
181	14	1
181	15	0
181	16	1
181	17	0
181	18	1
181	19	1
181	20	0
181	21	1
181	22	1
181	23	1
181	24	1
181	25	0
181	26	1
181	27	1
181	28	1
181	29	1
181	30	1
181	31	1
181	32	1
181	33	1
181	34	1
181	35	1
181	36	0
181	37	1
181	38	0
181	39	1
181	40	1
182	1	0
182	2	0
182	3	0
182	4	0
182	5	0
182	6	0
182	7	1
182	8	0
182	9	1
182	10	1
182	11	1
182	12	1
182	13	0
182	14	0
182	15	0
182	16	0
182	17	0
182	18	0
182	19	0
182	20	0
182	21	1
182	22	1
182	23	0
182	24	0
182	25	0
182	26	1
182	27	0
182	28	1
182	29	1
182	30	1
182	31	1
182	32	0
182	33	0
182	34	0
182	35	0
182	36	0
182	37	1
182	38	0
182	39	1
182	40	0
183	1	0
183	2	1
183	3	1
183	4	0
183	5	0
183	6	0
183	7	1
183	8	1
183	9	0
183	10	1
183	11	0
183	12	0
183	13	1
183	14	1
183	15	0
183	16	1
183	17	0
183	18	1
183	19	0
183	20	0
183	21	1
183	22	1
183	23	0
183	24	1
183	25	0
183	26	1
183	27	1
183	28	1
183	29	1
183	30	0
183	31	1
183	32	0
183	33	1
183	34	0
183	35	1
183	36	0
183	37	1
183	38	0
183	39	1
183	40	0
184	1	1
184	2	0
184	3	1
184	4	1
184	5	0
184	6	0
184	7	1
184	8	1
184	9	0
184	10	1
184	11	0
184	12	0
184	13	1
184	14	0
184	15	0
184	16	1
184	17	1
184	18	1
184	19	1
184	20	1
184	21	1
184	22	1
184	23	0
184	24	0
184	25	1
184	26	1
184	27	1
184	28	0
184	29	0
184	30	0
184	31	0
184	32	1
184	33	1
184	34	0
184	35	1
184	36	1
184	37	1
184	38	1
184	39	0
184	40	0
185	1	1
185	2	0
185	3	1
185	4	0
185	5	0
185	6	0
185	7	0
185	8	0
185	9	0
185	10	1
185	11	0
185	12	0
185	13	1
185	14	1
185	15	0
185	16	0
185	17	0
185	18	1
185	19	1
185	20	0
185	21	1
185	22	1
185	23	1
185	24	0
185	25	0
185	26	0
185	27	1
185	28	0
185	29	1
185	30	0
185	31	1
185	32	1
185	33	1
185	34	0
185	35	0
185	36	0
185	37	1
185	38	0
185	39	0
185	40	1
186	1	0
186	2	1
186	3	0
186	4	1
186	5	0
186	6	1
186	7	1
186	8	1
186	9	0
186	10	0
186	11	0
186	12	1
186	13	0
186	14	1
186	15	0
186	16	1
186	17	0
186	18	1
186	19	1
186	20	1
186	21	0
186	22	0
186	23	0
186	24	1
186	25	1
186	26	1
186	27	1
186	28	0
186	29	0
186	30	0
186	31	0
186	32	1
186	33	1
186	34	1
186	35	1
186	36	1
186	37	0
186	38	1
186	39	0
186	40	1
187	1	1
187	2	0
187	3	1
187	4	1
187	5	0
187	6	0
187	7	1
187	8	1
187	9	0
187	10	1
187	11	0
187	12	0
187	13	1
187	14	0
187	15	0
187	16	1
187	17	1
187	18	1
187	19	1
187	20	1
187	21	1
187	22	1
187	23	0
187	24	0
187	25	1
187	26	1
187	27	1
187	28	0
187	29	0
187	30	0
187	31	0
187	32	1
187	33	1
187	34	0
187	35	1
187	36	1
187	37	1
187	38	1
187	39	0
187	40	0
188	1	0
188	2	1
188	3	1
188	4	0
188	5	0
188	6	0
188	7	0
188	8	1
188	9	0
188	10	0
188	11	0
188	12	0
188	13	0
188	14	0
188	15	0
188	16	1
188	17	0
188	18	0
188	19	0
188	20	0
188	21	1
188	22	1
188	23	0
188	24	1
188	25	0
188	26	1
188	27	1
188	28	1
188	29	1
188	30	0
188	31	1
188	32	0
188	33	0
188	34	0
188	35	1
188	36	0
188	37	1
188	38	0
188	39	1
188	40	0
189	1	1
189	2	1
189	3	1
189	4	0
189	5	0
189	6	0
189	7	1
189	8	1
189	9	1
189	10	1
189	11	1
189	12	1
189	13	1
189	14	1
189	15	0
189	16	1
189	17	0
189	18	1
189	19	1
189	20	0
189	21	1
189	22	1
189	23	1
189	24	1
189	25	0
189	26	1
189	27	1
189	28	1
189	29	1
189	30	1
189	31	1
189	32	1
189	33	1
189	34	1
189	35	1
189	36	0
189	37	1
189	38	0
189	39	1
189	40	1
190	1	1
190	2	1
190	3	1
190	4	1
190	5	1
190	6	1
190	7	1
190	8	1
190	9	0
190	10	1
190	11	0
190	12	0
190	13	1
190	14	1
190	15	1
190	16	1
190	17	1
190	18	1
190	19	1
190	20	1
190	21	1
190	22	1
190	23	1
190	24	1
190	25	1
190	26	1
190	27	1
190	28	1
190	29	1
190	30	0
190	31	1
190	32	1
190	33	1
190	34	0
190	35	1
190	36	1
190	37	1
190	38	1
190	39	1
190	40	1
191	1	0
191	2	0
191	3	0
191	4	0
191	5	0
191	6	0
191	7	0
191	8	0
191	9	0
191	10	1
191	11	0
191	12	0
191	13	0
191	14	0
191	15	0
191	16	0
191	17	0
191	18	1
191	19	1
191	20	0
191	21	1
191	22	1
191	23	0
191	24	0
191	25	0
191	26	0
191	27	1
191	28	0
191	29	0
191	30	0
191	31	0
191	32	1
191	33	1
191	34	0
191	35	0
191	36	0
191	37	1
191	38	0
191	39	0
191	40	0
192	1	0
192	2	1
192	3	0
192	4	0
192	5	0
192	6	0
192	7	1
192	8	1
192	9	1
192	10	1
192	11	1
192	12	1
192	13	0
192	14	0
192	15	0
192	16	1
192	17	0
192	18	0
192	19	0
192	20	0
192	21	1
192	22	1
192	23	0
192	24	1
192	25	0
192	26	1
192	27	0
192	28	1
192	29	1
192	30	1
192	31	1
192	32	0
192	33	0
192	34	1
192	35	1
192	36	0
192	37	1
192	38	0
192	39	1
192	40	0
193	1	1
193	2	0
193	3	1
193	4	0
193	5	0
193	6	0
193	7	0
193	8	0
193	9	0
193	10	1
193	11	0
193	12	0
193	13	1
193	14	1
193	15	0
193	16	0
193	17	0
193	18	1
193	19	1
193	20	0
193	21	1
193	22	1
193	23	1
193	24	0
193	25	0
193	26	0
193	27	1
193	28	0
193	29	1
193	30	0
193	31	1
193	32	1
193	33	1
193	34	0
193	35	0
193	36	0
193	37	1
193	38	0
193	39	0
193	40	1
194	1	1
194	2	0
194	3	1
194	4	0
194	5	0
194	6	0
194	7	0
194	8	0
194	9	0
194	10	1
194	11	0
194	12	0
194	13	1
194	14	1
194	15	0
194	16	0
194	17	0
194	18	1
194	19	1
194	20	0
194	21	1
194	22	1
194	23	1
194	24	0
194	25	0
194	26	0
194	27	1
194	28	0
194	29	1
194	30	0
194	31	1
194	32	1
194	33	1
194	34	0
194	35	0
194	36	0
194	37	1
194	38	0
194	39	0
194	40	1
195	1	1
195	2	1
195	3	1
195	4	1
195	5	1
195	6	1
195	7	1
195	8	1
195	9	1
195	10	0
195	11	1
195	12	1
195	13	1
195	14	1
195	15	1
195	16	1
195	17	1
195	18	1
195	19	1
195	20	1
195	21	0
195	22	0
195	23	1
195	24	1
195	25	1
195	26	1
195	27	1
195	28	1
195	29	0
195	30	1
195	31	0
195	32	1
195	33	1
195	34	1
195	35	1
195	36	1
195	37	0
195	38	1
195	39	1
195	40	1
196	1	1
196	2	1
196	3	1
196	4	0
196	5	0
196	6	0
196	7	1
196	8	1
196	9	1
196	10	1
196	11	1
196	12	1
196	13	1
196	14	1
196	15	0
196	16	1
196	17	0
196	18	1
196	19	1
196	20	0
196	21	1
196	22	1
196	23	1
196	24	1
196	25	0
196	26	1
196	27	1
196	28	1
196	29	1
196	30	1
196	31	1
196	32	1
196	33	1
196	34	1
196	35	1
196	36	0
196	37	1
196	38	0
196	39	1
196	40	1
197	1	1
197	2	1
197	3	1
197	4	0
197	5	0
197	6	0
197	7	1
197	8	1
197	9	1
197	10	1
197	11	1
197	12	1
197	13	1
197	14	1
197	15	0
197	16	1
197	17	0
197	18	1
197	19	1
197	20	0
197	21	1
197	22	1
197	23	1
197	24	1
197	25	0
197	26	1
197	27	1
197	28	1
197	29	1
197	30	1
197	31	1
197	32	1
197	33	1
197	34	1
197	35	1
197	36	0
197	37	1
197	38	0
197	39	1
197	40	1
198	1	1
198	2	0
198	3	1
198	4	0
198	5	0
198	6	0
198	7	0
198	8	0
198	9	0
198	10	1
198	11	0
198	12	0
198	13	0
198	14	0
198	15	0
198	16	0
198	17	0
198	18	0
198	19	1
198	20	0
198	21	1
198	22	1
198	23	1
198	24	0
198	25	0
198	26	0
198	27	0
198	28	0
198	29	1
198	30	0
198	31	0
198	32	1
198	33	1
198	34	0
198	35	0
198	36	0
198	37	0
198	38	0
198	39	0
198	40	0
199	1	1
199	2	0
199	3	1
199	4	0
199	5	0
199	6	0
199	7	0
199	8	0
199	9	0
199	10	1
199	11	0
199	12	0
199	13	1
199	14	1
199	15	0
199	16	0
199	17	0
199	18	1
199	19	1
199	20	0
199	21	1
199	22	1
199	23	1
199	24	0
199	25	0
199	26	0
199	27	1
199	28	0
199	29	1
199	30	0
199	31	1
199	32	1
199	33	1
199	34	0
199	35	0
199	36	0
199	37	1
199	38	0
199	39	0
199	40	1
200	1	1
200	2	1
200	3	1
200	4	1
200	5	1
200	6	1
200	7	1
200	8	1
200	9	1
200	10	0
200	11	1
200	12	1
200	13	1
200	14	1
200	15	1
200	16	1
200	17	1
200	18	1
200	19	1
200	20	1
200	21	0
200	22	0
200	23	1
200	24	1
200	25	1
200	26	1
200	27	1
200	28	1
200	29	0
200	30	1
200	31	0
200	32	1
200	33	1
200	34	1
200	35	1
200	36	1
200	37	0
200	38	1
200	39	1
200	40	1
201	1	1
201	2	1
201	3	1
201	4	1
201	5	1
201	6	1
201	7	1
201	8	1
201	9	0
201	10	1
201	11	0
201	12	0
201	13	1
201	14	1
201	15	1
201	16	1
201	17	1
201	18	1
201	19	1
201	20	1
201	21	1
201	22	1
201	23	1
201	24	1
201	25	1
201	26	1
201	27	1
201	28	1
201	29	1
201	30	0
201	31	1
201	32	1
201	33	1
201	34	0
201	35	1
201	36	1
201	37	1
201	38	1
201	39	1
201	40	1
202	1	0
202	2	0
202	3	1
202	4	0
202	5	0
202	6	0
202	7	0
202	8	0
202	9	1
202	10	0
202	11	1
202	12	1
202	13	0
202	14	0
202	15	0
202	16	0
202	17	0
202	18	0
202	19	0
202	20	0
202	21	1
202	22	1
202	23	0
202	24	0
202	25	0
202	26	1
202	27	1
202	28	1
202	29	1
202	30	1
202	31	1
202	32	1
202	33	0
202	34	0
202	35	0
202	36	0
202	37	1
202	38	0
202	39	1
202	40	0
203	1	1
203	2	1
203	3	1
203	4	1
203	5	1
203	6	1
203	7	1
203	8	1
203	9	0
203	10	1
203	11	0
203	12	0
203	13	1
203	14	1
203	15	1
203	16	1
203	17	1
203	18	1
203	19	1
203	20	1
203	21	1
203	22	1
203	23	1
203	24	1
203	25	1
203	26	1
203	27	1
203	28	1
203	29	1
203	30	0
203	31	1
203	32	1
203	33	1
203	34	0
203	35	1
203	36	1
203	37	1
203	38	1
203	39	1
203	40	1
204	1	1
204	2	1
204	3	1
204	4	1
204	5	1
204	6	1
204	7	1
204	8	1
204	9	0
204	10	1
204	11	0
204	12	0
204	13	1
204	14	1
204	15	1
204	16	1
204	17	1
204	18	1
204	19	1
204	20	1
204	21	1
204	22	1
204	23	1
204	24	1
204	25	1
204	26	1
204	27	1
204	28	1
204	29	1
204	30	0
204	31	1
204	32	1
204	33	1
204	34	0
204	35	1
204	36	1
204	37	1
204	38	1
204	39	1
204	40	1
205	1	1
205	2	0
205	3	1
205	4	0
205	5	0
205	6	0
205	7	0
205	8	0
205	9	0
205	10	1
205	11	0
205	12	0
205	13	1
205	14	1
205	15	0
205	16	0
205	17	0
205	18	1
205	19	1
205	20	0
205	21	1
205	22	1
205	23	1
205	24	0
205	25	0
205	26	0
205	27	1
205	28	0
205	29	1
205	30	0
205	31	1
205	32	1
205	33	1
205	34	0
205	35	0
205	36	0
205	37	1
205	38	0
205	39	0
205	40	1
206	1	1
206	2	1
206	3	1
206	4	1
206	5	1
206	6	1
206	7	1
206	8	1
206	9	0
206	10	1
206	11	0
206	12	0
206	13	1
206	14	1
206	15	1
206	16	1
206	17	1
206	18	1
206	19	1
206	20	1
206	21	1
206	22	1
206	23	1
206	24	1
206	25	1
206	26	1
206	27	1
206	28	1
206	29	1
206	30	0
206	31	1
206	32	1
206	33	1
206	34	0
206	35	1
206	36	1
206	37	1
206	38	1
206	39	1
206	40	1
207	1	1
207	2	1
207	3	0
207	4	0
207	5	0
207	6	0
207	7	1
207	8	1
207	9	1
207	10	1
207	11	1
207	12	1
207	13	0
207	14	0
207	15	0
207	16	1
207	17	0
207	18	0
207	19	1
207	20	0
207	21	1
207	22	1
207	23	1
207	24	1
207	25	0
207	26	1
207	27	0
207	28	1
207	29	1
207	30	1
207	31	1
207	32	1
207	33	0
207	34	1
207	35	1
207	36	0
207	37	1
207	38	0
207	39	1
207	40	1
208	1	1
208	2	1
208	3	1
208	4	1
208	5	1
208	6	1
208	7	1
208	8	1
208	9	1
208	10	0
208	11	1
208	12	1
208	13	1
208	14	1
208	15	1
208	16	1
208	17	1
208	18	1
208	19	1
208	20	1
208	21	0
208	22	0
208	23	1
208	24	1
208	25	1
208	26	1
208	27	1
208	28	1
208	29	0
208	30	1
208	31	0
208	32	1
208	33	1
208	34	1
208	35	1
208	36	1
208	37	0
208	38	1
208	39	1
208	40	1
209	1	1
209	2	1
209	3	1
209	4	0
209	5	0
209	6	0
209	7	1
209	8	1
209	9	1
209	10	1
209	11	1
209	12	1
209	13	1
209	14	1
209	15	0
209	16	1
209	17	0
209	18	1
209	19	1
209	20	0
209	21	1
209	22	1
209	23	1
209	24	1
209	25	0
209	26	1
209	27	1
209	28	1
209	29	1
209	30	1
209	31	1
209	32	1
209	33	1
209	34	1
209	35	1
209	36	0
209	37	1
209	38	0
209	39	1
209	40	1
210	1	1
210	2	1
210	3	1
210	4	0
210	5	0
210	6	0
210	7	1
210	8	1
210	9	1
210	10	1
210	11	1
210	12	1
210	13	1
210	14	1
210	15	0
210	16	1
210	17	0
210	18	1
210	19	1
210	20	0
210	21	1
210	22	1
210	23	1
210	24	1
210	25	0
210	26	1
210	27	1
210	28	1
210	29	1
210	30	1
210	31	1
210	32	1
210	33	1
210	34	1
210	35	1
210	36	0
210	37	1
210	38	0
210	39	1
210	40	1
211	1	1
211	2	1
211	3	1
211	4	1
211	5	1
211	6	1
211	7	1
211	8	1
211	9	0
211	10	1
211	11	0
211	12	0
211	13	1
211	14	1
211	15	1
211	16	1
211	17	1
211	18	1
211	19	1
211	20	1
211	21	1
211	22	1
211	23	1
211	24	1
211	25	1
211	26	1
211	27	1
211	28	1
211	29	1
211	30	0
211	31	1
211	32	1
211	33	1
211	34	0
211	35	1
211	36	1
211	37	1
211	38	1
211	39	1
211	40	1
212	1	1
212	2	1
212	3	1
212	4	0
212	5	0
212	6	0
212	7	1
212	8	1
212	9	1
212	10	1
212	11	1
212	12	1
212	13	1
212	14	1
212	15	0
212	16	1
212	17	0
212	18	1
212	19	1
212	20	0
212	21	1
212	22	1
212	23	1
212	24	1
212	25	0
212	26	1
212	27	1
212	28	1
212	29	1
212	30	1
212	31	1
212	32	1
212	33	1
212	34	1
212	35	1
212	36	0
212	37	1
212	38	0
212	39	1
212	40	1
213	1	1
213	2	0
213	3	1
213	4	0
213	5	0
213	6	0
213	7	0
213	8	0
213	9	0
213	10	1
213	11	0
213	12	0
213	13	1
213	14	1
213	15	0
213	16	0
213	17	0
213	18	1
213	19	1
213	20	0
213	21	1
213	22	1
213	23	1
213	24	0
213	25	0
213	26	0
213	27	1
213	28	0
213	29	1
213	30	0
213	31	1
213	32	1
213	33	1
213	34	0
213	35	0
213	36	0
213	37	1
213	38	0
213	39	0
213	40	1
214	1	0
214	2	1
214	3	1
214	4	0
214	5	0
214	6	0
214	7	1
214	8	1
214	9	0
214	10	1
214	11	0
214	12	0
214	13	1
214	14	1
214	15	0
214	16	1
214	17	0
214	18	1
214	19	0
214	20	0
214	21	1
214	22	1
214	23	0
214	24	1
214	25	0
214	26	1
214	27	1
214	28	1
214	29	1
214	30	0
214	31	1
214	32	0
214	33	1
214	34	0
214	35	1
214	36	0
214	37	1
214	38	0
214	39	1
214	40	0
215	1	1
215	2	0
215	3	1
215	4	1
215	5	1
215	6	1
215	7	1
215	8	0
215	9	0
215	10	1
215	11	0
215	12	0
215	13	1
215	14	1
215	15	0
215	16	0
215	17	1
215	18	1
215	19	1
215	20	0
215	21	1
215	22	1
215	23	1
215	24	0
215	25	1
215	26	1
215	27	1
215	28	1
215	29	1
215	30	0
215	31	1
215	32	1
215	33	1
215	34	0
215	35	0
215	36	1
215	37	1
215	38	1
215	39	1
215	40	0
216	1	0
216	2	1
216	3	0
216	4	1
216	5	0
216	6	1
216	7	1
216	8	1
216	9	0
216	10	0
216	11	0
216	12	1
216	13	0
216	14	1
216	15	0
216	16	1
216	17	0
216	18	1
216	19	1
216	20	1
216	21	0
216	22	0
216	23	0
216	24	1
216	25	1
216	26	1
216	27	1
216	28	0
216	29	0
216	30	0
216	31	0
216	32	1
216	33	1
216	34	1
216	35	1
216	36	1
216	37	0
216	38	1
216	39	0
216	40	1
217	1	1
217	2	0
217	3	1
217	4	0
217	5	0
217	6	0
217	7	1
217	8	1
217	9	0
217	10	1
217	11	1
217	12	1
217	13	1
217	14	0
217	15	0
217	16	1
217	17	0
217	18	1
217	19	1
217	20	0
217	21	1
217	22	1
217	23	0
217	24	0
217	25	0
217	26	1
217	27	1
217	28	0
217	29	0
217	30	1
217	31	0
217	32	1
217	33	1
217	34	1
217	35	1
217	36	0
217	37	1
217	38	0
217	39	0
217	40	0
218	1	0
218	2	1
218	3	0
218	4	0
218	5	0
218	6	0
218	7	1
218	8	1
218	9	1
218	10	1
218	11	1
218	12	1
218	13	0
218	14	0
218	15	0
218	16	1
218	17	0
218	18	0
218	19	0
218	20	0
218	21	1
218	22	1
218	23	0
218	24	1
218	25	0
218	26	1
218	27	0
218	28	1
218	29	1
218	30	1
218	31	1
218	32	0
218	33	0
218	34	1
218	35	1
218	36	0
218	37	1
218	38	0
218	39	1
218	40	0
219	1	1
219	2	1
219	3	1
219	4	1
219	5	1
219	6	1
219	7	1
219	8	1
219	9	1
219	10	0
219	11	1
219	12	1
219	13	1
219	14	1
219	15	1
219	16	1
219	17	1
219	18	1
219	19	1
219	20	1
219	21	0
219	22	0
219	23	1
219	24	1
219	25	1
219	26	1
219	27	1
219	28	1
219	29	0
219	30	1
219	31	0
219	32	1
219	33	1
219	34	1
219	35	1
219	36	1
219	37	0
219	38	1
219	39	1
219	40	1
220	1	0
220	2	1
220	3	0
220	4	0
220	5	0
220	6	0
220	7	1
220	8	1
220	9	0
220	10	1
220	11	0
220	12	1
220	13	0
220	14	1
220	15	0
220	16	1
220	17	0
220	18	1
220	19	1
220	20	0
220	21	1
220	22	1
220	23	0
220	24	1
220	25	0
220	26	1
220	27	1
220	28	0
220	29	1
220	30	0
220	31	1
220	32	1
220	33	1
220	34	1
220	35	1
220	36	0
220	37	1
220	38	0
220	39	0
220	40	1
221	1	1
221	2	1
221	3	1
221	4	1
221	5	1
221	6	1
221	7	1
221	8	1
221	9	0
221	10	1
221	11	0
221	12	0
221	13	1
221	14	1
221	15	1
221	16	1
221	17	1
221	18	1
221	19	1
221	20	1
221	21	1
221	22	1
221	23	1
221	24	1
221	25	1
221	26	1
221	27	1
221	28	1
221	29	1
221	30	0
221	31	1
221	32	1
221	33	1
221	34	0
221	35	1
221	36	1
221	37	1
221	38	1
221	39	1
221	40	1
222	1	1
222	2	1
222	3	1
222	4	0
222	5	0
222	6	0
222	7	1
222	8	1
222	9	1
222	10	1
222	11	1
222	12	1
222	13	1
222	14	1
222	15	0
222	16	1
222	17	0
222	18	1
222	19	1
222	20	0
222	21	1
222	22	1
222	23	1
222	24	1
222	25	0
222	26	1
222	27	1
222	28	1
222	29	1
222	30	1
222	31	1
222	32	1
222	33	1
222	34	1
222	35	1
222	36	0
222	37	1
222	38	0
222	39	1
222	40	1
223	1	1
223	2	1
223	3	1
223	4	1
223	5	1
223	6	1
223	7	1
223	8	1
223	9	0
223	10	1
223	11	0
223	12	0
223	13	1
223	14	1
223	15	1
223	16	1
223	17	1
223	18	1
223	19	1
223	20	1
223	21	1
223	22	1
223	23	1
223	24	1
223	25	1
223	26	1
223	27	1
223	28	1
223	29	1
223	30	0
223	31	1
223	32	1
223	33	1
223	34	0
223	35	1
223	36	1
223	37	1
223	38	1
223	39	1
223	40	1
224	1	1
224	2	1
224	3	1
224	4	1
224	5	1
224	6	1
224	7	1
224	8	1
224	9	0
224	10	1
224	11	0
224	12	0
224	13	1
224	14	1
224	15	1
224	16	1
224	17	1
224	18	1
224	19	1
224	20	1
224	21	1
224	22	1
224	23	1
224	24	1
224	25	1
224	26	1
224	27	1
224	28	1
224	29	1
224	30	0
224	31	1
224	32	1
224	33	1
224	34	0
224	35	1
224	36	1
224	37	1
224	38	1
224	39	1
224	40	1
225	1	1
225	2	1
225	3	1
225	4	1
225	5	1
225	6	1
225	7	1
225	8	1
225	9	1
225	10	0
225	11	1
225	12	1
225	13	1
225	14	1
225	15	1
225	16	1
225	17	1
225	18	1
225	19	1
225	20	1
225	21	0
225	22	0
225	23	1
225	24	1
225	25	1
225	26	1
225	27	1
225	28	1
225	29	0
225	30	1
225	31	0
225	32	1
225	33	1
225	34	1
225	35	1
225	36	1
225	37	0
225	38	1
225	39	1
225	40	1
226	1	1
226	2	0
226	3	1
226	4	0
226	5	0
226	6	0
226	7	1
226	8	0
226	9	1
226	10	1
226	11	1
226	12	1
226	13	1
226	14	1
226	15	0
226	16	0
226	17	0
226	18	1
226	19	1
226	20	0
226	21	1
226	22	1
226	23	1
226	24	0
226	25	0
226	26	1
226	27	1
226	28	1
226	29	1
226	30	1
226	31	1
226	32	1
226	33	1
226	34	0
226	35	0
226	36	0
226	37	1
226	38	0
226	39	1
226	40	0
227	1	0
227	2	1
227	3	0
227	4	0
227	5	0
227	6	0
227	7	1
227	8	1
227	9	1
227	10	1
227	11	1
227	12	1
227	13	0
227	14	0
227	15	0
227	16	1
227	17	0
227	18	0
227	19	0
227	20	0
227	21	1
227	22	1
227	23	0
227	24	1
227	25	0
227	26	1
227	27	0
227	28	1
227	29	1
227	30	1
227	31	1
227	32	0
227	33	0
227	34	1
227	35	1
227	36	0
227	37	1
227	38	0
227	39	1
227	40	0
228	1	1
228	2	0
228	3	1
228	4	0
228	5	0
228	6	0
228	7	0
228	8	0
228	9	0
228	10	1
228	11	0
228	12	0
228	13	1
228	14	1
228	15	0
228	16	0
228	17	0
228	18	1
228	19	1
228	20	0
228	21	1
228	22	1
228	23	1
228	24	0
228	25	0
228	26	0
228	27	1
228	28	0
228	29	1
228	30	0
228	31	1
228	32	1
228	33	1
228	34	0
228	35	0
228	36	0
228	37	1
228	38	0
228	39	0
228	40	1
229	1	1
229	2	1
229	3	1
229	4	0
229	5	0
229	6	0
229	7	1
229	8	1
229	9	1
229	10	1
229	11	1
229	12	1
229	13	1
