p	r	C_pr
59	11	70
59	12	20
59	13	50
59	14	50
59	15	50
59	16	50
59	17	70
59	18	20
59	19	50
59	20	50
59	21	70
59	22	70
59	23	50
59	24	50
59	25	50
59	26	50
59	27	50
59	28	50
59	29	50
59	30	50
59	31	50
59	32	50
59	33	0
59	34	20
59	35	50
59	36	50
59	37	50
59	38	70
59	39	70
59	40	70
60	1	100
60	2	80
60	3	80
60	4	100
60	5	60
60	6	10
60	7	50
60	8	100
60	9	70
60	10	100
60	11	90
60	12	10
60	13	100
60	14	100
60	15	60
60	16	60
60	17	70
60	18	0
60	19	100
60	20	80
60	21	100
60	22	80
60	23	100
60	24	50
60	25	60
60	26	50
60	27	100
60	28	80
60	29	90
60	30	60
60	31	80
60	32	60
60	33	10
60	34	30
60	35	80
60	36	100
60	37	100
60	38	100
60	39	50
60	40	100
61	1	100
61	2	80
61	3	80
61	4	80
61	5	60
61	6	10
61	7	50
61	8	100
61	9	90
61	10	80
61	11	90
61	12	10
61	13	100
61	14	120
61	15	60
61	16	60
61	17	70
61	18	0
61	19	80
61	20	80
61	21	100
61	22	80
61	23	80
61	24	70
61	25	60
61	26	50
61	27	100
61	28	80
61	29	70
61	30	60
61	31	80
61	32	80
61	33	10
61	34	30
61	35	100
61	36	80
61	37	80
61	38	80
61	39	70
61	40	80
62	1	100
62	2	60
62	3	80
62	4	120
62	5	60
62	6	10
62	7	70
62	8	100
62	9	90
62	10	80
62	11	90
62	12	10
62	13	120
62	14	100
62	15	60
62	16	80
62	17	70
62	18	0
62	19	100
62	20	120
62	21	100
62	22	80
62	23	80
62	24	70
62	25	100
62	26	50
62	27	80
62	28	100
62	29	70
62	30	100
62	31	120
62	32	60
62	33	30
62	34	50
62	35	80
62	36	100
62	37	100
62	38	80
62	39	70
62	40	80
63	1	70
63	2	50
63	3	0
63	4	50
63	5	50
63	6	50
63	7	50
63	8	70
63	9	90
63	10	50
63	11	90
63	12	50
63	13	50
63	14	70
63	15	50
63	16	50
63	17	50
63	18	50
63	19	50
63	20	70
63	21	70
63	22	50
63	23	50
63	24	70
63	25	50
63	26	50
63	27	50
63	28	50
63	29	70
63	30	50
63	31	70
63	32	0
63	33	50
63	34	70
63	35	50
63	36	50
63	37	50
63	38	50
63	39	70
63	40	70
64	1	110
64	2	70
64	3	50
64	4	90
64	5	50
64	6	0
64	7	50
64	8	70
64	9	90
64	10	70
64	11	90
64	12	0
64	13	70
64	14	70
64	15	50
64	16	50
64	17	50
64	18	0
64	19	70
64	20	70
64	21	90
64	22	50
64	23	70
64	24	50
64	25	50
64	26	50
64	27	90
64	28	50
64	29	90
64	30	50
64	31	50
64	32	50
64	33	0
64	34	20
64	35	70
64	36	70
64	37	70
64	38	70
64	39	70
64	40	90
65	1	120
65	2	80
65	3	80
65	4	120
65	5	60
65	6	10
65	7	50
65	8	100
65	9	90
65	10	100
65	11	110
65	12	10
65	13	120
65	14	100
65	15	60
65	16	80
65	17	70
65	18	0
65	19	120
65	20	100
65	21	120
65	22	80
65	23	100
65	24	50
65	25	80
65	26	50
65	27	100
65	28	80
65	29	90
65	30	80
65	31	100
65	32	60
65	33	10
65	34	30
65	35	80
65	36	100
65	37	120
65	38	100
65	39	70
65	40	100
66	1	100
66	2	70
66	3	20
66	4	90
66	5	60
66	6	50
66	7	70
66	8	110
66	9	110
66	10	80
66	11	110
66	12	60
66	13	90
66	14	140
66	15	50
66	16	60
66	17	70
66	18	50
66	19	70
66	20	110
66	21	90
66	22	80
66	23	70
66	24	110
66	25	70
66	26	50
66	27	100
66	28	90
66	29	90
66	30	70
66	31	120
66	32	30
66	33	80
66	34	120
66	35	100
66	36	90
66	37	80
66	38	80
66	39	70
66	40	100
67	1	80
67	2	70
67	3	20
67	4	110
67	5	60
67	6	50
67	7	70
67	8	90
67	9	70
67	10	100
67	11	110
67	12	60
67	13	90
67	14	100
67	15	50
67	16	80
67	17	70
67	18	50
67	19	110
67	20	110
67	21	90
67	22	80
67	23	90
67	24	90
67	25	90
67	26	50
67	27	80
67	28	90
67	29	90
67	30	90
67	31	140
67	32	10
67	33	80
67	34	100
67	35	60
67	36	110
67	37	120
67	38	100
67	39	50
67	40	100
68	1	90
68	2	90
68	3	90
68	4	90
68	5	70
68	6	20
68	7	90
68	8	110
68	9	90
68	10	90
68	11	130
68	12	0
68	13	70
68	14	110
68	15	70
68	16	50
68	17	70
68	18	0
68	19	90
68	20	90
68	21	110
68	22	70
68	23	110
68	24	110
68	25	70
68	26	70
68	27	90
68	28	110
68	29	110
68	30	70
68	31	110
68	32	70
68	33	40
68	34	40
68	35	70
68	36	130
68	37	90
68	38	90
68	39	70
68	40	90
69	1	120
69	2	70
69	3	50
69	4	110
69	5	60
69	6	0
69	7	70
69	8	90
69	9	110
69	10	80
69	11	110
69	12	10
69	13	70
69	14	100
69	15	50
69	16	60
69	17	50
69	18	0
69	19	70
69	20	110
69	21	90
69	22	60
69	23	70
69	24	90
69	25	70
69	26	50
69	27	100
69	28	70
69	29	110
69	30	70
69	31	100
69	32	60
69	33	30
69	34	70
69	35	80
69	36	90
69	37	80
69	38	80
69	39	70
69	40	120
70	1	80
70	2	60
70	3	30
70	4	80
70	5	60
70	6	60
70	7	50
70	8	100
70	9	70
70	10	80
70	11	70
70	12	60
70	13	100
70	14	100
70	15	60
70	16	60
70	17	70
70	18	50
70	19	80
70	20	80
70	21	80
70	22	80
70	23	80
70	24	50
70	25	60
70	26	50
70	27	80
70	28	80
70	29	70
70	30	60
70	31	80
70	32	10
70	33	60
70	34	80
70	35	80
70	36	80
70	37	80
70	38	80
70	39	50
70	40	80
71	1	80
71	2	70
71	3	50
71	4	90
71	5	60
71	6	0
71	7	50
71	8	50
71	9	50
71	10	80
71	11	70
71	12	10
71	13	70
71	14	60
71	15	50
71	16	80
71	17	50
71	18	0
71	19	90
71	20	70
71	21	70
71	22	60
71	23	70
71	24	50
71	25	70
71	26	50
71	27	80
71	28	50
71	29	70
71	30	70
71	31	80
71	32	60
71	33	10
71	34	10
71	35	60
71	36	70
71	37	100
71	38	80
71	39	50
71	40	80
72	1	100
72	2	70
72	3	50
72	4	90
72	5	60
72	6	0
72	7	50
72	8	90
72	9	90
72	10	80
72	11	90
72	12	10
72	13	70
72	14	100
72	15	50
72	16	60
72	17	50
72	18	0
72	19	70
72	20	90
72	21	70
72	22	60
72	23	70
72	24	70
72	25	50
72	26	50
72	27	100
72	28	50
72	29	110
72	30	50
72	31	80
72	32	60
72	33	10
72	34	50
72	35	80
72	36	70
72	37	80
72	38	80
72	39	50
72	40	120
73	1	80
73	2	80
73	3	30
73	4	100
73	5	60
73	6	60
73	7	50
73	8	80
73	9	50
73	10	100
73	11	90
73	12	60
73	13	100
73	14	80
73	15	60
73	16	80
73	17	70
73	18	50
73	19	120
73	20	80
73	21	100
73	22	80
73	23	100
73	24	50
73	25	80
73	26	50
73	27	80
73	28	80
73	29	70
73	30	80
73	31	100
73	32	10
73	33	60
73	34	60
73	35	60
73	36	100
73	37	120
73	38	100
73	39	50
73	40	80
74	1	100
74	2	80
74	3	80
74	4	100
74	5	60
74	6	10
74	7	50
74	8	120
74	9	90
74	10	100
74	11	110
74	12	10
74	13	100
74	14	120
74	15	60
74	16	60
74	17	70
74	18	0
74	19	100
74	20	100
74	21	100
74	22	80
74	23	100
74	24	70
74	25	60
74	26	50
74	27	100
74	28	80
74	29	110
74	30	60
74	31	100
74	32	60
74	33	10
74	34	50
74	35	80
74	36	100
74	37	100
74	38	100
74	39	50
74	40	120
75	1	100
75	2	100
75	3	50
75	4	100
75	5	80
75	6	80
75	7	90
75	8	120
75	9	90
75	10	100
75	11	130
75	12	60
75	13	80
75	14	120
75	15	80
75	16	60
75	17	70
75	18	50
75	19	100
75	20	100
75	21	120
75	22	80
75	23	120
75	24	110
75	25	80
75	26	70
75	27	100
75	28	120
75	29	110
75	30	80
75	31	120
75	32	30
75	33	100
75	34	100
75	35	80
75	36	140
75	37	100
75	38	100
75	39	70
75	40	100
76	1	100
76	2	80
76	3	80
76	4	120
76	5	60
76	6	10
76	7	70
76	8	80
76	9	70
76	10	100
76	11	110
76	12	10
76	13	100
76	14	80
76	15	60
76	16	80
76	17	70
76	18	0
76	19	120
76	20	100
76	21	120
76	22	80
76	23	100
76	24	70
76	25	100
76	26	50
76	27	80
76	28	100
76	29	70
76	30	100
76	31	120
76	32	60
76	33	30
76	34	30
76	35	60
76	36	120
76	37	120
76	38	100
76	39	70
76	40	80
77	1	120
77	2	70
77	3	0
77	4	90
77	5	60
77	6	50
77	7	50
77	8	70
77	9	90
77	10	100
77	11	90
77	12	80
77	13	70
77	14	80
77	15	50
77	16	60
77	17	70
77	18	70
77	19	70
77	20	70
77	21	90
77	22	80
77	23	70
77	24	50
77	25	50
77	26	50
77	27	100
77	28	50
77	29	90
77	30	50
77	31	60
77	32	10
77	33	60
77	34	100
77	35	80
77	36	70
77	37	80
77	38	100
77	39	70
77	40	120
78	1	80
78	2	70
78	3	90
78	4	70
78	5	60
78	6	20
78	7	70
78	8	70
78	9	50
78	10	120
78	11	90
78	12	30
78	13	70
78	14	80
78	15	70
78	16	60
78	17	90
78	18	20
78	19	90
78	20	50
78	21	90
78	22	100
78	23	110
78	24	50
78	25	50
78	26	50
78	27	80
78	28	90
78	29	90
78	30	50
78	31	80
78	32	60
78	33	30
78	34	30
78	35	60
78	36	90
78	37	100
78	38	120
78	39	50
78	40	100
79	1	110
79	2	90
79	3	0
79	4	90
79	5	50
79	6	50
79	7	50
79	8	90
79	9	110
79	10	70
79	11	110
79	12	50
79	13	70
79	14	110
79	15	50
79	16	50
79	17	50
79	18	50
79	19	70
79	20	90
79	21	90
79	22	50
79	23	70
79	24	90
79	25	50
79	26	50
79	27	110
79	28	50
79	29	110
79	30	50
79	31	70
79	32	20
79	33	50
79	34	90
79	35	90
79	36	70
79	37	70
79	38	70
79	39	70
79	40	110
80	1	70
80	2	50
80	3	90
80	4	90
80	5	50
80	6	20
80	7	90
80	8	110
80	9	90
80	10	90
80	11	90
80	12	20
80	13	90
80	14	110
80	15	70
80	16	50
80	17	90
80	18	20
80	19	70
80	20	110
80	21	70
80	22	90
80	23	90
80	24	90
80	25	70
80	26	50
80	27	70
80	28	110
80	29	110
80	30	70
80	31	110
80	32	50
80	33	40
80	34	80
80	35	70
80	36	90
80	37	70
80	38	90
80	39	50
80	40	110
81	1	90
81	2	70
81	3	70
81	4	110
81	5	50
81	6	0
81	7	50
81	8	90
81	9	70
81	10	90
81	11	90
81	12	0
81	13	110
81	14	90
81	15	50
81	16	70
81	17	70
81	18	0
81	19	110
81	20	90
81	21	90
81	22	70
81	23	90
81	24	50
81	25	70
81	26	50
81	27	90
81	28	70
81	29	90
81	30	70
81	31	90
81	32	50
81	33	0
81	34	20
81	35	70
81	36	90
81	37	110
81	38	90
81	39	50
81	40	90
82	1	60
82	2	50
82	3	20
82	4	90
82	5	60
82	6	50
82	7	70
82	8	90
82	9	70
82	10	80
82	11	90
82	12	50
82	13	90
82	14	90
82	15	50
82	16	70
82	17	70
82	18	50
82	19	90
82	20	110
82	21	70
82	22	80
82	23	70
82	24	90
82	25	90
82	26	50
82	27	60
82	28	90
82	29	70
82	30	90
82	31	140
82	32	0
82	33	80
82	34	100
82	35	50
82	36	90
82	37	90
82	38	80
82	39	50
82	40	70
83	1	80
83	2	70
83	3	20
83	4	110
83	5	60
83	6	50
83	7	70
83	8	90
83	9	70
83	10	100
83	11	110
83	12	50
83	13	90
83	14	90
83	15	50
83	16	70
83	17	70
83	18	50
83	19	110
83	20	110
83	21	90
83	22	80
83	23	90
83	24	90
83	25	90
83	26	50
83	27	80
83	28	90
83	29	90
83	30	90
83	31	140
83	32	0
83	33	80
83	34	100
83	35	50
83	36	110
83	37	110
83	38	100
83	39	50
83	40	90
84	1	90
84	2	90
84	3	20
84	4	90
84	5	70
84	6	70
84	7	90
84	8	70
84	9	70
84	10	70
84	11	90
84	12	50
84	13	50
84	14	70
84	15	70
84	16	50
84	17	50
84	18	50
84	19	70
84	20	70
84	21	90
84	22	50
84	23	90
84	24	90
84	25	70
84	26	70
84	27	90
84	28	90
84	29	90
84	30	70
84	31	70
84	32	20
84	33	90
84	34	70
84	35	70
84	36	110
84	37	70
84	38	70
84	39	70
84	40	70
85	1	70
85	2	70
85	3	20
85	4	90
85	5	50
85	6	50
85	7	70
85	8	70
85	9	50
85	10	90
85	11	90
85	12	50
85	13	70
85	14	70
85	15	50
85	16	50
85	17	70
85	18	50
85	19	90
85	20	70
85	21	90
85	22	70
85	23	90
85	24	70
85	25	70
85	26	50
85	27	70
85	28	90
85	29	70
85	30	70
85	31	90
85	32	0
85	33	70
85	34	70
85	35	50
85	36	110
85	37	90
85	38	90
85	39	50
85	40	70
86	1	80
86	2	100
86	3	60
86	4	100
86	5	80
86	6	10
86	7	70
86	8	80
86	9	50
86	10	80
86	11	70
86	12	10
86	13	60
86	14	80
86	15	60
86	16	60
86	17	50
86	18	0
86	19	80
86	20	80
86	21	80
86	22	60
86	23	80
86	24	90
86	25	80
86	26	70
86	27	100
86	28	80
86	29	70
86	30	80
86	31	80
86	32	80
86	33	30
86	34	30
86	35	80
86	36	120
86	37	80
86	38	80
86	39	50
86	40	80
87	1	90
87	2	70
87	3	50
87	4	110
87	5	50
87	6	0
87	7	50
87	8	70
87	9	70
87	10	70
87	11	70
87	12	0
87	13	90
87	14	70
87	15	50
87	16	70
87	17	50
87	18	0
87	19	90
87	20	90
87	21	70
87	22	50
87	23	70
87	24	50
87	25	70
87	26	50
87	27	90
87	28	50
87	29	90
87	30	70
87	31	70
87	32	50
87	33	0
87	34	20
87	35	70
87	36	70
87	37	90
87	38	70
87	39	50
87	40	90
88	1	100
88	2	70
88	3	0
88	4	130
88	5	60
88	6	50
88	7	70
88	8	90
88	9	90
88	10	80
88	11	90
88	12	50
88	13	90
88	14	90
88	15	50
88	16	70
88	17	50
88	18	50
88	19	90
88	20	130
88	21	70
88	22	60
88	23	70
88	24	90
88	25	90
88	26	50
88	27	100
88	28	70
88	29	110
88	30	90
88	31	120
88	32	0
88	33	80
88	34	120
88	35	70
88	36	90
88	37	90
88	38	80
88	39	50
88	40	110
89	1	90
89	2	90
89	3	0
89	4	110
89	5	70
89	6	50
89	7	70
89	8	90
89	9	70
89	10	70
89	11	70
89	12	50
89	13	70
89	14	90
89	15	50
89	16	50
89	17	50
89	18	50
89	19	70
89	20	90
89	21	70
89	22	50
89	23	70
89	24	90
89	25	70
89	26	70
89	27	110
89	28	70
89	29	90
89	30	70
89	31	70
89	32	20
89	33	70
89	34	90
89	35	90
89	36	110
89	37	70
89	38	70
89	39	50
89	40	90
90	1	100
90	2	90
90	3	20
90	4	110
90	5	80
90	6	50
90	7	70
90	8	110
90	9	70
90	10	100
90	11	90
90	12	50
90	13	90
90	14	110
90	15	50
90	16	50
90	17	70
90	18	50
90	19	90
90	20	90
90	21	90
90	22	80
90	23	90
90	24	90
90	25	70
90	26	70
90	27	120
90	28	90
90	29	90
90	30	70
90	31	100
90	32	20
90	33	80
90	34	100
90	35	90
90	36	130
90	37	90
90	38	100
90	39	50
90	40	90
91	1	100
91	2	90
91	3	70
91	4	110
91	5	80
91	6	0
91	7	70
91	8	110
91	9	70
91	10	100
91	11	90
91	12	10
91	13	90
91	14	120
91	15	50
91	16	60
91	17	70
91	18	0
91	19	90
91	20	90
91	21	90
91	22	80
91	23	90
91	24	90
91	25	70
91	26	70
91	27	120
91	28	90
91	29	90
91	30	70
91	31	100
91	32	80
91	33	30
91	34	50
91	35	100
91	36	130
91	37	100
91	38	100
91	39	50
91	40	100
92	1	100
92	2	80
92	3	100
92	4	100
92	5	80
92	6	30
92	7	90
92	8	140
92	9	110
92	10	80
92	11	110
92	12	10
92	13	100
92	14	140
92	15	80
92	16	60
92	17	70
92	18	0
92	19	80
92	20	120
92	21	100
92	22	80
92	23	100
92	24	110
92	25	80
92	26	70
92	27	100
92	28	120
92	29	110
92	30	80
92	31	120
92	32	80
92	33	50
92	34	70
92	35	100
92	36	120
92	37	80
92	38	80
92	39	70
92	40	100
93	1	100
93	2	70
93	3	70
93	4	90
93	5	60
93	6	0
93	7	70
93	8	110
93	9	110
93	10	80
93	11	110
93	12	10
93	13	90
93	14	140
93	15	50
93	16	60
93	17	70
93	18	0
93	19	70
93	20	110
93	21	90
93	22	80
93	23	70
93	24	110
93	25	70
93	26	50
93	27	100
93	28	90
93	29	90
93	30	70
93	31	120
93	32	80
93	33	30
93	34	70
93	35	100
93	36	90
93	37	80
93	38	80
93	39	70
93	40	100
94	1	100
94	2	50
94	3	70
94	4	70
94	5	60
94	6	0
94	7	50
94	8	90
94	9	90
94	10	80
94	11	90
94	12	0
94	13	90
94	14	90
94	15	50
94	16	50
94	17	70
94	18	0
94	19	70
94	20	70
94	21	90
94	22	80
94	23	70
94	24	50
94	25	50
94	26	50
94	27	80
94	28	70
94	29	70
94	30	50
94	31	80
94	32	50
94	33	10
94	34	30
94	35	70
94	36	70
94	37	70
94	38	80
94	39	70
94	40	70
95	1	120
95	2	70
95	3	70
95	4	110
95	5	60
95	6	0
95	7	70
95	8	90
95	9	90
95	10	120
95	11	110
95	12	30
95	13	90
95	14	100
95	15	50
95	16	60
95	17	90
95	18	20
95	19	90
95	20	90
95	21	110
95	22	100
95	23	90
95	24	70
95	25	70
95	26	50
95	27	100
95	28	90
95	29	90
95	30	70
95	31	100
95	32	60
95	33	30
95	34	70
95	35	80
95	36	110
95	37	100
95	38	120
95	39	70
95	40	120
96	1	120
96	2	70
96	3	50
96	4	90
96	5	60
96	6	0
96	7	50
96	8	70
96	9	90
96	10	100
96	11	90
96	12	30
96	13	70
96	14	80
96	15	50
96	16	60
96	17	70
96	18	20
96	19	70
96	20	70
96	21	90
96	22	80
96	23	70
96	24	50
96	25	50
96	26	50
96	27	100
96	28	50
96	29	90
96	30	50
96	31	60
96	32	60
96	33	10
96	34	50
96	35	80
96	36	70
96	37	80
96	38	100
96	39	70
96	40	120
97	1	100
97	2	70
97	3	90
97	4	110
97	5	60
97	6	20
97	7	90
97	8	110
97	9	90
97	10	120
97	11	110
97	12	30
97	13	90
97	14	120
97	15	70
97	16	60
97	17	90
97	18	20
97	19	90
97	20	110
97	21	90
97	22	100
97	23	110
97	24	90
97	25	70
97	26	50
97	27	100
97	28	110
97	29	130
97	30	70
97	31	120
97	32	60
97	33	50
97	34	90
97	35	80
97	36	110
97	37	100
97	38	120
97	39	50
97	40	140
98	1	80
98	2	80
98	3	10
98	4	100
98	5	60
98	6	60
98	7	50
98	8	80
98	9	70
98	10	80
98	11	90
98	12	60
98	13	80
98	14	80
98	15	60
98	16	80
98	17	50
98	18	50
98	19	100
98	20	100
98	21	80
98	22	60
98	23	80
98	24	70
98	25	80
98	26	50
98	27	80
98	28	60
98	29	90
98	30	80
98	31	100
98	32	10
98	33	60
98	34	80
98	35	60
98	36	80
98	37	100
98	38	80
98	39	50
98	40	100
99	1	50
99	2	50
99	3	0
99	4	70
99	5	50
99	6	50
99	7	70
99	8	50
99	9	50
99	10	50
99	11	50
99	12	50
99	13	50
99	14	50
99	15	50
99	16	50
99	17	50
99	18	50
99	19	50
99	20	70
99	21	50
99	22	50
99	23	50
99	24	70
99	25	70
99	26	50
99	27	50
99	28	70
99	29	50
99	30	70
99	31	70
99	32	0
99	33	70
99	34	70
99	35	50
99	36	70
99	37	50
99	38	50
99	39	50
99	40	50
100	1	80
100	2	80
100	3	10
100	4	100
100	5	80
100	6	60
100	7	70
100	8	120
100	9	90
100	10	60
100	11	70
100	12	60
100	13	80
100	14	120
100	15	60
100	16	60
100	17	50
100	18	50
100	19	60
100	20	120
100	21	60
100	22	60
100	23	60
100	24	110
100	25	80
100	26	70
100	27	100
100	28	80
100	29	90
100	30	80
100	31	100
100	32	30
100	33	80
100	34	120
100	35	100
100	36	100
100	37	60
100	38	60
100	39	50
100	40	100
101	1	100
101	2	70
101	3	40
101	4	90
101	5	80
101	6	70
101	7	90
101	8	110
101	9	90
101	10	80
101	11	90
101	12	50
101	13	90
101	14	110
101	15	70
101	16	50
101	17	70
101	18	50
101	19	70
101	20	90
101	21	90
101	22	80
101	23	90
101	24	90
101	25	70
101	26	70
101	27	100
101	28	110
101	29	90
101	30	70
101	31	100
101	32	20
101	33	100
101	34	100
101	35	90
101	36	110
101	37	70
101	38	80
101	39	70
101	40	70
102	1	100
102	2	70
102	3	20
102	4	110
102	5	60
102	6	70
102	7	90
102	8	70
102	9	70
102	10	100
102	11	70
102	12	80
102	13	70
102	14	80
102	15	70
102	16	60
102	17	70
102	18	70
102	19	70
102	20	90
102	21	70
102	22	80
102	23	90
102	24	70
102	25	70
102	26	50
102	27	100
102	28	90
102	29	110
102	30	70
102	31	80
102	32	10
102	33	100
102	34	120
102	35	80
102	36	90
102	37	80
102	38	100
102	39	50
102	40	120
103	1	80
103	2	50
103	3	70
103	4	90
103	5	60
103	6	0
103	7	70
103	8	90
103	9	70
103	10	80
103	11	70
103	12	0
103	13	90
103	14	90
103	15	50
103	16	50
103	17	70
103	18	0
103	19	70
103	20	90
103	21	70
103	22	80
103	23	70
103	24	70
103	25	70
103	26	50
103	27	80
103	28	90
103	29	70
103	30	70
103	31	100
103	32	50
103	33	30
103	34	50
103	35	70
103	36	90
103	37	70
103	38	80
103	39	50
103	40	70
104	1	100
104	2	80
104	3	10
104	4	120
104	5	60
104	6	60
104	7	70
104	8	80
104	9	70
104	10	80
104	11	70
104	12	60
104	13	80
104	14	80
104	15	60
104	16	60
104	17	50
104	18	50
104	19	80
104	20	100
104	21	80
104	22	60
104	23	80
104	24	70
104	25	80
104	26	50
104	27	100
104	28	80
104	29	90
104	30	80
104	31	80
104	32	10
104	33	80
104	34	100
104	35	80
104	36	100
104	37	80
104	38	80
104	39	50
104	40	100
105	1	100
105	2	50
105	3	0
105	4	90
105	5	60
105	6	50
105	7	50
105	8	90
105	9	110
105	10	60
105	11	90
105	12	50
105	13	90
105	14	90
105	15	50
105	16	70
105	17	50
105	18	50
105	19	70
105	20	110
105	21	70
105	22	60
105	23	50
105	24	70
105	25	70
105	26	50
105	27	80
105	28	50
105	29	90
105	30	70
105	31	100
105	32	0
105	33	60
105	34	100
105	35	70
105	36	50
105	37	70
105	38	60
105	39	70
105	40	90
106	1	90
106	2	70
106	3	0
106	4	90
106	5	50
106	6	50
106	7	50
106	8	50
106	9	70
106	10	70
106	11	90
106	12	50
106	13	70
106	14	50
106	15	50
106	16	70
106	17	50
106	18	50
106	19	90
106	20	70
106	21	90
106	22	50
106	23	70
106	24	50
106	25	70
106	26	50
106	27	70
106	28	50
106	29	70
106	30	70
106	31	70
106	32	0
106	33	50
106	34	50
106	35	50
106	36	70
106	37	90
106	38	70
106	39	70
106	40	70
107	1	70
107	2	70
107	3	70
107	4	90
107	5	50
107	6	0
107	7	50
107	8	90
107	9	70
107	10	90
107	11	110
107	12	0
107	13	90
107	14	90
107	15	50
107	16	70
107	17	70
107	18	0
107	19	110
107	20	90
107	21	90
107	22	70
107	23	90
107	24	70
107	25	70
107	26	50
107	27	70
107	28	70
107	29	90
107	30	70
107	31	110
107	32	50
107	33	0
107	34	20
107	35	50
107	36	90
107	37	110
107	38	90
107	39	50
107	40	90
108	1	80
108	2	50
108	3	90
108	4	90
108	5	60
108	6	20
108	7	90
108	8	110
108	9	90
108	10	100
108	11	90
108	12	30
108	13	90
108	14	120
108	15	70
108	16	60
108	17	90
108	18	20
108	19	70
108	20	110
108	21	70
108	22	100
108	23	90
108	24	90
108	25	70
108	26	50
108	27	80
108	28	110
108	29	110
108	30	70
108	31	120
108	32	60
108	33	50
108	34	90
108	35	80
108	36	90
108	37	80
108	38	100
108	39	50
108	40	120
109	1	100
109	2	80
109	3	80
109	4	80
109	5	60
109	6	10
109	7	50
109	8	80
109	9	70
109	10	120
109	11	110
109	12	30
109	13	80
109	14	80
109	15	60
109	16	60
109	17	90
109	18	20
109	19	100
109	20	60
109	21	120
109	22	100
109	23	100
109	24	50
109	25	60
109	26	50
109	27	80
109	28	80
109	29	70
109	30	60
109	31	80
109	32	60
109	33	10
109	34	30
109	35	60
109	36	100
109	37	100
109	38	120
109	39	70
109	40	100
110	1	100
110	2	70
110	3	70
110	4	70
110	5	80
110	6	20
110	7	70
110	8	90
110	9	90
110	10	60
110	11	70
110	12	0
110	13	70
110	14	90
110	15	70
110	16	50
110	17	50
110	18	0
110	19	50
110	20	70
110	21	70
110	22	60
110	23	70
110	24	70
110	25	50
110	26	70
110	27	100
110	28	70
110	29	90
110	30	50
110	31	60
110	32	70
110	33	30
110	34	30
110	35	90
110	36	70
110	37	50
110	38	60
110	39	70
110	40	70
111	1	100
111	2	60
111	3	80
111	4	100
111	5	60
111	6	10
111	7	70
111	8	100
111	9	90
111	10	80
111	11	90
111	12	10
111	13	100
111	14	100
111	15	60
111	16	60
111	17	70
111	18	0
111	19	80
111	20	100
111	21	100
111	22	80
111	23	80
111	24	70
111	25	80
111	26	50
111	27	80
111	28	100
111	29	70
111	30	80
111	31	100
111	32	60
111	33	30
111	34	50
111	35	80
111	36	100
111	37	80
111	38	80
111	39	70
111	40	80
112	1	120
112	2	90
112	3	20
112	4	110
112	5	60
112	6	50
112	7	70
112	8	90
112	9	90
112	10	100
112	11	110
112	12	60
112	13	90
112	14	120
112	15	50
112	16	60
112	17	70
112	18	50
112	19	90
112	20	90
112	21	110
112	22	80
112	23	90
112	24	90
112	25	70
112	26	50
112	27	120
112	28	90
112	29	90
112	30	70
112	31	100
112	32	30
112	33	80
112	34	100
112	35	100
112	36	110
112	37	100
112	38	100
112	39	70
112	40	100
113	1	70
113	2	70
113	3	40
113	4	90
113	5	50
113	6	70
113	7	90
113	8	90
113	9	70
113	10	110
113	11	110
113	12	70
113	13	70
113	14	90
113	15	70
113	16	50
113	17	90
113	18	70
113	19	90
113	20	90
113	21	90
113	22	90
113	23	110
113	24	90
113	25	70
113	26	50
113	27	70
113	28	110
113	29	110
113	30	70
113	31	110
113	32	0
113	33	90
113	34	110
113	35	50
113	36	110
113	37	90
113	38	110
113	39	50
113	40	110
114	1	100
114	2	70
114	3	70
114	4	90
114	5	60
114	6	0
114	7	70
114	8	90
114	9	90
114	10	100
114	11	130
114	12	10
114	13	70
114	14	100
114	15	50
114	16	60
114	17	70
114	18	0
114	19	90
114	20	90
114	21	110
114	22	80
114	23	90
114	24	90
114	25	70
114	26	50
114	27	80
114	28	90
114	29	90
114	30	70
114	31	120
114	32	60
114	33	30
114	34	50
114	35	60
114	36	110
114	37	100
114	38	100
114	39	70
114	40	100
115	1	100
115	2	60
115	3	60
115	4	80
115	5	60
115	6	10
115	7	50
115	8	100
115	9	110
115	10	60
115	11	90
115	12	10
115	13	80
115	14	100
115	15	60
115	16	60
115	17	50
115	18	0
115	19	60
115	20	100
115	21	80
115	22	60
115	23	60
115	24	70
115	25	60
115	26	50
115	27	80
115	28	60
115	29	90
115	30	60
115	31	80
115	32	60
115	33	10
115	34	50
115	35	80
115	36	60
115	37	60
115	38	60
115	39	70
115	40	100
116	1	100
116	2	100
116	3	10
116	4	100
116	5	60
116	6	60
116	7	70
116	8	60
116	9	70
116	10	80
116	11	90
116	12	60
116	13	60
116	14	80
116	15	60
116	16	60
116	17	50
116	18	50
116	19	80
116	20	80
116	21	100
116	22	60
116	23	80
116	24	90
116	25	80
116	26	50
116	27	100
116	28	80
116	29	70
116	30	80
116	31	80
116	32	30
116	33	80
116	34	80
116	35	80
116	36	100
116	37	80
116	38	80
116	39	70
116	40	80
117	1	80
117	2	70
117	3	20
117	4	70
117	5	60
117	6	50
117	7	50
117	8	90
117	9	70
117	10	100
117	11	110
117	12	60
117	13	70
117	14	100
117	15	50
117	16	60
117	17	70
117	18	50
117	19	90
117	20	70
117	21	90
