p	d	Pr(p,d)
352	1	1.00
352	2	1.00
352	3	1.00
352	4	1.00
352	5	1.00
352	6	1.00
352	7	1.00
352	8	1.00
352	9	1.00
352	10	0.14
353	1	1.00
353	2	1.00
353	3	0.20
354	1	1.00
354	2	1.00
354	3	1.00
354	4	1.00
354	5	1.00
354	6	1.00
354	7	0.96
355	1	1.00
355	2	1.00
355	3	0.89
356	1	1.00
356	2	0.05
357	1	1.00
357	2	1.00
357	3	1.00
357	4	1.00
357	5	1.00
357	6	1.00
357	7	0.96
358	1	1.00
358	2	1.00
358	3	1.00
358	4	0.89
359	1	1.00
359	2	1.00
359	3	0.35
360	1	1.00
360	2	1.00
360	3	1.00
360	4	1.00
360	5	1.00
360	6	0.83
361	1	1.00
361	2	1.00
361	3	0.25
362	1	1.00
362	2	1.00
362	3	1.00
362	4	1.00
362	5	1.00
362	6	1.00
362	7	1.00
362	8	1.00
362	9	0.82
363	1	1.00
363	2	1.00
363	3	1.00
363	4	1.00
363	5	1.00
363	6	1.00
363	7	1.00
363	8	1.00
363	9	1.00
363	10	0.43
364	1	1.00
364	2	1.00
364	3	0.57
365	1	1.00
365	2	1.00
365	3	0.44
366	1	1.00
366	2	1.00
366	3	0.62
367	1	1.00
367	2	1.00
367	3	1.00
367	4	1.00
367	5	1.00
367	6	1.00
367	7	1.00
367	8	1.00
367	9	1.00
367	10	1.00
367	11	0.32
368	1	1.00
368	2	1.00
368	3	1.00
368	4	1.00
368	5	1.00
368	6	1.00
368	7	1.00
368	8	1.00
368	9	0.50
369	1	1.00
369	2	1.00
369	3	1.00
369	4	1.00
369	5	1.00
369	6	1.00
369	7	1.00
369	8	1.00
369	9	1.00
369	10	0.07
370	1	1.00
370	2	1.00
370	3	1.00
370	4	1.00
370	5	0.40
371	1	1.00
371	2	1.00
371	3	0.24
372	1	1.00
372	2	0.92
373	1	1.00
373	2	1.00
373	3	0.84
374	1	1.00
374	2	0.42
375	1	1.00
375	2	0.40
376	1	1.00
376	2	1.00
376	3	1.00
376	4	0.32
377	1	1.00
377	2	1.00
377	3	1.00
377	4	0.44
378	1	1.00
378	2	1.00
378	3	0.37
379	1	1.00
379	2	1.00
379	3	1.00
379	4	1.00
379	5	1.00
379	6	1.00
379	7	1.00
379	8	1.00
379	9	1.00
379	10	0.34
380	1	1.00
380	2	1.00
380	3	1.00
380	4	1.00
380	5	1.00
380	6	1.00
380	7	1.00
380	8	1.00
380	9	1.00
380	10	1.00
380	11	0.56
381	1	1.00
381	2	1.00
381	3	1.00
381	4	1.00
381	5	1.00
381	6	1.00
381	7	1.00
381	8	1.00
381	9	0.73
382	1	1.00
382	2	1.00
382	3	1.00
382	4	1.00
382	5	1.00
382	6	1.00
382	7	0.23
383	1	1.00
383	2	1.00
383	3	1.00
383	4	1.00
383	5	1.00
383	6	1.00
383	7	0.64
384	1	1.00
384	2	0.64
385	1	1.00
385	2	1.00
385	3	1.00
385	4	0.92
386	1	1.00
386	2	1.00
386	3	1.00
386	4	1.00
386	5	1.00
386	6	1.00
386	7	1.00
386	8	1.00
386	9	0.94
387	1	1.00
387	2	1.00
387	3	0.47
388	1	1.00
388	2	1.00
388	3	1.00
388	4	1.00
388	5	1.00
388	6	1.00
388	7	1.00
388	8	0.43
389	1	1.00
389	2	1.00
389	3	1.00
389	4	1.00
389	5	1.00
389	6	1.00
389	7	1.00
389	8	1.00
389	9	1.00
389	10	0.74
390	1	1.00
390	2	1.00
390	3	1.00
390	4	1.00
390	5	1.00
390	6	1.00
390	7	1.00
390	8	1.00
390	9	0.71
391	1	1.00
391	2	1.00
391	3	1.00
391	4	1.00
391	5	1.00
391	6	1.00
391	7	0.98
392	1	1.00
392	2	1.00
392	3	1.00
392	4	0.86
393	1	1.00
393	2	1.00
393	3	1.00
393	4	0.76
394	1	1.00
394	2	1.00
394	3	0.16
395	1	1.00
395	2	1.00
395	3	1.00
395	4	1.00
395	5	0.10
396	1	1.00
396	2	1.00
396	3	1.00
396	4	1.00
396	5	1.00
396	6	0.06
397	1	1.00
397	2	1.00
397	3	1.00
397	4	1.00
397	5	1.00
397	6	0.28
398	1	1.00
398	2	1.00
398	3	1.00
398	4	1.00
398	5	1.00
398	6	0.90
399	1	1.00
399	2	1.00
399	3	1.00
399	4	0.65
400	1	1.00
400	2	1.00
400	3	1.00
400	4	0.96
401	1	1.00
401	2	1.00
401	3	1.00
401	4	1.00
401	5	0.59
402	1	1.00
402	2	1.00
402	3	0.11
403	1	1.00
403	2	1.00
403	3	1.00
403	4	1.00
403	5	1.00
403	6	1.00
403	7	1.00
403	8	1.00
403	9	0.90
404	1	1.00
404	2	1.00
404	3	1.00
404	4	1.00
404	5	0.54
405	1	1.00
405	2	1.00
405	3	1.00
405	4	1.00
405	5	1.00
405	6	1.00
405	7	1.00
405	8	1.00
405	9	0.56
406	1	1.00
406	2	1.00
406	3	1.00
406	4	1.00
406	5	1.00
406	6	1.00
406	7	1.00
406	8	0.01
407	1	1.00
407	2	0.66
408	1	1.00
408	2	1.00
408	3	1.00
408	4	1.00
408	5	0.67
409	1	1.00
409	2	1.00
409	3	0.62
410	1	1.00
410	2	1.00
410	3	1.00
410	4	1.00
410	5	0.31
411	1	1.00
411	2	1.00
411	3	0.03
412	1	1.00
412	2	1.00
412	3	1.00
412	4	1.00
412	5	1.00
412	6	0.81
413	1	1.00
413	2	0.85
414	1	1.00
414	2	1.00
414	3	1.00
414	4	1.00
414	5	0.61
415	1	1.00
415	2	1.00
415	3	1.00
415	4	1.00
415	5	1.00
415	6	0.06
416	1	1.00
416	2	1.00
416	3	1.00
416	4	1.00
416	5	1.00
416	6	1.00
416	7	1.00
416	8	1.00
416	9	0.96
417	1	1.00
417	2	1.00
417	3	1.00
417	4	0.54
418	1	1.00
418	2	1.00
418	3	1.00
418	4	1.00
418	5	1.00
418	6	1.00
418	7	1.00
418	8	1.00
418	9	0.87
419	1	1.00
419	2	0.93
420	1	1.00
420	2	1.00
420	3	1.00
420	4	1.00
420	5	1.00
420	6	1.00
420	7	1.00
420	8	1.00
420	9	0.68
421	1	1.00
421	2	1.00
421	3	1.00
421	4	1.00
421	5	1.00
421	6	0.92
422	1	1.00
422	2	1.00
422	3	1.00
422	4	1.00
422	5	1.00
422	6	1.00
422	7	1.00
422	8	1.00
422	9	1.00
422	10	0.64
423	1	1.00
423	2	1.00
423	3	0.53
424	1	1.00
424	2	1.00
424	3	1.00
424	4	1.00
424	5	1.00
424	6	1.00
424	7	0.94
425	1	1.00
425	2	1.00
425	3	1.00
425	4	1.00
425	5	0.27
426	1	1.00
426	2	1.00
426	3	0.97
427	1	1.00
427	2	1.00
427	3	1.00
427	4	0.19
428	1	1.00
428	2	0.96
429	1	1.00
429	2	1.00
429	3	0.87
430	1	1.00
430	2	1.00
430	3	1.00
430	4	1.00
430	5	0.93
431	1	1.00
431	2	1.00
431	3	0.57
432	1	1.00
432	2	1.00
432	3	1.00
432	4	0.76
433	1	1.00
433	2	1.00
433	3	1.00
433	4	0.91
434	1	1.00
434	2	1.00
434	3	1.00
434	4	1.00
434	5	1.00
434	6	0.66
435	1	1.00
435	2	0.27
436	1	1.00
436	2	1.00
436	3	0.55
437	1	1.00
437	2	1.00
437	3	1.00
437	4	1.00
437	5	1.00
437	6	1.00
437	7	0.69
438	1	1.00
438	2	1.00
438	3	1.00
438	4	0.40
439	1	1.00
439	2	1.00
439	3	1.00
439	4	1.00
439	5	1.00
439	6	1.00
439	7	1.00
439	8	0.24
440	1	1.00
440	2	1.00
440	3	1.00
440	4	1.00
440	5	1.00
440	6	0.13
441	1	1.00
441	2	1.00
441	3	1.00
441	4	0.46
442	1	1.00
442	2	1.00
442	3	1.00
442	4	1.00
442	5	1.00
442	6	0.54
443	1	1.00
443	2	1.00
443	3	1.00
443	4	0.90
444	1	1.00
444	2	1.00
444	3	1.00
444	4	1.00
444	5	1.00
444	6	1.00
444	7	1.00
444	8	0.82
445	1	1.00
445	2	1.00
445	3	0.83
446	1	1.00
446	2	1.00
446	3	0.19
447	1	1.00
447	2	1.00
447	3	1.00
447	4	1.00
447	5	1.00
447	6	1.00
447	7	0.23
448	1	1.00
448	2	1.00
448	3	0.90
449	1	1.00
449	2	1.00
449	3	1.00
449	4	1.00
449	5	1.00
449	6	1.00
449	7	1.00
449	8	1.00
449	9	1.00
449	10	1.00
449	11	0.92
450	1	1.00
450	2	1.00
450	3	1.00
450	4	1.00
450	5	0.27
451	1	1.00
451	2	1.00
451	3	0.95
452	1	1.00
452	2	1.00
452	3	0.39
453	1	1.00
453	2	1.00
453	3	1.00
453	4	1.00
453	5	1.00
453	6	1.00
453	7	1.00
453	8	0.77
454	1	1.00
454	2	1.00
454	3	1.00
454	4	1.00
454	5	1.00
454	6	1.00
454	7	0.49
455	1	1.00
455	2	1.00
455	3	1.00
455	4	1.00
455	5	1.00
455	6	1.00
455	7	1.00
455	8	0.02
456	1	1.00
456	2	0.15
457	1	1.00
457	2	1.00
457	3	1.00
457	4	1.00
457	5	0.61
458	1	1.00
458	2	1.00
458	3	1.00
458	4	1.00
458	5	1.00
458	6	1.00
458	7	1.00
458	8	1.00
458	9	0.35
459	1	1.00
459	2	1.00
459	3	0.94
460	1	1.00
460	2	1.00
460	3	1.00
460	4	0.46
461	1	1.00
461	2	1.00
461	3	0.69
462	1	1.00
462	2	1.00
462	3	1.00
462	4	1.00
462	5	1.00
462	6	1.00
462	7	1.00
462	8	1.00
462	9	0.11
463	1	1.00
463	2	1.00
463	3	1.00
463	4	1.00
463	5	0.69
464	1	1.00
464	2	1.00
464	3	0.55
465	1	1.00
465	2	1.00
465	3	1.00
465	4	1.00
465	5	1.00
465	6	1.00
465	7	1.00
465	8	1.00
465	9	0.91
466	1	1.00
466	2	1.00
466	3	1.00
466	4	1.00
466	5	1.00
466	6	1.00
466	7	1.00
466	8	0.20
467	1	1.00
467	2	1.00
467	3	0.14
468	1	1.00
468	2	1.00
468	3	1.00
468	4	1.00
468	5	1.00
468	6	1.00
468	7	1.00
468	8	1.00
468	9	1.00
468	10	0.19
469	1	1.00
469	2	1.00
469	3	0.17
470	1	1.00
470	2	1.00
470	3	0.73
471	1	1.00
471	2	1.00
471	3	1.00
471	4	0.67
472	1	1.00
472	2	1.00
472	3	1.00
472	4	1.00
472	5	0.91
473	1	1.00
473	2	1.00
473	3	1.00
473	4	0.16
474	1	1.00
474	2	0.08
475	1	1.00
475	2	0.67
476	1	1.00
476	2	0.35
477	1	1.00
477	2	1.00
477	3	1.00
477	4	1.00
477	5	0.34
478	1	1.00
478	2	0.49
479	1	1.00
479	2	1.00
479	3	1.00
479	4	1.00
479	5	0.16
480	1	1.00
480	2	1.00
480	3	1.00
480	4	1.00
480	5	1.00
480	6	1.00
480	7	0.33
481	1	1.00
481	2	1.00
481	3	1.00
481	4	1.00
481	5	1.00
481	6	0.04
482	1	1.00
482	2	1.00
482	3	1.00
482	4	1.00
482	5	1.00
482	6	1.00
482	7	0.70
483	1	1.00
483	2	1.00
483	3	1.00
483	4	1.00
483	5	1.00
483	6	1.00
483	7	1.00
483	8	1.00
483	9	0.17
484	1	1.00
484	2	1.00
484	3	0.09
485	1	1.00
485	2	1.00
485	3	1.00
485	4	0.66
486	1	1.00
486	2	0.68
487	1	1.00
487	2	1.00
487	3	1.00
487	4	0.67
488	1	1.00
488	2	0.25
489	1	1.00
489	2	1.00
489	3	1.00
489	4	1.00
489	5	0.51
490	1	1.00
490	2	0.47
491	1	1.00
491	2	1.00
491	3	1.00
491	4	0.18
492	1	1.00
492	2	1.00
492	3	0.71
493	1	1.00
493	2	1.00
493	3	1.00
493	4	0.19
494	1	1.00
494	2	1.00
494	3	0.99
495	1	1.00
495	2	0.77
496	1	1.00
496	2	0.90
497	1	1.00
497	2	1.00
497	3	1.00
497	4	1.00
497	5	0.89
498	1	1.00
498	2	0.15
499	1	1.00
499	2	1.00
499	3	0.41
500	1	1.00
500	2	1.00
500	3	1.00
500	4	1.00
500	5	0.52
