p	d	Pr(p,d)
295	2	1.00
295	3	1.00
295	4	0.91
295	5	0.16
296	1	1.00
296	2	1.00
296	3	1.00
296	4	1.00
296	5	0.19
296	6	0.05
297	1	1.00
297	2	1.00
297	3	0.87
297	4	0.08
298	1	1.00
298	2	1.00
298	3	1.00
298	4	1.00
298	5	1.00
298	6	1.00
298	7	1.00
298	8	1.00
298	9	1.00
298	10	1.00
298	11	0.32
298	12	0.16
299	1	1.00
299	2	0.55
299	3	0.37
300	1	1.00
300	2	0.23
300	3	0.11
301	1	1.00
301	2	1.00
301	3	1.00
301	4	0.39
301	5	0.23
302	1	1.00
302	2	1.00
302	3	0.15
302	4	0.05
303	1	1.00
303	2	1.00
303	3	1.00
303	4	0.08
303	5	0.03
304	1	1.00
304	2	1.00
304	3	0.85
304	4	0.19
305	1	1.00
305	2	1.00
305	3	1.00
305	4	1.00
305	5	1.00
305	6	1.00
305	7	1.00
305	8	1.00
305	9	1.00
305	10	1.00
305	11	0.35
305	12	0.24
306	1	1.00
306	2	1.00
306	3	1.00
306	4	0.62
306	5	0.62
307	1	1.00
307	2	1.00
307	3	1.00
307	4	1.00
307	5	1.00
307	6	0.77
307	7	0.26
308	1	1.00
308	2	1.00
308	3	1.00
308	4	1.00
308	5	1.00
308	6	1.00
308	7	1.00
308	8	1.00
308	9	1.00
308	10	1.00
308	11	0.34
308	12	0.32
309	1	1.00
309	2	1.00
309	3	1.00
309	4	1.00
309	5	1.00
309	6	1.00
309	7	1.00
309	8	1.00
309	9	1.00
309	10	0.25
309	11	0.17
310	1	1.00
310	2	1.00
310	3	1.00
310	4	0.29
310	5	0.08
311	1	1.00
311	2	1.00
311	3	0.49
311	4	0.41
312	1	1.00
312	2	1.00
312	3	1.00
312	4	0.51
312	5	0.43
313	1	1.00
313	2	1.00
313	3	1.00
313	4	1.00
313	5	1.00
313	6	0.84
313	7	0.01
314	1	1.00
314	2	1.00
314	3	1.00
314	4	1.00
314	5	1.00
314	6	1.00
314	7	1.00
314	8	1.00
314	9	0.29
314	10	0.05
315	1	1.00
315	2	1.00
315	3	1.00
315	4	0.34
315	5	0.21
316	1	1.00
316	2	1.00
316	3	0.31
316	4	0.08
317	1	1.00
317	2	1.00
317	3	0.09
317	4	0.04
318	1	1.00
318	2	1.00
318	3	1.00
318	4	0.74
318	5	0.68
319	1	1.00
319	2	1.00
319	3	1.00
319	4	1.00
319	5	1.00
319	6	1.00
319	7	1.00
319	8	1.00
319	9	0.81
319	10	0.31
320	1	1.00
320	2	1.00
320	3	1.00
320	4	1.00
320	5	1.00
320	6	0.39
320	7	0.33
321	1	1.00
321	2	1.00
321	3	1.00
321	4	1.00
321	5	1.00
321	6	1.00
321	7	1.00
321	8	0.28
321	9	0.11
322	1	1.00
322	2	0.59
322	3	0.52
323	1	1.00
323	2	1.00
323	3	1.00
323	4	1.00
323	5	0.79
323	6	0.74
324	1	1.00
324	2	1.00
324	3	1.00
324	4	1.00
324	5	1.00
324	6	1.00
324	7	1.00
324	8	0.64
324	9	0.08
325	1	1.00
325	2	1.00
325	3	1.00
325	4	1.00
325	5	1.00
325	6	1.00
325	7	0.84
325	8	0.45
326	1	1.00
326	2	1.00
326	3	0.27
326	4	0.26
327	1	1.00
327	2	1.00
327	3	0.46
327	4	0.30
328	1	1.00
328	2	1.00
328	3	0.80
328	4	0.56
329	1	1.00
329	2	1.00
329	3	1.00
329	4	0.70
329	5	0.20
330	1	1.00
330	2	1.00
330	3	1.00
330	4	1.00
330	5	0.83
330	6	0.32
331	1	1.00
331	2	1.00
331	3	0.18
331	4	0.10
332	1	1.00
332	2	1.00
332	3	1.00
332	4	1.00
332	5	1.00
332	6	0.49
332	7	0.49
333	1	1.00
333	2	1.00
333	3	1.00
333	4	1.00
333	5	1.00
333	6	1.00
333	7	0.58
333	8	0.47
334	1	1.00
334	2	1.00
334	3	1.00
334	4	1.00
334	5	1.00
334	6	1.00
334	7	0.05
334	8	0.04
335	1	1.00
335	2	1.00
335	3	0.94
335	4	0.24
336	1	1.00
336	2	1.00
336	3	0.81
336	4	0.08
337	1	1.00
337	2	1.00
337	3	1.00
337	4	0.20
337	5	0.15
338	1	1.00
338	2	1.00
338	3	0.00
338	4	0.00
339	1	1.00
339	2	1.00
339	3	1.00
339	4	1.00
339	5	0.85
339	6	0.38
340	1	1.00
340	2	1.00
340	3	1.00
340	4	0.96
340	5	0.56
341	1	1.00
341	2	1.00
341	3	1.00
341	4	1.00
341	5	1.00
341	6	1.00
341	7	1.00
341	8	1.00
341	9	1.00
341	10	0.81
341	11	0.74
342	1	1.00
342	2	1.00
342	3	0.61
342	4	0.01
343	1	1.00
343	2	1.00
343	3	1.00
343	4	1.00
343	5	1.00
343	6	1.00
343	7	1.00
343	8	1.00
343	9	1.00
343	10	1.00
343	11	0.47
343	12	0.02
344	1	1.00
344	2	1.00
344	3	1.00
344	4	1.00
344	5	1.00
344	6	0.39
344	7	0.31
345	1	1.00
345	2	1.00
345	3	1.00
345	4	1.00
345	5	1.00
345	6	1.00
345	7	1.00
345	8	0.99
345	9	0.76
346	1	1.00
346	2	1.00
346	3	1.00
346	4	1.00
346	5	1.00
346	6	1.00
346	7	1.00
346	8	1.00
346	9	1.00
346	10	0.74
346	11	0.48
347	1	1.00
347	2	0.72
347	3	0.27
348	1	1.00
348	2	1.00
348	3	1.00
348	4	0.02
348	5	0.01
349	1	1.00
349	2	1.00
349	3	0.88
349	4	0.85
350	1	1.00
350	2	0.21
350	3	0.14
351	1	1.00
351	2	1.00
351	3	1.00
351	4	1.00
351	5	0.45
351	6	0.03
352	1	1.00
352	2	1.00
352	3	1.00
352	4	1.00
352	5	1.00
352	6	1.00
352	7	1.00
352	8	1.00
352	9	1.00
352	10	0.14
352	11	0.07
353	1	1.00
353	2	1.00
353	3	0.20
353	4	0.08
354	1	1.00
354	2	1.00
354	3	1.00
354	4	1.00
354	5	1.00
354	6	1.00
354	7	0.96
354	8	0.35
355	1	1.00
355	2	1.00
355	3	0.89
355	4	0.67
356	1	1.00
356	2	0.05
356	3	0.01
357	1	1.00
357	2	1.00
357	3	1.00
357	4	1.00
357	5	1.00
357	6	1.00
357	7	0.96
357	8	0.17
358	1	1.00
358	2	1.00
358	3	1.00
358	4	0.89
358	5	0.39
359	1	1.00
359	2	1.00
359	3	0.35
359	4	0.18
360	1	1.00
360	2	1.00
360	3	1.00
360	4	1.00
360	5	1.00
360	6	0.83
360	7	0.02
361	1	1.00
361	2	1.00
361	3	0.25
361	4	0.19
362	1	1.00
362	2	1.00
362	3	1.00
362	4	1.00
362	5	1.00
362	6	1.00
362	7	1.00
362	8	1.00
362	9	0.82
362	10	0.08
363	1	1.00
363	2	1.00
363	3	1.00
363	4	1.00
363	5	1.00
363	6	1.00
363	7	1.00
363	8	1.00
363	9	1.00
363	10	0.43
363	11	0.09
364	1	1.00
364	2	1.00
364	3	0.57
364	4	0.53
365	1	1.00
365	2	1.00
365	3	0.44
365	4	0.10
366	1	1.00
366	2	1.00
366	3	0.62
366	4	0.13
367	1	1.00
367	2	1.00
367	3	1.00
367	4	1.00
367	5	1.00
367	6	1.00
367	7	1.00
367	8	1.00
367	9	1.00
367	10	1.00
367	11	0.32
367	12	0.29
368	1	1.00
368	2	1.00
368	3	1.00
368	4	1.00
368	5	1.00
368	6	1.00
368	7	1.00
368	8	1.00
368	9	0.50
368	10	0.48
369	1	1.00
369	2	1.00
369	3	1.00
369	4	1.00
369	5	1.00
369	6	1.00
369	7	1.00
369	8	1.00
369	9	1.00
369	10	0.07
369	11	0.03
370	1	1.00
370	2	1.00
370	3	1.00
370	4	1.00
370	5	0.40
370	6	0.38
371	1	1.00
371	2	1.00
371	3	0.24
371	4	0.10
372	1	1.00
372	2	0.92
372	3	0.39
373	1	1.00
373	2	1.00
373	3	0.84
373	4	0.16
374	1	1.00
374	2	0.42
374	3	0.33
375	1	1.00
375	2	0.40
375	3	0.07
376	1	1.00
376	2	1.00
376	3	1.00
376	4	0.32
376	5	0.05
377	1	1.00
377	2	1.00
377	3	1.00
377	4	0.44
377	5	0.33
378	1	1.00
378	2	1.00
378	3	0.37
378	4	0.06
379	1	1.00
379	2	1.00
379	3	1.00
379	4	1.00
379	5	1.00
379	6	1.00
379	7	1.00
379	8	1.00
379	9	1.00
379	10	0.34
379	11	0.15
380	1	1.00
380	2	1.00
380	3	1.00
380	4	1.00
380	5	1.00
380	6	1.00
380	7	1.00
380	8	1.00
380	9	1.00
380	10	1.00
380	11	0.56
380	12	0.35
381	1	1.00
381	2	1.00
381	3	1.00
381	4	1.00
381	5	1.00
381	6	1.00
381	7	1.00
381	8	1.00
381	9	0.73
381	10	0.05
382	1	1.00
382	2	1.00
382	3	1.00
382	4	1.00
382	5	1.00
382	6	1.00
382	7	0.23
382	8	0.23
383	1	1.00
383	2	1.00
383	3	1.00
383	4	1.00
383	5	1.00
383	6	1.00
383	7	0.64
383	8	0.06
384	1	1.00
384	2	0.64
384	3	0.29
385	1	1.00
385	2	1.00
385	3	1.00
385	4	0.92
385	5	0.28
386	1	1.00
386	2	1.00
386	3	1.00
386	4	1.00
386	5	1.00
386	6	1.00
386	7	1.00
386	8	1.00
386	9	0.94
386	10	0.38
387	1	1.00
387	2	1.00
387	3	0.47
387	4	0.40
388	1	1.00
388	2	1.00
388	3	1.00
388	4	1.00
388	5	1.00
388	6	1.00
388	7	1.00
388	8	0.43
388	9	0.26
389	1	1.00
389	2	1.00
389	3	1.00
389	4	1.00
389	5	1.00
389	6	1.00
389	7	1.00
389	8	1.00
389	9	1.00
389	10	0.74
389	11	0.42
390	1	1.00
390	2	1.00
390	3	1.00
390	4	1.00
390	5	1.00
390	6	1.00
390	7	1.00
390	8	1.00
390	9	0.71
390	10	0.25
391	1	1.00
391	2	1.00
391	3	1.00
391	4	1.00
391	5	1.00
391	6	1.00
391	7	0.98
391	8	0.18
392	1	1.00
392	2	1.00
392	3	1.00
392	4	0.86
392	5	0.14
393	1	1.00
393	2	1.00
393	3	1.00
393	4	0.76
393	5	0.22
394	1	1.00
394	2	1.00
394	3	0.16
394	4	0.08
395	1	1.00
395	2	1.00
395	3	1.00
395	4	1.00
395	5	0.10
395	6	0.10
396	1	1.00
396	2	1.00
396	3	1.00
396	4	1.00
396	5	1.00
396	6	0.06
396	7	0.04
397	1	1.00
397	2	1.00
397	3	1.00
397	4	1.00
397	5	1.00
397	6	0.28
397	7	0.26
398	1	1.00
398	2	1.00
398	3	1.00
398	4	1.00
398	5	1.00
398	6	0.90
398	7	0.47
399	1	1.00
399	2	1.00
399	3	1.00
399	4	0.65
399	5	0.57
400	1	1.00
400	2	1.00
400	3	1.00
400	4	0.96
400	5	0.27
401	1	1.00
401	2	1.00
401	3	1.00
401	4	1.00
401	5	0.59
401	6	0.49
402	1	1.00
402	2	1.00
402	3	0.11
402	4	0.06
403	1	1.00
403	2	1.00
403	3	1.00
403	4	1.00
403	5	1.00
403	6	1.00
403	7	1.00
403	8	1.00
403	9	0.90
403	10	0.86
404	1	1.00
404	2	1.00
404	3	1.00
404	4	1.00
404	5	0.54
404	6	0.36
405	1	1.00
405	2	1.00
405	3	1.00
405	4	1.00
405	5	1.00
405	6	1.00
405	7	1.00
405	8	1.00
405	9	0.56
405	10	0.35
406	1	1.00
406	2	1.00
406	3	1.00
406	4	1.00
406	5	1.00
406	6	1.00
406	7	1.00
406	8	0.01
406	9	0.00
407	1	1.00
407	2	0.66
407	3	0.27
408	1	1.00
408	2	1.00
408	3	1.00
408	4	1.00
408	5	0.67
408	6	0.12
409	1	1.00
409	2	1.00
409	3	0.62
409	4	0.47
410	1	1.00
410	2	1.00
410	3	1.00
410	4	1.00
410	5	0.31
410	6	0.14
411	1	1.00
411	2	1.00
411	3	0.03
411	4	0.01
412	1	1.00
412	2	1.00
412	3	1.00
412	4	1.00
412	5	1.00
412	6	0.81
412	7	0.41
413	1	1.00
413	2	0.85
413	3	0.11
414	1	1.00
414	2	1.00
414	3	1.00
414	4	1.00
414	5	0.61
414	6	0.29
415	1	1.00
415	2	1.00
415	3	1.00
415	4	1.00
415	5	1.00
415	6	0.06
415	7	0.03
416	1	1.00
416	2	1.00
416	3	1.00
416	4	1.00
416	5	1.00
416	6	1.00
416	7	1.00
416	8	1.00
416	9	0.96
416	10	0.33
417	1	1.00
417	2	1.00
417	3	1.00
417	4	0.54
417	5	0.30
418	1	1.00
418	2	1.00
418	3	1.00
418	4	1.00
418	5	1.00
418	6	1.00
418	7	1.00
418	8	1.00
418	9	0.87
418	10	0.71
419	1	1.00
419	2	0.93
419	3	0.83
420	1	1.00
420	2	1.00
420	3	1.00
420	4	1.00
420	5	1.00
420	6	1.00
420	7	1.00
420	8	1.00
420	9	0.68
420	10	0.55
421	1	1.00
421	2	1.00
421	3	1.00
421	4	1.00
421	5	1.00
421	6	0.92
421	7	0.44
422	1	1.00
422	2	1.00
422	3	1.00
422	4	1.00
422	5	1.00
422	6	1.00
422	7	1.00
422	8	1.00
422	9	1.00
422	10	0.64
422	11	0.23
423	1	1.00
423	2	1.00
423	3	0.53
423	4	0.08
424	1	1.00
424	2	1.00
424	3	1.00
424	4	1.00
424	5	1.00
424	6	1.00
424	7	0.94
424	8	0.28
425	1	1.00
425	2	1.00
425	3	1.00
425	4	1.00
425	5	0.27
425	6	0.17
426	1	1.00
426	2	1.00
426	3	0.97
426	4	0.00
427	1	1.00
427	2	1.00
427	3	1.00
427	4	0.19
427	5	0.08
428	1	1.00
428	2	0.96
428	3	0.69
429	1	1.00
429	2	1.00
429	3	0.87
429	4	0.08
430	1	1.00
430	2	1.00
430	3	1.00
430	4	1.00
430	5	0.93
430	6	0.58
431	1	1.00
431	2	1.00
431	3	0.57
431	4	0.50
432	1	1.00
432	2	1.00
432	3	1.00
432	4	0.76
432	5	0.63
433	1	1.00
433	2	1.00
433	3	1.00
433	4	0.91
433	5	0.22
434	1	1.00
434	2	1.00
434	3	1.00
434	4	1.00
434	5	1.00
434	6	0.66
434	7	0.63
435	1	1.00
435	2	0.27
435	3	0.20
436	1	1.00
436	2	1.00
436	3	0.55
436	4	0.13
437	1	1.00
437	2	1.00
437	3	1.00
437	4	1.00
437	5	1.00
437	6	1.00
437	7	0.69
437	8	0.63
438	1	1.00
438	2	1.00
438	3	1.00
438	4	0.40
438	5	0.09
439	1	1.00
439	2	1.00
439	3	1.00
439	4	1.00
439	5	1.00
439	6	1.00
439	7	1.00
439	8	0.24
439	9	0.24
440	1	1.00
440	2	1.00
440	3	1.00
440	4	1.00
440	5	1.00
440	6	0.13
440	7	0.09
441	1	1.00
441	2	1.00
441	3	1.00
441	4	0.46
441	5	0.11
442	1	1.00
442	2	1.00
442	3	1.00
442	4	1.00
442	5	1.00
442	6	0.54
442	7	0.28
443	1	1.00
443	2	1.00
443	3	1.00
443	4	0.90
443	5	0.23
444	1	1.00
444	2	1.00
444	3	1.00
444	4	1.00
444	5	1.00
444	6	1.00
444	7	1.00
444	8	0.82
444	9	0.46
445	1	1.00
445	2	1.00
445	3	0.83
445	4	0.57
446	1	1.00
446	2	1.00
446	3	0.19
446	4	0.12
447	1	1.00
447	2	1.00
447	3	1.00
447	4	1.00
447	5	1.00
447	6	1.00
447	7	0.23
447	8	0.15
448	1	1.00
448	2	1.00
448	3	0.90
448	4	0.15
449	1	1.00
449	2	1.00
449	3	1.00
449	4	1.00
449	5	1.00
449	6	1.00
449	7	1.00
449	8	1.00
449	9	1.00
449	10	1.00
449	11	0.92
449	12	0.23
450	1	1.00
450	2	1.00
450	3	1.00
450	4	1.00
450	5	0.27
450	6	0.22
451	1	1.00
451	2	1.00
451	3	0.95
451	4	0.82
452	1	1.00
452	2	1.00
452	3	0.39
452	4	0.12
453	1	1.00
453	2	1.00
453	3	1.00
453	4	1.00
453	5	1.00
453	6	1.00
453	7	1.00
453	8	0.77
453	9	0.75
454	1	1.00
454	2	1.00
454	3	1.00
454	4	1.00
454	5	1.00
454	6	1.00
454	7	0.49
454	8	0.44
455	1	1.00
455	2	1.00
455	3	1.00
455	4	1.00
455	5	1.00
455	6	1.00
455	7	1.00
455	8	0.02
455	9	0.01
456	1	1.00
456	2	0.15
456	3	0.04
457	1	1.00
457	2	1.00
457	3	1.00
457	4	1.00
457	5	0.61
457	6	0.61
458	1	1.00
458	2	1.00
458	3	1.00
458	4	1.00
458	5	1.00
458	6	1.00
458	7	1.00
458	8	1.00
458	9	0.35
458	10	0.10
459	1	1.00
459	2	1.00
459	3	0.94
459	4	0.76
460	1	1.00
460	2	1.00
460	3	1.00
460	4	0.46
460	5	0.41
461	1	1.00
461	2	1.00
461	3	0.69
461	4	0.23
462	1	1.00
462	2	1.00
462	3	1.00
462	4	1.00
462	5	1.00
462	6	1.00
462	7	1.00
462	8	1.00
462	9	0.11
462	10	0.09
463	1	1.00
463	2	1.00
463	3	1.00
463	4	1.00
463	5	0.69
463	6	0.11
464	1	1.00
464	2	1.00
464	3	0.55
464	4	0.43
465	1	1.00
465	2	1.00
465	3	1.00
465	4	1.00
465	5	1.00
465	6	1.00
465	7	1.00
465	8	1.00
465	9	0.91
465	10	0.07
466	1	1.00
466	2	1.00
466	3	1.00
466	4	1.00
466	5	1.00
466	6	1.00
466	7	1.00
466	8	0.20
466	9	0.14
467	1	1.00
467	2	1.00
467	3	0.14
467	4	0.13
468	1	1.00
468	2	1.00
468	3	1.00
468	4	1.00
468	5	1.00
468	6	1.00
468	7	1.00
468	8	1.00
468	9	1.00
468	10	0.19
468	11	0.03
469	1	1.00
469	2	1.00
469	3	0.17
469	4	0.16
470	1	1.00
470	2	1.00
470	3	0.73
470	4	0.05
471	1	1.00
471	2	1.00
471	3	1.00
471	4	0.67
471	5	0.45
472	1	1.00
472	2	1.00
472	3	1.00
472	4	1.00
472	5	0.91
472	6	0.14
473	1	1.00
473	2	1.00
473	3	1.00
473	4	0.16
473	5	0.14
474	1	1.00
474	2	0.08
474	3	0.01
475	1	1.00
475	2	0.67
475	3	0.54
476	1	1.00
476	2	0.35
476	3	0.31
477	1	1.00
477	2	1.00
477	3	1.00
477	4	1.00
477	5	0.34
477	6	0.17
478	1	1.00
478	2	0.49
478	3	0.12
479	1	1.00
479	2	1.00
479	3	1.00
479	4	1.00
479	5	0.16
479	6	0.10
480	1	1.00
480	2	1.00
480	3	1.00
480	4	1.00
480	5	1.00
480	6	1.00
480	7	0.33
480	8	0.23
481	1	1.00
481	2	1.00
481	3	1.00
481	4	1.00
481	5	1.00
481	6	0.04
481	7	0.00
482	1	1.00
482	2	1.00
482	3	1.00
482	4	1.00
482	5	1.00
482	6	1.00
482	7	0.70
482	8	0.58
483	1	1.00
483	2	1.00
483	3	1.00
483	4	1.00
483	5	1.00
483	6	1.00
483	7	1.00
483	8	1.00
483	9	0.17
483	10	0.11
484	1	1.00
484	2	1.00
484	3	0.09
484	4	0.09
485	1	1.00
485	2	1.00
485	3	1.00
485	4	0.66
485	5	0.62
486	1	1.00
486	2	0.68
486	3	0.53
487	1	1.00
487	2	1.00
487	3	1.00
487	4	0.67
487	5	0.33
488	1	1.00
488	2	0.25
488	3	0.08
489	1	1.00
489	2	1.00
489	3	1.00
489	4	1.00
489	5	0.51
489	6	0.01
490	1	1.00
490	2	0.47
490	3	0.38
491	1	1.00
491	2	1.00
491	3	1.00
491	4	0.18
491	5	0.04
492	1	1.00
492	2	1.00
492	3	0.71
492	4	0.18
493	1	1.00
493	2	1.00
493	3	1.00
493	4	0.19
493	5	0.13
494	1	1.00
494	2	1.00
494	3	0.99
494	4	0.29
495	1	1.00
495	2	0.77
495	3	0.08
496	1	1.00
496	2	0.90
496	3	0.46
497	1	1.00
497	2	1.00
497	3	1.00
497	4	1.00
497	5	0.89
497	6	0.08
498	1	1.00
498	2	0.15
498	3	0.11
499	1	1.00
499	2	1.00
499	3	0.41
499	4	0.19
500	1	1.00
500	2	1.00
500	3	1.00
500	4	1.00
500	5	0.52
500	6	0.02
