p	r	C_pr
238	6	80
238	7	10
238	8	100
238	9	90
238	10	100
238	11	100
238	12	50
238	13	10
238	14	60
238	15	110
238	16	20
238	17	30
238	18	80
238	19	50
238	20	70
238	21	50
238	22	70
238	23	80
238	24	80
238	25	50
238	26	100
238	27	30
238	28	100
238	29	30
238	30	60
238	31	100
238	32	90
238	33	60
238	34	40
238	35	90
238	36	10
238	37	60
238	38	70
238	39	80
238	40	70
239	1	50
239	2	50
239	3	80
239	4	60
239	5	30
239	6	80
239	7	60
239	8	80
239	9	50
239	10	60
239	11	80
239	12	50
239	13	60
239	14	60
239	15	70
239	16	70
239	17	60
239	18	50
239	19	50
239	20	50
239	21	70
239	22	70
239	23	10
239	24	50
239	25	70
239	26	70
239	27	60
239	28	60
239	29	60
239	30	10
239	31	0
239	32	70
239	33	50
239	34	50
239	35	50
239	36	60
239	37	50
239	38	50
239	39	30
239	40	50
240	1	0
240	2	20
240	3	60
240	4	80
240	5	60
240	6	80
240	7	30
240	8	100
240	9	70
240	10	100
240	11	100
240	12	50
240	13	10
240	14	80
240	15	70
240	16	0
240	17	30
240	18	60
240	19	70
240	20	90
240	21	50
240	22	90
240	23	100
240	24	60
240	25	70
240	26	80
240	27	30
240	28	120
240	29	30
240	30	60
240	31	120
240	32	70
240	33	60
240	34	40
240	35	90
240	36	10
240	37	60
240	38	70
240	39	80
240	40	70
241	1	70
241	2	90
241	3	70
241	4	90
241	5	0
241	6	90
241	7	70
241	8	70
241	9	70
241	10	90
241	11	70
241	12	70
241	13	50
241	14	70
241	15	70
241	16	70
241	17	70
241	18	70
241	19	70
241	20	90
241	21	70
241	22	90
241	23	20
241	24	50
241	25	70
241	26	50
241	27	70
241	28	110
241	29	70
241	30	20
241	31	40
241	32	50
241	33	50
241	34	110
241	35	90
241	36	50
241	37	50
241	38	70
241	39	20
241	40	70
242	1	20
242	2	20
242	3	90
242	4	90
242	5	70
242	6	90
242	7	20
242	8	90
242	9	50
242	10	90
242	11	90
242	12	70
242	13	0
242	14	70
242	15	70
242	16	40
242	17	20
242	18	70
242	19	70
242	20	70
242	21	20
242	22	110
242	23	70
242	24	50
242	25	90
242	26	70
242	27	0
242	28	90
242	29	20
242	30	70
242	31	70
242	32	70
242	33	50
242	34	40
242	35	90
242	36	0
242	37	50
242	38	50
242	39	70
242	40	70
243	1	0
243	2	0
243	3	70
243	4	70
243	5	60
243	6	80
243	7	0
243	8	70
243	9	50
243	10	90
243	11	80
243	12	50
243	13	0
243	14	60
243	15	50
243	16	0
243	17	0
243	18	50
243	19	50
243	20	50
243	21	20
243	22	70
243	23	80
243	24	50
243	25	50
243	26	70
243	27	10
243	28	90
243	29	0
243	30	50
243	31	70
243	32	70
243	33	50
243	34	0
243	35	70
243	36	10
243	37	50
243	38	50
243	39	50
243	40	50
244	1	70
244	2	70
244	3	60
244	4	60
244	5	30
244	6	60
244	7	80
244	8	80
244	9	90
244	10	100
244	11	80
244	12	50
244	13	80
244	14	80
244	15	70
244	16	70
244	17	60
244	18	70
244	19	70
244	20	50
244	21	90
244	22	70
244	23	30
244	24	50
244	25	50
244	26	90
244	27	80
244	28	80
244	29	100
244	30	10
244	31	20
244	32	110
244	33	70
244	34	70
244	35	90
244	36	60
244	37	70
244	38	50
244	39	30
244	40	90
245	1	70
245	2	70
245	3	60
245	4	60
245	5	30
245	6	60
245	7	60
245	8	60
245	9	70
245	10	80
245	11	60
245	12	50
245	13	60
245	14	60
245	15	70
245	16	70
245	17	60
245	18	80
245	19	50
245	20	50
245	21	60
245	22	50
245	23	10
245	24	60
245	25	50
245	26	80
245	27	60
245	28	60
245	29	80
245	30	10
245	31	10
245	32	70
245	33	60
245	34	70
245	35	70
245	36	60
245	37	60
245	38	50
245	39	10
245	40	70
246	1	0
246	2	20
246	3	50
246	4	70
246	5	60
246	6	80
246	7	40
246	8	70
246	9	90
246	10	70
246	11	80
246	12	50
246	13	20
246	14	100
246	15	70
246	16	0
246	17	20
246	18	50
246	19	70
246	20	90
246	21	40
246	22	70
246	23	80
246	24	50
246	25	70
246	26	50
246	27	30
246	28	90
246	29	20
246	30	50
246	31	90
246	32	50
246	33	50
246	34	40
246	35	70
246	36	10
246	37	70
246	38	70
246	39	90
246	40	90
247	1	70
247	2	90
247	3	80
247	4	60
247	5	70
247	6	100
247	7	60
247	8	100
247	9	90
247	10	80
247	11	100
247	12	50
247	13	60
247	14	60
247	15	130
247	16	90
247	17	80
247	18	80
247	19	50
247	20	90
247	21	100
247	22	70
247	23	30
247	24	80
247	25	90
247	26	120
247	27	80
247	28	80
247	29	80
247	30	10
247	31	50
247	32	90
247	33	60
247	34	90
247	35	70
247	36	80
247	37	60
247	38	90
247	39	50
247	40	70
248	1	0
248	2	20
248	3	60
248	4	60
248	5	60
248	6	80
248	7	10
248	8	80
248	9	70
248	10	80
248	11	80
248	12	50
248	13	10
248	14	60
248	15	70
248	16	0
248	17	10
248	18	50
248	19	50
248	20	70
248	21	40
248	22	70
248	23	80
248	24	50
248	25	50
248	26	70
248	27	30
248	28	100
248	29	10
248	30	60
248	31	90
248	32	70
248	33	50
248	34	20
248	35	70
248	36	10
248	37	50
248	38	70
248	39	80
248	40	50
249	1	0
249	2	0
249	3	70
249	4	90
249	5	60
249	6	80
249	7	20
249	8	90
249	9	50
249	10	110
249	11	100
249	12	50
249	13	0
249	14	80
249	15	50
249	16	0
249	17	20
249	18	50
249	19	70
249	20	70
249	21	20
249	22	90
249	23	100
249	24	50
249	25	70
249	26	70
249	27	10
249	28	110
249	29	20
249	30	50
249	31	90
249	32	70
249	33	50
249	34	20
249	35	90
249	36	10
249	37	50
249	38	50
249	39	50
249	40	70
250	1	0
250	2	20
250	3	50
250	4	70
250	5	50
250	6	70
250	7	40
250	8	90
250	9	90
250	10	70
250	11	90
250	12	50
250	13	20
250	14	90
250	15	90
250	16	0
250	17	40
250	18	50
250	19	70
250	20	90
250	21	40
250	22	70
250	23	70
250	24	70
250	25	70
250	26	50
250	27	20
250	28	90
250	29	20
250	30	50
250	31	90
250	32	50
250	33	50
250	34	40
250	35	70
250	36	0
250	37	70
250	38	70
250	39	90
250	40	90
251	1	20
251	2	40
251	3	80
251	4	80
251	5	100
251	6	100
251	7	30
251	8	100
251	9	90
251	10	100
251	11	100
251	12	50
251	13	10
251	14	80
251	15	110
251	16	40
251	17	30
251	18	70
251	19	70
251	20	90
251	21	40
251	22	90
251	23	80
251	24	50
251	25	90
251	26	90
251	27	30
251	28	100
251	29	50
251	30	60
251	31	90
251	32	90
251	33	50
251	34	60
251	35	90
251	36	10
251	37	50
251	38	70
251	39	100
251	40	90
252	1	50
252	2	50
252	3	50
252	4	50
252	5	20
252	6	50
252	7	50
252	8	70
252	9	50
252	10	50
252	11	70
252	12	50
252	13	50
252	14	50
252	15	70
252	16	50
252	17	70
252	18	50
252	19	50
252	20	70
252	21	50
252	22	50
252	23	20
252	24	70
252	25	70
252	26	70
252	27	50
252	28	50
252	29	50
252	30	0
252	31	20
252	32	50
252	33	50
252	34	50
252	35	50
252	36	70
252	37	50
252	38	70
252	39	0
252	40	50
253	1	0
253	2	20
253	3	90
253	4	70
253	5	70
253	6	110
253	7	20
253	8	90
253	9	90
253	10	90
253	11	90
253	12	50
253	13	20
253	14	70
253	15	90
253	16	20
253	17	0
253	18	50
253	19	50
253	20	70
253	21	80
253	22	90
253	23	70
253	24	50
253	25	70
253	26	90
253	27	20
253	28	110
253	29	0
253	30	50
253	31	90
253	32	90
253	33	50
253	34	20
253	35	70
253	36	0
253	37	70
253	38	70
253	39	110
253	40	70
254	1	20
254	2	20
254	3	70
254	4	50
254	5	100
254	6	80
254	7	20
254	8	110
254	9	90
254	10	90
254	11	120
254	12	50
254	13	20
254	14	80
254	15	110
254	16	40
254	17	20
254	18	70
254	19	50
254	20	50
254	21	60
254	22	90
254	23	80
254	24	70
254	25	70
254	26	110
254	27	10
254	28	70
254	29	20
254	30	50
254	31	70
254	32	110
254	33	50
254	34	20
254	35	90
254	36	10
254	37	70
254	38	50
254	39	90
254	40	90
255	1	0
255	2	20
255	3	60
255	4	60
255	5	60
255	6	80
255	7	30
255	8	80
255	9	90
255	10	60
255	11	80
255	12	50
255	13	30
255	14	80
255	15	90
255	16	0
255	17	30
255	18	50
255	19	50
255	20	70
255	21	40
255	22	50
255	23	60
255	24	70
255	25	50
255	26	50
255	27	30
255	28	80
255	29	10
255	30	60
255	31	70
255	32	50
255	33	50
255	34	20
255	35	50
255	36	10
255	37	70
255	38	70
255	39	100
255	40	70
256	1	20
256	2	40
256	3	70
256	4	90
256	5	70
256	6	90
256	7	40
256	8	70
256	9	110
256	10	110
256	11	70
256	12	50
256	13	20
256	14	90
256	15	90
256	16	20
256	17	20
256	18	70
256	19	70
256	20	90
256	21	40
256	22	70
256	23	70
256	24	50
256	25	70
256	26	70
256	27	20
256	28	110
256	29	40
256	30	50
256	31	90
256	32	70
256	33	50
256	34	60
256	35	90
256	36	0
256	37	70
256	38	70
256	39	90
256	40	110
257	1	70
257	2	70
257	3	100
257	4	80
257	5	30
257	6	100
257	7	60
257	8	100
257	9	50
257	10	100
257	11	100
257	12	70
257	13	60
257	14	60
257	15	70
257	16	90
257	17	60
257	18	80
257	19	50
257	20	50
257	21	100
257	22	110
257	23	30
257	24	60
257	25	70
257	26	100
257	27	60
257	28	100
257	29	60
257	30	30
257	31	30
257	32	90
257	33	60
257	34	70
257	35	90
257	36	60
257	37	60
257	38	50
257	39	30
257	40	50
258	1	50
258	2	50
258	3	60
258	4	80
258	5	10
258	6	60
258	7	80
258	8	80
258	9	50
258	10	80
258	11	80
258	12	50
258	13	60
258	14	80
258	15	50
258	16	50
258	17	80
258	18	50
258	19	70
258	20	70
258	21	50
258	22	70
258	23	30
258	24	50
258	25	70
258	26	50
258	27	60
258	28	80
258	29	80
258	30	10
258	31	20
258	32	50
258	33	50
258	34	70
258	35	70
258	36	60
258	37	50
258	38	50
258	39	10
258	40	70
259	1	20
259	2	20
259	3	70
259	4	70
259	5	110
259	6	70
259	7	20
259	8	110
259	9	70
259	10	90
259	11	110
259	12	50
259	13	0
259	14	70
259	15	110
259	16	40
259	17	40
259	18	70
259	19	70
259	20	90
259	21	20
259	22	90
259	23	90
259	24	70
259	25	110
259	26	110
259	27	0
259	28	70
259	29	40
259	30	50
259	31	90
259	32	90
259	33	50
259	34	40
259	35	90
259	36	20
259	37	50
259	38	70
259	39	70
259	40	90
260	1	50
260	2	50
260	3	70
260	4	70
260	5	30
260	6	80
260	7	70
260	8	110
260	9	50
260	10	70
260	11	120
260	12	50
260	13	50
260	14	80
260	15	90
260	16	70
260	17	90
260	18	50
260	19	70
260	20	70
260	21	70
260	22	90
260	23	30
260	24	70
260	25	90
260	26	70
260	27	60
260	28	70
260	29	70
260	30	0
260	31	20
260	32	70
260	33	50
260	34	70
260	35	70
260	36	60
260	37	50
260	38	50
260	39	20
260	40	70
261	1	0
261	2	0
261	3	90
261	4	70
261	5	70
261	6	90
261	7	20
261	8	90
261	9	70
261	10	90
261	11	90
261	12	50
261	13	20
261	14	70
261	15	70
261	16	20
261	17	0
261	18	50
261	19	50
261	20	50
261	21	60
261	22	90
261	23	70
261	24	50
261	25	70
261	26	90
261	27	0
261	28	90
261	29	0
261	30	50
261	31	70
261	32	90
261	33	50
261	34	0
261	35	70
261	36	0
261	37	70
261	38	50
261	39	90
261	40	70
262	1	50
262	2	50
262	3	70
262	4	50
262	5	20
262	6	70
262	7	70
262	8	90
262	9	70
262	10	50
262	11	90
262	12	50
262	13	70
262	14	70
262	15	90
262	16	70
262	17	70
262	18	50
262	19	50
262	20	50
262	21	90
262	22	70
262	23	0
262	24	70
262	25	70
262	26	70
262	27	50
262	28	50
262	29	50
262	30	0
262	31	0
262	32	70
262	33	50
262	34	50
262	35	50
262	36	50
262	37	70
262	38	50
262	39	40
262	40	70
263	1	20
263	2	40
263	3	60
263	4	60
263	5	80
263	6	80
263	7	30
263	8	60
263	9	110
263	10	80
263	11	60
263	12	50
263	13	30
263	14	80
263	15	90
263	16	20
263	17	10
263	18	80
263	19	50
263	20	70
263	21	50
263	22	50
263	23	60
263	24	60
263	25	50
263	26	80
263	27	30
263	28	80
263	29	30
263	30	60
263	31	80
263	32	70
263	33	60
263	34	40
263	35	70
263	36	10
263	37	80
263	38	70
263	39	100
263	40	90
264	1	50
264	2	50
264	3	60
264	4	60
264	5	10
264	6	60
264	7	80
264	8	80
264	9	70
264	10	80
264	11	80
264	12	50
264	13	80
264	14	80
264	15	50
264	16	50
264	17	60
264	18	50
264	19	70
264	20	50
264	21	90
264	22	70
264	23	30
264	24	50
264	25	50
264	26	70
264	27	80
264	28	80
264	29	80
264	30	10
264	31	20
264	32	90
264	33	70
264	34	50
264	35	70
264	36	60
264	37	70
264	38	50
264	39	30
264	40	70
265	1	50
265	2	70
265	3	80
265	4	80
265	5	30
265	6	100
265	7	100
265	8	100
265	9	90
265	10	80
265	11	100
265	12	50
265	13	80
265	14	100
265	15	90
265	16	70
265	17	80
265	18	50
265	19	70
265	20	90
265	21	110
265	22	90
265	23	30
265	24	50
265	25	90
265	26	70
265	27	80
265	28	100
265	29	80
265	30	10
265	31	40
265	32	70
265	33	50
265	34	90
265	35	70
265	36	60
265	37	70
265	38	70
265	39	70
265	40	90
266	1	40
266	2	40
266	3	100
266	4	100
266	5	100
266	6	100
266	7	30
266	8	100
266	9	70
266	10	120
266	11	100
266	12	70
266	13	10
266	14	80
266	15	90
266	16	60
266	17	30
266	18	100
266	19	70
266	20	70
266	21	30
266	22	110
266	23	80
266	24	60
266	25	90
266	26	100
266	27	10
266	28	100
266	29	50
266	30	80
266	31	80
266	32	90
266	33	60
266	34	60
266	35	110
266	36	10
266	37	60
266	38	50
266	39	80
266	40	90
267	1	70
267	2	70
267	3	60
267	4	80
267	5	30
267	6	60
267	7	100
267	8	100
267	9	90
267	10	100
267	11	100
267	12	50
267	13	80
267	14	100
267	15	90
267	16	70
267	17	100
267	18	70
267	19	70
267	20	70
267	21	70
267	22	70
267	23	30
267	24	70
267	25	70
267	26	70
267	27	60
267	28	80
267	29	100
267	30	10
267	31	20
267	32	70
267	33	50
267	34	90
267	35	90
267	36	60
267	37	70
267	38	50
267	39	30
267	40	110
268	1	50
268	2	70
268	3	70
268	4	70
268	5	20
268	6	90
268	7	90
268	8	130
268	9	90
268	10	90
268	11	130
268	12	50
268	13	70
268	14	90
268	15	110
268	16	70
268	17	90
268	18	50
268	19	70
268	20	90
268	21	130
268	22	110
268	23	40
268	24	70
268	25	90
268	26	90
268	27	70
268	28	110
268	29	70
268	30	0
268	31	60
268	32	90
268	33	50
268	34	90
268	35	90
268	36	50
268	37	70
268	38	70
268	39	60
268	40	90
269	1	20
269	2	40
269	3	80
269	4	60
269	5	100
269	6	100
269	7	30
269	8	80
269	9	110
269	10	80
269	11	80
269	12	50
269	13	30
269	14	80
269	15	110
269	16	40
269	17	10
269	18	80
269	19	50
269	20	70
269	21	70
269	22	70
269	23	60
269	24	60
269	25	70
269	26	100
269	27	30
269	28	80
269	29	30
269	30	60
269	31	80
269	32	90
269	33	60
269	34	40
269	35	70
269	36	10
269	37	80
269	38	70
269	39	120
269	40	90
270	1	20
270	2	20
270	3	70
270	4	70
270	5	80
270	6	80
270	7	20
270	8	70
270	9	90
270	10	110
270	11	80
270	12	50
270	13	20
270	14	80
270	15	70
270	16	20
270	17	0
270	18	70
270	19	50
270	20	50
270	21	40
270	22	70
270	23	80
270	24	50
270	25	50
270	26	90
270	27	10
270	28	90
270	29	20
270	30	50
270	31	70
270	32	90
270	33	50
270	34	20
270	35	90
270	36	10
270	37	70
270	38	50
270	39	70
270	40	90
271	1	20
271	2	40
271	3	50
271	4	70
271	5	70
271	6	70
271	7	40
271	8	90
271	9	110
271	10	90
271	11	90
271	12	50
271	13	20
271	14	90
271	15	110
271	16	20
271	17	40
271	18	70
271	19	70
271	20	90
271	21	40
271	22	70
271	23	70
271	24	70
271	25	70
271	26	70
271	27	20
271	28	90
271	29	40
271	30	50
271	31	90
271	32	70
271	33	50
271	34	60
271	35	90
271	36	0
271	37	70
271	38	70
271	39	90
271	40	110
272	1	50
272	2	50
272	3	60
272	4	60
272	5	10
272	6	60
272	7	80
272	8	60
272	9	70
272	10	60
272	11	60
272	12	50
272	13	80
272	14	80
272	15	50
272	16	50
272	17	60
272	18	60
272	19	50
272	20	50
272	21	80
272	22	50
272	23	10
272	24	60
272	25	50
272	26	60
272	27	60
272	28	60
272	29	60
272	30	10
272	31	10
272	32	50
272	33	60
272	34	50
272	35	50
272	36	60
272	37	80
272	38	50
272	39	30
272	40	70
273	1	20
273	2	20
273	3	70
273	4	70
273	5	100
273	6	80
273	7	20
273	8	90
273	9	70
273	10	90
273	11	100
273	12	50
273	13	0
273	14	80
273	15	90
273	16	40
273	17	20
273	18	70
273	19	70
273	20	70
273	21	20
273	22	90
273	23	80
273	24	50
273	25	90
273	26	90
273	27	10
273	28	70
273	29	40
273	30	50
273	31	70
273	32	90
273	33	50
273	34	40
273	35	90
273	36	10
273	37	50
273	38	50
273	39	70
273	40	90
274	1	0
274	2	20
274	3	70
274	4	50
274	5	70
274	6	90
274	7	20
274	8	90
274	9	90
274	10	70
274	11	90
274	12	50
274	13	20
274	14	70
274	15	90
274	16	20
274	17	0
274	18	50
274	19	70
274	20	70
274	21	80
274	22	90
274	23	70
274	24	50
274	25	70
274	26	90
274	27	40
274	28	90
274	29	20
274	30	50
274	31	90
274	32	110
274	33	70
274	34	20
274	35	70
274	36	0
274	37	70
274	38	70
274	39	110
274	40	70
275	1	50
275	2	70
275	3	80
275	4	60
275	5	50
275	6	100
275	7	60
275	8	120
275	9	70
275	10	80
275	11	120
275	12	50
275	13	60
275	14	60
275	15	110
275	16	70
275	17	80
275	18	60
275	19	50
275	20	90
275	21	120
275	22	90
275	23	50
275	24	80
275	25	90
275	26	120
275	27	80
275	28	100
275	29	60
275	30	10
275	31	70
275	32	90
275	33	60
275	34	70
275	35	70
275	36	80
275	37	60
275	38	90
275	39	50
275	40	50
276	1	20
276	2	40
276	3	100
276	4	100
276	5	100
276	6	120
276	7	30
276	8	100
276	9	90
276	10	120
276	11	100
276	12	50
276	13	10
276	14	80
276	15	110
276	16	40
276	17	30
276	18	70
276	19	70
276	20	90
276	21	40
276	22	90
276	23	80
276	24	50
276	25	90
276	26	90
276	27	30
276	28	120
276	29	50
276	30	60
276	31	90
276	32	90
276	33	50
276	34	60
276	35	90
276	36	10
276	37	50
276	38	70
276	39	100
276	40	90
277	1	50
277	2	70
277	3	70
277	4	70
277	5	30
277	6	100
277	7	90
277	8	110
277	9	90
277	10	70
277	11	120
277	12	50
277	13	70
277	14	100
277	15	110
277	16	70
277	17	90
277	18	50
277	19	70
277	20	90
277	21	110
277	22	90
277	23	30
277	24	70
277	25	90
277	26	70
277	27	80
277	28	90
277	29	70
277	30	0
277	31	40
277	32	70
277	33	50
277	34	90
277	35	70
277	36	60
277	37	70
277	38	70
277	39	60
277	40	90
278	1	70
278	2	90
278	3	50
278	4	50
278	5	30
278	6	80
278	7	50
278	8	90
278	9	90
278	10	90
278	11	100
278	12	50
278	13	50
278	14	60
278	15	110
278	16	70
278	17	70
278	18	70
278	19	50
278	20	70
278	21	90
278	22	70
278	23	30
278	24	70
278	25	50
278	26	90
278	27	80
278	28	90
278	29	70
278	30	0
278	31	40
278	32	90
278	33	50
278	34	90
278	35	90
278	36	60
278	37	50
278	38	70
278	39	20
278	40	70
279	1	20
279	2	40
279	3	50
279	4	50
279	5	70
279	6	70
279	7	0
279	8	70
279	9	90
279	10	70
279	11	70
279	12	50
279	13	0
279	14	50
279	15	110
279	16	20
279	17	20
279	18	70
279	19	50
279	20	70
279	21	20
279	22	50
279	23	50
279	24	70
279	25	50
279	26	70
279	27	20
279	28	70
279	29	20
279	30	50
279	31	70
279	32	70
279	33	50
279	34	40
279	35	70
279	36	0
279	37	50
279	38	70
279	39	70
279	40	70
280	1	20
280	2	40
280	3	50
280	4	70
280	5	70
280	6	70
280	7	20
280	8	70
280	9	90
280	10	90
280	11	70
280	12	50
280	13	0
280	14	70
280	15	90
280	16	20
280	17	20
280	18	70
280	19	70
280	20	90
280	21	20
280	22	70
280	23	70
280	24	50
280	25	70
280	26	70
280	27	20
280	28	90
280	29	40
280	30	50
280	31	90
280	32	70
280	33	50
280	34	60
280	35	90
280	36	0
280	37	50
280	38	70
280	39	70
280	40	90
281	1	50
281	2	70
281	3	80
281	4	60
281	5	30
281	6	100
281	7	60
281	8	100
281	9	70
281	10	60
281	11	100
281	12	50
281	13	60
281	14	60
281	15	110
281	16	70
281	17	80
281	18	60
281	19	50
281	20	70
281	21	100
281	22	70
281	23	10
281	24	80
281	25	70
281	26	80
281	27	80
281	28	80
281	29	60
281	30	10
281	31	30
281	32	70
281	33	60
281	34	70
281	35	50
281	36	60
281	37	60
281	38	70
281	39	50
281	40	50
282	1	20
282	2	40
282	3	70
282	4	50
282	5	100
282	6	100
282	7	20
282	8	70
282	9	110
282	10	70
282	11	80
282	12	50
282	13	20
282	14	80
282	15	110
282	16	40
282	17	0
282	18	70
282	19	50
282	20	70
282	21	60
282	22	70
282	23	60
282	24	50
282	25	70
282	26	90
282	27	30
282	28	70
282	29	20
282	30	50
282	31	70
282	32	90
282	33	50
282	34	40
282	35	70
282	36	10
282	37	70
282	38	70
282	39	110
282	40	90
283	1	70
283	2	70
283	3	100
283	4	100
283	5	50
283	6	100
283	7	100
283	8	120
283	9	90
283	10	140
283	11	120
283	12	50
283	13	80
283	14	100
283	15	90
283	16	90
283	17	80
283	18	70
283	19	70
283	20	70
283	21	110
283	22	110
283	23	50
283	24	50
283	25	90
283	26	110
283	27	60
283	28	120
283	29	100
283	30	10
283	31	40
283	32	110
283	33	50
283	34	90
283	35	110
283	36	60
283	37	70
283	38	50
283	39	50
283	40	110
284	1	20
284	2	40
284	3	100
284	4	100
284	5	80
284	6	120
284	7	30
284	8	120
284	9	70
284	10	120
284	11	120
284	12	70
284	13	10
284	14	80
284	15	90
284	16	40
284	17	30
284	18	70
284	19	70
284	20	90
284	21	60
284	22	130
284	23	100
284	24	50
284	25	90
284	26	90
284	27	30
284	28	140
284	29	30
284	30	80
284	31	110
284	32	90
284	33	50
284	34	60
284	35	110
284	36	10
284	37	50
284	38	70
284	39	100
284	40	70
285	1	70
285	2	90
285	3	80
285	4	60
285	5	70
285	6	100
285	7	60
285	8	100
285	9	90
285	10	80
285	11	100
285	12	50
285	13	60
285	14	60
285	15	130
285	16	90
285	17	80
285	18	80
285	19	50
285	20	90
285	21	100
285	22	70
285	23	30
285	24	80
285	25	90
285	26	120
285	27	80
285	28	80
285	29	80
285	30	10
285	31	50
285	32	90
285	33	60
285	34	90
285	35	70
285	36	80
285	37	60
285	38	90
285	39	50
285	40	70
286	1	20
286	2	20
286	3	70
286	4	70
286	5	100
286	6	80
286	7	20
286	8	130
286	9	70
286	10	110
286	11	140
286	12	50
286	13	0
286	14	80
286	15	110
286	16	40
286	17	40
286	18	70
286	19	70
286	20	70
286	21	40
286	22	110
286	23	100
286	24	70
286	25	90
286	26	110
286	27	10
286	28	90
286	29	40
286	30	50
286	31	90
286	32	110
286	33	50
286	34	40
286	35	110
286	36	10
286	37	50
286	38	50
286	39	70
286	40	90
287	1	0
287	2	0
287	3	70
287	4	90
287	5	50
287	6	70
287	7	40
287	8	70
287	9	70
287	10	90
287	11	70
287	12	50
287	13	20
287	14	90
287	15	50
287	16	0
287	17	20
287	18	50
287	19	70
287	20	70
287	21	20
287	22	70
287	23	70
287	24	50
287	25	70
287	26	50
287	27	0
287	28	90
287	29	20
287	30	50
287	31	70
287	32	50
287	33	50
287	34	20
287	35	70
287	36	0
287	37	70
287	38	50
287	39	70
287	40	90
288	1	40
288	2	40
288	3	100
288	4	100
288	5	100
288	6	100
288	7	30
288	8	100
288	9	70
288	10	120
288	11	100
288	12	70
288	13	10
288	14	80
288	15	90
288	16	60
288	17	30
288	18	100
288	19	70
288	20	70
288	21	30
288	22	110
288	23	80
288	24	60
288	25	90
288	26	100
288	27	10
288	28	100
288	29	50
288	30	80
288	31	80
288	32	90
288	33	60
288	34	60
288	35	110
288	36	10
288	37	60
288	38	50
288	39	80
288	40	90
289	1	70
289	2	70
289	3	80
289	4	80
289	5	50
289	6	80
289	7	100
289	8	120
289	9	90
289	10	120
289	11	120
289	12	50
289	13	80
289	14	100
289	15	90
289	16	90
289	17	80
289	18	80
289	19	90
289	20	70
289	21	120
289	22	110
289	23	50
289	24	60
289	25	90
289	26	120
289	27	80
289	28	100
289	29	120
289	30	10
289	31	50
289	32	130
289	33	80
289	34	90
289	35	110
289	36	60
289	37	80
289	38	50
289	39	50
289	40	110
290	1	0
290	2	20
290	3	60
290	4	80
290	5	60
290	6	80
290	7	50
290	8	100
290	9	90
290	10	100
290	11	100
290	12	50
290	13	30
290	14	100
290	15	70
290	16	0
290	17	30
290	18	60
290	19	70
290	20	90
290	21	70
290	22	90
290	23	100
290	24	60
290	25	70
290	26	80
290	27	30
290	28	120
290	29	30
290	30	60
290	31	120
290	32	70
290	33	60
290	34	40
290	35	90
290	36	10
290	37	80
290	38	70
290	39	100
290	40	90
291	1	50
291	2	70
291	3	80
291	4	80
291	5	30
291	6	100
291	7	100
291	8	100
291	9	90
291	10	80
291	11	100
291	12	50
291	13	80
291	14	100
291	15	90
291	16	70
291	17	80
291	18	60
291	19	70
291	20	90
291	21	120
291	22	90
291	23	30
291	24	60
291	25	90
291	26	80
291	27	80
291	28	100
291	29	80
291	30	10
291	31	50
291	32	70
291	33	60
291	34	90
291	35	70
291	36	60
291	37	80
291	38	70
291	39	70
291	40	90
292	1	0
292	2	0
292	3	70
292	4	70
292	5	80
292	6	80
292	7	40
292	8	90
292	9	70
292	10	70
292	11	100
292	12	50
292	13	20
292	14	100
292	15	70
292	16	20
292	17	20
292	18	50
292	19	90
292	20	70
292	21	40
292	22	90
292	23	80
292	24	50
292	25	90
292	26	70
292	27	30
292	28	70
292	29	40
292	30	50
292	31	70
292	32	90
292	33	70
292	34	20
292	35	70
292	36	10
292	37	70
292	38	50
292	39	90
292	40	90
293	1	40
293	2	60
293	3	100
293	4	100
293	5	100
293	6	120
293	7	30
293	8	120
293	9	90
293	10	140
293	11	120
293	12	70
293	13	10
293	14	80
293	15	110
293	16	60
293	17	30
293	18	100
293	19	70
293	20	90
293	21	70
293	22	130
293	23	100
293	24	60
293	25	90
293	26	120
293	27	30
293	28	140
293	29	50
293	30	80
293	31	120
293	32	110
293	33	60
293	34	80
293	35	130
293	36	10
293	37	60
293	38	70
293	39	100
293	40	90
294	1	20
294	2	40
294	3	70
294	4	50
294	5	120
294	6	100
294	7	0
294	8	90
294	9	90
294	10	70
294	11	100
294	12	50
294	13	0
294	14	60
294	15	130
294	16	40
294	17	20
294	18	70
294	19	50
294	20	90
294	21	40
294	22	70
294	23	80
294	24	70
294	25	90
294	26	110
294	27	30
294	28	70
294	29	20
294	30	50
294	31	90
294	32	90
294	33	50
294	34	40
294	35	70
294	36	30
294	37	50
294	38	90
294	39	90
294	40	70
295	1	20
295	2	40
295	3	90
295	4	70
295	5	100
295	6	120
295	7	20
295	8	90
295	9	110
295	10	110
295	11	100
295	12	50
295	13	20
295	14	80
295	15	110
295	16	40
295	17	0
295	18	70
295	19	50
295	20	70
295	21	80
295	22	90
295	23	80
295	24	50
295	25	70
295	26	110
295	27	30
295	28	110
295	29	20
295	30	50
295	31	90
295	32	110
295	33	50
295	34	40
295	35	90
295	36	10
295	37	70
295	38	70
295	39	110
295	40	90
296	1	50
296	2	70
296	3	80
296	4	60
296	5	30
296	6	100
296	7	60
296	8	100
296	9	70
296	10	60
296	11	100
296	12	50
296	13	60
296	14	60
296	15	110
296	16	70
