p	r	R_p
59	11	1
59	12	1
59	13	0
59	14	0
59	15	1
59	16	0
59	17	1
59	18	1
59	19	0
59	20	0
59	21	1
59	22	1
59	23	1
59	24	0
59	25	0
59	26	1
59	27	0
59	28	1
59	29	1
59	30	0
59	31	0
59	32	0
59	33	1
59	34	1
59	35	0
59	36	1
59	37	0
59	38	1
59	39	1
59	40	1
60	1	0
60	2	1
60	3	1
60	4	0
60	5	1
60	6	1
60	7	0
60	8	1
60	9	0
60	10	0
60	11	0
60	12	0
60	13	0
60	14	1
60	15	1
60	16	0
60	17	0
60	18	0
60	19	0
60	20	0
60	21	0
60	22	0
60	23	1
60	24	0
60	25	0
60	26	1
60	27	1
60	28	0
60	29	1
60	30	0
60	31	0
60	32	1
60	33	0
60	34	0
60	35	1
60	36	0
60	37	0
60	38	0
60	39	0
60	40	0
61	1	1
61	2	1
61	3	1
61	4	0
61	5	1
61	6	1
61	7	1
61	8	0
61	9	0
61	10	1
61	11	0
61	12	1
61	13	0
61	14	0
61	15	1
61	16	0
61	17	1
61	18	1
61	19	0
61	20	0
61	21	1
61	22	1
61	23	1
61	24	0
61	25	0
61	26	1
61	27	1
61	28	1
61	29	0
61	30	0
61	31	0
61	32	1
61	33	1
61	34	0
61	35	1
61	36	1
61	37	0
61	38	1
61	39	1
61	40	0
62	1	1
62	2	1
62	3	0
62	4	0
62	5	0
62	6	0
62	7	0
62	8	0
62	9	1
62	10	0
62	11	1
62	12	0
62	13	0
62	14	1
62	15	0
62	16	0
62	17	0
62	18	0
62	19	0
62	20	0
62	21	1
62	22	0
62	23	0
62	24	1
62	25	0
62	26	0
62	27	1
62	28	0
62	29	0
62	30	0
62	31	0
62	32	1
62	33	0
62	34	0
62	35	1
62	36	0
62	37	0
62	38	0
62	39	1
62	40	0
63	1	1
63	2	1
63	3	0
63	4	0
63	5	0
63	6	1
63	7	1
63	8	0
63	9	1
63	10	0
63	11	0
63	12	0
63	13	0
63	14	0
63	15	1
63	16	0
63	17	0
63	18	0
63	19	0
63	20	0
63	21	0
63	22	0
63	23	0
63	24	1
63	25	0
63	26	0
63	27	1
63	28	0
63	29	1
63	30	0
63	31	0
63	32	1
63	33	1
63	34	0
63	35	1
63	36	0
63	37	0
63	38	0
63	39	1
63	40	0
64	1	1
64	2	1
64	3	0
64	4	0
64	5	0
64	6	1
64	7	1
64	8	0
64	9	1
64	10	0
64	11	0
64	12	0
64	13	0
64	14	0
64	15	1
64	16	0
64	17	0
64	18	0
64	19	0
64	20	0
64	21	0
64	22	0
64	23	0
64	24	1
64	25	0
64	26	0
64	27	1
64	28	0
64	29	1
64	30	0
64	31	0
64	32	1
64	33	1
64	34	0
64	35	1
64	36	0
64	37	0
64	38	0
64	39	1
64	40	0
65	1	1
65	2	1
65	3	0
65	4	0
65	5	0
65	6	0
65	7	0
65	8	0
65	9	1
65	10	0
65	11	1
65	12	0
65	13	0
65	14	1
65	15	0
65	16	0
65	17	0
65	18	0
65	19	0
65	20	0
65	21	1
65	22	0
65	23	0
65	24	1
65	25	0
65	26	0
65	27	1
65	28	0
65	29	0
65	30	0
65	31	0
65	32	1
65	33	0
65	34	0
65	35	1
65	36	0
65	37	0
65	38	0
65	39	1
65	40	0
66	1	1
66	2	1
66	3	1
66	4	0
66	5	1
66	6	1
66	7	1
66	8	1
66	9	1
66	10	1
66	11	1
66	12	1
66	13	0
66	14	1
66	15	1
66	16	0
66	17	1
66	18	1
66	19	0
66	20	0
66	21	1
66	22	1
66	23	1
66	24	1
66	25	0
66	26	1
66	27	1
66	28	1
66	29	1
66	30	0
66	31	0
66	32	1
66	33	1
66	34	1
66	35	1
66	36	1
66	37	0
66	38	1
66	39	1
66	40	1
67	1	0
67	2	1
67	3	1
67	4	0
67	5	0
67	6	1
67	7	1
67	8	0
67	9	0
67	10	0
67	11	0
67	12	0
67	13	0
67	14	1
67	15	1
67	16	0
67	17	0
67	18	0
67	19	0
67	20	0
67	21	0
67	22	0
67	23	1
67	24	1
67	25	0
67	26	0
67	27	1
67	28	1
67	29	1
67	30	0
67	31	0
67	32	1
67	33	1
67	34	0
67	35	1
67	36	0
67	37	0
67	38	0
67	39	0
67	40	0
68	1	0
68	2	1
68	3	1
68	4	0
68	5	1
68	6	1
68	7	1
68	8	0
68	9	0
68	10	0
68	11	1
68	12	0
68	13	0
68	14	0
68	15	1
68	16	0
68	17	0
68	18	0
68	19	0
68	20	0
68	21	1
68	22	0
68	23	1
68	24	1
68	25	0
68	26	1
68	27	0
68	28	1
68	29	0
68	30	0
68	31	0
68	32	1
68	33	1
68	34	0
68	35	0
68	36	1
68	37	0
68	38	0
68	39	1
68	40	0
69	1	1
69	2	1
69	3	1
69	4	0
69	5	0
69	6	1
69	7	1
69	8	0
69	9	1
69	10	0
69	11	1
69	12	0
69	13	0
69	14	1
69	15	1
69	16	0
69	17	0
69	18	0
69	19	0
69	20	0
69	21	1
69	22	0
69	23	1
69	24	1
69	25	0
69	26	0
69	27	1
69	28	1
69	29	1
69	30	0
69	31	0
69	32	1
69	33	1
69	34	0
69	35	1
69	36	0
69	37	0
69	38	0
69	39	1
69	40	0
70	1	1
70	2	1
70	3	0
70	4	0
70	5	0
70	6	0
70	7	0
70	8	0
70	9	1
70	10	1
70	11	1
70	12	1
70	13	0
70	14	1
70	15	0
70	16	0
70	17	1
70	18	1
70	19	0
70	20	0
70	21	1
70	22	1
70	23	0
70	24	1
70	25	0
70	26	0
70	27	1
70	28	0
70	29	0
70	30	0
70	31	0
70	32	1
70	33	0
70	34	1
70	35	1
70	36	0
70	37	0
70	38	1
70	39	1
70	40	1
71	1	0
71	2	1
71	3	1
71	4	0
71	5	0
71	6	1
71	7	1
71	8	0
71	9	0
71	10	0
71	11	0
71	12	0
71	13	0
71	14	0
71	15	1
71	16	0
71	17	0
71	18	0
71	19	0
71	20	0
71	21	0
71	22	0
71	23	1
71	24	1
71	25	0
71	26	0
71	27	0
71	28	1
71	29	0
71	30	0
71	31	0
71	32	1
71	33	1
71	34	0
71	35	0
71	36	0
71	37	0
71	38	0
71	39	0
71	40	0
72	1	0
72	2	1
72	3	1
72	4	0
72	5	1
72	6	1
72	7	1
72	8	1
72	9	0
72	10	0
72	11	0
72	12	0
72	13	0
72	14	1
72	15	1
72	16	0
72	17	0
72	18	0
72	19	0
72	20	0
72	21	0
72	22	0
72	23	1
72	24	1
72	25	0
72	26	1
72	27	1
72	28	1
72	29	1
72	30	0
72	31	0
72	32	1
72	33	1
72	34	0
72	35	1
72	36	1
72	37	0
72	38	0
72	39	0
72	40	0
73	1	0
73	2	1
73	3	1
73	4	1
73	5	0
73	6	1
73	7	1
73	8	0
73	9	0
73	10	0
73	11	0
73	12	0
73	13	1
73	14	1
73	15	1
73	16	1
73	17	0
73	18	0
73	19	1
73	20	1
73	21	0
73	22	0
73	23	1
73	24	1
73	25	1
73	26	0
73	27	1
73	28	1
73	29	1
73	30	1
73	31	1
73	32	1
73	33	1
73	34	0
73	35	1
73	36	0
73	37	1
73	38	0
73	39	0
73	40	0
74	1	1
74	2	1
74	3	0
74	4	0
74	5	0
74	6	0
74	7	0
74	8	0
74	9	1
74	10	1
74	11	1
74	12	1
74	13	0
74	14	1
74	15	0
74	16	0
74	17	1
74	18	1
74	19	0
74	20	0
74	21	1
74	22	1
74	23	0
74	24	1
74	25	0
74	26	0
74	27	1
74	28	0
74	29	0
74	30	0
74	31	0
74	32	1
74	33	0
74	34	1
74	35	1
74	36	0
74	37	0
74	38	1
74	39	1
74	40	1
75	1	1
75	2	1
75	3	1
75	4	0
75	5	1
75	6	1
75	7	1
75	8	1
75	9	1
75	10	0
75	11	1
75	12	0
75	13	0
75	14	1
75	15	1
75	16	0
75	17	0
75	18	0
75	19	0
75	20	0
75	21	1
75	22	0
75	23	1
75	24	1
75	25	0
75	26	1
75	27	1
75	28	1
75	29	1
75	30	0
75	31	0
75	32	1
75	33	1
75	34	0
75	35	1
75	36	1
75	37	0
75	38	0
75	39	1
75	40	0
76	1	1
76	2	1
76	3	0
76	4	0
76	5	0
76	6	0
76	7	0
76	8	0
76	9	1
76	10	0
76	11	1
76	12	0
76	13	0
76	14	1
76	15	0
76	16	0
76	17	0
76	18	0
76	19	0
76	20	0
76	21	1
76	22	0
76	23	0
76	24	1
76	25	0
76	26	0
76	27	1
76	28	0
76	29	0
76	30	0
76	31	0
76	32	1
76	33	0
76	34	0
76	35	1
76	36	0
76	37	0
76	38	0
76	39	1
76	40	0
77	1	1
77	2	0
77	3	1
77	4	0
77	5	1
77	6	1
77	7	0
77	8	0
77	9	0
77	10	1
77	11	0
77	12	1
77	13	0
77	14	0
77	15	1
77	16	0
77	17	1
77	18	1
77	19	0
77	20	0
77	21	1
77	22	1
77	23	1
77	24	0
77	25	0
77	26	1
77	27	0
77	28	0
77	29	0
77	30	0
77	31	0
77	32	0
77	33	0
77	34	0
77	35	0
77	36	0
77	37	0
77	38	1
77	39	1
77	40	0
78	1	0
78	2	1
78	3	1
78	4	0
78	5	0
78	6	1
78	7	0
78	8	0
78	9	0
78	10	1
78	11	0
78	12	1
78	13	0
78	14	1
78	15	1
78	16	0
78	17	1
78	18	1
78	19	0
78	20	0
78	21	0
78	22	1
78	23	1
78	24	0
78	25	0
78	26	0
78	27	1
78	28	0
78	29	1
78	30	0
78	31	0
78	32	1
78	33	0
78	34	0
78	35	1
78	36	0
78	37	0
78	38	1
78	39	0
78	40	1
79	1	1
79	2	1
79	3	1
79	4	0
79	5	1
79	6	1
79	7	1
79	8	1
79	9	1
79	10	1
79	11	1
79	12	1
79	13	0
79	14	1
79	15	1
79	16	0
79	17	1
79	18	1
79	19	0
79	20	0
79	21	1
79	22	1
79	23	1
79	24	1
79	25	0
79	26	1
79	27	1
79	28	1
79	29	1
79	30	0
79	31	0
79	32	1
79	33	1
79	34	1
79	35	1
79	36	1
79	37	0
79	38	1
79	39	1
79	40	1
80	1	0
80	2	1
80	3	1
80	4	0
80	5	0
80	6	1
80	7	1
80	8	0
80	9	0
80	10	1
80	11	0
80	12	1
80	13	0
80	14	1
80	15	1
80	16	0
80	17	1
80	18	1
80	19	0
80	20	0
80	21	0
80	22	1
80	23	1
80	24	1
80	25	0
80	26	0
80	27	1
80	28	1
80	29	1
80	30	0
80	31	0
80	32	1
80	33	1
80	34	1
80	35	1
80	36	0
80	37	0
80	38	1
80	39	0
80	40	1
81	1	0
81	2	1
81	3	1
81	4	0
81	5	0
81	6	1
81	7	1
81	8	0
81	9	0
81	10	0
81	11	0
81	12	0
81	13	0
81	14	1
81	15	1
81	16	0
81	17	0
81	18	0
81	19	0
81	20	0
81	21	0
81	22	0
81	23	1
81	24	1
81	25	0
81	26	0
81	27	1
81	28	1
81	29	1
81	30	0
81	31	0
81	32	1
81	33	1
81	34	0
81	35	1
81	36	0
81	37	0
81	38	0
81	39	0
81	40	0
82	1	0
82	2	1
82	3	1
82	4	0
82	5	0
82	6	1
82	7	1
82	8	0
82	9	0
82	10	0
82	11	0
82	12	0
82	13	0
82	14	1
82	15	1
82	16	0
82	17	0
82	18	0
82	19	0
82	20	0
82	21	0
82	22	0
82	23	1
82	24	1
82	25	0
82	26	0
82	27	1
82	28	1
82	29	1
82	30	0
82	31	0
82	32	1
82	33	1
82	34	0
82	35	1
82	36	0
82	37	0
82	38	0
82	39	0
82	40	0
83	1	0
83	2	1
83	3	1
83	4	0
83	5	0
83	6	1
83	7	1
83	8	0
83	9	0
83	10	0
83	11	0
83	12	0
83	13	0
83	14	1
83	15	1
83	16	0
83	17	0
83	18	0
83	19	0
83	20	0
83	21	0
83	22	0
83	23	1
83	24	1
83	25	0
83	26	0
83	27	1
83	28	1
83	29	1
83	30	0
83	31	0
83	32	1
83	33	1
83	34	0
83	35	1
83	36	0
83	37	0
83	38	0
83	39	0
83	40	0
84	1	0
84	2	1
84	3	1
84	4	0
84	5	1
84	6	1
84	7	1
84	8	0
84	9	0
84	10	0
84	11	1
84	12	0
84	13	0
84	14	0
84	15	1
84	16	0
84	17	0
84	18	0
84	19	0
84	20	0
84	21	1
84	22	0
84	23	1
84	24	1
84	25	0
84	26	1
84	27	0
84	28	1
84	29	0
84	30	0
84	31	0
84	32	1
84	33	1
84	34	0
84	35	0
84	36	1
84	37	0
84	38	0
84	39	1
84	40	0
85	1	1
85	2	1
85	3	0
85	4	0
85	5	0
85	6	0
85	7	0
85	8	0
85	9	1
85	10	1
85	11	1
85	12	1
85	13	0
85	14	1
85	15	0
85	16	0
85	17	1
85	18	1
85	19	0
85	20	0
85	21	1
85	22	1
85	23	0
85	24	1
85	25	0
85	26	0
85	27	1
85	28	0
85	29	0
85	30	0
85	31	0
85	32	1
85	33	0
85	34	1
85	35	1
85	36	0
85	37	0
85	38	1
85	39	1
85	40	1
86	1	0
86	2	1
86	3	1
86	4	0
86	5	1
86	6	1
86	7	1
86	8	0
86	9	0
86	10	0
86	11	1
86	12	0
86	13	0
86	14	0
86	15	1
86	16	0
86	17	0
86	18	0
86	19	0
86	20	0
86	21	1
86	22	0
86	23	1
86	24	1
86	25	0
86	26	1
86	27	0
86	28	1
86	29	0
86	30	0
86	31	0
86	32	1
86	33	1
86	34	0
86	35	0
86	36	1
86	37	0
86	38	0
86	39	1
86	40	0
87	1	0
87	2	1
87	3	0
87	4	0
87	5	0
87	6	1
87	7	1
87	8	0
87	9	0
87	10	0
87	11	0
87	12	0
87	13	0
87	14	0
87	15	1
87	16	0
87	17	0
87	18	0
87	19	0
87	20	0
87	21	0
87	22	0
87	23	0
87	24	1
87	25	0
87	26	0
87	27	1
87	28	0
87	29	1
87	30	0
87	31	0
87	32	1
87	33	1
87	34	0
87	35	1
87	36	0
87	37	0
87	38	0
87	39	0
87	40	0
88	1	0
88	2	1
88	3	1
88	4	0
88	5	0
88	6	1
88	7	1
88	8	0
88	9	0
88	10	0
88	11	0
88	12	0
88	13	0
88	14	1
88	15	1
88	16	0
88	17	0
88	18	0
88	19	0
88	20	0
88	21	0
88	22	0
88	23	1
88	24	1
88	25	0
88	26	0
88	27	1
88	28	1
88	29	1
88	30	0
88	31	0
88	32	1
88	33	1
88	34	0
88	35	1
88	36	0
88	37	0
88	38	0
88	39	0
88	40	0
89	1	1
89	2	1
89	3	1
89	4	0
89	5	1
89	6	1
89	7	1
89	8	1
89	9	1
89	10	0
89	11	1
89	12	0
89	13	0
89	14	1
89	15	1
89	16	0
89	17	0
89	18	0
89	19	0
89	20	0
89	21	1
89	22	0
89	23	1
89	24	1
89	25	0
89	26	1
89	27	1
89	28	1
89	29	1
89	30	0
89	31	0
89	32	1
89	33	1
89	34	0
89	35	1
89	36	1
89	37	0
89	38	0
89	39	1
89	40	0
90	1	1
90	2	1
90	3	1
90	4	0
90	5	1
90	6	1
90	7	1
90	8	1
90	9	1
90	10	0
90	11	1
90	12	0
90	13	0
90	14	1
90	15	1
90	16	0
90	17	0
90	18	0
90	19	0
90	20	0
90	21	1
90	22	0
90	23	1
90	24	1
90	25	0
90	26	1
90	27	1
90	28	1
90	29	1
90	30	0
90	31	0
90	32	1
90	33	1
90	34	0
90	35	1
90	36	1
90	37	0
90	38	0
90	39	1
90	40	0
91	1	1
91	2	1
91	3	1
91	4	0
91	5	1
91	6	1
91	7	1
91	8	1
91	9	1
91	10	0
91	11	1
91	12	0
91	13	0
91	14	1
91	15	1
91	16	0
91	17	0
91	18	0
91	19	0
91	20	0
91	21	1
91	22	0
91	23	1
91	24	1
91	25	0
91	26	1
91	27	1
91	28	1
91	29	1
91	30	0
91	31	0
91	32	1
91	33	1
91	34	0
91	35	1
91	36	1
91	37	0
91	38	0
91	39	1
91	40	0
92	1	1
92	2	1
92	3	1
92	4	0
92	5	1
92	6	1
92	7	1
92	8	1
92	9	1
92	10	0
92	11	1
92	12	0
92	13	0
92	14	1
92	15	1
92	16	0
92	17	0
92	18	0
92	19	0
92	20	0
92	21	1
92	22	0
92	23	1
92	24	1
92	25	0
92	26	1
92	27	1
92	28	1
92	29	1
92	30	0
92	31	0
92	32	1
92	33	1
92	34	0
92	35	1
92	36	1
92	37	0
92	38	0
92	39	1
92	40	0
93	1	1
93	2	1
93	3	1
93	4	0
93	5	1
93	6	1
93	7	1
93	8	1
93	9	1
93	10	1
93	11	1
93	12	1
93	13	0
93	14	1
93	15	1
93	16	0
93	17	1
93	18	1
93	19	0
93	20	0
93	21	1
93	22	1
93	23	1
93	24	1
93	25	0
93	26	1
93	27	1
93	28	1
93	29	1
93	30	0
93	31	0
93	32	1
93	33	1
93	34	1
93	35	1
93	36	1
93	37	0
93	38	1
93	39	1
93	40	1
94	1	1
94	2	1
94	3	1
94	4	0
94	5	0
94	6	1
94	7	1
94	8	0
94	9	0
94	10	0
94	11	0
94	12	0
94	13	0
94	14	0
94	15	1
94	16	0
94	17	0
94	18	0
94	19	0
94	20	0
94	21	1
94	22	0
94	23	1
94	24	0
94	25	0
94	26	0
94	27	1
94	28	1
94	29	0
94	30	0
94	31	0
94	32	1
94	33	1
94	34	0
94	35	1
94	36	0
94	37	0
94	38	0
94	39	1
94	40	0
95	1	1
95	2	0
95	3	1
95	4	0
95	5	1
95	6	1
95	7	1
95	8	1
95	9	1
95	10	1
95	11	1
95	12	1
95	13	0
95	14	0
95	15	1
95	16	0
95	17	1
95	18	1
95	19	0
95	20	0
95	21	1
95	22	1
95	23	1
95	24	0
95	25	0
95	26	1
95	27	0
95	28	1
95	29	1
95	30	0
95	31	0
95	32	0
95	33	1
95	34	1
95	35	0
95	36	1
95	37	0
95	38	1
95	39	1
95	40	1
96	1	1
96	2	0
96	3	1
96	4	1
96	5	1
96	6	1
96	7	1
96	8	1
96	9	1
96	10	1
96	11	1
96	12	1
96	13	1
96	14	0
96	15	1
96	16	1
96	17	1
96	18	1
96	19	1
96	20	1
96	21	1
96	22	1
96	23	1
96	24	0
96	25	1
96	26	1
96	27	0
96	28	1
96	29	1
96	30	1
96	31	1
96	32	0
96	33	1
96	34	1
96	35	0
96	36	1
96	37	1
96	38	1
96	39	1
96	40	1
97	1	0
97	2	1
97	3	1
97	4	0
97	5	0
97	6	1
97	7	1
97	8	0
97	9	0
97	10	1
97	11	0
97	12	1
97	13	0
97	14	1
97	15	1
97	16	0
97	17	1
97	18	1
97	19	0
97	20	0
97	21	0
97	22	1
97	23	1
97	24	1
97	25	0
97	26	0
97	27	1
97	28	1
97	29	1
97	30	0
97	31	0
97	32	1
97	33	1
97	34	1
97	35	1
97	36	0
97	37	0
97	38	1
97	39	0
97	40	1
98	1	0
98	2	1
98	3	1
98	4	0
98	5	0
98	6	1
98	7	1
98	8	0
98	9	0
98	10	0
98	11	0
98	12	0
98	13	0
98	14	1
98	15	1
98	16	0
98	17	0
98	18	0
98	19	0
98	20	0
98	21	0
98	22	0
98	23	1
98	24	1
98	25	0
98	26	0
98	27	1
98	28	1
98	29	1
98	30	0
98	31	0
98	32	1
98	33	1
98	34	0
98	35	1
98	36	0
98	37	0
98	38	0
98	39	0
98	40	0
99	1	1
99	2	1
99	3	0
99	4	0
99	5	0
99	6	0
99	7	0
99	8	0
99	9	1
99	10	0
99	11	0
99	12	1
99	13	0
99	14	0
99	15	0
99	16	0
99	17	0
99	18	1
99	19	0
99	20	0
99	21	0
99	22	0
99	23	0
99	24	1
99	25	0
99	26	0
99	27	1
99	28	0
99	29	0
99	30	0
99	31	0
99	32	1
99	33	0
99	34	1
99	35	1
99	36	0
99	37	0
99	38	0
99	39	1
99	40	1
100	1	1
100	2	1
100	3	1
100	4	0
100	5	1
100	6	1
100	7	1
100	8	1
100	9	1
100	10	0
100	11	1
100	12	0
100	13	0
100	14	1
100	15	1
100	16	0
100	17	0
100	18	0
100	19	0
100	20	0
100	21	1
100	22	0
100	23	1
100	24	1
100	25	0
100	26	1
100	27	1
100	28	1
100	29	1
100	30	0
100	31	0
100	32	1
100	33	1
100	34	0
100	35	1
100	36	1
100	37	0
100	38	0
100	39	1
100	40	0
101	1	0
101	2	0
101	3	1
101	4	0
101	5	1
101	6	1
101	7	1
101	8	1
101	9	1
101	10	0
101	11	0
101	12	0
101	13	1
101	14	1
101	15	1
101	16	1
101	17	0
101	18	0
101	19	0
101	20	1
101	21	0
101	22	0
101	23	0
101	24	1
101	25	1
101	26	1
101	27	0
101	28	1
101	29	0
101	30	1
101	31	1
101	32	1
101	33	1
101	34	0
101	35	1
101	36	0
101	37	0
101	38	0
101	39	1
101	40	0
102	1	0
102	2	1
102	3	1
102	4	0
102	5	0
102	6	1
102	7	1
102	8	0
102	9	0
102	10	1
102	11	0
102	12	1
102	13	0
102	14	1
102	15	1
102	16	0
102	17	1
102	18	1
102	19	0
102	20	0
102	21	0
102	22	1
102	23	1
102	24	1
102	25	0
102	26	0
102	27	1
102	28	1
102	29	1
102	30	0
102	31	0
102	32	1
102	33	1
102	34	1
102	35	1
102	36	0
102	37	0
102	38	1
102	39	0
102	40	1
103	1	0
103	2	1
103	3	1
103	4	0
103	5	1
103	6	1
103	7	1
103	8	1
103	9	0
103	10	0
103	11	0
103	12	0
103	13	0
103	14	1
103	15	1
103	16	0
103	17	0
103	18	0
103	19	0
103	20	0
103	21	0
103	22	0
103	23	1
103	24	1
103	25	0
103	26	1
103	27	1
103	28	1
103	29	1
103	30	0
103	31	0
103	32	1
103	33	1
103	34	0
103	35	1
103	36	1
103	37	0
103	38	0
103	39	0
103	40	0
104	1	1
104	2	1
104	3	0
104	4	0
104	5	0
104	6	0
104	7	0
104	8	0
104	9	1
104	10	1
104	11	1
104	12	1
104	13	0
104	14	1
104	15	0
104	16	0
104	17	1
104	18	1
104	19	0
104	20	0
104	21	1
104	22	1
104	23	0
104	24	1
104	25	0
104	26	0
104	27	1
104	28	0
104	29	0
104	30	0
104	31	0
104	32	1
104	33	0
104	34	1
104	35	1
104	36	0
104	37	0
104	38	1
104	39	1
104	40	1
105	1	1
105	2	1
105	3	0
105	4	0
105	5	0
105	6	0
105	7	0
105	8	0
105	9	1
105	10	0
105	11	1
105	12	0
105	13	0
105	14	1
105	15	0
105	16	0
105	17	0
105	18	0
105	19	0
105	20	0
105	21	1
105	22	0
105	23	0
105	24	1
105	25	0
105	26	0
105	27	1
105	28	0
105	29	0
105	30	0
105	31	0
105	32	1
105	33	0
105	34	0
105	35	1
105	36	0
105	37	0
105	38	0
105	39	1
105	40	0
106	1	1
106	2	1
106	3	0
106	4	1
106	5	0
106	6	0
106	7	0
106	8	0
106	9	1
106	10	0
106	11	1
106	12	0
106	13	1
106	14	1
106	15	0
106	16	1
106	17	0
106	18	0
106	19	1
106	20	1
106	21	1
106	22	0
106	23	0
106	24	1
106	25	1
106	26	0
106	27	1
106	28	0
106	29	0
106	30	1
106	31	1
106	32	1
106	33	0
106	34	0
106	35	1
106	36	0
106	37	1
106	38	0
106	39	1
106	40	0
107	1	0
107	2	1
107	3	1
107	4	0
107	5	0
107	6	1
107	7	1
107	8	0
107	9	0
107	10	0
107	11	0
107	12	0
107	13	0
107	14	1
107	15	1
107	16	0
107	17	0
107	18	0
107	19	0
107	20	0
107	21	0
107	22	0
107	23	1
107	24	1
107	25	0
107	26	0
107	27	1
107	28	1
107	29	1
107	30	0
107	31	0
107	32	1
107	33	1
107	34	0
107	35	1
107	36	0
107	37	0
107	38	0
107	39	0
107	40	0
108	1	0
108	2	1
108	3	1
108	4	0
108	5	0
108	6	1
108	7	1
108	8	0
108	9	0
108	10	1
108	11	0
108	12	1
108	13	0
108	14	1
108	15	1
108	16	0
108	17	1
108	18	1
108	19	0
108	20	0
108	21	0
108	22	1
108	23	1
108	24	1
108	25	0
108	26	0
108	27	1
108	28	1
108	29	1
108	30	0
108	31	0
108	32	1
108	33	1
108	34	1
108	35	1
108	36	0
108	37	0
108	38	1
108	39	0
108	40	1
109	1	1
109	2	0
109	3	1
109	4	0
109	5	1
109	6	1
109	7	1
109	8	1
109	9	1
109	10	1
109	11	1
109	12	1
109	13	0
109	14	0
109	15	1
109	16	0
109	17	1
109	18	1
109	19	0
109	20	0
109	21	1
109	22	1
109	23	1
109	24	0
109	25	0
109	26	1
109	27	0
109	28	1
109	29	1
109	30	0
109	31	0
109	32	0
109	33	1
109	34	1
109	35	0
109	36	1
109	37	0
109	38	1
109	39	1
109	40	1
110	1	1
110	2	1
110	3	1
110	4	1
110	5	1
110	6	1
110	7	1
110	8	1
110	9	1
110	10	0
110	11	1
110	12	0
110	13	1
110	14	1
110	15	1
110	16	1
110	17	0
110	18	0
110	19	1
110	20	1
110	21	1
110	22	0
110	23	1
110	24	1
110	25	1
110	26	1
110	27	1
110	28	1
110	29	1
110	30	1
110	31	1
110	32	1
110	33	1
110	34	0
110	35	1
110	36	1
110	37	1
110	38	0
110	39	1
110	40	0
111	1	1
111	2	1
111	3	1
111	4	0
111	5	0
111	6	1
111	7	1
111	8	0
111	9	1
111	10	0
111	11	1
111	12	0
111	13	0
111	14	1
111	15	1
111	16	0
111	17	0
111	18	0
111	19	0
111	20	0
111	21	1
111	22	0
111	23	1
111	24	1
111	25	0
111	26	0
111	27	1
111	28	1
111	29	1
111	30	0
111	31	0
111	32	1
111	33	1
111	34	0
111	35	1
111	36	0
111	37	0
111	38	0
111	39	1
111	40	0
112	1	1
112	2	1
112	3	1
112	4	0
112	5	1
112	6	1
112	7	1
112	8	1
112	9	1
112	10	1
112	11	1
112	12	1
112	13	0
112	14	1
112	15	1
112	16	0
112	17	1
112	18	1
112	19	0
112	20	0
112	21	1
112	22	1
112	23	1
112	24	1
112	25	0
112	26	1
112	27	1
112	28	1
112	29	1
112	30	0
112	31	0
112	32	1
112	33	1
112	34	1
112	35	1
112	36	1
112	37	0
112	38	1
112	39	1
112	40	1
113	1	0
113	2	1
113	3	1
113	4	0
113	5	0
113	6	1
113	7	1
113	8	0
113	9	0
113	10	1
113	11	0
113	12	1
113	13	0
113	14	1
113	15	1
113	16	0
113	17	1
113	18	1
113	19	0
113	20	0
113	21	0
113	22	1
113	23	1
113	24	1
113	25	0
113	26	0
113	27	1
113	28	1
113	29	1
113	30	0
113	31	0
113	32	1
113	33	1
113	34	1
113	35	1
113	36	0
113	37	0
113	38	1
113	39	0
113	40	1
114	1	1
114	2	1
114	3	1
114	4	0
114	5	0
114	6	1
114	7	1
114	8	0
114	9	1
114	10	0
114	11	1
114	12	0
114	13	0
114	14	1
114	15	1
114	16	0
114	17	0
114	18	0
114	19	0
114	20	0
114	21	1
114	22	0
114	23	1
114	24	1
114	25	0
114	26	0
114	27	1
114	28	1
114	29	1
114	30	0
114	31	0
114	32	1
114	33	1
114	34	0
114	35	1
114	36	0
114	37	0
114	38	0
114	39	1
114	40	0
115	1	1
115	2	1
115	3	1
115	4	0
115	5	0
115	6	1
115	7	1
115	8	0
115	9	1
115	10	0
115	11	1
115	12	0
115	13	0
115	14	1
115	15	1
115	16	0
115	17	0
115	18	0
115	19	0
115	20	0
115	21	1
115	22	0
115	23	1
115	24	1
115	25	0
115	26	0
115	27	1
115	28	1
115	29	1
115	30	0
115	31	0
115	32	1
115	33	1
115	34	0
115	35	1
115	36	0
115	37	0
115	38	0
115	39	1
115	40	0
116	1	1
116	2	1
116	3	1
116	4	0
116	5	1
116	6	1
116	7	1
116	8	1
116	9	1
116	10	1
116	11	1
116	12	1
116	13	0
116	14	1
116	15	1
116	16	0
116	17	1
116	18	1
116	19	0
116	20	0
116	21	1
116	22	1
116	23	1
116	24	1
116	25	0
116	26	1
116	27	1
116	28	1
116	29	1
116	30	0
116	31	0
116	32	1
116	33	1
116	34	1
116	35	1
116	36	1
116	37	0
116	38	1
116	39	1
116	40	1
117	1	0
117	2	1
117	3	1
117	4	0
117	5	1
117	6	1
117	7	1
117	8	0
117	9	0
117	10	0
117	11	0
117	12	0
117	13	0
117	14	0
117	15	1
117	16	0
117	17	0
117	18	0
117	19	0
117	20	0
117	21	0
117	22	0
