p	r	R_p
59	11	0
59	12	1
59	13	1
59	14	0
59	15	0
59	16	0
59	17	0
59	18	1
59	19	1
59	20	0
59	21	0
59	22	0
59	23	1
59	24	1
59	25	1
59	26	1
59	27	0
59	28	0
59	29	0
59	30	1
59	31	1
59	32	0
59	33	1
59	34	1
59	35	1
59	36	1
59	37	1
59	38	0
59	39	1
59	40	0
60	1	0
60	2	1
60	3	0
60	4	0
60	5	1
60	6	1
60	7	0
60	8	1
60	9	1
60	10	0
60	11	1
60	12	0
60	13	0
60	14	1
60	15	0
60	16	1
60	17	0
60	18	1
60	19	0
60	20	1
60	21	0
60	22	1
60	23	1
60	24	0
60	25	0
60	26	0
60	27	1
60	28	0
60	29	1
60	30	1
60	31	1
60	32	1
60	33	0
60	34	1
60	35	1
60	36	0
60	37	1
60	38	0
60	39	1
60	40	1
61	1	1
61	2	1
61	3	1
61	4	1
61	5	1
61	6	1
61	7	1
61	8	1
61	9	1
61	10	1
61	11	1
61	12	1
61	13	1
61	14	1
61	15	1
61	16	1
61	17	1
61	18	1
61	19	1
61	20	1
61	21	1
61	22	1
61	23	1
61	24	1
61	25	1
61	26	1
61	27	1
61	28	1
61	29	1
61	30	1
61	31	1
61	32	1
61	33	1
61	34	1
61	35	1
61	36	1
61	37	1
61	38	1
61	39	1
61	40	1
62	1	1
62	2	0
62	3	0
62	4	0
62	5	0
62	6	1
62	7	0
62	8	1
62	9	0
62	10	0
62	11	1
62	12	1
62	13	1
62	14	0
62	15	0
62	16	1
62	17	0
62	18	1
62	19	1
62	20	1
62	21	0
62	22	0
62	23	1
62	24	1
62	25	1
62	26	1
62	27	0
62	28	0
62	29	0
62	30	1
62	31	1
62	32	0
62	33	1
62	34	1
62	35	1
62	36	1
62	37	1
62	38	0
62	39	1
62	40	0
63	1	1
63	2	0
63	3	1
63	4	1
63	5	0
63	6	1
63	7	1
63	8	1
63	9	0
63	10	1
63	11	0
63	12	1
63	13	1
63	14	0
63	15	1
63	16	0
63	17	1
63	18	1
63	19	1
63	20	0
63	21	1
63	22	1
63	23	1
63	24	1
63	25	1
63	26	1
63	27	0
63	28	1
63	29	0
63	30	1
63	31	1
63	32	0
63	33	1
63	34	1
63	35	1
63	36	1
63	37	1
63	38	1
63	39	1
63	40	0
64	1	1
64	2	1
64	3	1
64	4	1
64	5	0
64	6	0
64	7	1
64	8	1
64	9	1
64	10	1
64	11	0
64	12	1
64	13	1
64	14	1
64	15	1
64	16	0
64	17	1
64	18	0
64	19	1
64	20	0
64	21	1
64	22	0
64	23	1
64	24	1
64	25	1
64	26	1
64	27	0
64	28	1
64	29	1
64	30	1
64	31	0
64	32	1
64	33	1
64	34	0
64	35	0
64	36	1
64	37	1
64	38	1
64	39	0
64	40	1
65	1	1
65	2	1
65	3	1
65	4	1
65	5	1
65	6	1
65	7	1
65	8	1
65	9	1
65	10	1
65	11	1
65	12	1
65	13	1
65	14	1
65	15	1
65	16	1
65	17	1
65	18	1
65	19	1
65	20	1
65	21	1
65	22	1
65	23	1
65	24	1
65	25	1
65	26	1
65	27	1
65	28	1
65	29	1
65	30	1
65	31	1
65	32	1
65	33	1
65	34	1
65	35	1
65	36	1
65	37	1
65	38	1
65	39	1
65	40	1
66	1	0
66	2	1
66	3	0
66	4	0
66	5	1
66	6	1
66	7	0
66	8	1
66	9	1
66	10	0
66	11	1
66	12	0
66	13	0
66	14	1
66	15	0
66	16	1
66	17	0
66	18	1
66	19	0
66	20	1
66	21	0
66	22	1
66	23	1
66	24	0
66	25	0
66	26	0
66	27	1
66	28	0
66	29	1
66	30	1
66	31	1
66	32	1
66	33	0
66	34	1
66	35	1
66	36	0
66	37	1
66	38	0
66	39	1
66	40	1
67	1	1
67	2	1
67	3	1
67	4	1
67	5	1
67	6	1
67	7	1
67	8	1
67	9	1
67	10	1
67	11	1
67	12	1
67	13	1
67	14	1
67	15	1
67	16	1
67	17	1
67	18	1
67	19	1
67	20	1
67	21	1
67	22	1
67	23	1
67	24	1
67	25	1
67	26	1
67	27	1
67	28	1
67	29	1
67	30	1
67	31	1
67	32	1
67	33	1
67	34	1
67	35	1
67	36	1
67	37	1
67	38	1
67	39	1
67	40	1
68	1	1
68	2	0
68	3	1
68	4	1
68	5	0
68	6	1
68	7	1
68	8	1
68	9	0
68	10	1
68	11	0
68	12	1
68	13	1
68	14	0
68	15	1
68	16	0
68	17	1
68	18	1
68	19	1
68	20	0
68	21	1
68	22	1
68	23	1
68	24	1
68	25	1
68	26	1
68	27	0
68	28	1
68	29	0
68	30	1
68	31	1
68	32	0
68	33	1
68	34	1
68	35	1
68	36	1
68	37	1
68	38	1
68	39	1
68	40	0
69	1	1
69	2	0
69	3	1
69	4	1
69	5	0
69	6	1
69	7	1
69	8	1
69	9	0
69	10	1
69	11	0
69	12	1
69	13	1
69	14	0
69	15	1
69	16	0
69	17	1
69	18	1
69	19	1
69	20	0
69	21	1
69	22	1
69	23	1
69	24	1
69	25	1
69	26	1
69	27	0
69	28	1
69	29	0
69	30	1
69	31	1
69	32	0
69	33	1
69	34	1
69	35	1
69	36	1
69	37	1
69	38	1
69	39	1
69	40	0
70	1	0
70	2	1
70	3	0
70	4	0
70	5	1
70	6	1
70	7	0
70	8	1
70	9	1
70	10	0
70	11	1
70	12	0
70	13	0
70	14	1
70	15	0
70	16	1
70	17	0
70	18	1
70	19	0
70	20	1
70	21	0
70	22	1
70	23	1
70	24	0
70	25	0
70	26	0
70	27	1
70	28	0
70	29	1
70	30	1
70	31	1
70	32	1
70	33	0
70	34	1
70	35	1
70	36	0
70	37	1
70	38	0
70	39	1
70	40	1
71	1	1
71	2	1
71	3	1
71	4	1
71	5	1
71	6	1
71	7	1
71	8	1
71	9	1
71	10	1
71	11	1
71	12	1
71	13	1
71	14	1
71	15	1
71	16	1
71	17	1
71	18	1
71	19	1
71	20	1
71	21	1
71	22	1
71	23	1
71	24	1
71	25	1
71	26	1
71	27	1
71	28	1
71	29	1
71	30	1
71	31	1
71	32	1
71	33	1
71	34	1
71	35	1
71	36	1
71	37	1
71	38	1
71	39	1
71	40	1
72	1	1
72	2	0
72	3	0
72	4	0
72	5	0
72	6	1
72	7	0
72	8	1
72	9	0
72	10	0
72	11	0
72	12	0
72	13	1
72	14	0
72	15	0
72	16	0
72	17	0
72	18	0
72	19	1
72	20	0
72	21	0
72	22	0
72	23	0
72	24	1
72	25	1
72	26	1
72	27	0
72	28	0
72	29	0
72	30	1
72	31	0
72	32	0
72	33	1
72	34	1
72	35	0
72	36	1
72	37	0
72	38	0
72	39	1
72	40	0
73	1	1
73	2	1
73	3	1
73	4	1
73	5	1
73	6	1
73	7	1
73	8	1
73	9	1
73	10	1
73	11	1
73	12	1
73	13	1
73	14	1
73	15	1
73	16	1
73	17	1
73	18	1
73	19	1
73	20	1
73	21	1
73	22	1
73	23	1
73	24	1
73	25	1
73	26	1
73	27	1
73	28	1
73	29	1
73	30	1
73	31	1
73	32	1
73	33	1
73	34	1
73	35	1
73	36	1
73	37	1
73	38	1
73	39	1
73	40	1
74	1	1
74	2	0
74	3	0
74	4	0
74	5	0
74	6	1
74	7	0
74	8	0
74	9	0
74	10	0
74	11	0
74	12	0
74	13	1
74	14	0
74	15	0
74	16	0
74	17	1
74	18	0
74	19	0
74	20	0
74	21	1
74	22	1
74	23	0
74	24	1
74	25	1
74	26	1
74	27	0
74	28	0
74	29	0
74	30	0
74	31	0
74	32	0
74	33	0
74	34	1
74	35	0
74	36	0
74	37	0
74	38	0
74	39	1
74	40	0
75	1	1
75	2	1
75	3	1
75	4	1
75	5	1
75	6	1
75	7	1
75	8	0
75	9	1
75	10	1
75	11	1
75	12	1
75	13	1
75	14	1
75	15	1
75	16	1
75	17	1
75	18	1
75	19	1
75	20	1
75	21	1
75	22	1
75	23	0
75	24	1
75	25	1
75	26	1
75	27	1
75	28	1
75	29	1
75	30	0
75	31	1
75	32	1
75	33	1
75	34	1
75	35	1
75	36	1
75	37	0
75	38	1
75	39	1
75	40	1
76	1	1
76	2	1
76	3	1
76	4	1
76	5	1
76	6	1
76	7	1
76	8	1
76	9	1
76	10	1
76	11	1
76	12	1
76	13	1
76	14	1
76	15	1
76	16	1
76	17	1
76	18	1
76	19	1
76	20	1
76	21	1
76	22	1
76	23	1
76	24	1
76	25	1
76	26	1
76	27	1
76	28	1
76	29	1
76	30	1
76	31	1
76	32	1
76	33	1
76	34	1
76	35	1
76	36	1
76	37	1
76	38	1
76	39	1
76	40	1
77	1	1
77	2	1
77	3	1
77	4	1
77	5	1
77	6	1
77	7	1
77	8	1
77	9	1
77	10	1
77	11	1
77	12	1
77	13	1
77	14	1
77	15	1
77	16	1
77	17	1
77	18	1
77	19	1
77	20	1
77	21	1
77	22	1
77	23	1
77	24	1
77	25	1
77	26	1
77	27	1
77	28	1
77	29	1
77	30	1
77	31	1
77	32	1
77	33	1
77	34	1
77	35	1
77	36	1
77	37	1
77	38	1
77	39	1
77	40	1
78	1	0
78	2	1
78	3	1
78	4	0
78	5	1
78	6	1
78	7	0
78	8	1
78	9	1
78	10	1
78	11	1
78	12	0
78	13	0
78	14	1
78	15	0
78	16	1
78	17	1
78	18	1
78	19	0
78	20	1
78	21	1
78	22	1
78	23	1
78	24	1
78	25	0
78	26	1
78	27	1
78	28	1
78	29	1
78	30	1
78	31	1
78	32	1
78	33	1
78	34	1
78	35	1
78	36	1
78	37	1
78	38	1
78	39	1
78	40	1
79	1	1
79	2	1
79	3	1
79	4	1
79	5	1
79	6	1
79	7	1
79	8	1
79	9	1
79	10	1
79	11	1
79	12	1
79	13	1
79	14	1
79	15	1
79	16	1
79	17	1
79	18	1
79	19	1
79	20	1
79	21	1
79	22	1
79	23	1
79	24	1
79	25	1
79	26	1
79	27	1
79	28	1
79	29	1
79	30	1
79	31	1
79	32	1
79	33	1
79	34	1
79	35	1
79	36	1
79	37	1
79	38	1
79	39	1
79	40	1
80	1	1
80	2	0
80	3	1
80	4	1
80	5	1
80	6	1
80	7	1
80	8	1
80	9	0
80	10	1
80	11	1
80	12	1
80	13	1
80	14	0
80	15	1
80	16	1
80	17	1
80	18	1
80	19	1
80	20	1
80	21	1
80	22	1
80	23	1
80	24	1
80	25	1
80	26	1
80	27	1
80	28	1
80	29	0
80	30	1
80	31	1
80	32	0
80	33	1
80	34	1
80	35	1
80	36	1
80	37	1
80	38	1
80	39	1
80	40	0
81	1	1
81	2	1
81	3	1
81	4	1
81	5	0
81	6	0
81	7	1
81	8	1
81	9	1
81	10	1
81	11	0
81	12	1
81	13	1
81	14	1
81	15	1
81	16	0
81	17	1
81	18	0
81	19	1
81	20	0
81	21	1
81	22	0
81	23	1
81	24	1
81	25	1
81	26	1
81	27	0
81	28	1
81	29	1
81	30	1
81	31	0
81	32	1
81	33	1
81	34	0
81	35	0
81	36	1
81	37	1
81	38	1
81	39	0
81	40	1
82	1	0
82	2	1
82	3	0
82	4	0
82	5	1
82	6	1
82	7	0
82	8	1
82	9	1
82	10	0
82	11	1
82	12	0
82	13	0
82	14	1
82	15	0
82	16	1
82	17	0
82	18	1
82	19	0
82	20	1
82	21	0
82	22	1
82	23	1
82	24	0
82	25	0
82	26	0
82	27	1
82	28	0
82	29	1
82	30	1
82	31	1
82	32	1
82	33	0
82	34	1
82	35	1
82	36	0
82	37	1
82	38	0
82	39	1
82	40	1
83	1	1
83	2	1
83	3	1
83	4	1
83	5	1
83	6	1
83	7	1
83	8	0
83	9	1
83	10	1
83	11	1
83	12	1
83	13	1
83	14	1
83	15	1
83	16	1
83	17	1
83	18	1
83	19	1
83	20	1
83	21	1
83	22	1
83	23	0
83	24	1
83	25	1
83	26	1
83	27	1
83	28	1
83	29	1
83	30	0
83	31	1
83	32	1
83	33	1
83	34	1
83	35	1
83	36	1
83	37	0
83	38	1
83	39	1
83	40	1
84	1	1
84	2	1
84	3	1
84	4	1
84	5	0
84	6	0
84	7	1
84	8	1
84	9	1
84	10	1
84	11	0
84	12	1
84	13	1
84	14	1
84	15	1
84	16	0
84	17	1
84	18	0
84	19	1
84	20	0
84	21	1
84	22	0
84	23	1
84	24	1
84	25	1
84	26	1
84	27	0
84	28	1
84	29	1
84	30	1
84	31	0
84	32	1
84	33	1
84	34	0
84	35	0
84	36	1
84	37	1
84	38	1
84	39	0
84	40	1
85	1	0
85	2	1
85	3	0
85	4	0
85	5	1
85	6	1
85	7	0
85	8	1
85	9	1
85	10	0
85	11	1
85	12	0
85	13	0
85	14	1
85	15	0
85	16	1
85	17	0
85	18	1
85	19	0
85	20	1
85	21	0
85	22	1
85	23	1
85	24	0
85	25	0
85	26	0
85	27	1
85	28	0
85	29	1
85	30	1
85	31	1
85	32	1
85	33	0
85	34	1
85	35	1
85	36	0
85	37	1
85	38	0
85	39	1
85	40	1
86	1	0
86	2	1
86	3	1
86	4	0
86	5	0
86	6	1
86	7	0
86	8	0
86	9	0
86	10	1
86	11	0
86	12	0
86	13	0
86	14	1
86	15	0
86	16	0
86	17	1
86	18	1
86	19	0
86	20	1
86	21	0
86	22	0
86	23	1
86	24	1
86	25	0
86	26	0
86	27	1
86	28	1
86	29	1
86	30	0
86	31	0
86	32	1
86	33	1
86	34	1
86	35	1
86	36	1
86	37	0
86	38	1
86	39	0
86	40	0
87	1	1
87	2	1
87	3	1
87	4	1
87	5	1
87	6	1
87	7	1
87	8	0
87	9	1
87	10	1
87	11	1
87	12	1
87	13	1
87	14	1
87	15	1
87	16	1
87	17	1
87	18	1
87	19	1
87	20	1
87	21	1
87	22	1
87	23	0
87	24	1
87	25	1
87	26	1
87	27	1
87	28	1
87	29	1
87	30	0
87	31	1
87	32	1
87	33	1
87	34	1
87	35	1
87	36	1
87	37	0
87	38	1
87	39	1
87	40	1
88	1	1
88	2	0
88	3	1
88	4	1
88	5	0
88	6	1
88	7	1
88	8	1
88	9	0
88	10	1
88	11	0
88	12	1
88	13	1
88	14	0
88	15	1
88	16	0
88	17	1
88	18	1
88	19	1
88	20	0
88	21	1
88	22	1
88	23	1
88	24	1
88	25	1
88	26	1
88	27	0
88	28	1
88	29	0
88	30	1
88	31	1
88	32	0
88	33	1
88	34	1
88	35	1
88	36	1
88	37	1
88	38	1
88	39	1
88	40	0
89	1	1
89	2	1
89	3	1
89	4	1
89	5	0
89	6	0
89	7	1
89	8	1
89	9	1
89	10	1
89	11	0
89	12	1
89	13	1
89	14	1
89	15	1
89	16	0
89	17	1
89	18	0
89	19	1
89	20	0
89	21	1
89	22	0
89	23	1
89	24	1
89	25	1
89	26	1
89	27	0
89	28	1
89	29	1
89	30	1
89	31	0
89	32	1
89	33	1
89	34	0
89	35	0
89	36	1
89	37	1
89	38	1
89	39	0
89	40	1
90	1	1
90	2	0
90	3	1
90	4	1
90	5	0
90	6	1
90	7	1
90	8	1
90	9	0
90	10	1
90	11	0
90	12	1
90	13	1
90	14	0
90	15	1
90	16	0
90	17	1
90	18	1
90	19	1
90	20	0
90	21	1
90	22	1
90	23	1
90	24	1
90	25	1
90	26	1
90	27	0
90	28	1
90	29	0
90	30	1
90	31	1
90	32	0
90	33	1
90	34	1
90	35	1
90	36	1
90	37	1
90	38	1
90	39	1
90	40	0
91	1	0
91	2	1
91	3	0
91	4	0
91	5	1
91	6	1
91	7	0
91	8	1
91	9	1
91	10	0
91	11	1
91	12	0
91	13	0
91	14	1
91	15	0
91	16	1
91	17	0
91	18	1
91	19	0
91	20	1
91	21	0
91	22	1
91	23	1
91	24	0
91	25	0
91	26	0
91	27	1
91	28	0
91	29	1
91	30	1
91	31	1
91	32	1
91	33	0
91	34	1
91	35	1
91	36	0
91	37	1
91	38	0
91	39	1
91	40	1
92	1	1
92	2	1
92	3	0
92	4	0
92	5	0
92	6	0
92	7	1
92	8	1
92	9	1
92	10	0
92	11	0
92	12	0
92	13	1
92	14	1
92	15	0
92	16	0
92	17	1
92	18	0
92	19	1
92	20	0
92	21	1
92	22	0
92	23	0
92	24	1
92	25	1
92	26	1
92	27	0
92	28	0
92	29	0
92	30	1
92	31	0
92	32	0
92	33	1
92	34	0
92	35	0
92	36	1
92	37	0
92	38	1
92	39	0
92	40	1
93	1	1
93	2	0
93	3	1
93	4	1
93	5	0
93	6	1
93	7	1
93	8	1
93	9	0
93	10	1
93	11	0
93	12	1
93	13	1
93	14	0
93	15	1
93	16	0
93	17	1
93	18	1
93	19	1
93	20	0
93	21	1
93	22	1
93	23	1
93	24	1
93	25	1
93	26	1
93	27	0
93	28	1
93	29	0
93	30	1
93	31	1
93	32	0
93	33	1
93	34	1
93	35	1
93	36	1
93	37	1
93	38	1
93	39	1
93	40	0
94	1	1
94	2	0
94	3	1
94	4	1
94	5	0
94	6	1
94	7	1
94	8	1
94	9	0
94	10	1
94	11	0
94	12	1
94	13	1
94	14	0
94	15	1
94	16	0
94	17	1
94	18	1
94	19	1
94	20	0
94	21	1
94	22	1
94	23	1
94	24	1
94	25	1
94	26	1
94	27	0
94	28	1
94	29	0
94	30	1
94	31	1
94	32	0
94	33	1
94	34	1
94	35	1
94	36	1
94	37	1
94	38	1
94	39	1
94	40	0
95	1	0
95	2	0
95	3	0
95	4	1
95	5	0
95	6	1
95	7	1
95	8	1
95	9	0
95	10	0
95	11	0
95	12	1
95	13	1
95	14	0
95	15	1
95	16	0
95	17	1
95	18	1
95	19	1
95	20	0
95	21	0
95	22	0
95	23	1
95	24	1
95	25	0
95	26	1
95	27	0
95	28	0
95	29	0
95	30	1
95	31	1
95	32	0
95	33	1
95	34	1
95	35	1
95	36	0
95	37	1
95	38	1
95	39	1
95	40	0
96	1	1
96	2	1
96	3	1
96	4	1
96	5	1
96	6	1
96	7	1
96	8	1
96	9	1
96	10	1
96	11	1
96	12	1
96	13	1
96	14	1
96	15	1
96	16	1
96	17	1
96	18	1
96	19	1
96	20	1
96	21	1
96	22	1
96	23	1
96	24	1
96	25	1
96	26	1
96	27	1
96	28	1
96	29	1
96	30	1
96	31	1
96	32	1
96	33	1
96	34	1
96	35	1
96	36	1
96	37	1
96	38	1
96	39	1
96	40	1
97	1	1
97	2	0
97	3	1
97	4	1
97	5	0
97	6	1
97	7	1
97	8	1
97	9	0
97	10	1
97	11	0
97	12	1
97	13	1
97	14	0
97	15	1
97	16	0
97	17	1
97	18	1
97	19	1
97	20	0
97	21	1
97	22	1
97	23	1
97	24	1
97	25	1
97	26	1
97	27	0
97	28	1
97	29	0
97	30	1
97	31	1
97	32	0
97	33	1
97	34	1
97	35	1
97	36	1
97	37	1
97	38	1
97	39	1
97	40	0
98	1	1
98	2	0
98	3	1
98	4	1
98	5	1
98	6	1
98	7	1
98	8	1
98	9	0
98	10	1
98	11	1
98	12	1
98	13	1
98	14	0
98	15	1
98	16	1
98	17	1
98	18	1
98	19	1
98	20	1
98	21	1
98	22	1
98	23	1
98	24	1
98	25	1
98	26	1
98	27	1
98	28	1
98	29	0
98	30	1
98	31	1
98	32	0
98	33	1
98	34	1
98	35	1
98	36	1
98	37	1
98	38	1
98	39	1
98	40	0
99	1	0
99	2	1
99	3	1
99	4	0
99	5	1
99	6	1
99	7	0
99	8	0
99	9	0
99	10	1
99	11	1
99	12	0
99	13	0
99	14	1
99	15	0
99	16	1
99	17	1
99	18	1
99	19	0
99	20	1
99	21	1
99	22	1
99	23	1
99	24	1
99	25	0
99	26	1
99	27	1
99	28	1
99	29	0
99	30	0
99	31	1
99	32	1
99	33	0
99	34	1
99	35	1
99	36	0
99	37	1
99	38	0
99	39	1
99	40	1
100	1	1
100	2	1
100	3	0
100	4	0
100	5	0
100	6	1
100	7	0
100	8	0
100	9	1
100	10	0
100	11	1
100	12	1
100	13	1
100	14	0
100	15	0
100	16	1
100	17	0
100	18	1
100	19	1
100	20	1
100	21	0
100	22	0
100	23	0
100	24	1
100	25	1
100	26	1
100	27	0
100	28	0
100	29	0
100	30	0
100	31	1
100	32	0
100	33	1
100	34	1
100	35	1
100	36	1
100	37	0
100	38	0
100	39	1
100	40	1
101	1	1
101	2	1
101	3	1
101	4	1
101	5	1
101	6	1
101	7	1
101	8	1
101	9	1
101	10	1
101	11	1
101	12	1
101	13	1
101	14	1
101	15	1
101	16	1
101	17	1
101	18	1
101	19	1
101	20	1
101	21	1
101	22	1
101	23	1
101	24	1
101	25	1
101	26	1
101	27	1
101	28	1
101	29	1
101	30	1
101	31	1
101	32	1
101	33	1
101	34	1
101	35	1
101	36	1
101	37	1
101	38	1
101	39	1
101	40	1
102	1	1
102	2	0
102	3	1
102	4	1
102	5	0
102	6	1
102	7	1
102	8	1
102	9	0
102	10	1
102	11	0
102	12	1
102	13	1
102	14	0
102	15	1
102	16	0
102	17	1
102	18	1
102	19	1
102	20	0
102	21	1
102	22	1
102	23	1
102	24	1
102	25	1
102	26	1
102	27	0
102	28	1
102	29	0
102	30	1
102	31	1
102	32	0
102	33	1
102	34	1
102	35	1
102	36	1
102	37	1
102	38	1
102	39	1
102	40	0
103	1	0
103	2	1
103	3	1
103	4	0
103	5	1
103	6	1
103	7	0
103	8	1
103	9	1
103	10	1
103	11	1
103	12	0
103	13	0
103	14	1
103	15	0
103	16	1
103	17	1
103	18	1
103	19	0
103	20	1
103	21	1
103	22	1
103	23	1
103	24	1
103	25	0
103	26	1
103	27	1
103	28	1
103	29	1
103	30	1
103	31	1
103	32	1
103	33	1
103	34	1
103	35	1
103	36	1
103	37	1
103	38	1
103	39	1
103	40	1
104	1	1
104	2	1
104	3	0
104	4	0
104	5	0
104	6	0
104	7	0
104	8	0
104	9	0
104	10	0
104	11	0
104	12	0
104	13	1
104	14	1
104	15	0
104	16	0
104	17	1
104	18	0
104	19	1
104	20	0
104	21	0
104	22	0
104	23	0
104	24	1
104	25	0
104	26	0
104	27	0
104	28	0
104	29	0
104	30	0
104	31	0
104	32	0
104	33	1
104	34	0
104	35	0
104	36	1
104	37	0
104	38	1
104	39	0
104	40	0
105	1	1
105	2	1
105	3	1
105	4	1
105	5	1
105	6	1
105	7	1
105	8	1
105	9	1
105	10	1
105	11	1
105	12	1
105	13	1
105	14	1
105	15	1
105	16	1
105	17	1
105	18	1
105	19	1
105	20	1
105	21	1
105	22	1
105	23	1
105	24	1
105	25	1
105	26	1
105	27	1
105	28	1
105	29	1
105	30	1
105	31	1
105	32	1
105	33	1
105	34	1
105	35	1
105	36	1
105	37	1
105	38	1
105	39	1
105	40	1
106	1	1
106	2	0
106	3	1
106	4	1
106	5	0
106	6	1
106	7	1
106	8	1
106	9	0
106	10	1
106	11	0
106	12	1
106	13	1
106	14	0
106	15	1
106	16	0
106	17	1
106	18	1
106	19	1
106	20	0
106	21	1
106	22	1
106	23	1
106	24	1
106	25	1
106	26	1
106	27	0
106	28	1
106	29	0
106	30	1
106	31	1
106	32	0
106	33	1
106	34	1
106	35	1
106	36	1
106	37	1
106	38	1
106	39	1
106	40	0
107	1	0
107	2	1
107	3	0
107	4	0
107	5	1
107	6	1
107	7	0
107	8	1
107	9	1
107	10	0
107	11	1
107	12	0
107	13	0
107	14	1
107	15	0
107	16	0
107	17	1
107	18	0
107	19	0
107	20	1
107	21	1
107	22	1
107	23	0
107	24	1
107	25	0
107	26	1
107	27	1
107	28	0
107	29	0
107	30	1
107	31	0
107	32	0
107	33	1
107	34	1
107	35	0
107	36	1
107	37	0
107	38	1
107	39	1
107	40	1
108	1	1
108	2	1
108	3	1
108	4	1
108	5	1
108	6	1
108	7	1
108	8	1
108	9	1
108	10	1
108	11	1
108	12	1
108	13	1
108	14	1
108	15	1
108	16	1
108	17	1
108	18	1
108	19	1
108	20	1
108	21	1
108	22	1
108	23	1
108	24	1
108	25	1
108	26	1
108	27	1
108	28	1
108	29	1
108	30	1
108	31	1
108	32	1
108	33	1
108	34	1
108	35	1
108	36	1
108	37	1
108	38	1
108	39	1
108	40	1
109	1	1
109	2	1
109	3	1
109	4	1
109	5	1
109	6	1
109	7	1
109	8	0
109	9	1
109	10	1
109	11	1
109	12	1
109	13	1
109	14	1
109	15	1
109	16	1
109	17	1
109	18	1
109	19	1
109	20	1
109	21	1
109	22	1
109	23	0
109	24	1
109	25	1
109	26	1
109	27	1
109	28	1
109	29	1
109	30	0
109	31	1
109	32	1
109	33	1
109	34	1
109	35	1
109	36	1
109	37	0
109	38	1
109	39	1
109	40	1
110	1	0
110	2	1
110	3	1
110	4	0
110	5	1
110	6	1
110	7	0
110	8	1
110	9	1
110	10	1
110	11	1
110	12	0
110	13	0
110	14	1
110	15	0
110	16	1
110	17	1
110	18	1
110	19	0
110	20	1
110	21	1
110	22	1
110	23	1
110	24	1
110	25	0
110	26	1
110	27	1
110	28	1
110	29	1
110	30	1
110	31	1
110	32	1
110	33	1
110	34	1
110	35	1
110	36	1
110	37	1
110	38	1
110	39	1
110	40	1
111	1	1
111	2	1
111	3	1
111	4	1
111	5	1
111	6	1
111	7	1
111	8	1
111	9	1
111	10	1
111	11	1
111	12	1
111	13	1
111	14	1
111	15	1
111	16	1
111	17	1
111	18	1
111	19	1
111	20	1
111	21	1
111	22	1
111	23	1
111	24	1
111	25	1
111	26	1
111	27	1
111	28	1
111	29	1
111	30	1
111	31	1
111	32	1
111	33	1
111	34	1
111	35	1
111	36	1
111	37	1
111	38	1
111	39	1
111	40	1
112	1	1
112	2	1
112	3	1
112	4	0
112	5	0
112	6	1
112	7	0
112	8	0
112	9	0
112	10	1
112	11	0
112	12	0
112	13	1
112	14	1
112	15	1
112	16	0
112	17	1
112	18	1
112	19	1
112	20	1
112	21	0
112	22	0
112	23	1
112	24	1
112	25	0
112	26	0
112	27	1
112	28	1
112	29	1
112	30	0
112	31	0
112	32	1
112	33	1
112	34	1
112	35	1
112	36	1
112	37	0
112	38	1
112	39	0
112	40	0
113	1	1
113	2	0
113	3	1
113	4	1
113	5	0
113	6	1
113	7	1
113	8	1
113	9	0
113	10	1
113	11	0
113	12	1
113	13	1
113	14	0
113	15	1
113	16	0
113	17	1
113	18	1
113	19	1
113	20	0
113	21	1
113	22	1
113	23	1
113	24	1
113	25	1
113	26	1
113	27	0
113	28	1
113	29	0
113	30	1
113	31	1
113	32	0
113	33	1
113	34	1
113	35	1
113	36	1
113	37	1
113	38	1
113	39	1
113	40	0
114	1	1
114	2	0
114	3	1
114	4	1
114	5	1
114	6	1
114	7	1
114	8	1
114	9	0
114	10	1
114	11	1
114	12	1
114	13	1
114	14	0
114	15	1
114	16	1
114	17	1
114	18	1
114	19	1
114	20	1
114	21	1
114	22	1
114	23	1
114	24	1
114	25	1
114	26	1
114	27	1
114	28	1
114	29	0
114	30	1
114	31	1
114	32	0
114	33	1
114	34	1
114	35	1
114	36	1
114	37	1
114	38	1
114	39	1
114	40	0
115	1	1
115	2	1
115	3	1
115	4	1
115	5	1
115	6	1
115	7	1
115	8	1
115	9	1
115	10	1
115	11	1
115	12	1
115	13	1
115	14	1
115	15	1
115	16	1
115	17	1
115	18	1
115	19	1
115	20	1
115	21	1
115	22	1
115	23	1
115	24	1
115	25	1
115	26	1
115	27	1
115	28	1
115	29	1
115	30	1
115	31	1
115	32	1
115	33	1
115	34	1
115	35	1
115	36	1
115	37	1
115	38	1
115	39	1
115	40	1
116	1	1
116	2	1
116	3	1
116	4	1
116	5	1
116	6	1
116	7	1
116	8	1
116	9	1
116	10	1
116	11	1
116	12	1
116	13	1
116	14	1
116	15	1
116	16	1
116	17	1
116	18	1
116	19	1
116	20	1
116	21	1
116	22	1
116	23	1
116	24	1
116	25	1
116	26	1
116	27	1
116	28	1
116	29	1
116	30	1
116	31	1
116	32	1
116	33	1
116	34	1
116	35	1
116	36	1
116	37	1
116	38	1
116	39	1
116	40	1
117	1	1
117	2	1
117	3	1
117	4	1
117	5	1
117	6	1
117	7	1
117	8	0
117	9	1
117	10	1
117	11	1
117	12	1
117	13	1
117	14	1
117	15	1
117	16	1
117	17	1
117	18	1
117	19	1
117	20	1
117	21	1
117	22	1
