p	r	C_pr
59	11	70
59	12	80
59	13	90
59	14	90
59	15	70
59	16	50
59	17	70
59	18	70
59	19	50
59	20	90
59	21	70
59	22	70
59	23	90
59	24	90
59	25	90
59	26	40
59	27	70
59	28	20
59	29	70
59	30	50
59	31	50
59	32	50
59	33	90
59	34	50
59	35	80
59	36	50
59	37	60
59	38	50
59	39	90
59	40	70
60	1	110
60	2	80
60	3	110
60	4	80
60	5	10
60	6	60
60	7	90
60	8	70
60	9	70
60	10	120
60	11	80
60	12	80
60	13	110
60	14	100
60	15	100
60	16	60
60	17	80
60	18	80
60	19	70
60	20	140
60	21	80
60	22	100
60	23	100
60	24	90
60	25	110
60	26	70
60	27	70
60	28	20
60	29	80
60	30	100
60	31	70
60	32	80
60	33	90
60	34	80
60	35	80
60	36	80
60	37	70
60	38	80
60	39	100
60	40	80
61	1	70
61	2	50
61	3	90
61	4	70
61	5	50
61	6	50
61	7	20
61	8	50
61	9	50
61	10	20
61	11	50
61	12	30
61	13	110
61	14	40
61	15	20
61	16	50
61	17	70
61	18	50
61	19	90
61	20	70
61	21	70
61	22	90
61	23	70
61	24	50
61	25	90
61	26	70
61	27	50
61	28	70
61	29	0
61	30	70
61	31	50
61	32	70
61	33	20
61	34	70
61	35	80
61	36	50
61	37	70
61	38	70
61	39	50
61	40	90
62	1	70
62	2	60
62	3	70
62	4	50
62	5	20
62	6	60
62	7	70
62	8	50
62	9	50
62	10	50
62	11	60
62	12	60
62	13	70
62	14	80
62	15	60
62	16	50
62	17	50
62	18	60
62	19	50
62	20	50
62	21	70
62	22	70
62	23	60
62	24	50
62	25	50
62	26	0
62	27	50
62	28	20
62	29	60
62	30	50
62	31	50
62	32	70
62	33	70
62	34	50
62	35	80
62	36	60
62	37	20
62	38	60
62	39	60
62	40	70
63	1	70
63	2	80
63	3	90
63	4	60
63	5	10
63	6	60
63	7	70
63	8	50
63	9	70
63	10	60
63	11	80
63	12	80
63	13	70
63	14	80
63	15	80
63	16	80
63	17	100
63	18	80
63	19	70
63	20	60
63	21	60
63	22	80
63	23	100
63	24	70
63	25	70
63	26	50
63	27	70
63	28	20
63	29	60
63	30	80
63	31	70
63	32	60
63	33	50
63	34	60
63	35	80
63	36	60
63	37	50
63	38	60
63	39	80
63	40	80
64	1	70
64	2	70
64	3	90
64	4	70
64	5	0
64	6	50
64	7	70
64	8	50
64	9	70
64	10	70
64	11	50
64	12	60
64	13	90
64	14	70
64	15	70
64	16	50
64	17	50
64	18	50
64	19	70
64	20	70
64	21	50
64	22	90
64	23	70
64	24	70
64	25	90
64	26	40
64	27	50
64	28	20
64	29	50
64	30	70
64	31	50
64	32	70
64	33	50
64	34	50
64	35	80
64	36	50
64	37	20
64	38	50
64	39	70
64	40	70
65	1	90
65	2	50
65	3	70
65	4	50
65	5	0
65	6	50
65	7	70
65	8	50
65	9	50
65	10	70
65	11	50
65	12	70
65	13	70
65	14	90
65	15	50
65	16	50
65	17	50
65	18	50
65	19	50
65	20	70
65	21	50
65	22	70
65	23	70
65	24	70
65	25	70
65	26	0
65	27	70
65	28	20
65	29	50
65	30	50
65	31	50
65	32	50
65	33	70
65	34	50
65	35	70
65	36	50
65	37	40
65	38	50
65	39	70
65	40	70
66	1	110
66	2	50
66	3	90
66	4	50
66	5	0
66	6	50
66	7	90
66	8	50
66	9	50
66	10	90
66	11	70
66	12	100
66	13	110
66	14	110
66	15	70
66	16	50
66	17	90
66	18	70
66	19	70
66	20	90
66	21	90
66	22	70
66	23	90
66	24	70
66	25	90
66	26	20
66	27	70
66	28	20
66	29	70
66	30	50
66	31	50
66	32	50
66	33	110
66	34	70
66	35	80
66	36	50
66	37	60
66	38	70
66	39	70
66	40	90
67	1	110
67	2	60
67	3	110
67	4	50
67	5	70
67	6	60
67	7	40
67	8	50
67	9	50
67	10	40
67	11	80
67	12	50
67	13	90
67	14	50
67	15	50
67	16	50
67	17	90
67	18	80
67	19	70
67	20	90
67	21	90
67	22	70
67	23	100
67	24	70
67	25	70
67	26	90
67	27	90
67	28	70
67	29	30
67	30	70
67	31	70
67	32	70
67	33	60
67	34	50
67	35	80
67	36	60
67	37	130
67	38	60
67	39	80
67	40	70
68	1	90
68	2	80
68	3	110
68	4	50
68	5	0
68	6	60
68	7	90
68	8	50
68	9	70
68	10	70
68	11	80
68	12	100
68	13	110
68	14	100
68	15	100
68	16	50
68	17	110
68	18	80
68	19	90
68	20	70
68	21	90
68	22	70
68	23	120
68	24	70
68	25	90
68	26	60
68	27	70
68	28	20
68	29	80
68	30	70
68	31	70
68	32	50
68	33	90
68	34	70
68	35	80
68	36	60
68	37	60
68	38	80
68	39	80
68	40	90
69	1	110
69	2	60
69	3	90
69	4	50
69	5	50
69	6	60
69	7	40
69	8	50
69	9	50
69	10	40
69	11	80
69	12	50
69	13	110
69	14	70
69	15	30
69	16	50
69	17	90
69	18	80
69	19	70
69	20	90
69	21	90
69	22	70
69	23	100
69	24	70
69	25	90
69	26	70
69	27	70
69	28	70
69	29	30
69	30	50
69	31	50
69	32	50
69	33	60
69	34	70
69	35	80
69	36	60
69	37	110
69	38	80
69	39	80
69	40	90
70	1	90
70	2	70
70	3	130
70	4	70
70	5	0
70	6	50
70	7	90
70	8	50
70	9	70
70	10	90
70	11	90
70	12	90
70	13	130
70	14	90
70	15	110
70	16	70
70	17	130
70	18	90
70	19	110
70	20	90
70	21	90
70	22	90
70	23	110
70	24	70
70	25	110
70	26	80
70	27	70
70	28	20
70	29	70
70	30	90
70	31	70
70	32	70
70	33	90
70	34	70
70	35	70
70	36	50
70	37	60
70	38	70
70	39	70
70	40	90
71	1	90
71	2	80
71	3	90
71	4	70
71	5	50
71	6	60
71	7	20
71	8	50
71	9	70
71	10	40
71	11	60
71	12	30
71	13	90
71	14	50
71	15	30
71	16	50
71	17	50
71	18	60
71	19	70
71	20	90
71	21	50
71	22	90
71	23	100
71	24	90
71	25	110
71	26	90
71	27	70
71	28	70
71	29	10
71	30	70
71	31	50
71	32	70
71	33	20
71	34	50
71	35	80
71	36	60
71	37	90
71	38	60
71	39	100
71	40	70
72	1	90
72	2	70
72	3	90
72	4	70
72	5	0
72	6	50
72	7	70
72	8	70
72	9	70
72	10	90
72	11	50
72	12	70
72	13	90
72	14	90
72	15	70
72	16	50
72	17	50
72	18	50
72	19	70
72	20	110
72	21	50
72	22	90
72	23	90
72	24	90
72	25	110
72	26	40
72	27	70
72	28	20
72	29	50
72	30	90
72	31	70
72	32	70
72	33	70
72	34	70
72	35	70
72	36	70
72	37	40
72	38	70
72	39	90
72	40	70
73	1	90
73	2	60
73	3	90
73	4	60
73	5	10
73	6	60
73	7	70
73	8	50
73	9	50
73	10	80
73	11	60
73	12	100
73	13	70
73	14	100
73	15	80
73	16	60
73	17	80
73	18	60
73	19	70
73	20	80
73	21	60
73	22	80
73	23	100
73	24	70
73	25	70
73	26	30
73	27	90
73	28	20
73	29	60
73	30	80
73	31	70
73	32	60
73	33	70
73	34	60
73	35	80
73	36	60
73	37	70
73	38	60
73	39	80
73	40	80
74	1	90
74	2	70
74	3	90
74	4	50
74	5	50
74	6	50
74	7	20
74	8	50
74	9	70
74	10	20
74	11	50
74	12	40
74	13	70
74	14	40
74	15	20
74	16	50
74	17	70
74	18	50
74	19	70
74	20	70
74	21	50
74	22	70
74	23	110
74	24	90
74	25	90
74	26	90
74	27	90
74	28	70
74	29	0
74	30	70
74	31	70
74	32	50
74	33	20
74	34	50
74	35	70
74	36	50
74	37	110
74	38	50
74	39	90
74	40	70
75	1	90
75	2	80
75	3	130
75	4	80
75	5	60
75	6	60
75	7	40
75	8	70
75	9	70
75	10	50
75	11	80
75	12	50
75	13	130
75	14	50
75	15	70
75	16	60
75	17	120
75	18	80
75	19	110
75	20	120
75	21	100
75	22	100
75	23	120
75	24	70
75	25	110
75	26	140
75	27	70
75	28	70
75	29	30
75	30	120
75	31	90
75	32	80
75	33	40
75	34	100
75	35	80
75	36	80
75	37	120
75	38	100
75	39	80
75	40	100
76	1	90
76	2	80
76	3	110
76	4	50
76	5	0
76	6	60
76	7	90
76	8	70
76	9	70
76	10	70
76	11	80
76	12	80
76	13	90
76	14	80
76	15	100
76	16	50
76	17	90
76	18	80
76	19	70
76	20	90
76	21	70
76	22	70
76	23	100
76	24	70
76	25	70
76	26	60
76	27	70
76	28	20
76	29	80
76	30	90
76	31	90
76	32	50
76	33	70
76	34	70
76	35	80
76	36	80
76	37	60
76	38	80
76	39	80
76	40	70
77	1	70
77	2	80
77	3	110
77	4	70
77	5	0
77	6	60
77	7	70
77	8	50
77	9	70
77	10	70
77	11	60
77	12	80
77	13	90
77	14	80
77	15	100
77	16	50
77	17	70
77	18	60
77	19	90
77	20	70
77	21	50
77	22	90
77	23	100
77	24	70
77	25	90
77	26	60
77	27	70
77	28	20
77	29	60
77	30	90
77	31	70
77	32	70
77	33	50
77	34	50
77	35	80
77	36	60
77	37	40
77	38	60
77	39	80
77	40	70
78	1	110
78	2	80
78	3	90
78	4	60
78	5	60
78	6	60
78	7	40
78	8	50
78	9	70
78	10	50
78	11	80
78	12	30
78	13	90
78	14	50
78	15	30
78	16	60
78	17	80
78	18	80
78	19	50
78	20	100
78	21	80
78	22	80
78	23	100
78	24	90
78	25	90
78	26	100
78	27	70
78	28	70
78	29	30
78	30	60
78	31	50
78	32	60
78	33	40
78	34	60
78	35	80
78	36	60
78	37	120
78	38	60
78	39	100
78	40	80
79	1	90
79	2	80
79	3	90
79	4	60
79	5	10
79	6	60
79	7	90
79	8	50
79	9	70
79	10	80
79	11	100
79	12	60
79	13	90
79	14	80
79	15	80
79	16	80
79	17	100
79	18	100
79	19	50
79	20	80
79	21	80
79	22	80
79	23	80
79	24	70
79	25	70
79	26	50
79	27	50
79	28	20
79	29	80
79	30	60
79	31	50
79	32	60
79	33	70
79	34	60
79	35	80
79	36	60
79	37	50
79	38	60
79	39	80
79	40	80
80	1	90
80	2	50
80	3	70
80	4	70
80	5	50
80	6	70
80	7	20
80	8	50
80	9	50
80	10	60
80	11	70
80	12	40
80	13	70
80	14	20
80	15	40
80	16	50
80	17	70
80	18	70
80	19	70
80	20	90
80	21	70
80	22	50
80	23	70
80	24	70
80	25	70
80	26	70
80	27	90
80	28	50
80	29	40
80	30	50
80	31	50
80	32	50
80	33	40
80	34	50
80	35	50
80	36	50
80	37	90
80	38	50
80	39	70
80	40	50
81	1	70
81	2	70
81	3	90
81	4	50
81	5	0
81	6	50
81	7	70
81	8	50
81	9	70
81	10	50
81	11	50
81	12	90
81	13	90
81	14	90
81	15	70
81	16	50
81	17	90
81	18	50
81	19	90
81	20	50
81	21	70
81	22	70
81	23	110
81	24	70
81	25	90
81	26	40
81	27	70
81	28	20
81	29	50
81	30	70
81	31	70
81	32	50
81	33	70
81	34	70
81	35	70
81	36	50
81	37	40
81	38	70
81	39	70
81	40	90
82	1	110
82	2	50
82	3	90
82	4	50
82	5	70
82	6	50
82	7	40
82	8	50
82	9	50
82	10	40
82	11	70
82	12	40
82	13	110
82	14	60
82	15	20
82	16	50
82	17	90
82	18	70
82	19	70
82	20	90
82	21	110
82	22	70
82	23	90
82	24	70
82	25	90
82	26	70
82	27	70
82	28	70
82	29	20
82	30	50
82	31	50
82	32	70
82	33	80
82	34	70
82	35	70
82	36	50
82	37	110
82	38	70
82	39	70
82	40	90
83	1	90
83	2	50
83	3	130
83	4	70
83	5	70
83	6	50
83	7	40
83	8	50
83	9	50
83	10	40
83	11	70
83	12	30
83	13	110
83	14	20
83	15	60
83	16	50
83	17	90
83	18	70
83	19	90
83	20	90
83	21	90
83	22	90
83	23	70
83	24	50
83	25	70
83	26	110
83	27	70
83	28	70
83	29	20
83	30	90
83	31	70
83	32	90
83	33	40
83	34	50
83	35	80
83	36	50
83	37	110
83	38	50
83	39	50
83	40	70
84	1	90
84	2	80
84	3	110
84	4	50
84	5	50
84	6	60
84	7	40
84	8	50
84	9	70
84	10	20
84	11	80
84	12	30
84	13	90
84	14	30
84	15	50
84	16	50
84	17	90
84	18	80
84	19	70
84	20	70
84	21	70
84	22	70
84	23	100
84	24	70
84	25	70
84	26	110
84	27	70
84	28	70
84	29	30
84	30	70
84	31	70
84	32	50
84	33	20
84	34	50
84	35	80
84	36	60
84	37	110
84	38	60
84	39	80
84	40	70
85	1	110
85	2	80
85	3	130
85	4	70
85	5	50
85	6	60
85	7	40
85	8	70
85	9	70
85	10	60
85	11	80
85	12	50
85	13	110
85	14	50
85	15	70
85	16	50
85	17	90
85	18	80
85	19	90
85	20	130
85	21	70
85	22	90
85	23	120
85	24	90
85	25	110
85	26	130
85	27	90
85	28	70
85	29	30
85	30	110
85	31	90
85	32	70
85	33	40
85	34	70
85	35	80
85	36	80
85	37	130
85	38	80
85	39	100
85	40	70
86	1	110
86	2	70
86	3	130
86	4	70
86	5	0
86	6	50
86	7	90
86	8	50
86	9	70
86	10	110
86	11	70
86	12	110
86	13	130
86	14	110
86	15	110
86	16	50
86	17	110
86	18	70
86	19	110
86	20	110
86	21	90
86	22	90
86	23	130
86	24	90
86	25	130
86	26	80
86	27	90
86	28	20
86	29	70
86	30	90
86	31	70
86	32	70
86	33	110
86	34	70
86	35	70
86	36	50
86	37	80
86	38	70
86	39	90
86	40	90
87	1	70
87	2	50
87	3	70
87	4	70
87	5	50
87	6	70
87	7	20
87	8	50
87	9	50
87	10	40
87	11	70
87	12	50
87	13	90
87	14	20
87	15	40
87	16	50
87	17	90
87	18	70
87	19	90
87	20	70
87	21	90
87	22	50
87	23	70
87	24	50
87	25	70
87	26	70
87	27	70
87	28	50
87	29	40
87	30	50
87	31	50
87	32	50
87	33	40
87	34	70
87	35	60
87	36	50
87	37	70
87	38	70
87	39	50
87	40	70
88	1	90
88	2	80
88	3	90
88	4	50
88	5	50
88	6	60
88	7	20
88	8	50
88	9	70
88	10	20
88	11	60
88	12	70
88	13	90
88	14	70
88	15	30
88	16	50
88	17	90
88	18	60
88	19	90
88	20	70
88	21	70
88	22	70
88	23	140
88	24	90
88	25	110
88	26	90
88	27	90
88	28	70
88	29	10
88	30	70
88	31	70
88	32	50
88	33	40
88	34	70
88	35	80
88	36	60
88	37	110
88	38	80
88	39	100
88	40	90
89	1	110
89	2	80
89	3	110
89	4	70
89	5	50
89	6	60
89	7	40
89	8	50
89	9	70
89	10	60
89	11	80
89	12	50
89	13	130
89	14	70
89	15	50
89	16	50
89	17	90
89	18	80
89	19	90
89	20	110
89	21	90
89	22	90
89	23	120
89	24	90
89	25	130
89	26	110
89	27	70
89	28	70
89	29	30
89	30	70
89	31	50
89	32	70
89	33	60
89	34	70
89	35	80
89	36	60
89	37	110
89	38	80
89	39	100
89	40	90
90	1	90
90	2	80
90	3	110
90	4	70
90	5	0
90	6	60
90	7	70
90	8	50
90	9	70
90	10	90
90	11	80
90	12	100
90	13	90
90	14	100
90	15	100
90	16	70
90	17	90
90	18	80
90	19	90
90	20	90
90	21	50
90	22	90
90	23	120
90	24	90
90	25	110
90	26	60
90	27	90
90	28	20
90	29	60
90	30	90
90	31	70
90	32	70
90	33	70
90	34	50
90	35	80
90	36	60
90	37	60
90	38	60
90	39	100
90	40	70
91	1	90
91	2	60
91	3	70
91	4	60
91	5	60
91	6	60
91	7	20
91	8	50
91	9	50
91	10	30
91	11	60
91	12	30
91	13	70
91	14	50
91	15	10
91	16	60
91	17	60
91	18	60
91	19	50
91	20	80
91	21	60
91	22	80
91	23	80
91	24	70
91	25	70
91	26	60
91	27	70
91	28	70
91	29	10
91	30	60
91	31	50
91	32	60
91	33	20
91	34	60
91	35	80
91	36	60
91	37	100
91	38	60
91	39	80
91	40	80
92	1	70
92	2	50
92	3	90
92	4	70
92	5	0
92	6	50
92	7	70
92	8	50
92	9	50
92	10	70
92	11	50
92	12	80
92	13	110
92	14	90
92	15	70
92	16	50
92	17	70
92	18	50
92	19	90
92	20	70
92	21	70
92	22	90
92	23	70
92	24	50
92	25	90
92	26	20
92	27	50
92	28	20
92	29	50
92	30	70
92	31	50
92	32	70
92	33	70
92	34	70
92	35	80
92	36	50
92	37	20
92	38	70
92	39	50
92	40	90
93	1	90
93	2	60
93	3	90
93	4	70
93	5	20
93	6	60
93	7	70
93	8	50
93	9	50
93	10	110
93	11	80
93	12	100
93	13	110
93	14	100
93	15	100
93	16	50
93	17	90
93	18	80
93	19	90
93	20	110
93	21	110
93	22	70
93	23	100
93	24	70
93	25	110
93	26	40
93	27	70
93	28	0
93	29	80
93	30	70
93	31	50
93	32	90
93	33	130
93	34	70
93	35	60
93	36	60
93	37	40
93	38	80
93	39	80
93	40	70
94	1	90
94	2	80
94	3	90
94	4	50
94	5	50
94	6	60
94	7	40
94	8	50
94	9	70
94	10	20
94	11	80
94	12	10
94	13	90
94	14	30
94	15	30
94	16	50
94	17	70
94	18	80
94	19	50
94	20	70
94	21	70
94	22	70
94	23	80
94	24	70
94	25	70
94	26	90
94	27	50
94	28	70
94	29	30
94	30	50
94	31	50
94	32	50
94	33	20
94	34	50
94	35	80
94	36	60
94	37	90
94	38	60
94	39	80
94	40	70
95	1	90
95	2	70
95	3	130
95	4	70
95	5	50
95	6	50
95	7	40
95	8	70
95	9	70
95	10	40
95	11	70
95	12	40
95	13	130
95	14	40
95	15	60
95	16	50
95	17	110
95	18	70
95	19	110
95	20	110
95	21	90
95	22	90
95	23	110
95	24	70
95	25	110
95	26	130
95	27	70
95	28	70
95	29	20
95	30	110
95	31	90
95	32	70
95	33	40
95	34	90
95	35	70
95	36	70
95	37	110
95	38	90
95	39	70
95	40	90
96	1	90
96	2	60
96	3	110
96	4	90
96	5	0
96	6	80
96	7	70
96	8	50
96	9	50
96	10	130
96	11	80
96	12	140
96	13	110
96	14	100
96	15	140
96	16	50
96	17	110
96	18	80
96	19	130
96	20	110
96	21	90
96	22	70
96	23	120
96	24	70
96	25	110
96	26	60
96	27	110
96	28	0
96	29	100
96	30	90
96	31	70
96	32	70
96	33	110
96	34	70
96	35	60
96	36	60
96	37	60
96	38	80
96	39	80
96	40	70
97	1	50
97	2	60
97	3	50
97	4	50
97	5	70
97	6	60
97	7	0
97	8	50
97	9	50
97	10	0
97	11	60
97	12	10
97	13	50
97	14	10
97	15	10
97	16	50
97	17	50
97	18	60
97	19	50
97	20	50
97	21	70
97	22	50
97	23	60
97	24	50
97	25	50
97	26	50
97	27	50
97	28	50
97	29	10
97	30	50
97	31	50
97	32	70
97	33	20
97	34	50
97	35	60
97	36	60
97	37	50
97	38	60
97	39	60
97	40	50
98	1	70
98	2	60
98	3	90
98	4	60
98	5	80
98	6	60
98	7	20
98	8	50
98	9	50
98	10	30
98	11	80
98	12	30
98	13	70
98	14	10
98	15	50
98	16	60
98	17	100
98	18	80
98	19	70
98	20	80
98	21	100
98	22	60
98	23	80
98	24	50
98	25	50
98	26	100
98	27	70
98	28	50
98	29	30
98	30	80
98	31	70
98	32	80
98	33	40
98	34	60
98	35	60
98	36	60
98	37	100
98	38	60
98	39	60
98	40	60
99	1	110
99	2	50
99	3	110
99	4	50
99	5	0
99	6	50
99	7	90
99	8	50
99	9	50
99	10	90
99	11	70
99	12	120
99	13	110
99	14	110
99	15	90
99	16	50
99	17	110
99	18	70
99	19	90
99	20	90
99	21	90
99	22	70
99	23	110
99	24	70
99	25	90
99	26	40
99	27	90
99	28	20
99	29	70
99	30	70
99	31	70
99	32	50
99	33	110
99	34	70
99	35	80
99	36	50
99	37	80
99	38	70
99	39	70
99	40	90
100	1	110
100	2	80
100	3	110
100	4	80
100	5	10
100	6	60
100	7	90
100	8	50
100	9	70
100	10	120
100	11	100
100	12	80
100	13	110
100	14	100
100	15	100
100	16	80
100	17	100
100	18	100
100	19	70
100	20	120
100	21	80
100	22	100
100	23	100
100	24	90
100	25	110
100	26	70
100	27	70
100	28	20
100	29	80
100	30	80
100	31	50
100	32	80
100	33	90
100	34	60
100	35	80
100	36	60
100	37	70
100	38	60
100	39	100
100	40	80
101	1	90
101	2	70
101	3	90
101	4	50
101	5	0
101	6	50
101	7	70
101	8	70
101	9	70
101	10	70
101	11	50
101	12	100
101	13	70
101	14	90
101	15	70
101	16	50
101	17	70
101	18	50
101	19	70
101	20	90
101	21	50
101	22	70
101	23	110
101	24	90
101	25	90
101	26	40
101	27	90
101	28	20
101	29	50
101	30	90
101	31	90
101	32	50
101	33	70
101	34	70
101	35	80
101	36	70
101	37	60
101	38	70
101	39	90
101	40	70
102	1	70
102	2	80
102	3	110
102	4	70
102	5	0
102	6	60
102	7	70
102	8	70
102	9	70
102	10	70
102	11	60
102	12	100
102	13	110
102	14	100
102	15	100
102	16	50
102	17	90
102	18	60
102	19	110
102	20	90
102	21	70
102	22	90
102	23	120
102	24	70
102	25	110
102	26	60
102	27	70
102	28	20
102	29	60
102	30	110
102	31	90
102	32	70
102	33	70
102	34	90
102	35	80
102	36	80
102	37	40
102	38	100
102	39	80
102	40	90
103	1	90
103	2	70
103	3	90
103	4	70
103	5	50
103	6	50
103	7	20
103	8	50
103	9	70
103	10	40
103	11	50
103	12	20
103	13	90
103	14	40
103	15	20
103	16	50
103	17	50
103	18	50
103	19	70
103	20	90
103	21	50
103	22	90
103	23	90
103	24	90
103	25	110
103	26	90
103	27	70
103	28	70
103	29	0
103	30	70
103	31	50
103	32	70
103	33	20
103	34	50
103	35	70
103	36	50
103	37	90
103	38	50
103	39	90
103	40	70
104	1	90
104	2	60
104	3	110
104	4	70
104	5	70
104	6	60
104	7	20
104	8	50
104	9	50
104	10	40
104	11	60
104	12	50
104	13	90
104	14	50
104	15	50
104	16	50
104	17	70
104	18	60
104	19	90
104	20	90
104	21	70
104	22	90
104	23	100
104	24	70
104	25	90
104	26	90
104	27	90
104	28	70
104	29	10
104	30	90
104	31	70
104	32	90
104	33	40
104	34	50
104	35	80
104	36	60
104	37	110
104	38	60
104	39	80
104	40	70
105	1	50
105	2	60
105	3	50
105	4	50
105	5	70
105	6	60
105	7	0
105	8	50
105	9	50
105	10	0
105	11	60
105	12	10
105	13	50
105	14	10
105	15	10
105	16	50
105	17	50
105	18	60
105	19	50
105	20	50
105	21	70
105	22	50
105	23	60
105	24	50
105	25	50
105	26	50
105	27	50
105	28	50
105	29	10
105	30	50
105	31	50
105	32	70
105	33	20
105	34	50
105	35	60
105	36	60
105	37	50
105	38	60
105	39	60
105	40	50
106	1	110
106	2	80
106	3	130
106	4	80
106	5	60
106	6	60
106	7	40
106	8	50
106	9	70
106	10	70
106	11	80
106	12	70
106	13	130
106	14	70
106	15	70
106	16	60
106	17	120
106	18	80
106	19	110
106	20	120
106	21	100
106	22	100
106	23	140
106	24	90
106	25	130
106	26	140
106	27	90
106	28	70
106	29	30
106	30	100
106	31	70
106	32	80
106	33	60
106	34	80
106	35	80
106	36	60
106	37	140
106	38	80
106	39	100
106	40	100
107	1	110
107	2	50
107	3	130
107	4	70
107	5	70
107	6	50
107	7	40
107	8	50
107	9	50
107	10	60
107	11	70
107	12	50
107	13	110
107	14	40
107	15	60
107	16	50
107	17	90
107	18	70
107	19	90
107	20	110
107	21	90
107	22	90
107	23	90
107	24	70
107	25	90
107	26	110
107	27	90
107	28	70
107	29	20
107	30	90
107	31	70
107	32	90
107	33	60
107	34	50
107	35	80
107	36	50
107	37	130
107	38	50
107	39	70
107	40	70
108	1	70
108	2	80
108	3	110
108	4	70
108	5	50
108	6	60
108	7	20
108	8	50
108	9	70
108	10	20
108	11	80
108	12	50
108	13	110
108	14	50
108	15	50
108	16	70
108	17	110
108	18	80
108	19	110
108	20	70
108	21	70
108	22	90
108	23	120
108	24	70
108	25	110
108	26	110
108	27	70
108	28	70
108	29	10
108	30	90
108	31	70
108	32	70
108	33	20
108	34	70
108	35	80
108	36	60
108	37	90
108	38	80
108	39	80
108	40	90
109	1	110
109	2	70
109	3	130
109	4	70
109	5	0
109	6	50
109	7	90
109	8	70
109	9	70
109	10	110
109	11	70
109	12	100
109	13	110
109	14	90
109	15	110
109	16	50
109	17	90
109	18	70
109	19	90
109	20	130
109	21	70
109	22	90
109	23	110
109	24	90
109	25	110
109	26	80
109	27	90
109	28	20
109	29	70
109	30	110
109	31	90
109	32	70
109	33	90
109	34	70
109	35	80
109	36	70
109	37	80
109	38	70
109	39	90
109	40	70
110	1	70
110	2	50
110	3	50
110	4	50
110	5	20
110	6	50
110	7	50
110	8	50
110	9	50
110	10	70
110	11	50
110	12	80
110	13	50
110	14	70
110	15	50
110	16	50
110	17	50
110	18	50
110	19	50
110	20	70
110	21	70
110	22	50
110	23	70
110	24	70
110	25	70
110	26	0
110	27	70
110	28	0
110	29	50
110	30	50
110	31	50
110	32	70
110	33	90
110	34	50
110	35	60
110	36	50
110	37	20
110	38	50
110	39	70
110	40	50
111	1	70
111	2	50
111	3	50
111	4	70
111	5	50
111	6	70
111	7	0
111	8	50
111	9	50
111	10	40
111	11	50
111	12	40
111	13	50
111	14	20
111	15	20
111	16	50
111	17	50
111	18	50
111	19	70
111	20	70
111	21	50
111	22	50
111	23	70
111	24	70
111	25	70
111	26	50
111	27	90
111	28	50
111	29	20
111	30	50
111	31	50
111	32	50
111	33	20
111	34	50
111	35	50
111	36	50
111	37	70
111	38	50
111	39	70
111	40	50
112	1	90
112	2	70
112	3	90
112	4	50
112	5	0
112	6	50
112	7	70
112	8	50
112	9	70
112	10	70
112	11	50
112	12	120
112	13	90
112	14	110
112	15	70
112	16	50
112	17	90
112	18	50
112	19	90
112	20	70
112	21	70
112	22	70
112	23	130
112	24	90
112	25	110
112	26	40
112	27	90
112	28	20
112	29	50
112	30	70
112	31	70
112	32	50
112	33	90
112	34	70
112	35	80
112	36	50
112	37	60
112	38	70
112	39	90
112	40	90
113	1	110
113	2	70
113	3	130
113	4	70
113	5	50
113	6	50
113	7	40
113	8	50
113	9	70
113	10	60
113	11	70
113	12	40
113	13	110
113	14	40
113	15	60
113	16	50
113	17	90
113	18	70
113	19	90
113	20	110
113	21	70
113	22	90
113	23	110
113	24	90
113	25	110
113	26	130
113	27	90
113	28	70
113	29	20
113	30	90
113	31	70
113	32	70
113	33	40
113	34	50
113	35	70
113	36	50
113	37	130
113	38	50
113	39	90
113	40	70
114	1	90
114	2	80
114	3	90
114	4	50
114	5	0
114	6	60
114	7	90
114	8	50
114	9	70
114	10	70
114	11	80
114	12	80
114	13	110
114	14	100
114	15	80
114	16	50
114	17	90
114	18	80
114	19	70
114	20	70
114	21	90
114	22	70
114	23	100
114	24	70
114	25	90
114	26	40
114	27	50
114	28	20
114	29	80
114	30	50
114	31	50
114	32	50
114	33	90
114	34	70
114	35	80
114	36	60
114	37	40
114	38	80
114	39	80
114	40	90
115	1	110
115	2	60
115	3	110
115	4	50
115	5	20
115	6	60
115	7	90
115	8	50
115	9	50
115	10	90
115	11	80
115	12	100
115	13	90
115	14	100
115	15	100
115	16	50
115	17	90
115	18	80
115	19	70
115	20	90
115	21	90
115	22	70
115	23	100
115	24	70
115	25	70
115	26	40
115	27	90
115	28	20
115	29	80
115	30	70
115	31	70
115	32	70
115	33	110
115	34	50
115	35	80
115	36	60
115	37	80
115	38	60
115	39	80
115	40	70
116	1	110
116	2	70
116	3	130
116	4	70
116	5	50
116	6	50
116	7	40
116	8	70
116	9	70
116	10	60
116	11	70
116	12	50
116	13	110
116	14	40
116	15	60
116	16	50
116	17	90
116	18	70
116	19	90
116	20	130
116	21	70
116	22	90
116	23	110
116	24	90
116	25	110
116	26	130
116	27	90
116	28	70
116	29	20
116	30	110
116	31	90
116	32	70
116	33	40
116	34	70
116	35	80
116	36	70
116	37	130
116	38	70
116	39	90
116	40	70
117	1	70
117	2	80
117	3	90
117	4	80
117	5	60
117	6	60
117	7	20
117	8	50
117	9	70
117	10	30
117	11	60
117	12	10
117	13	90
117	14	30
117	15	30
117	16	60
117	17	60
117	18	60
117	19	70
117	20	80
117	21	60
