p	d	Pr(p,d)
273	4	1.00
273	5	1.00
273	6	1.00
273	7	1.00
273	8	1.00
273	9	0.35
273	10	0.29
274	1	1.00
274	2	1.00
274	3	0.56
274	4	0.42
275	1	1.00
275	2	1.00
275	3	1.00
275	4	1.00
275	5	1.00
275	6	1.00
275	7	1.00
275	8	0.29
275	9	0.03
276	1	1.00
276	2	1.00
276	3	1.00
276	4	0.95
276	5	0.76
277	1	1.00
277	2	1.00
277	3	0.38
277	4	0.22
278	1	1.00
278	2	0.23
278	3	0.03
279	1	1.00
279	2	1.00
279	3	1.00
279	4	1.00
279	5	0.54
279	6	0.50
280	1	1.00
280	2	1.00
280	3	1.00
280	4	0.33
280	5	0.08
281	1	1.00
281	2	1.00
281	3	1.00
281	4	0.06
281	5	0.02
282	1	1.00
282	2	1.00
282	3	0.96
282	4	0.18
283	1	1.00
283	2	1.00
283	3	0.06
283	4	0.03
284	1	1.00
284	2	1.00
284	3	1.00
284	4	1.00
284	5	0.38
284	6	0.23
285	1	1.00
285	2	1.00
285	3	1.00
285	4	1.00
285	5	1.00
285	6	1.00
285	7	1.00
285	8	1.00
285	9	0.91
285	10	0.12
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	1.00
286	6	1.00
286	7	1.00
286	8	0.08
286	9	0.02
287	1	1.00
287	2	1.00
287	3	1.00
287	4	1.00
287	5	1.00
287	6	1.00
287	7	1.00
287	8	0.56
287	9	0.06
288	1	1.00
288	2	1.00
288	3	1.00
288	4	0.64
288	5	0.61
289	1	1.00
289	2	1.00
289	3	0.34
289	4	0.33
290	1	1.00
290	2	1.00
290	3	1.00
290	4	1.00
290	5	1.00
290	6	1.00
290	7	1.00
290	8	1.00
290	9	1.00
290	10	0.64
290	11	0.03
291	1	1.00
291	2	1.00
291	3	1.00
291	4	0.39
291	5	0.15
292	1	1.00
292	2	1.00
292	3	1.00
292	4	1.00
292	5	1.00
292	6	0.96
292	7	0.28
293	1	1.00
293	2	0.55
293	3	0.19
294	1	1.00
294	2	1.00
294	3	1.00
294	4	1.00
294	5	1.00
294	6	1.00
294	7	0.90
294	8	0.84
295	1	1.00
295	2	0.34
295	3	0.30
296	1	1.00
296	2	1.00
296	3	0.42
296	4	0.42
297	1	1.00
297	2	1.00
297	3	1.00
297	4	0.12
297	5	0.04
298	1	1.00
298	2	1.00
298	3	1.00
298	4	1.00
298	5	1.00
298	6	1.00
298	7	1.00
298	8	1.00
298	9	0.02
298	10	0.00
299	1	1.00
299	2	1.00
299	3	1.00
299	4	1.00
299	5	1.00
299	6	1.00
299	7	1.00
299	8	1.00
299	9	1.00
299	10	0.02
299	11	0.01
300	1	1.00
300	2	1.00
300	3	1.00
300	4	1.00
300	5	1.00
300	6	1.00
300	7	0.84
300	8	0.53
301	1	1.00
301	2	1.00
301	3	1.00
301	4	1.00
301	5	1.00
301	6	1.00
301	7	0.97
301	8	0.34
302	1	1.00
302	2	1.00
302	3	0.72
302	4	0.06
303	1	1.00
303	2	1.00
303	3	1.00
303	4	0.17
303	5	0.02
304	1	1.00
304	2	1.00
304	3	0.96
304	4	0.69
305	1	1.00
305	2	1.00
305	3	1.00
305	4	1.00
305	5	1.00
305	6	1.00
305	7	0.05
305	8	0.01
306	1	1.00
306	2	0.03
306	3	0.00
307	1	1.00
307	2	1.00
307	3	1.00
307	4	0.20
307	5	0.18
308	1	1.00
308	2	1.00
308	3	1.00
308	4	0.36
308	5	0.17
309	1	1.00
309	2	1.00
309	3	1.00
309	4	1.00
309	5	0.80
309	6	0.71
310	1	1.00
310	2	1.00
310	3	0.81
310	4	0.48
311	1	1.00
311	2	1.00
311	3	1.00
311	4	1.00
311	5	1.00
311	6	0.70
311	7	0.50
312	1	1.00
312	2	1.00
312	3	1.00
312	4	1.00
312	5	1.00
312	6	1.00
312	7	1.00
312	8	1.00
312	9	1.00
312	10	0.89
313	1	1.00
313	2	1.00
313	3	1.00
313	4	1.00
313	5	1.00
313	6	0.21
313	7	0.10
314	1	1.00
314	2	1.00
314	3	1.00
314	4	1.00
314	5	1.00
314	6	1.00
314	7	1.00
314	8	0.05
314	9	0.02
315	1	1.00
315	2	1.00
315	3	1.00
315	4	0.40
315	5	0.39
316	1	1.00
316	2	1.00
316	3	0.31
316	4	0.06
317	1	1.00
317	2	0.54
317	3	0.46
318	1	1.00
318	2	1.00
318	3	0.23
318	4	0.06
319	1	1.00
319	2	1.00
319	3	0.30
319	4	0.27
320	1	1.00
320	2	1.00
320	3	1.00
320	4	1.00
320	5	1.00
320	6	1.00
320	7	1.00
320	8	1.00
320	9	1.00
320	10	0.96
320	11	0.35
321	1	1.00
321	2	1.00
321	3	1.00
321	4	1.00
321	5	1.00
321	6	1.00
321	7	0.15
321	8	0.10
322	1	1.00
322	2	1.00
322	3	1.00
322	4	0.01
322	5	0.01
323	1	1.00
323	2	1.00
323	3	0.08
323	4	0.06
324	1	1.00
324	2	1.00
324	3	1.00
324	4	0.53
324	5	0.35
325	1	1.00
325	2	1.00
325	3	0.06
325	4	0.02
326	1	1.00
326	2	1.00
326	3	1.00
326	4	0.21
326	5	0.13
327	1	1.00
327	2	1.00
327	3	1.00
327	4	1.00
327	5	0.68
327	6	0.38
328	1	1.00
328	2	1.00
328	3	1.00
328	4	1.00
328	5	1.00
328	6	0.26
328	7	0.15
329	1	1.00
329	2	1.00
329	3	1.00
329	4	1.00
329	5	1.00
329	6	0.74
329	7	0.41
330	1	1.00
330	2	1.00
330	3	1.00
330	4	1.00
330	5	0.49
330	6	0.05
331	1	1.00
331	2	1.00
331	3	0.44
331	4	0.12
332	1	1.00
332	2	1.00
332	3	1.00
332	4	1.00
332	5	1.00
332	6	1.00
332	7	0.65
332	8	0.53
333	1	1.00
333	2	1.00
333	3	1.00
333	4	1.00
333	5	1.00
333	6	1.00
333	7	1.00
333	8	0.81
333	9	0.13
334	1	1.00
334	2	1.00
334	3	1.00
334	4	1.00
334	5	1.00
334	6	1.00
334	7	1.00
334	8	0.63
334	9	0.36
335	1	1.00
335	2	1.00
335	3	1.00
335	4	1.00
335	5	1.00
335	6	1.00
335	7	1.00
335	8	0.82
335	9	0.17
336	1	1.00
336	2	0.77
336	3	0.42
337	1	1.00
337	2	1.00
337	3	1.00
337	4	1.00
337	5	1.00
337	6	1.00
337	7	0.07
337	8	0.00
338	1	1.00
338	2	1.00
338	3	1.00
338	4	0.11
338	5	0.09
339	1	1.00
339	2	1.00
339	3	0.28
339	4	0.11
340	1	1.00
340	2	1.00
340	3	1.00
340	4	0.04
340	5	0.03
341	1	1.00
341	2	1.00
341	3	1.00
341	4	1.00
341	5	1.00
341	6	0.87
341	7	0.72
342	1	1.00
342	2	1.00
342	3	0.31
342	4	0.12
343	1	1.00
343	2	1.00
343	3	1.00
343	4	1.00
343	5	1.00
343	6	1.00
343	7	1.00
343	8	1.00
343	9	1.00
343	10	1.00
343	11	0.05
343	12	0.03
344	1	1.00
344	2	1.00
344	3	1.00
344	4	1.00
344	5	1.00
344	6	1.00
344	7	0.51
344	8	0.01
345	1	1.00
345	2	1.00
345	3	0.28
345	4	0.10
346	1	1.00
346	2	1.00
346	3	1.00
346	4	1.00
346	5	1.00
346	6	0.25
346	7	0.02
347	1	1.00
347	2	1.00
347	3	0.28
347	4	0.02
348	1	1.00
348	2	1.00
348	3	1.00
348	4	0.64
348	5	0.64
349	1	1.00
349	2	1.00
349	3	1.00
349	4	0.25
349	5	0.03
350	1	1.00
350	2	0.23
350	3	0.14
351	1	1.00
351	2	1.00
351	3	1.00
351	4	1.00
351	5	0.19
351	6	0.16
352	1	1.00
352	2	0.15
352	3	0.08
353	1	1.00
353	2	1.00
353	3	0.85
353	4	0.10
354	1	1.00
354	2	1.00
354	3	1.00
354	4	0.85
354	5	0.79
355	1	1.00
355	2	1.00
355	3	1.00
355	4	0.25
355	5	0.02
356	1	1.00
356	2	1.00
356	3	1.00
356	4	1.00
356	5	0.35
356	6	0.22
357	1	1.00
357	2	1.00
357	3	1.00
357	4	1.00
357	5	1.00
357	6	0.01
357	7	0.00
358	1	1.00
358	2	0.73
358	3	0.49
359	1	1.00
359	2	1.00
359	3	1.00
359	4	1.00
359	5	0.26
359	6	0.19
360	1	1.00
360	2	1.00
360	3	0.16
360	4	0.06
361	1	1.00
361	2	1.00
361	3	1.00
361	4	1.00
361	5	1.00
361	6	1.00
361	7	1.00
361	8	1.00
361	9	1.00
361	10	1.00
361	11	0.04
361	12	0.00
362	1	1.00
362	2	1.00
362	3	1.00
362	4	1.00
362	5	1.00
362	6	1.00
362	7	0.18
362	8	0.04
363	1	1.00
363	2	1.00
363	3	0.02
363	4	0.01
364	1	1.00
364	2	1.00
364	3	0.08
364	4	0.06
365	1	1.00
365	2	1.00
365	3	1.00
365	4	1.00
365	5	1.00
365	6	1.00
365	7	1.00
365	8	0.93
365	9	0.11
366	1	1.00
366	2	1.00
366	3	1.00
366	4	0.88
366	5	0.35
367	1	1.00
367	2	1.00
367	3	0.62
367	4	0.12
368	1	1.00
368	2	1.00
368	3	1.00
368	4	1.00
368	5	1.00
368	6	0.20
368	7	0.14
369	1	1.00
369	2	1.00
369	3	1.00
369	4	1.00
369	5	0.92
369	6	0.11
370	1	1.00
370	2	1.00
370	3	1.00
370	4	1.00
370	5	1.00
370	6	0.89
370	7	0.40
371	1	1.00
371	2	1.00
371	3	0.17
371	4	0.16
372	1	1.00
372	2	1.00
372	3	0.55
372	4	0.04
373	1	1.00
373	2	1.00
373	3	0.90
373	4	0.31
374	1	1.00
374	2	0.10
374	3	0.03
375	1	1.00
375	2	1.00
375	3	1.00
375	4	0.38
375	5	0.22
376	1	1.00
376	2	1.00
376	3	1.00
376	4	0.87
376	5	0.77
377	1	1.00
377	2	1.00
377	3	1.00
377	4	1.00
377	5	1.00
377	6	1.00
377	7	1.00
377	8	1.00
377	9	1.00
377	10	1.00
377	11	0.65
377	12	0.64
378	1	1.00
378	2	1.00
378	3	1.00
378	4	1.00
378	5	1.00
378	6	1.00
378	7	1.00
378	8	1.00
378	9	1.00
378	10	0.91
378	11	0.62
379	1	1.00
379	2	1.00
379	3	1.00
379	4	0.17
379	5	0.16
380	1	1.00
380	2	1.00
380	3	1.00
380	4	0.03
380	5	0.00
381	1	1.00
381	2	0.09
381	3	0.03
382	1	1.00
382	2	1.00
382	3	0.91
382	4	0.55
383	1	1.00
383	2	1.00
383	3	0.42
383	4	0.20
384	1	1.00
384	2	1.00
384	3	1.00
384	4	1.00
384	5	0.31
384	6	0.29
385	1	1.00
385	2	1.00
385	3	1.00
385	4	0.37
385	5	0.19
386	1	1.00
386	2	1.00
386	3	1.00
386	4	0.01
386	5	0.00
387	1	1.00
387	2	1.00
387	3	1.00
387	4	1.00
387	5	0.34
387	6	0.26
388	1	1.00
388	2	1.00
388	3	1.00
388	4	1.00
388	5	1.00
388	6	1.00
388	7	1.00
388	8	1.00
388	9	0.76
388	10	0.51
389	1	1.00
389	2	1.00
389	3	0.73
389	4	0.25
390	1	1.00
390	2	1.00
390	3	1.00
390	4	1.00
390	5	1.00
390	6	1.00
390	7	1.00
390	8	1.00
390	9	1.00
390	10	1.00
390	11	0.98
390	12	0.51
391	1	1.00
391	2	1.00
391	3	1.00
391	4	1.00
391	5	1.00
391	6	1.00
391	7	1.00
391	8	1.00
391	9	0.71
391	10	0.29
392	1	1.00
392	2	1.00
392	3	0.38
392	4	0.08
393	1	1.00
393	2	1.00
393	3	1.00
393	4	1.00
393	5	1.00
393	6	1.00
393	7	0.81
393	8	0.47
394	1	1.00
394	2	1.00
394	3	1.00
394	4	0.06
394	5	0.03
395	1	1.00
395	2	1.00
395	3	1.00
395	4	0.35
395	5	0.18
396	1	1.00
396	2	1.00
396	3	1.00
396	4	1.00
396	5	1.00
396	6	0.07
396	7	0.07
397	1	1.00
397	2	1.00
397	3	1.00
397	4	1.00
397	5	1.00
397	6	0.81
397	7	0.70
398	1	1.00
398	2	1.00
398	3	1.00
398	4	0.20
398	5	0.20
399	1	1.00
399	2	1.00
399	3	0.94
399	4	0.65
400	1	1.00
400	2	1.00
400	3	1.00
400	4	1.00
400	5	0.13
400	6	0.09
401	1	1.00
401	2	1.00
401	3	0.39
401	4	0.24
402	1	1.00
402	2	1.00
402	3	0.74
402	4	0.41
403	1	1.00
403	2	1.00
403	3	1.00
403	4	1.00
403	5	0.64
403	6	0.25
404	1	1.00
404	2	1.00
404	3	1.00
404	4	1.00
404	5	1.00
404	6	0.69
404	7	0.27
405	1	1.00
405	2	1.00
405	3	1.00
405	4	0.01
405	5	0.00
406	1	1.00
406	2	1.00
406	3	1.00
406	4	1.00
406	5	1.00
406	6	1.00
406	7	1.00
406	8	1.00
406	9	1.00
406	10	0.02
406	11	0.02
407	1	1.00
407	2	1.00
407	3	1.00
407	4	0.82
407	5	0.81
408	1	1.00
408	2	1.00
408	3	1.00
408	4	1.00
408	5	1.00
408	6	1.00
408	7	1.00
408	8	1.00
408	9	1.00
408	10	1.00
408	11	0.80
408	12	0.40
409	1	1.00
409	2	1.00
409	3	0.19
409	4	0.12
410	1	1.00
410	2	1.00
410	3	1.00
410	4	1.00
410	5	1.00
410	6	0.54
410	7	0.52
411	1	1.00
411	2	0.88
411	3	0.04
412	1	1.00
412	2	1.00
412	3	0.87
412	4	0.43
413	1	1.00
413	2	1.00
413	3	0.24
413	4	0.20
414	1	1.00
414	2	1.00
414	3	0.65
414	4	0.32
415	1	1.00
415	2	1.00
415	3	1.00
415	4	1.00
415	5	1.00
415	6	1.00
415	7	1.00
415	8	1.00
415	9	1.00
415	10	0.17
415	11	0.11
416	1	1.00
416	2	1.00
416	3	1.00
416	4	0.81
416	5	0.16
417	1	1.00
417	2	1.00
417	3	1.00
417	4	1.00
417	5	0.98
417	6	0.21
418	1	1.00
418	2	1.00
418	3	0.36
418	4	0.21
419	1	1.00
419	2	1.00
419	3	1.00
419	4	0.18
419	5	0.04
420	1	1.00
420	2	0.98
420	3	0.26
421	1	1.00
421	2	1.00
421	3	1.00
421	4	0.43
421	5	0.38
422	1	1.00
422	2	0.69
422	3	0.13
423	1	1.00
423	2	1.00
423	3	1.00
423	4	1.00
423	5	1.00
423	6	1.00
423	7	1.00
423	8	1.00
423	9	0.11
423	10	0.02
424	1	1.00
424	2	0.73
424	3	0.29
425	1	1.00
425	2	1.00
425	3	0.81
425	4	0.48
426	1	1.00
426	2	1.00
426	3	1.00
426	4	1.00
426	5	1.00
426	6	1.00
426	7	1.00
426	8	0.80
426	9	0.43
427	1	1.00
427	2	1.00
427	3	0.63
427	4	0.16
428	1	1.00
428	2	0.32
428	3	0.27
429	1	1.00
429	2	1.00
429	3	1.00
429	4	1.00
429	5	0.78
429	6	0.35
430	1	1.00
430	2	1.00
430	3	1.00
430	4	1.00
430	5	0.26
430	6	0.08
431	1	1.00
431	2	1.00
431	3	1.00
431	4	0.02
431	5	0.01
432	1	1.00
432	2	1.00
432	3	0.47
432	4	0.28
433	1	1.00
433	2	1.00
433	3	1.00
433	4	0.55
433	5	0.20
434	1	1.00
434	2	1.00
434	3	0.08
434	4	0.01
435	1	1.00
435	2	1.00
435	3	1.00
435	4	1.00
435	5	1.00
435	6	1.00
435	7	1.00
435	8	0.48
435	9	0.14
436	1	1.00
436	2	1.00
436	3	1.00
436	4	0.28
436	5	0.13
437	1	1.00
437	2	1.00
437	3	1.00
437	4	1.00
437	5	0.42
437	6	0.01
438	1	1.00
438	2	1.00
438	3	1.00
438	4	0.26
438	5	0.07
439	1	1.00
439	2	0.87
439	3	0.09
440	1	1.00
440	2	1.00
440	3	0.83
440	4	0.37
441	1	1.00
441	2	1.00
441	3	1.00
441	4	1.00
441	5	1.00
441	6	1.00
441	7	1.00
441	8	0.57
441	9	0.38
442	1	1.00
442	2	0.16
442	3	0.02
443	1	1.00
443	2	1.00
443	3	1.00
443	4	0.48
443	5	0.02
444	1	1.00
444	2	1.00
444	3	0.42
444	4	0.14
445	1	1.00
445	2	1.00
445	3	0.40
445	4	0.15
446	1	1.00
446	2	0.79
446	3	0.37
447	1	1.00
447	2	1.00
447	3	1.00
447	4	1.00
447	5	1.00
447	6	1.00
447	7	1.00
447	8	0.04
447	9	0.02
448	1	1.00
448	2	0.43
448	3	0.23
449	1	1.00
449	2	1.00
449	3	1.00
449	4	1.00
449	5	0.78
449	6	0.50
450	1	1.00
450	2	1.00
450	3	1.00
450	4	1.00
450	5	1.00
450	6	0.37
450	7	0.32
451	1	1.00
451	2	1.00
451	3	1.00
451	4	0.38
451	5	0.16
452	1	1.00
452	2	0.02
452	3	0.01
453	1	1.00
453	2	1.00
453	3	1.00
453	4	1.00
453	5	0.93
453	6	0.22
454	1	1.00
454	2	1.00
454	3	0.18
454	4	0.12
455	1	1.00
455	2	1.00
455	3	1.00
455	4	1.00
455	5	1.00
455	6	0.46
455	7	0.11
456	1	1.00
456	2	1.00
456	3	0.93
456	4	0.66
457	1	1.00
457	2	1.00
457	3	0.56
457	4	0.53
458	1	1.00
458	2	1.00
458	3	1.00
458	4	1.00
458	5	1.00
458	6	1.00
458	7	1.00
458	8	0.67
458	9	0.07
459	1	1.00
459	2	1.00
459	3	1.00
459	4	1.00
459	5	1.00
459	6	1.00
459	7	1.00
459	8	1.00
459	9	1.00
459	10	1.00
459	11	0.23
459	12	0.19
460	1	1.00
460	2	1.00
460	3	0.98
460	4	0.17
461	1	1.00
461	2	1.00
461	3	0.72
461	4	0.40
462	1	1.00
462	2	1.00
462	3	1.00
462	4	0.14
462	5	0.04
463	1	1.00
463	2	1.00
463	3	1.00
463	4	0.07
464	1	1.00
464	2	1.00
464	3	1.00
464	4	1.00
464	5	0.12
464	6	0.04
465	1	1.00
465	2	1.00
465	3	1.00
465	4	0.24
465	5	0.05
466	1	1.00
466	2	1.00
466	3	1.00
466	4	1.00
466	5	0.62
466	6	0.00
467	1	1.00
467	2	1.00
467	3	1.00
467	4	0.40
467	5	0.11
468	1	1.00
468	2	1.00
468	3	1.00
468	4	1.00
468	5	1.00
468	6	0.03
468	7	0.00
469	1	1.00
469	2	1.00
469	3	1.00
469	4	1.00
469	5	0.55
469	6	0.01
470	1	1.00
470	2	0.22
470	3	0.16
471	1	1.00
471	2	1.00
471	3	1.00
471	4	1.00
471	5	0.14
471	6	0.13
472	1	1.00
472	2	1.00
472	3	1.00
472	4	1.00
472	5	1.00
472	6	0.65
472	7	0.49
473	1	1.00
473	2	1.00
473	3	1.00
473	4	0.18
473	5	0.12
474	1	1.00
474	2	1.00
474	3	1.00
474	4	1.00
474	5	0.97
474	6	0.17
475	1	1.00
475	2	1.00
475	3	1.00
475	4	1.00
475	5	1.00
475	6	0.06
475	7	0.01
476	1	1.00
476	2	1.00
476	3	1.00
476	4	0.01
476	5	0.01
477	1	1.00
477	2	1.00
477	3	0.16
477	4	0.11
478	1	1.00
478	2	1.00
478	3	1.00
478	4	1.00
478	5	1.00
478	6	1.00
478	7	1.00
478	8	1.00
478	9	1.00
478	10	1.00
478	11	0.64
478	12	0.27
479	1	1.00
479	2	1.00
479	3	1.00
479	4	1.00
479	5	1.00
479	6	1.00
479	7	1.00
479	8	1.00
479	9	0.58
479	10	0.01
480	1	1.00
480	2	1.00
480	3	1.00
480	4	1.00
480	5	1.00
480	6	1.00
480	7	1.00
480	8	1.00
480	9	1.00
480	10	0.48
480	11	0.43
481	1	1.00
481	2	0.40
481	3	0.17
482	1	1.00
482	2	1.00
482	3	1.00
482	4	1.00
482	5	1.00
482	6	0.84
482	7	0.83
483	1	1.00
483	2	1.00
483	3	1.00
483	4	1.00
483	5	0.45
483	6	0.26
484	1	1.00
484	2	1.00
484	3	1.00
484	4	1.00
484	5	1.00
484	6	1.00
484	7	1.00
484	8	1.00
484	9	1.00
484	10	0.24
484	11	0.07
485	1	1.00
485	2	0.32
485	3	0.22
486	1	1.00
486	2	0.23
486	3	0.02
487	1	1.00
487	2	1.00
487	3	1.00
487	4	0.98
487	5	0.01
488	1	1.00
488	2	0.58
488	3	0.12
489	1	1.00
489	2	1.00
489	3	1.00
489	4	0.52
489	5	0.52
490	1	1.00
490	2	1.00
490	3	1.00
490	4	0.27
490	5	0.24
491	1	1.00
491	2	1.00
491	3	1.00
491	4	1.00
491	5	1.00
491	6	1.00
491	7	1.00
491	8	1.00
491	9	1.00
491	10	0.69
491	11	0.24
492	1	1.00
492	2	1.00
492	3	1.00
492	4	0.93
492	5	0.02
493	1	1.00
493	2	1.00
493	3	1.00
493	4	0.10
493	5	0.01
494	1	1.00
494	2	1.00
494	3	1.00
494	4	1.00
494	5	1.00
494	6	1.00
494	7	0.93
494	8	0.28
495	1	1.00
495	2	0.39
495	3	0.10
496	1	1.00
496	2	0.43
496	3	0.07
497	1	1.00
497	2	1.00
497	3	1.00
497	4	0.88
497	5	0.10
498	1	1.00
498	2	1.00
498	3	1.00
498	4	0.25
498	5	0.25
499	1	1.00
499	2	1.00
499	3	1.00
499	4	1.00
499	5	1.00
499	6	1.00
499	7	1.00
499	8	1.00
499	9	1.00
499	10	0.44
499	11	0.05
500	1	1.00
500	2	1.00
500	3	0.92
500	4	0.70
