p	r	C_pr
59	11	100
59	12	90
59	13	60
59	14	80
59	15	80
59	16	50
59	17	80
59	18	40
59	19	100
59	20	70
59	21	50
59	22	80
59	23	80
59	24	10
59	25	90
59	26	20
59	27	20
59	28	80
59	29	70
59	30	20
59	31	80
59	32	100
59	33	60
59	34	30
59	35	60
59	36	100
59	37	60
59	38	60
59	39	50
59	40	100
60	1	60
60	2	110
60	3	110
60	4	90
60	5	70
60	6	70
60	7	90
60	8	40
60	9	130
60	10	70
60	11	90
60	12	90
60	13	50
60	14	90
60	15	90
60	16	50
60	17	20
60	18	90
60	19	90
60	20	20
60	21	90
60	22	70
60	23	70
60	24	50
60	25	110
60	26	90
60	27	70
60	28	90
60	29	70
60	30	70
60	31	70
60	32	110
60	33	70
60	34	90
60	35	50
60	36	60
60	37	0
60	38	70
60	39	50
60	40	90
61	1	70
61	2	50
61	3	60
61	4	100
61	5	100
61	6	70
61	7	100
61	8	90
61	9	70
61	10	70
61	11	80
61	12	70
61	13	70
61	14	60
61	15	80
61	16	90
61	17	60
61	18	60
61	19	90
61	20	90
61	21	70
61	22	80
61	23	110
61	24	20
61	25	70
61	26	20
61	27	20
61	28	50
61	29	70
61	30	0
61	31	70
61	32	80
61	33	100
61	34	20
61	35	80
61	36	70
61	37	90
61	38	60
61	39	90
61	40	70
62	1	60
62	2	110
62	3	100
62	4	80
62	5	60
62	6	70
62	7	70
62	8	60
62	9	110
62	10	90
62	11	60
62	12	70
62	13	70
62	14	100
62	15	90
62	16	90
62	17	30
62	18	110
62	19	70
62	20	60
62	21	90
62	22	90
62	23	70
62	24	70
62	25	110
62	26	110
62	27	50
62	28	110
62	29	70
62	30	70
62	31	70
62	32	110
62	33	110
62	34	90
62	35	80
62	36	60
62	37	20
62	38	70
62	39	90
62	40	90
63	1	40
63	2	100
63	3	80
63	4	100
63	5	80
63	6	70
63	7	80
63	8	50
63	9	110
63	10	70
63	11	80
63	12	90
63	13	80
63	14	100
63	15	80
63	16	70
63	17	30
63	18	90
63	19	80
63	20	20
63	21	100
63	22	80
63	23	80
63	24	80
63	25	90
63	26	90
63	27	50
63	28	100
63	29	70
63	30	70
63	31	80
63	32	100
63	33	100
63	34	80
63	35	80
63	36	70
63	37	30
63	38	80
63	39	70
63	40	80
64	1	40
64	2	90
64	3	100
64	4	100
64	5	80
64	6	70
64	7	70
64	8	40
64	9	110
64	10	90
64	11	100
64	12	90
64	13	50
64	14	100
64	15	70
64	16	70
64	17	30
64	18	90
64	19	70
64	20	20
64	21	70
64	22	90
64	23	90
64	24	50
64	25	90
64	26	70
64	27	70
64	28	70
64	29	70
64	30	70
64	31	70
64	32	90
64	33	90
64	34	70
64	35	60
64	36	40
64	37	0
64	38	70
64	39	70
64	40	70
65	1	90
65	2	70
65	3	80
65	4	120
65	5	60
65	6	70
65	7	100
65	8	70
65	9	70
65	10	70
65	11	60
65	12	50
65	13	70
65	14	80
65	15	120
65	16	90
65	17	60
65	18	20
65	19	90
65	20	70
65	21	30
65	22	80
65	23	110
65	24	0
65	25	90
65	26	40
65	27	20
65	28	70
65	29	70
65	30	0
65	31	70
65	32	100
65	33	120
65	34	20
65	35	60
65	36	70
65	37	70
65	38	100
65	39	70
65	40	70
66	1	70
66	2	80
66	3	80
66	4	60
66	5	60
66	6	70
66	7	60
66	8	60
66	9	70
66	10	70
66	11	80
66	12	70
66	13	60
66	14	80
66	15	60
66	16	50
66	17	80
66	18	0
66	19	60
66	20	50
66	21	10
66	22	80
66	23	60
66	24	10
66	25	70
66	26	0
66	27	20
66	28	60
66	29	70
66	30	20
66	31	80
66	32	80
66	33	60
66	34	10
66	35	60
66	36	60
66	37	60
66	38	60
66	39	50
66	40	80
67	1	90
67	2	90
67	3	100
67	4	80
67	5	60
67	6	70
67	7	100
67	8	70
67	9	90
67	10	70
67	11	80
67	12	70
67	13	50
67	14	80
67	15	100
67	16	50
67	17	80
67	18	40
67	19	90
67	20	90
67	21	50
67	22	80
67	23	70
67	24	20
67	25	90
67	26	20
67	27	20
67	28	70
67	29	70
67	30	20
67	31	70
67	32	100
67	33	60
67	34	20
67	35	80
67	36	70
67	37	70
67	38	80
67	39	70
67	40	90
68	1	40
68	2	90
68	3	120
68	4	100
68	5	80
68	6	50
68	7	90
68	8	40
68	9	90
68	10	50
68	11	80
68	12	50
68	13	70
68	14	80
68	15	110
68	16	70
68	17	10
68	18	70
68	19	90
68	20	20
68	21	70
68	22	50
68	23	70
68	24	50
68	25	90
68	26	110
68	27	70
68	28	110
68	29	50
68	30	50
68	31	50
68	32	90
68	33	90
68	34	110
68	35	60
68	36	60
68	37	0
68	38	90
68	39	50
68	40	70
69	1	70
69	2	70
69	3	70
69	4	70
69	5	70
69	6	50
69	7	50
69	8	70
69	9	70
69	10	70
69	11	50
69	12	50
69	13	50
69	14	70
69	15	70
69	16	70
69	17	50
69	18	40
69	19	50
69	20	90
69	21	20
69	22	70
69	23	70
69	24	20
69	25	70
69	26	20
69	27	0
69	28	70
69	29	50
69	30	0
69	31	50
69	32	70
69	33	90
69	34	40
69	35	70
69	36	70
69	37	70
69	38	70
69	39	90
69	40	50
70	1	40
70	2	90
70	3	100
70	4	100
70	5	80
70	6	50
70	7	90
70	8	40
70	9	110
70	10	50
70	11	80
70	12	70
70	13	50
70	14	80
70	15	90
70	16	50
70	17	10
70	18	90
70	19	90
70	20	20
70	21	90
70	22	50
70	23	70
70	24	50
70	25	90
70	26	90
70	27	50
70	28	90
70	29	50
70	30	50
70	31	50
70	32	90
70	33	70
70	34	90
70	35	60
70	36	60
70	37	0
70	38	70
70	39	50
70	40	70
71	1	50
71	2	50
71	3	70
71	4	70
71	5	70
71	6	50
71	7	70
71	8	70
71	9	50
71	10	50
71	11	70
71	12	50
71	13	70
71	14	50
71	15	70
71	16	70
71	17	50
71	18	0
71	19	70
71	20	50
71	21	0
71	22	50
71	23	70
71	24	0
71	25	50
71	26	20
71	27	20
71	28	70
71	29	50
71	30	0
71	31	50
71	32	50
71	33	70
71	34	20
71	35	50
71	36	70
71	37	50
71	38	70
71	39	50
71	40	50
72	1	0
72	2	50
72	3	80
72	4	80
72	5	80
72	6	50
72	7	70
72	8	20
72	9	70
72	10	50
72	11	100
72	12	70
72	13	50
72	14	60
72	15	50
72	16	50
72	17	10
72	18	70
72	19	70
72	20	0
72	21	70
72	22	50
72	23	70
72	24	50
72	25	50
72	26	50
72	27	70
72	28	50
72	29	50
72	30	50
72	31	50
72	32	50
72	33	50
72	34	50
72	35	60
72	36	20
72	37	0
72	38	50
72	39	50
72	40	50
73	1	70
73	2	70
73	3	80
73	4	80
73	5	60
73	6	70
73	7	80
73	8	50
73	9	70
73	10	70
73	11	80
73	12	70
73	13	50
73	14	80
73	15	80
73	16	50
73	17	80
73	18	20
73	19	70
73	20	70
73	21	30
73	22	80
73	23	70
73	24	20
73	25	70
73	26	0
73	27	20
73	28	50
73	29	70
73	30	20
73	31	70
73	32	80
73	33	60
73	34	0
73	35	80
73	36	50
73	37	70
73	38	80
73	39	70
73	40	70
74	1	50
74	2	50
74	3	80
74	4	80
74	5	80
74	6	50
74	7	80
74	8	90
74	9	50
74	10	70
74	11	80
74	12	50
74	13	70
74	14	60
74	15	80
74	16	90
74	17	60
74	18	20
74	19	70
74	20	70
74	21	10
74	22	80
74	23	90
74	24	0
74	25	50
74	26	20
74	27	20
74	28	70
74	29	50
74	30	0
74	31	50
74	32	60
74	33	100
74	34	20
74	35	60
74	36	70
74	37	50
74	38	80
74	39	70
74	40	50
75	1	40
75	2	90
75	3	100
75	4	100
75	5	80
75	6	70
75	7	80
75	8	20
75	9	110
75	10	70
75	11	100
75	12	90
75	13	50
75	14	100
75	15	80
75	16	50
75	17	30
75	18	70
75	19	70
75	20	0
75	21	80
75	22	80
75	23	70
75	24	50
75	25	90
75	26	70
75	27	70
75	28	70
75	29	70
75	30	70
75	31	70
75	32	100
75	33	80
75	34	70
75	35	60
75	36	40
75	37	0
75	38	80
75	39	50
75	40	70
76	1	90
76	2	70
76	3	80
76	4	120
76	5	100
76	6	70
76	7	100
76	8	90
76	9	90
76	10	70
76	11	80
76	12	70
76	13	70
76	14	80
76	15	100
76	16	90
76	17	60
76	18	60
76	19	90
76	20	90
76	21	70
76	22	80
76	23	110
76	24	20
76	25	90
76	26	40
76	27	20
76	28	70
76	29	70
76	30	0
76	31	70
76	32	100
76	33	120
76	34	40
76	35	80
76	36	90
76	37	90
76	38	80
76	39	90
76	40	70
77	1	90
77	2	80
77	3	100
77	4	120
77	5	80
77	6	70
77	7	100
77	8	80
77	9	90
77	10	50
77	11	100
77	12	70
77	13	80
77	14	80
77	15	100
77	16	70
77	17	60
77	18	20
77	19	100
77	20	50
77	21	50
77	22	60
77	23	100
77	24	10
77	25	90
77	26	40
77	27	40
77	28	80
77	29	70
77	30	0
77	31	80
77	32	100
77	33	100
77	34	30
77	35	60
77	36	100
77	37	80
77	38	80
77	39	50
77	40	80
78	1	40
78	2	80
78	3	80
78	4	100
78	5	100
78	6	70
78	7	120
78	8	70
78	9	90
78	10	70
78	11	80
78	12	70
78	13	80
78	14	60
78	15	100
78	16	90
78	17	10
78	18	130
78	19	120
78	20	60
78	21	140
78	22	80
78	23	120
78	24	80
78	25	90
78	26	90
78	27	70
78	28	80
78	29	70
78	30	50
78	31	80
78	32	100
78	33	100
78	34	100
78	35	80
78	36	50
78	37	50
78	38	60
78	39	90
78	40	100
79	1	110
79	2	90
79	3	100
79	4	120
79	5	80
79	6	70
79	7	120
79	8	90
79	9	110
79	10	50
79	11	80
79	12	70
79	13	70
79	14	80
79	15	120
79	16	70
79	17	60
79	18	40
79	19	110
79	20	70
79	21	70
79	22	60
79	23	90
79	24	0
79	25	110
79	26	60
79	27	20
79	28	90
79	29	70
79	30	0
79	31	70
79	32	120
79	33	100
79	34	40
79	35	60
79	36	110
79	37	70
79	38	80
79	39	50
79	40	90
80	1	20
80	2	70
80	3	80
80	4	80
80	5	60
80	6	50
80	7	90
80	8	20
80	9	70
80	10	50
80	11	60
80	12	50
80	13	50
80	14	60
80	15	90
80	16	50
80	17	10
80	18	70
80	19	90
80	20	20
80	21	70
80	22	50
80	23	70
80	24	50
80	25	70
80	26	70
80	27	50
80	28	70
80	29	50
80	30	50
80	31	50
80	32	70
80	33	50
80	34	70
80	35	60
80	36	20
80	37	0
80	38	70
80	39	50
80	40	70
81	1	70
81	2	70
81	3	70
81	4	50
81	5	50
81	6	50
81	7	70
81	8	90
81	9	70
81	10	70
81	11	50
81	12	50
81	13	50
81	14	50
81	15	70
81	16	70
81	17	50
81	18	40
81	19	70
81	20	90
81	21	20
81	22	70
81	23	70
81	24	0
81	25	70
81	26	20
81	27	0
81	28	70
81	29	50
81	30	0
81	31	50
81	32	70
81	33	70
81	34	20
81	35	50
81	36	70
81	37	50
81	38	50
81	39	70
81	40	70
82	1	70
82	2	50
82	3	80
82	4	120
82	5	100
82	6	70
82	7	110
82	8	110
82	9	70
82	10	70
82	11	100
82	12	70
82	13	90
82	14	60
82	15	90
82	16	110
82	17	60
82	18	40
82	19	110
82	20	70
82	21	40
82	22	70
82	23	130
82	24	0
82	25	70
82	26	40
82	27	40
82	28	70
82	29	70
82	30	0
82	31	70
82	32	70
82	33	110
82	34	20
82	35	60
82	36	90
82	37	70
82	38	70
82	39	70
82	40	70
83	1	60
83	2	100
83	3	100
83	4	100
83	5	60
83	6	70
83	7	100
83	8	50
83	9	90
83	10	70
83	11	60
83	12	50
83	13	80
83	14	80
83	15	120
83	16	90
83	17	10
83	18	90
83	19	100
83	20	40
83	21	100
83	22	80
83	23	100
83	24	60
83	25	110
83	26	110
83	27	70
83	28	100
83	29	70
83	30	50
83	31	80
83	32	120
83	33	120
83	34	100
83	35	60
83	36	50
83	37	30
83	38	80
83	39	70
83	40	100
84	1	110
84	2	90
84	3	110
84	4	110
84	5	70
84	6	70
84	7	110
84	8	90
84	9	110
84	10	50
84	11	90
84	12	70
84	13	70
84	14	70
84	15	110
84	16	70
84	17	50
84	18	40
84	19	110
84	20	70
84	21	60
84	22	50
84	23	90
84	24	0
84	25	110
84	26	60
84	27	40
84	28	90
84	29	70
84	30	0
84	31	70
84	32	110
84	33	90
84	34	40
84	35	50
84	36	110
84	37	70
84	38	70
84	39	50
84	40	90
85	1	80
85	2	120
85	3	120
85	4	120
85	5	60
85	6	90
85	7	120
85	8	50
85	9	110
85	10	90
85	11	80
85	12	70
85	13	80
85	14	100
85	15	140
85	16	90
85	17	30
85	18	110
85	19	120
85	20	60
85	21	120
85	22	100
85	23	120
85	24	80
85	25	130
85	26	110
85	27	90
85	28	100
85	29	90
85	30	70
85	31	100
85	32	140
85	33	120
85	34	100
85	35	80
85	36	50
85	37	50
85	38	100
85	39	90
85	40	120
86	1	130
86	2	120
86	3	120
86	4	100
86	5	60
86	6	90
86	7	100
86	8	80
86	9	110
86	10	70
86	11	80
86	12	70
86	13	80
86	14	100
86	15	120
86	16	70
86	17	80
86	18	20
86	19	100
86	20	70
86	21	50
86	22	80
86	23	80
86	24	10
86	25	130
86	26	60
86	27	40
86	28	100
86	29	90
86	30	20
86	31	100
86	32	140
86	33	100
86	34	50
86	35	60
86	36	100
86	37	80
86	38	80
86	39	50
86	40	120
87	1	90
87	2	70
87	3	90
87	4	90
87	5	70
87	6	70
87	7	110
87	8	90
87	9	90
87	10	50
87	11	90
87	12	70
87	13	70
87	14	50
87	15	90
87	16	70
87	17	50
87	18	40
87	19	110
87	20	70
87	21	60
87	22	50
87	23	90
87	24	0
87	25	90
87	26	40
87	27	40
87	28	70
87	29	70
87	30	0
87	31	70
87	32	90
87	33	70
87	34	20
87	35	50
87	36	90
87	37	70
87	38	50
87	39	50
87	40	90
88	1	40
88	2	70
88	3	90
88	4	110
88	5	70
88	6	70
88	7	90
88	8	20
88	9	90
88	10	50
88	11	90
88	12	70
88	13	70
88	14	70
88	15	90
88	16	70
88	17	0
88	18	70
88	19	90
88	20	0
88	21	90
88	22	50
88	23	90
88	24	50
88	25	90
88	26	90
88	27	90
88	28	70
88	29	70
88	30	50
88	31	70
88	32	90
88	33	90
88	34	70
88	35	50
88	36	40
88	37	20
88	38	70
88	39	50
88	40	70
89	1	90
89	2	90
89	3	100
89	4	120
89	5	80
89	6	50
89	7	120
89	8	110
89	9	110
89	10	70
89	11	80
89	12	70
89	13	50
89	14	80
89	15	120
89	16	70
89	17	60
89	18	60
89	19	110
89	20	90
89	21	50
89	22	80
89	23	110
89	24	0
89	25	90
89	26	40
89	27	0
89	28	90
89	29	50
89	30	0
89	31	50
89	32	100
89	33	100
89	34	40
89	35	60
89	36	110
89	37	50
89	38	100
89	39	70
89	40	70
90	1	70
90	2	70
90	3	60
90	4	80
90	5	80
90	6	70
90	7	80
90	8	110
90	9	90
90	10	90
90	11	80
90	12	90
90	13	70
90	14	80
90	15	60
90	16	90
90	17	80
90	18	60
90	19	70
90	20	90
90	21	50
90	22	100
90	23	90
90	24	20
90	25	70
90	26	20
90	27	0
90	28	70
90	29	70
90	30	20
90	31	70
90	32	80
90	33	100
90	34	0
90	35	80
90	36	90
90	37	70
90	38	60
90	39	90
90	40	70
91	1	70
91	2	70
91	3	80
91	4	80
91	5	100
91	6	50
91	7	90
91	8	90
91	9	90
91	10	50
91	11	80
91	12	70
91	13	50
91	14	60
91	15	70
91	16	50
91	17	60
91	18	60
91	19	90
91	20	90
91	21	60
91	22	50
91	23	70
91	24	20
91	25	70
91	26	20
91	27	0
91	28	70
91	29	50
91	30	0
91	31	50
91	32	70
91	33	50
91	34	40
91	35	80
91	36	90
91	37	70
91	38	50
91	39	70
91	40	70
92	1	40
92	2	100
92	3	100
92	4	60
92	5	60
92	6	70
92	7	80
92	8	30
92	9	90
92	10	70
92	11	80
92	12	70
92	13	60
92	14	80
92	15	80
92	16	50
92	17	30
92	18	70
92	19	80
92	20	20
92	21	80
92	22	80
92	23	60
92	24	60
92	25	90
92	26	70
92	27	70
92	28	80
92	29	70
92	30	70
92	31	80
92	32	100
92	33	60
92	34	80
92	35	60
92	36	30
92	37	10
92	38	60
92	39	50
92	40	100
93	1	40
93	2	70
93	3	80
93	4	100
93	5	80
93	6	70
93	7	120
93	8	40
93	9	90
93	10	50
93	11	80
93	12	70
93	13	70
93	14	60
93	15	100
93	16	70
93	17	10
93	18	90
93	19	110
93	20	20
93	21	120
93	22	60
93	23	90
93	24	50
93	25	90
93	26	90
93	27	70
93	28	70
93	29	70
93	30	50
93	31	70
93	32	100
93	33	80
93	34	70
93	35	60
93	36	40
93	37	20
93	38	60
93	39	50
93	40	90
94	1	90
94	2	90
94	3	90
94	4	90
94	5	70
94	6	50
94	7	90
94	8	90
94	9	110
94	10	50
94	11	70
94	12	70
94	13	50
94	14	70
94	15	90
94	16	50
94	17	50
94	18	40
94	19	90
94	20	70
94	21	40
94	22	50
94	23	70
94	24	0
94	25	90
94	26	40
94	27	0
94	28	90
94	29	50
94	30	0
94	31	50
94	32	90
94	33	70
94	34	40
94	35	50
94	36	110
94	37	50
94	38	70
94	39	50
94	40	70
95	1	90
95	2	80
95	3	80
95	4	100
95	5	80
95	6	90
95	7	100
95	8	100
95	9	90
95	10	90
95	11	100
95	12	90
95	13	80
95	14	80
95	15	80
95	16	90
95	17	80
95	18	40
95	19	100
95	20	70
95	21	50
95	22	100
95	23	120
95	24	10
95	25	90
95	26	20
95	27	40
95	28	60
95	29	90
95	30	20
95	31	100
95	32	100
95	33	100
95	34	10
95	35	60
95	36	80
95	37	80
95	38	60
95	39	70
95	40	100
96	1	90
96	2	90
96	3	100
96	4	80
96	5	60
96	6	70
96	7	60
96	8	50
96	9	90
96	10	70
96	11	80
96	12	70
96	13	50
96	14	100
96	15	80
96	16	50
96	17	80
96	18	0
96	19	50
96	20	50
96	21	10
96	22	80
96	23	50
96	24	0
96	25	90
96	26	20
96	27	20
96	28	70
96	29	70
96	30	20
96	31	70
96	32	100
96	33	80
96	34	20
96	35	60
96	36	70
96	37	50
96	38	80
96	39	50
96	40	70
97	1	40
97	2	90
97	3	80
97	4	60
97	5	60
97	6	70
97	7	70
97	8	40
97	9	90
97	10	70
97	11	60
97	12	70
97	13	70
97	14	80
97	15	70
97	16	70
97	17	30
97	18	90
97	19	70
97	20	40
97	21	90
97	22	70
97	23	50
97	24	70
97	25	90
97	26	90
97	27	50
97	28	90
97	29	70
97	30	70
97	31	70
97	32	90
97	33	70
97	34	70
97	35	80
97	36	40
97	37	20
97	38	50
97	39	70
97	40	90
98	1	110
98	2	90
98	3	100
98	4	100
98	5	60
98	6	90
98	7	70
98	8	70
98	9	90
98	10	90
98	11	80
98	12	70
98	13	70
98	14	100
98	15	90
98	16	90
98	17	80
98	18	20
98	19	70
98	20	70
98	21	20
98	22	90
98	23	90
98	24	0
98	25	110
98	26	40
98	27	40
98	28	70
98	29	90
98	30	20
98	31	90
98	32	110
98	33	110
98	34	20
98	35	60
98	36	70
98	37	70
98	38	70
98	39	70
98	40	90
99	1	110
99	2	90
99	3	100
99	4	100
99	5	60
99	6	90
99	7	80
99	8	70
99	9	90
99	10	90
99	11	80
99	12	70
99	13	70
99	14	100
99	15	100
99	16	90
99	17	80
99	18	20
99	19	70
99	20	70
99	21	30
99	22	100
99	23	90
99	24	0
99	25	110
99	26	40
99	27	40
99	28	70
99	29	90
99	30	20
99	31	90
99	32	120
99	33	120
99	34	20
99	35	60
99	36	70
99	37	70
99	38	80
99	39	70
99	40	90
100	1	110
100	2	90
100	3	120
100	4	120
100	5	80
100	6	70
100	7	120
100	8	110
100	9	90
100	10	70
100	11	80
100	12	50
100	13	90
100	14	80
100	15	140
100	16	110
100	17	60
100	18	40
100	19	110
100	20	90
100	21	50
100	22	80
100	23	110
100	24	0
100	25	110
100	26	80
100	27	40
100	28	110
100	29	70
100	30	0
100	31	70
100	32	120
100	33	140
100	34	60
100	35	60
100	36	110
100	37	70
100	38	100
100	39	70
100	40	90
101	1	110
101	2	90
101	3	120
101	4	100
101	5	60
101	6	70
101	7	100
101	8	70
101	9	90
101	10	50
101	11	80
101	12	50
101	13	70
101	14	80
101	15	120
101	16	70
101	17	60
101	18	20
101	19	90
101	20	70
101	21	50
101	22	60
101	23	70
101	24	0
101	25	110
101	26	60
101	27	40
101	28	90
101	29	70
101	30	0
101	31	70
101	32	120
101	33	100
101	34	40
101	35	60
101	36	90
101	37	70
101	38	80
101	39	50
101	40	90
102	1	0
102	2	60
102	3	60
102	4	100
102	5	80
102	6	50
102	7	100
102	8	30
102	9	70
102	10	50
102	11	80
102	12	70
102	13	60
102	14	60
102	15	80
102	16	50
102	17	10
102	18	70
102	19	100
102	20	0
102	21	80
102	22	60
102	23	100
102	24	60
102	25	50
102	26	50
102	27	50
102	28	60
102	29	50
102	30	50
102	31	60
102	32	60
102	33	60
102	34	60
102	35	60
102	36	30
102	37	10
102	38	80
102	39	50
102	40	60
103	1	40
103	2	70
103	3	70
103	4	110
103	5	70
103	6	70
103	7	130
103	8	60
103	9	90
103	10	70
103	11	70
103	12	70
103	13	70
103	14	50
103	15	110
103	16	90
103	17	0
103	18	110
103	19	130
103	20	40
103	21	110
103	22	70
103	23	130
103	24	50
103	25	90
103	26	90
103	27	70
103	28	70
103	29	70
103	30	50
103	31	70
103	32	90
103	33	90
103	34	70
103	35	50
103	36	40
103	37	20
103	38	70
103	39	70
103	40	90
104	1	70
104	2	80
104	3	100
104	4	80
104	5	80
104	6	50
104	7	100
104	8	120
104	9	70
104	10	70
104	11	80
104	12	50
104	13	80
104	14	60
104	15	100
104	16	90
104	17	60
104	18	40
104	19	100
104	20	90
104	21	30
104	22	80
104	23	100
104	24	10
104	25	70
104	26	40
104	27	20
104	28	100
104	29	50
104	30	0
104	31	60
104	32	80
104	33	100
104	34	50
104	35	60
104	36	100
104	37	60
104	38	80
104	39	70
104	40	80
105	1	110
105	2	110
105	3	100
105	4	80
105	5	60
105	6	70
105	7	80
105	8	110
105	9	110
105	10	90
105	11	60
105	12	70
105	13	70
105	14	100
105	15	100
105	16	90
105	17	80
105	18	60
105	19	70
105	20	110
105	21	50
105	22	100
105	23	70
105	24	20
105	25	110
105	26	60
105	27	0
105	28	110
105	29	70
105	30	20
105	31	70
105	32	120
105	33	120
105	34	40
105	35	80
105	36	110
105	37	70
105	38	80
105	39	90
105	40	90
106	1	80
106	2	110
106	3	120
106	4	100
106	5	60
106	6	90
106	7	100
106	8	20
106	9	110
106	10	70
106	11	80
106	12	70
106	13	70
106	14	100
106	15	120
106	16	70
106	17	30
106	18	70
106	19	90
106	20	20
106	21	100
106	22	80
106	23	70
106	24	50
106	25	130
106	26	110
106	27	90
106	28	90
106	29	90
106	30	70
106	31	90
106	32	140
106	33	100
106	34	90
106	35	60
106	36	40
106	37	20
106	38	80
106	39	50
106	40	110
107	1	90
107	2	70
107	3	70
107	4	110
107	5	90
107	6	70
107	7	90
107	8	90
107	9	90
107	10	70
107	11	70
107	12	70
107	13	70
107	14	70
107	15	90
107	16	90
107	17	50
107	18	60
107	19	90
107	20	90
107	21	60
107	22	70
107	23	110
107	24	20
107	25	90
107	26	40
107	27	20
107	28	70
107	29	70
107	30	0
107	31	70
107	32	90
107	33	110
107	34	40
107	35	70
107	36	90
107	37	90
107	38	70
107	39	90
107	40	70
108	1	90
108	2	70
108	3	70
108	4	70
108	5	70
108	6	70
108	7	90
108	8	90
108	9	70
108	10	70
108	11	50
108	12	50
108	13	70
108	14	50
108	15	90
108	16	90
108	17	50
108	18	60
108	19	90
108	20	110
108	21	60
108	22	70
108	23	90
108	24	20
108	25	90
108	26	40
108	27	20
108	28	70
108	29	70
108	30	0
108	31	70
108	32	90
108	33	90
108	34	40
108	35	70
108	36	70
108	37	90
108	38	50
108	39	90
108	40	90
109	1	40
109	2	100
109	3	100
109	4	100
109	5	80
109	6	50
109	7	100
109	8	70
109	9	110
109	10	70
109	11	80
109	12	70
109	13	60
109	14	80
109	15	100
109	16	70
109	17	10
109	18	110
109	19	100
109	20	40
109	21	100
109	22	80
109	23	100
109	24	60
109	25	90
109	26	90
109	27	50
109	28	100
109	29	50
109	30	50
109	31	60
109	32	100
109	33	100
109	34	100
109	35	60
109	36	70
109	37	10
109	38	80
109	39	70
109	40	80
110	1	90
110	2	70
110	3	100
110	4	100
110	5	80
110	6	70
110	7	120
110	8	110
110	9	70
110	10	70
110	11	80
110	12	50
110	13	90
110	14	60
110	15	120
110	16	110
110	17	60
110	18	40
110	19	110
110	20	90
110	21	50
110	22	80
110	23	110
110	24	0
110	25	90
110	26	60
110	27	40
110	28	90
110	29	70
110	30	0
110	31	70
110	32	100
110	33	120
110	34	40
110	35	60
110	36	90
110	37	70
110	38	80
110	39	70
110	40	90
111	1	90
111	2	70
111	3	100
111	4	120
111	5	100
111	6	70
111	7	140
111	8	130
111	9	90
111	10	70
111	11	100
111	12	70
111	13	90
111	14	60
111	15	120
111	16	110
111	17	60
111	18	60
111	19	130
111	20	90
111	21	70
111	22	80
111	23	130
111	24	0
111	25	90
111	26	60
111	27	40
111	28	90
111	29	70
111	30	0
111	31	70
111	32	100
111	33	120
111	34	40
111	35	60
111	36	110
111	37	70
111	38	80
111	39	70
111	40	90
112	1	50
112	2	50
112	3	60
112	4	80
112	5	60
112	6	50
112	7	70
112	8	70
112	9	50
112	10	70
112	11	60
112	12	50
112	13	50
112	14	60
112	15	70
112	16	70
112	17	60
112	18	20
112	19	70
112	20	70
112	21	0
112	22	70
112	23	90
112	24	0
112	25	50
112	26	0
112	27	0
112	28	50
112	29	50
112	30	0
112	31	50
112	32	50
112	33	70
112	34	0
112	35	60
112	36	50
112	37	50
112	38	70
112	39	70
112	40	50
113	1	90
113	2	90
113	3	100
113	4	80
113	5	80
113	6	70
113	7	100
113	8	90
113	9	110
113	10	70
113	11	100
113	12	90
113	13	50
113	14	80
113	15	80
113	16	50
113	17	80
113	18	40
113	19	90
113	20	70
113	21	50
113	22	80
113	23	70
113	24	0
113	25	90
113	26	20
113	27	20
113	28	70
113	29	70
113	30	20
113	31	70
113	32	100
113	33	60
113	34	20
113	35	60
113	36	90
113	37	50
113	38	60
113	39	50
113	40	90
114	1	70
114	2	70
114	3	80
114	4	100
114	5	80
114	6	50
114	7	80
114	8	70
114	9	90
114	10	50
114	11	80
114	12	70
114	13	50
114	14	80
114	15	80
114	16	50
114	17	60
114	18	20
114	19	70
114	20	50
114	21	30
114	22	60
114	23	70
114	24	0
114	25	70
114	26	20
114	27	0
114	28	70
114	29	50
114	30	0
114	31	50
114	32	80
114	33	80
114	34	20
114	35	60
114	36	90
114	37	50
114	38	80
114	39	50
114	40	50
115	1	20
115	2	70
115	3	100
115	4	100
115	5	100
115	6	50
115	7	120
115	8	80
115	9	90
115	10	70
115	11	100
115	12	70
115	13	70
115	14	60
115	15	100
115	16	90
115	17	10
115	18	110
115	19	110
115	20	40
115	21	100
115	22	80
115	23	110
115	24	50
115	25	70
115	26	90
115	27	70
115	28	90
115	29	50
115	30	50
115	31	50
115	32	80
115	33	100
115	34	90
115	35	60
115	36	60
115	37	0
115	38	80
115	39	70
115	40	70
116	1	70
116	2	70
116	3	80
116	4	80
116	5	60
116	6	50
116	7	60
116	8	50
116	9	70
116	10	50
116	11	60
116	12	50
116	13	50
116	14	80
116	15	80
116	16	50
116	17	60
116	18	0
116	19	50
116	20	50
116	21	10
116	22	60
116	23	50
116	24	0
116	25	70
116	26	20
116	27	0
116	28	70
116	29	50
116	30	0
116	31	50
116	32	80
116	33	80
116	34	20
116	35	60
116	36	70
116	37	50
116	38	80
116	39	50
116	40	50
117	1	110
117	2	110
117	3	90
117	4	90
117	5	70
117	6	70
117	7	90
117	8	130
117	9	130
117	10	90
117	11	70
117	12	90
117	13	70
117	14	90
117	15	90
117	16	90
117	17	70
117	18	80
117	19	90
117	20	110
117	21	60
