p	r	C_pr
153	20	50
153	21	50
153	22	70
153	23	50
153	24	50
153	25	50
153	26	50
153	27	70
153	28	70
153	29	50
153	30	70
153	31	50
153	32	50
153	33	50
153	34	70
153	35	50
153	36	50
154	1	50
154	2	50
154	3	50
154	4	50
154	5	50
154	6	50
154	7	50
154	8	50
154	9	50
154	10	50
154	11	50
154	12	50
154	13	50
154	14	50
154	15	50
154	16	50
154	17	50
154	18	50
154	19	50
154	20	50
154	21	50
154	22	50
154	23	50
154	24	50
154	25	50
154	26	50
154	27	50
154	28	50
154	29	50
154	30	50
154	31	50
154	32	50
154	33	50
154	34	50
154	35	50
154	36	50
155	1	80
155	2	50
155	3	70
155	4	50
155	5	50
155	6	70
155	7	80
155	8	50
155	9	80
155	10	50
155	11	50
155	12	60
155	13	50
155	14	70
155	15	60
155	16	70
155	17	80
155	18	70
155	19	70
155	20	60
155	21	50
155	22	80
155	23	80
155	24	80
155	25	50
155	26	80
155	27	80
155	28	80
155	29	50
155	30	60
155	31	80
155	32	60
155	33	60
155	34	50
155	35	80
155	36	80
156	1	80
156	2	70
156	3	70
156	4	70
156	5	50
156	6	90
156	7	60
156	8	50
156	9	60
156	10	50
156	11	50
156	12	60
156	13	50
156	14	50
156	15	60
156	16	50
156	17	60
156	18	50
156	19	70
156	20	80
156	21	50
156	22	100
156	23	60
156	24	80
156	25	50
156	26	80
156	27	60
156	28	80
156	29	50
156	30	60
156	31	60
156	32	60
156	33	80
156	34	50
156	35	60
156	36	60
157	1	70
157	2	50
157	3	70
157	4	50
157	5	50
157	6	70
157	7	50
157	8	70
157	9	50
157	10	70
157	11	70
157	12	50
157	13	50
157	14	50
157	15	50
157	16	50
157	17	50
157	18	50
157	19	50
157	20	50
157	21	70
157	22	70
157	23	50
157	24	50
157	25	50
157	26	50
157	27	90
157	28	90
157	29	50
157	30	70
157	31	50
157	32	50
157	33	50
157	34	70
157	35	50
157	36	50
158	1	80
158	2	50
158	3	70
158	4	50
158	5	50
158	6	70
158	7	60
158	8	70
158	9	60
158	10	70
158	11	70
158	12	60
158	13	50
158	14	50
158	15	60
158	16	50
158	17	60
158	18	50
158	19	50
158	20	60
158	21	70
158	22	80
158	23	60
158	24	60
158	25	50
158	26	60
158	27	100
158	28	100
158	29	50
158	30	80
158	31	60
158	32	60
158	33	60
158	34	70
158	35	60
158	36	60
159	1	60
159	2	50
159	3	50
159	4	50
159	5	70
159	6	70
159	7	80
159	8	50
159	9	80
159	10	50
159	11	50
159	12	60
159	13	50
159	14	70
159	15	60
159	16	50
159	17	60
159	18	50
159	19	70
159	20	60
159	21	50
159	22	80
159	23	80
159	24	60
159	25	50
159	26	60
159	27	60
159	28	60
159	29	50
159	30	80
159	31	60
159	32	60
159	33	60
159	34	50
159	35	80
159	36	80
160	1	60
160	2	50
160	3	50
160	4	50
160	5	70
160	6	70
160	7	80
160	8	50
160	9	80
160	10	50
160	11	50
160	12	60
160	13	50
160	14	70
160	15	60
160	16	50
160	17	60
160	18	50
160	19	70
160	20	60
160	21	50
160	22	80
160	23	80
160	24	60
160	25	50
160	26	60
160	27	60
160	28	60
160	29	50
160	30	80
160	31	60
160	32	60
160	33	60
160	34	50
160	35	80
160	36	80
161	1	80
161	2	50
161	3	70
161	4	50
161	5	50
161	6	70
161	7	60
161	8	70
161	9	60
161	10	70
161	11	70
161	12	60
161	13	50
161	14	50
161	15	60
161	16	50
161	17	60
161	18	50
161	19	50
161	20	60
161	21	70
161	22	80
161	23	60
161	24	60
161	25	50
161	26	60
161	27	100
161	28	100
161	29	50
161	30	80
161	31	60
161	32	60
161	33	60
161	34	70
161	35	60
161	36	60
162	1	60
162	2	50
162	3	50
162	4	50
162	5	50
162	6	50
162	7	60
162	8	50
162	9	60
162	10	50
162	11	50
162	12	60
162	13	50
162	14	50
162	15	60
162	16	50
162	17	60
162	18	50
162	19	50
162	20	60
162	21	50
162	22	60
162	23	60
162	24	60
162	25	50
162	26	60
162	27	60
162	28	60
162	29	50
162	30	60
162	31	60
162	32	60
162	33	60
162	34	50
162	35	60
162	36	60
163	1	60
163	2	50
163	3	50
163	4	50
163	5	70
163	6	70
163	7	80
163	8	50
163	9	80
163	10	70
163	11	70
163	12	60
163	13	50
163	14	70
163	15	60
163	16	50
163	17	60
163	18	50
163	19	70
163	20	60
163	21	70
163	22	80
163	23	80
163	24	60
163	25	50
163	26	60
163	27	80
163	28	80
163	29	50
163	30	80
163	31	60
163	32	60
163	33	60
163	34	50
163	35	80
163	36	80
164	1	50
164	2	50
164	3	50
164	4	50
164	5	50
164	6	50
164	7	50
164	8	50
164	9	50
164	10	50
164	11	50
164	12	50
164	13	50
164	14	50
164	15	50
164	16	50
164	17	50
164	18	50
164	19	50
164	20	50
164	21	50
164	22	50
164	23	50
164	24	50
164	25	50
164	26	50
164	27	50
164	28	50
164	29	50
164	30	50
164	31	50
164	32	50
164	33	50
164	34	50
164	35	50
164	36	50
165	1	50
165	2	50
165	3	50
165	4	50
165	5	50
165	6	50
165	7	70
165	8	50
165	9	50
165	10	50
165	11	50
165	12	50
165	13	50
165	14	70
165	15	50
165	16	50
165	17	70
165	18	70
165	19	70
165	20	50
165	21	50
165	22	50
165	23	70
165	24	70
165	25	50
165	26	50
165	27	50
165	28	50
165	29	50
165	30	50
165	31	70
165	32	50
165	33	70
165	34	50
165	35	50
165	36	70
166	1	100
166	2	50
166	3	90
166	4	50
166	5	70
166	6	70
166	7	80
166	8	90
166	9	60
166	10	50
166	11	50
166	12	60
166	13	70
166	14	70
166	15	60
166	16	70
166	17	80
166	18	70
166	19	50
166	20	80
166	21	50
166	22	80
166	23	60
166	24	80
166	25	50
166	26	60
166	27	80
166	28	80
166	29	50
166	30	100
166	31	60
166	32	60
166	33	60
166	34	70
166	35	60
166	36	60
167	1	80
167	2	50
167	3	70
167	4	50
167	5	50
167	6	50
167	7	80
167	8	50
167	9	80
167	10	50
167	11	50
167	12	60
167	13	50
167	14	70
167	15	60
167	16	70
167	17	80
167	18	70
167	19	50
167	20	60
167	21	50
167	22	60
167	23	80
167	24	80
167	25	50
167	26	60
167	27	80
167	28	80
167	29	50
167	30	60
167	31	80
167	32	60
167	33	60
167	34	50
167	35	80
167	36	80
168	1	80
168	2	50
168	3	70
168	4	50
168	5	50
168	6	50
168	7	80
168	8	50
168	9	80
168	10	70
168	11	70
168	12	60
168	13	50
168	14	70
168	15	60
168	16	70
168	17	80
168	18	70
168	19	50
168	20	60
168	21	70
168	22	60
168	23	80
168	24	80
168	25	50
168	26	60
168	27	100
168	28	100
168	29	50
168	30	60
168	31	80
168	32	60
168	33	60
168	34	50
168	35	80
168	36	80
169	1	50
169	2	50
169	3	50
169	4	50
169	5	70
169	6	70
169	7	70
169	8	50
169	9	70
169	10	50
169	11	50
169	12	50
169	13	50
169	14	70
169	15	50
169	16	50
169	17	50
169	18	50
169	19	70
169	20	50
169	21	50
169	22	70
169	23	70
169	24	50
169	25	50
169	26	50
169	27	50
169	28	50
169	29	50
169	30	70
169	31	50
169	32	50
169	33	50
169	34	50
169	35	70
169	36	70
170	1	80
170	2	70
170	3	70
170	4	70
170	5	50
170	6	70
170	7	60
170	8	50
170	9	60
170	10	50
170	11	50
170	12	60
170	13	50
170	14	50
170	15	60
170	16	50
170	17	60
170	18	50
170	19	50
170	20	80
170	21	50
170	22	80
170	23	60
170	24	80
170	25	50
170	26	60
170	27	60
170	28	80
170	29	50
170	30	60
170	31	60
170	32	60
170	33	80
170	34	50
170	35	60
170	36	60
171	1	60
171	2	50
171	3	50
171	4	50
171	5	50
171	6	50
171	7	60
171	8	50
171	9	60
171	10	50
171	11	50
171	12	60
171	13	50
171	14	50
171	15	60
171	16	50
171	17	60
171	18	50
171	19	50
171	20	60
171	21	50
171	22	60
171	23	60
171	24	60
171	25	50
171	26	60
171	27	60
171	28	60
171	29	50
171	30	60
171	31	60
171	32	60
171	33	60
171	34	50
171	35	60
171	36	60
172	1	80
172	2	50
172	3	70
172	4	50
172	5	50
172	6	50
172	7	80
172	8	50
172	9	80
172	10	50
172	11	50
172	12	60
172	13	50
172	14	70
172	15	60
172	16	70
172	17	80
172	18	70
172	19	50
172	20	60
172	21	50
172	22	60
172	23	80
172	24	80
172	25	50
172	26	60
172	27	80
172	28	80
172	29	50
172	30	60
172	31	80
172	32	60
172	33	60
172	34	50
172	35	80
172	36	80
173	1	80
173	2	50
173	3	70
173	4	50
173	5	50
173	6	70
173	7	60
173	8	70
173	9	60
173	10	70
173	11	70
173	12	60
173	13	50
173	14	50
173	15	60
173	16	50
173	17	60
173	18	50
173	19	50
173	20	60
173	21	70
173	22	80
173	23	60
173	24	60
173	25	50
173	26	60
173	27	100
173	28	100
173	29	50
173	30	80
173	31	60
173	32	60
173	33	60
173	34	70
173	35	60
173	36	60
174	1	50
174	2	50
174	3	50
174	4	50
174	5	50
174	6	50
174	7	70
174	8	50
174	9	50
174	10	70
174	11	70
174	12	50
174	13	50
174	14	70
174	15	50
174	16	50
174	17	70
174	18	70
174	19	70
174	20	50
174	21	70
174	22	50
174	23	70
174	24	70
174	25	50
174	26	50
174	27	70
174	28	70
174	29	50
174	30	50
174	31	70
174	32	50
174	33	70
174	34	50
174	35	50
174	36	70
175	1	70
175	2	50
175	3	70
175	4	50
175	5	50
175	6	50
175	7	70
175	8	50
175	9	70
175	10	50
175	11	50
175	12	50
175	13	50
175	14	70
175	15	50
175	16	70
175	17	70
175	18	70
175	19	50
175	20	50
175	21	50
175	22	50
175	23	70
175	24	70
175	25	50
175	26	50
175	27	70
175	28	70
175	29	50
175	30	50
175	31	70
175	32	50
175	33	50
175	34	50
175	35	70
175	36	70
176	1	80
176	2	50
176	3	70
176	4	50
176	5	50
176	6	70
176	7	60
176	8	70
176	9	60
176	10	50
176	11	50
176	12	60
176	13	50
176	14	50
176	15	60
176	16	50
176	17	60
176	18	50
176	19	50
176	20	60
176	21	50
176	22	80
176	23	60
176	24	60
176	25	50
176	26	60
176	27	80
176	28	80
176	29	50
176	30	80
176	31	60
176	32	60
176	33	60
176	34	70
176	35	60
176	36	60
177	1	100
177	2	70
177	3	90
177	4	70
177	5	70
177	6	70
177	7	80
177	8	70
177	9	60
177	10	50
177	11	50
177	12	60
177	13	70
177	14	70
177	15	60
177	16	70
177	17	80
177	18	70
177	19	50
177	20	100
177	21	50
177	22	80
177	23	60
177	24	100
177	25	50
177	26	60
177	27	60
177	28	80
177	29	50
177	30	80
177	31	60
177	32	60
177	33	80
177	34	50
177	35	60
177	36	60
178	1	80
178	2	50
178	3	70
178	4	50
178	5	50
178	6	50
178	7	80
178	8	50
178	9	80
178	10	70
178	11	70
178	12	60
178	13	50
178	14	70
178	15	60
178	16	70
178	17	80
178	18	70
178	19	50
178	20	60
178	21	70
178	22	60
178	23	80
178	24	80
178	25	50
178	26	60
178	27	100
178	28	100
178	29	50
178	30	60
178	31	80
178	32	60
178	33	60
178	34	50
178	35	80
178	36	80
179	1	70
179	2	50
179	3	70
179	4	50
179	5	50
179	6	50
179	7	70
179	8	50
179	9	70
179	10	50
179	11	50
179	12	50
179	13	50
179	14	70
179	15	50
179	16	70
179	17	70
179	18	70
179	19	50
179	20	50
179	21	50
179	22	50
179	23	70
179	24	70
179	25	50
179	26	50
179	27	70
179	28	70
179	29	50
179	30	50
179	31	70
179	32	50
179	33	50
179	34	50
179	35	70
179	36	70
180	1	80
180	2	70
180	3	70
180	4	70
180	5	50
180	6	70
180	7	60
180	8	50
180	9	60
180	10	50
180	11	50
180	12	60
180	13	50
180	14	50
180	15	60
180	16	50
180	17	60
180	18	50
180	19	50
180	20	80
180	21	50
180	22	80
180	23	60
180	24	80
180	25	50
180	26	60
180	27	60
180	28	80
180	29	50
180	30	60
180	31	60
180	32	60
180	33	80
180	34	50
180	35	60
180	36	60
181	1	80
181	2	50
181	3	70
181	4	50
181	5	50
181	6	70
181	7	80
181	8	50
181	9	80
181	10	50
181	11	50
181	12	60
181	13	50
181	14	70
181	15	60
181	16	70
181	17	80
181	18	70
181	19	70
181	20	60
181	21	50
181	22	80
181	23	80
181	24	80
181	25	50
181	26	80
181	27	80
181	28	80
181	29	50
181	30	60
181	31	80
181	32	60
181	33	60
181	34	50
181	35	80
181	36	80
182	1	50
182	2	50
182	3	50
182	4	50
182	5	50
182	6	50
182	7	70
182	8	50
182	9	50
182	10	50
182	11	50
182	12	50
182	13	50
182	14	70
182	15	50
182	16	50
182	17	70
182	18	70
182	19	70
182	20	50
182	21	50
182	22	50
182	23	70
182	24	70
182	25	50
182	26	50
182	27	50
182	28	50
182	29	50
182	30	50
182	31	70
182	32	50
182	33	70
182	34	50
182	35	50
182	36	70
183	1	70
183	2	50
183	3	70
183	4	50
183	5	50
183	6	70
183	7	50
183	8	70
183	9	50
183	10	70
183	11	70
183	12	50
183	13	50
183	14	50
183	15	50
183	16	50
183	17	50
183	18	50
183	19	50
183	20	50
183	21	70
183	22	70
183	23	50
183	24	50
183	25	50
183	26	50
183	27	90
183	28	90
183	29	50
183	30	70
183	31	50
183	32	50
183	33	50
183	34	70
183	35	50
183	36	50
184	1	70
184	2	50
184	3	70
184	4	50
184	5	50
184	6	50
184	7	70
184	8	50
184	9	70
184	10	70
184	11	70
184	12	50
184	13	50
184	14	70
184	15	50
184	16	70
184	17	70
184	18	70
184	19	50
184	20	50
184	21	70
184	22	50
184	23	70
184	24	70
184	25	50
184	26	50
184	27	90
184	28	90
184	29	50
184	30	50
184	31	70
184	32	50
184	33	50
184	34	50
184	35	70
184	36	70
185	1	70
185	2	50
185	3	70
185	4	50
185	5	50
185	6	50
185	7	70
185	8	50
185	9	70
185	10	70
185	11	70
185	12	50
185	13	50
185	14	70
185	15	50
185	16	70
185	17	70
185	18	70
185	19	50
185	20	50
185	21	70
185	22	50
185	23	70
185	24	70
185	25	50
185	26	50
185	27	90
185	28	90
185	29	50
185	30	50
185	31	70
185	32	50
185	33	50
185	34	50
185	35	70
185	36	70
186	1	70
186	2	70
186	3	70
186	4	70
186	5	50
186	6	70
186	7	50
186	8	50
186	9	50
186	10	50
186	11	50
186	12	50
186	13	50
186	14	50
186	15	50
186	16	50
186	17	50
186	18	50
186	19	50
186	20	70
186	21	50
186	22	70
186	23	50
186	24	70
186	25	50
186	26	50
186	27	50
186	28	70
186	29	50
186	30	50
186	31	50
186	32	50
186	33	70
186	34	50
186	35	50
186	36	50
187	1	50
187	2	50
187	3	50
187	4	50
187	5	50
187	6	50
187	7	70
187	8	50
187	9	50
187	10	50
187	11	50
187	12	50
187	13	50
187	14	70
187	15	50
187	16	50
187	17	70
187	18	70
187	19	70
187	20	50
187	21	50
187	22	50
187	23	70
187	24	70
187	25	50
187	26	50
187	27	50
187	28	50
187	29	50
187	30	50
187	31	70
187	32	50
187	33	70
187	34	50
187	35	50
187	36	70
188	1	80
188	2	50
188	3	70
188	4	50
188	5	50
188	6	50
188	7	80
188	8	50
188	9	80
188	10	70
188	11	70
188	12	60
188	13	50
188	14	70
188	15	60
188	16	70
188	17	80
188	18	70
188	19	50
188	20	60
188	21	70
188	22	60
188	23	80
188	24	80
188	25	50
188	26	60
188	27	100
188	28	100
188	29	50
188	30	60
188	31	80
188	32	60
188	33	60
188	34	50
188	35	80
188	36	80
189	1	70
189	2	50
189	3	70
189	4	50
189	5	50
189	6	70
189	7	50
189	8	70
189	9	50
189	10	50
189	11	50
189	12	50
189	13	50
189	14	50
189	15	50
189	16	50
189	17	50
189	18	50
189	19	50
189	20	50
189	21	50
189	22	70
189	23	50
189	24	50
189	25	50
189	26	50
189	27	70
189	28	70
189	29	50
189	30	70
189	31	50
189	32	50
189	33	50
189	34	70
189	35	50
189	36	50
190	1	70
190	2	50
190	3	70
190	4	50
190	5	50
190	6	50
190	7	70
190	8	50
190	9	70
190	10	50
190	11	50
190	12	50
190	13	50
190	14	70
190	15	50
190	16	70
190	17	70
190	18	70
190	19	50
190	20	50
190	21	50
190	22	50
190	23	70
190	24	70
190	25	50
190	26	50
190	27	70
190	28	70
190	29	50
190	30	50
190	31	70
190	32	50
190	33	50
190	34	50
190	35	70
190	36	70
191	1	80
191	2	50
191	3	70
191	4	50
191	5	50
191	6	70
191	7	60
191	8	70
191	9	60
191	10	70
191	11	70
191	12	60
191	13	50
191	14	50
191	15	60
191	16	50
191	17	60
191	18	50
191	19	50
191	20	60
191	21	70
191	22	80
191	23	60
191	24	60
191	25	50
191	26	60
191	27	100
191	28	100
191	29	50
191	30	80
191	31	60
191	32	60
191	33	60
191	34	70
191	35	60
191	36	60
192	1	50
192	2	50
192	3	50
192	4	50
192	5	70
192	6	70
192	7	70
192	8	50
192	9	70
192	10	50
192	11	50
192	12	50
192	13	50
192	14	70
192	15	50
192	16	50
192	17	50
192	18	50
192	19	70
192	20	50
192	21	50
192	22	70
192	23	70
192	24	50
192	25	50
192	26	50
192	27	50
192	28	50
192	29	50
192	30	70
192	31	50
192	32	50
192	33	50
192	34	50
192	35	70
192	36	70
193	1	80
193	2	50
193	3	70
193	4	50
193	5	50
193	6	50
193	7	80
193	8	50
193	9	80
193	10	50
193	11	50
193	12	60
193	13	50
193	14	70
193	15	60
193	16	70
193	17	80
193	18	70
193	19	50
193	20	60
193	21	50
193	22	60
193	23	80
193	24	80
193	25	50
193	26	60
193	27	80
193	28	80
193	29	50
193	30	60
193	31	80
193	32	60
193	33	60
193	34	50
193	35	80
193	36	80
194	1	60
194	2	50
194	3	50
194	4	50
194	5	70
194	6	70
194	7	80
194	8	50
194	9	80
194	10	50
194	11	50
194	12	60
194	13	50
194	14	70
194	15	60
194	16	50
194	17	60
194	18	50
194	19	70
194	20	60
194	21	50
194	22	80
194	23	80
194	24	60
194	25	50
194	26	60
194	27	60
194	28	60
194	29	50
194	30	80
194	31	60
194	32	60
194	33	60
194	34	50
194	35	80
194	36	80
195	1	80
195	2	50
195	3	70
195	4	50
195	5	50
195	6	70
195	7	60
195	8	70
195	9	60
195	10	50
195	11	50
195	12	60
195	13	50
195	14	50
195	15	60
195	16	50
195	17	60
195	18	50
195	19	50
195	20	60
195	21	50
195	22	80
195	23	60
195	24	60
195	25	50
195	26	60
195	27	80
195	28	80
195	29	50
195	30	80
195	31	60
195	32	60
195	33	60
195	34	70
195	35	60
195	36	60
196	1	60
196	2	50
196	3	50
196	4	50
196	5	50
196	6	50
196	7	80
196	8	50
196	9	60
196	10	50
196	11	50
196	12	60
196	13	50
196	14	70
196	15	60
196	16	50
196	17	80
196	18	70
196	19	70
196	20	60
196	21	50
196	22	60
196	23	80
196	24	80
196	25	50
196	26	60
196	27	60
196	28	60
196	29	50
196	30	60
196	31	80
196	32	60
196	33	80
196	34	50
196	35	60
196	36	80
197	1	50
197	2	50
197	3	50
197	4	50
197	5	70
197	6	70
197	7	70
197	8	50
197	9	70
197	10	70
197	11	70
197	12	50
197	13	50
197	14	70
197	15	50
197	16	50
197	17	50
197	18	50
197	19	70
197	20	50
197	21	70
197	22	70
197	23	70
197	24	50
197	25	50
197	26	50
197	27	70
197	28	70
197	29	50
197	30	70
197	31	50
197	32	50
197	33	50
197	34	50
197	35	70
197	36	70
198	1	80
198	2	70
198	3	70
198	4	70
198	5	50
198	6	90
198	7	60
198	8	50
198	9	60
198	10	50
198	11	50
198	12	60
198	13	50
198	14	50
198	15	60
198	16	50
198	17	60
198	18	50
198	19	70
198	20	80
198	21	50
198	22	100
198	23	60
198	24	80
198	25	50
198	26	80
198	27	60
198	28	80
198	29	50
198	30	60
198	31	60
198	32	60
198	33	80
198	34	50
198	35	60
198	36	60
199	1	50
199	2	50
199	3	50
199	4	50
199	5	50
199	6	50
199	7	50
199	8	50
199	9	50
199	10	50
199	11	50
199	12	50
199	13	50
199	14	50
199	15	50
199	16	50
199	17	50
199	18	50
199	19	50
199	20	50
199	21	50
199	22	50
199	23	50
199	24	50
199	25	50
199	26	50
199	27	50
199	28	50
199	29	50
199	30	50
199	31	50
199	32	50
199	33	50
199	34	50
199	35	50
199	36	50
200	1	70
200	2	70
200	3	70
200	4	70
200	5	50
200	6	70
200	7	50
200	8	50
200	9	50
200	10	70
200	11	70
200	12	50
200	13	50
200	14	50
200	15	50
200	16	50
200	17	50
200	18	50
200	19	50
200	20	70
200	21	70
200	22	70
200	23	50
200	24	70
200	25	50
200	26	50
200	27	70
200	28	90
200	29	50
200	30	50
200	31	50
200	32	50
200	33	70
200	34	50
200	35	50
200	36	50
201	1	80
201	2	50
201	3	70
201	4	50
201	5	50
201	6	50
201	7	80
201	8	50
201	9	80
201	10	50
201	11	50
201	12	60
201	13	50
201	14	70
201	15	60
201	16	70
201	17	80
201	18	70
201	19	50
201	20	60
201	21	50
201	22	60
201	23	80
201	24	80
201	25	50
201	26	60
201	27	80
201	28	80
201	29	50
201	30	60
201	31	80
201	32	60
201	33	60
201	34	50
201	35	80
201	36	80
202	1	50
202	2	50
202	3	50
202	4	50
202	5	50
202	6	50
202	7	70
202	8	50
202	9	50
202	10	70
202	11	70
202	12	50
202	13	50
202	14	70
202	15	50
202	16	50
202	17	70
202	18	70
202	19	70
202	20	50
202	21	70
202	22	50
202	23	70
202	24	70
202	25	50
202	26	50
202	27	70
202	28	70
202	29	50
202	30	50
202	31	70
202	32	50
202	33	70
202	34	50
202	35	50
202	36	70
203	1	60
203	2	50
203	3	50
203	4	50
203	5	50
203	6	50
203	7	80
203	8	50
203	9	60
203	10	50
203	11	50
203	12	60
203	13	50
203	14	70
203	15	60
203	16	50
203	17	80
203	18	70
203	19	70
203	20	60
203	21	50
203	22	60
203	23	80
203	24	80
203	25	50
203	26	60
203	27	60
203	28	60
203	29	50
203	30	60
203	31	80
203	32	60
203	33	80
203	34	50
203	35	60
203	36	80
204	1	90
204	2	50
204	3	90
204	4	50
204	5	70
204	6	50
204	7	90
204	8	70
204	9	70
204	10	50
204	11	50
204	12	50
204	13	70
204	14	90
204	15	50
204	16	90
204	17	90
204	18	90
204	19	50
204	20	70
204	21	50
204	22	50
204	23	70
204	24	90
204	25	50
204	26	50
204	27	70
204	28	70
204	29	50
204	30	70
204	31	70
204	32	50
204	33	50
204	34	50
204	35	70
204	36	70
205	1	70
205	2	50
205	3	70
205	4	50
205	5	50
205	6	70
205	7	50
205	8	70
205	9	70
205	10	50
205	11	50
205	12	70
205	13	50
205	14	50
205	15	70
205	16	50
205	17	50
205	18	50
205	19	50
205	20	50
205	21	50
205	22	70
205	23	50
205	24	50
205	25	50
205	26	50
205	27	70
205	28	70
205	29	50
205	30	70
205	31	50
205	32	70
205	33	50
205	34	90
205	35	50
205	36	70
206	1	70
206	2	50
206	3	70
206	4	50
206	5	50
206	6	50
206	7	70
206	8	50
206	9	70
206	10	50
206	11	50
206	12	50
206	13	50
206	14	70
206	15	50
206	16	70
206	17	70
206	18	70
206	19	50
206	20	50
206	21	50
206	22	50
206	23	70
206	24	70
206	25	50
206	26	50
206	27	70
206	28	70
206	29	50
206	30	50
206	31	70
206	32	50
206	33	50
206	34	50
206	35	70
206	36	70
207	1	90
207	2	50
207	3	90
207	4	50
207	5	70
207	6	50
207	7	90
207	8	70
207	9	70
207	10	50
207	11	50
207	12	50
207	13	70
207	14	90
207	15	50
207	16	90
207	17	90
207	18	90
207	19	50
207	20	70
207	21	50
207	22	50
207	23	70
207	24	90
207	25	50
207	26	50
207	27	70
207	28	70
207	29	50
207	30	70
207	31	70
207	32	50
207	33	50
207	34	50
207	35	70
207	36	70
208	1	50
208	2	50
208	3	50
208	4	50
208	5	50
208	6	50
208	7	70
208	8	50
208	9	50
208	10	50
208	11	50
208	12	50
208	13	50
208	14	70
208	15	50
208	16	50
208	17	70
208	18	70
208	19	70
208	20	50
208	21	50
208	22	50
208	23	70
208	24	70
208	25	50
208	26	50
208	27	50
208	28	50
208	29	50
208	30	50
208	31	70
208	32	50
208	33	70
208	34	50
208	35	50
208	36	70
209	1	60
209	2	50
209	3	50
209	4	50
209	5	70
209	6	70
209	7	80
209	8	50
209	9	80
209	10	50
209	11	50
209	12	60
209	13	50
209	14	70
209	15	60
209	16	50
209	17	60
209	18	50
209	19	70
209	20	60
209	21	50
209	22	80
209	23	80
209	24	60
209	25	50
209	26	60
209	27	60
209	28	60
209	29	50
209	30	80
209	31	60
209	32	60
209	33	60
209	34	50
209	35	80
209	36	80
210	1	70
210	2	70
210	3	70
210	4	70
210	5	50
210	6	70
210	7	50
210	8	50
210	9	50
210	10	50
210	11	50
210	12	50
210	13	50
210	14	50
210	15	50
210	16	50
210	17	50
210	18	50
210	19	50
210	20	70
210	21	50
210	22	70
210	23	50
210	24	70
210	25	50
210	26	50
210	27	50
210	28	70
210	29	50
210	30	50
210	31	50
210	32	50
210	33	70
210	34	50
210	35	50
210	36	50
211	1	60
211	2	50
211	3	50
211	4	50
211	5	70
211	6	70
211	7	80
211	8	50
211	9	80
211	10	70
211	11	70
211	12	60
211	13	50
211	14	70
211	15	60
211	16	50
211	17	60
211	18	50
211	19	70
211	20	60
211	21	70
211	22	80
211	23	80
211	24	60
211	25	50
211	26	60
211	27	80
211	28	80
211	29	50
211	30	80
211	31	60
211	32	60
211	33	60
211	34	50
211	35	80
211	36	80
212	1	60
212	2	50
212	3	50
212	4	50
212	5	50
212	6	50
212	7	60
212	8	50
212	9	60
212	10	70
212	11	70
212	12	60
212	13	50
212	14	50
212	15	60
212	16	50
212	17	60
212	18	50
212	19	50
212	20	60
212	21	70
212	22	60
212	23	60
212	24	60
212	25	50
212	26	60
212	27	80
212	28	80
212	29	50
212	30	60
212	31	60
212	32	60
212	33	60
212	34	50
212	35	60
212	36	60
213	1	70
213	2	70
213	3	70
213	4	70
213	5	50
213	6	70
213	7	50
213	8	50
213	9	50
213	10	50
213	11	50
213	12	50
213	13	50
213	14	50
213	15	50
213	16	50
213	17	50
213	18	50
213	19	50
213	20	70
213	21	50
213	22	70
213	23	50
213	24	70
213	25	50
213	26	50
213	27	50
213	28	70
213	29	50
213	30	50
213	31	50
213	32	50
213	33	70
213	34	50
213	35	50
213	36	50
214	1	60
214	2	50
214	3	50
214	4	50
214	5	70
214	6	70
214	7	80
214	8	50
214	9	80
214	10	70
214	11	70
214	12	60
214	13	50
214	14	70
214	15	60
214	16	50
214	17	60
214	18	50
214	19	70
214	20	60
214	21	70
214	22	80
214	23	80
214	24	60
214	25	50
214	26	60
214	27	80
214	28	80
214	29	50
214	30	80
214	31	60
214	32	60
214	33	60
214	34	50
214	35	80
214	36	80
215	1	70
215	2	50
215	3	70
215	4	50
215	5	50
215	6	70
215	7	70
215	8	50
215	9	70
215	10	50
215	11	50
215	12	50
215	13	50
215	14	70
215	15	50
215	16	70
215	17	70
215	18	70
215	19	70
215	20	50
215	21	50
215	22	70
215	23	70
215	24	70
215	25	50
215	26	70
215	27	70
215	28	70
215	29	50
215	30	50
215	31	70
215	32	50
215	33	50
215	34	50
215	35	70
215	36	70
216	1	50
216	2	50
216	3	50
216	4	50
216	5	50
216	6	50
216	7	70
216	8	50
216	9	50
216	10	70
216	11	70
216	12	50
216	13	50
216	14	70
216	15	50
216	16	50
216	17	70
216	18	70
216	19	70
216	20	50
216	21	70
216	22	50
216	23	70
216	24	70
216	25	50
216	26	50
216	27	70
216	28	70
216	29	50
216	30	50
216	31	70
216	32	50
216	33	70
216	34	50
216	35	50
216	36	70
217	1	90
217	2	70
217	3	90
217	4	70
217	5	70
217	6	70
217	7	70
217	8	70
217	9	50
217	10	50
217	11	50
217	12	50
217	13	70
217	14	70
217	15	50
217	16	70
217	17	70
217	18	70
217	19	50
217	20	90
217	21	50
217	22	70
217	23	50
217	24	90
217	25	50
217	26	50
217	27	50
217	28	70
217	29	50
217	30	70
217	31	50
217	32	50
217	33	70
217	34	50
217	35	50
217	36	50
218	1	50
218	2	50
218	3	50
218	4	50
218	5	70
218	6	70
218	7	70
218	8	50
218	9	70
218	10	50
