p	r	C_pr
59	11	70
59	12	60
59	13	70
59	14	70
59	15	70
59	16	100
59	17	30
59	18	100
59	19	60
59	20	50
59	21	80
59	22	90
59	23	100
59	24	60
59	25	70
59	26	90
59	27	100
59	28	60
59	29	60
59	30	60
59	31	20
59	32	70
59	33	120
59	34	50
59	35	60
59	36	60
59	37	20
59	38	10
59	39	100
59	40	70
60	1	70
60	2	90
60	3	90
60	4	110
60	5	100
60	6	70
60	7	80
60	8	80
60	9	70
60	10	100
60	11	90
60	12	10
60	13	110
60	14	70
60	15	70
60	16	140
60	17	80
60	18	100
60	19	60
60	20	50
60	21	120
60	22	130
60	23	30
60	24	80
60	25	50
60	26	110
60	27	100
60	28	100
60	29	90
60	30	60
60	31	70
60	32	40
60	33	70
60	34	140
60	35	60
60	36	60
60	37	90
60	38	80
60	39	70
60	40	70
61	1	70
61	2	50
61	3	70
61	4	90
61	5	70
61	6	90
61	7	70
61	8	20
61	9	70
61	10	70
61	11	70
61	12	70
61	13	50
61	14	70
61	15	50
61	16	90
61	17	20
61	18	90
61	19	70
61	20	70
61	21	70
61	22	110
61	23	70
61	24	50
61	25	50
61	26	70
61	27	90
61	28	70
61	29	20
61	30	50
61	31	20
61	32	70
61	33	70
61	34	60
61	35	50
61	36	50
61	37	20
61	38	20
61	39	70
61	40	70
62	1	50
62	2	50
62	3	70
62	4	70
62	5	50
62	6	50
62	7	70
62	8	20
62	9	70
62	10	70
62	11	50
62	12	50
62	13	70
62	14	50
62	15	50
62	16	50
62	17	0
62	18	50
62	19	50
62	20	70
62	21	70
62	22	50
62	23	50
62	24	70
62	25	50
62	26	50
62	27	50
62	28	70
62	29	0
62	30	70
62	31	0
62	32	70
62	33	50
62	34	0
62	35	70
62	36	70
62	37	0
62	38	0
62	39	50
62	40	70
63	1	70
63	2	90
63	3	90
63	4	110
63	5	80
63	6	120
63	7	80
63	8	50
63	9	70
63	10	100
63	11	70
63	12	60
63	13	110
63	14	70
63	15	70
63	16	100
63	17	30
63	18	80
63	19	60
63	20	50
63	21	100
63	22	90
63	23	80
63	24	80
63	25	70
63	26	110
63	27	80
63	28	100
63	29	40
63	30	80
63	31	20
63	32	70
63	33	120
63	34	70
63	35	80
63	36	80
63	37	40
63	38	30
63	39	120
63	40	70
64	1	50
64	2	70
64	3	90
64	4	90
64	5	70
64	6	20
64	7	70
64	8	70
64	9	50
64	10	110
64	11	70
64	12	20
64	13	90
64	14	50
64	15	50
64	16	90
64	17	50
64	18	70
64	19	70
64	20	50
64	21	90
64	22	90
64	23	20
64	24	70
64	25	50
64	26	70
64	27	70
64	28	90
64	29	70
64	30	70
64	31	50
64	32	0
64	33	40
64	34	110
64	35	70
64	36	50
64	37	70
64	38	90
64	39	20
64	40	90
65	1	70
65	2	70
65	3	70
65	4	50
65	5	60
65	6	30
65	7	80
65	8	80
65	9	50
65	10	80
65	11	50
65	12	10
65	13	70
65	14	70
65	15	70
65	16	80
65	17	80
65	18	80
65	19	60
65	20	50
65	21	80
65	22	70
65	23	30
65	24	80
65	25	70
65	26	70
65	27	80
65	28	80
65	29	70
65	30	80
65	31	70
65	32	0
65	33	30
65	34	80
65	35	80
65	36	80
65	37	70
65	38	60
65	39	30
65	40	70
66	1	70
66	2	70
66	3	90
66	4	90
66	5	100
66	6	70
66	7	80
66	8	70
66	9	70
66	10	70
66	11	90
66	12	10
66	13	90
66	14	70
66	15	70
66	16	120
66	17	80
66	18	90
66	19	50
66	20	50
66	21	100
66	22	130
66	23	20
66	24	80
66	25	50
66	26	110
66	27	90
66	28	100
66	29	90
66	30	50
66	31	70
66	32	40
66	33	50
66	34	120
66	35	60
66	36	50
66	37	70
66	38	60
66	39	50
66	40	70
67	1	50
67	2	50
67	3	110
67	4	90
67	5	70
67	6	70
67	7	70
67	8	0
67	9	90
67	10	90
67	11	70
67	12	50
67	13	90
67	14	50
67	15	50
67	16	70
67	17	0
67	18	70
67	19	50
67	20	70
67	21	70
67	22	70
67	23	70
67	24	70
67	25	50
67	26	70
67	27	70
67	28	70
67	29	40
67	30	70
67	31	0
67	32	90
67	33	90
67	34	20
67	35	70
67	36	50
67	37	0
67	38	0
67	39	70
67	40	90
68	1	50
68	2	70
68	3	110
68	4	110
68	5	100
68	6	100
68	7	80
68	8	20
68	9	70
68	10	110
68	11	90
68	12	80
68	13	110
68	14	50
68	15	50
68	16	100
68	17	10
68	18	70
68	19	70
68	20	50
68	21	100
68	22	90
68	23	70
68	24	80
68	25	50
68	26	90
68	27	70
68	28	100
68	29	40
68	30	70
68	31	0
68	32	70
68	33	120
68	34	70
68	35	80
68	36	50
68	37	20
68	38	50
68	39	100
68	40	90
69	1	50
69	2	70
69	3	90
69	4	70
69	5	80
69	6	10
69	7	100
69	8	70
69	9	70
69	10	90
69	11	70
69	12	10
69	13	90
69	14	50
69	15	70
69	16	100
69	17	60
69	18	70
69	19	50
69	20	70
69	21	120
69	22	90
69	23	20
69	24	100
69	25	50
69	26	70
69	27	70
69	28	100
69	29	70
69	30	70
69	31	50
69	32	40
69	33	30
69	34	80
69	35	80
69	36	70
69	37	50
69	38	60
69	39	10
69	40	90
70	1	80
70	2	90
70	3	60
70	4	100
70	5	100
70	6	30
70	7	60
70	8	60
70	9	70
70	10	80
70	11	90
70	12	30
70	13	100
70	14	80
70	15	80
70	16	120
70	17	80
70	18	80
70	19	80
70	20	80
70	21	100
70	22	90
70	23	10
70	24	80
70	25	60
70	26	70
70	27	80
70	28	80
70	29	50
70	30	60
70	31	80
70	32	40
70	33	30
70	34	100
70	35	60
70	36	60
70	37	90
70	38	100
70	39	50
70	40	60
71	1	80
71	2	110
71	3	100
71	4	100
71	5	80
71	6	100
71	7	100
71	8	50
71	9	50
71	10	120
71	11	70
71	12	60
71	13	120
71	14	80
71	15	100
71	16	140
71	17	30
71	18	100
71	19	60
71	20	60
71	21	140
71	22	130
71	23	100
71	24	100
71	25	80
71	26	110
71	27	100
71	28	120
71	29	40
71	30	80
71	31	30
71	32	70
71	33	120
71	34	90
71	35	80
71	36	80
71	37	40
71	38	30
71	39	100
71	40	100
72	1	70
72	2	90
72	3	70
72	4	90
72	5	100
72	6	120
72	7	60
72	8	30
72	9	70
72	10	60
72	11	90
72	12	60
72	13	90
72	14	70
72	15	90
72	16	100
72	17	30
72	18	80
72	19	60
72	20	50
72	21	80
72	22	110
72	23	80
72	24	80
72	25	70
72	26	130
72	27	80
72	28	100
72	29	40
72	30	60
72	31	20
72	32	90
72	33	100
72	34	50
72	35	60
72	36	60
72	37	20
72	38	10
72	39	100
72	40	50
73	1	70
73	2	90
73	3	70
73	4	70
73	5	50
73	6	20
73	7	70
73	8	50
73	9	50
73	10	90
73	11	50
73	12	0
73	13	70
73	14	70
73	15	70
73	16	110
73	17	70
73	18	90
73	19	50
73	20	50
73	21	90
73	22	90
73	23	40
73	24	50
73	25	70
73	26	70
73	27	90
73	28	50
73	29	90
73	30	50
73	31	70
73	32	0
73	33	60
73	34	110
73	35	50
73	36	50
73	37	90
73	38	70
73	39	40
73	40	70
74	1	80
74	2	110
74	3	100
74	4	100
74	5	80
74	6	100
74	7	100
74	8	50
74	9	50
74	10	120
74	11	70
74	12	60
74	13	120
74	14	80
74	15	100
74	16	140
74	17	30
74	18	100
74	19	60
74	20	60
74	21	140
74	22	130
74	23	100
74	24	100
74	25	80
74	26	110
74	27	100
74	28	120
74	29	40
74	30	80
74	31	30
74	32	70
74	33	120
74	34	90
74	35	80
74	36	80
74	37	40
74	38	30
74	39	100
74	40	100
75	1	50
75	2	90
75	3	90
75	4	70
75	5	100
75	6	60
75	7	80
75	8	10
75	9	50
75	10	120
75	11	90
75	12	80
75	13	110
75	14	50
75	15	70
75	16	120
75	17	10
75	18	80
75	19	80
75	20	50
75	21	120
75	22	90
75	23	80
75	24	100
75	25	50
75	26	70
75	27	80
75	28	100
75	29	20
75	30	80
75	31	0
75	32	70
75	33	100
75	34	50
75	35	80
75	36	60
75	37	20
75	38	50
75	39	80
75	40	90
76	1	50
76	2	90
76	3	90
76	4	90
76	5	120
76	6	80
76	7	60
76	8	10
76	9	70
76	10	100
76	11	110
76	12	80
76	13	130
76	14	50
76	15	70
76	16	100
76	17	10
76	18	60
76	19	80
76	20	50
76	21	100
76	22	70
76	23	60
76	24	100
76	25	50
76	26	90
76	27	60
76	28	100
76	29	20
76	30	80
76	31	0
76	32	90
76	33	100
76	34	30
76	35	80
76	36	60
76	37	20
76	38	50
76	39	100
76	40	70
77	1	70
77	2	70
77	3	90
77	4	50
77	5	50
77	6	20
77	7	90
77	8	70
77	9	50
77	10	90
77	11	50
77	12	0
77	13	70
77	14	70
77	15	70
77	16	90
77	17	70
77	18	90
77	19	50
77	20	50
77	21	90
77	22	90
77	23	40
77	24	70
77	25	70
77	26	70
77	27	90
77	28	70
77	29	90
77	30	70
77	31	70
77	32	0
77	33	40
77	34	90
77	35	70
77	36	70
77	37	70
77	38	50
77	39	20
77	40	90
78	1	70
78	2	90
78	3	70
78	4	90
78	5	80
78	6	100
78	7	100
78	8	50
78	9	50
78	10	100
78	11	70
78	12	60
78	13	90
78	14	70
78	15	70
78	16	140
78	17	30
78	18	100
78	19	60
78	20	50
78	21	140
78	22	130
78	23	80
78	24	80
78	25	50
78	26	90
78	27	100
78	28	100
78	29	20
78	30	60
78	31	20
78	32	70
78	33	100
78	34	90
78	35	60
78	36	80
78	37	40
78	38	30
78	39	100
78	40	70
79	1	80
79	2	50
79	3	80
79	4	80
79	5	80
79	6	50
79	7	60
79	8	60
79	9	70
79	10	60
79	11	70
79	12	10
79	13	80
79	14	80
79	15	60
79	16	80
79	17	80
79	18	80
79	19	60
79	20	60
79	21	60
79	22	70
79	23	10
79	24	60
79	25	60
79	26	70
79	27	80
79	28	60
79	29	70
79	30	60
79	31	80
79	32	20
79	33	30
79	34	80
79	35	60
79	36	60
79	37	70
79	38	60
79	39	50
79	40	60
80	1	50
80	2	90
80	3	110
80	4	110
80	5	100
80	6	30
80	7	80
80	8	60
80	9	90
80	10	120
80	11	90
80	12	10
80	13	130
80	14	50
80	15	70
80	16	120
80	17	60
80	18	80
80	19	60
80	20	70
80	21	120
80	22	90
80	23	30
80	24	100
80	25	50
80	26	90
80	27	80
80	28	100
80	29	90
80	30	80
80	31	50
80	32	60
80	33	70
80	34	100
80	35	80
80	36	60
80	37	70
80	38	80
80	39	50
80	40	90
81	1	70
81	2	90
81	3	90
81	4	90
81	5	90
81	6	40
81	7	90
81	8	70
81	9	70
81	10	90
81	11	90
81	12	0
81	13	110
81	14	70
81	15	70
81	16	130
81	17	70
81	18	90
81	19	50
81	20	50
81	21	130
81	22	110
81	23	20
81	24	70
81	25	50
81	26	90
81	27	90
81	28	70
81	29	90
81	30	50
81	31	70
81	32	40
81	33	60
81	34	110
81	35	50
81	36	70
81	37	90
81	38	70
81	39	60
81	40	70
82	1	70
82	2	110
82	3	70
82	4	70
82	5	80
82	6	80
82	7	80
82	8	10
82	9	50
82	10	100
82	11	70
82	12	60
82	13	90
82	14	70
82	15	90
82	16	140
82	17	30
82	18	100
82	19	60
82	20	50
82	21	120
82	22	110
82	23	100
82	24	80
82	25	70
82	26	90
82	27	100
82	28	80
82	29	40
82	30	60
82	31	20
82	32	70
82	33	120
82	34	70
82	35	60
82	36	60
82	37	40
82	38	30
82	39	100
82	40	70
83	1	70
83	2	90
83	3	70
83	4	110
83	5	90
83	6	110
83	7	50
83	8	20
83	9	70
83	10	70
83	11	90
83	12	50
83	13	110
83	14	70
83	15	70
83	16	110
83	17	20
83	18	70
83	19	50
83	20	50
83	21	90
83	22	110
83	23	50
83	24	70
83	25	50
83	26	110
83	27	70
83	28	90
83	29	20
83	30	50
83	31	20
83	32	90
83	33	90
83	34	60
83	35	50
83	36	50
83	37	40
83	38	20
83	39	110
83	40	50
84	1	70
84	2	70
84	3	90
84	4	90
84	5	60
84	6	100
84	7	80
84	8	30
84	9	50
84	10	120
84	11	50
84	12	60
84	13	90
84	14	70
84	15	50
84	16	120
84	17	30
84	18	100
84	19	60
84	20	50
84	21	100
84	22	110
84	23	80
84	24	80
84	25	50
84	26	70
84	27	100
84	28	100
84	29	20
84	30	80
84	31	20
84	32	50
84	33	100
84	34	90
84	35	80
84	36	60
84	37	40
84	38	30
84	39	100
84	40	90
85	1	60
85	2	90
85	3	100
85	4	120
85	5	100
85	6	30
85	7	60
85	8	60
85	9	90
85	10	100
85	11	90
85	12	10
85	13	140
85	14	60
85	15	80
85	16	100
85	17	60
85	18	60
85	19	60
85	20	80
85	21	100
85	22	70
85	23	10
85	24	100
85	25	60
85	26	90
85	27	60
85	28	100
85	29	70
85	30	80
85	31	60
85	32	60
85	33	50
85	34	80
85	35	80
85	36	60
85	37	70
85	38	80
85	39	50
85	40	80
86	1	70
86	2	110
86	3	70
86	4	90
86	5	80
86	6	50
86	7	80
86	8	80
86	9	50
86	10	100
86	11	70
86	12	10
86	13	90
86	14	70
86	15	90
86	16	140
86	17	80
86	18	100
86	19	60
86	20	50
86	21	120
86	22	130
86	23	50
86	24	80
86	25	70
86	26	110
86	27	100
86	28	100
86	29	90
86	30	60
86	31	70
86	32	20
86	33	70
86	34	140
86	35	60
86	36	60
86	37	90
86	38	80
86	39	50
86	40	70
87	1	70
87	2	70
87	3	90
87	4	90
87	5	80
87	6	50
87	7	80
87	8	80
87	9	70
87	10	100
87	11	70
87	12	10
87	13	110
87	14	70
87	15	50
87	16	100
87	17	80
87	18	80
87	19	60
87	20	50
87	21	100
87	22	70
87	23	10
87	24	80
87	25	50
87	26	70
87	27	80
87	28	80
87	29	70
87	30	80
87	31	70
87	32	20
87	33	50
87	34	100
87	35	80
87	36	80
87	37	90
87	38	80
87	39	70
87	40	70
88	1	70
88	2	50
88	3	90
88	4	70
88	5	70
88	6	90
88	7	50
88	8	0
88	9	70
88	10	70
88	11	70
88	12	50
88	13	90
88	14	70
88	15	50
88	16	70
88	17	20
88	18	70
88	19	50
88	20	50
88	21	50
88	22	70
88	23	50
88	24	70
88	25	50
88	26	70
88	27	70
88	28	70
88	29	20
88	30	70
88	31	20
88	32	70
88	33	70
88	34	20
88	35	70
88	36	50
88	37	20
88	38	0
88	39	90
88	40	70
89	1	70
89	2	90
89	3	90
89	4	90
89	5	100
89	6	50
89	7	80
89	8	70
89	9	70
89	10	90
89	11	90
89	12	10
89	13	130
89	14	70
89	15	70
89	16	120
89	17	80
89	18	70
89	19	50
89	20	50
89	21	120
89	22	90
89	23	0
89	24	100
89	25	50
89	26	90
89	27	70
89	28	100
89	29	70
89	30	70
89	31	70
89	32	40
89	33	50
89	34	100
89	35	80
89	36	70
89	37	90
89	38	80
89	39	70
89	40	70
90	1	80
90	2	70
90	3	80
90	4	140
90	5	100
90	6	120
90	7	60
90	8	30
90	9	90
90	10	80
90	11	90
90	12	80
90	13	100
90	14	80
90	15	60
90	16	100
90	17	30
90	18	80
90	19	80
90	20	80
90	21	80
90	22	90
90	23	60
90	24	60
90	25	60
90	26	90
90	27	80
90	28	80
90	29	20
90	30	60
90	31	30
90	32	90
90	33	100
90	34	70
90	35	60
90	36	60
90	37	40
90	38	50
90	39	120
90	40	60
91	1	80
91	2	50
91	3	120
91	4	80
91	5	80
91	6	100
91	7	100
91	8	30
91	9	70
91	10	100
91	11	70
91	12	60
91	13	100
91	14	80
91	15	60
91	16	100
91	17	30
91	18	100
91	19	60
91	20	60
91	21	100
91	22	90
91	23	80
91	24	80
91	25	60
91	26	70
91	27	100
91	28	80
91	29	40
91	30	80
91	31	30
91	32	70
91	33	100
91	34	50
91	35	80
91	36	80
91	37	20
91	38	10
91	39	100
91	40	100
92	1	70
92	2	90
92	3	110
92	4	110
92	5	80
92	6	70
92	7	100
92	8	90
92	9	70
92	10	110
92	11	70
92	12	10
92	13	110
92	14	70
92	15	70
92	16	120
92	17	80
92	18	90
92	19	50
92	20	50
92	21	120
92	22	110
92	23	40
92	24	80
92	25	70
92	26	110
92	27	90
92	28	100
92	29	110
92	30	70
92	31	70
92	32	20
92	33	90
92	34	140
92	35	80
92	36	70
92	37	90
92	38	80
92	39	70
92	40	90
93	1	70
93	2	90
93	3	70
93	4	90
93	5	70
93	6	90
93	7	70
93	8	40
93	9	50
93	10	90
93	11	70
93	12	50
93	13	110
93	14	70
93	15	70
93	16	110
93	17	20
93	18	70
93	19	50
93	20	50
93	21	110
93	22	110
93	23	50
93	24	90
93	25	50
93	26	90
93	27	70
93	28	110
93	29	0
93	30	70
93	31	20
93	32	70
93	33	70
93	34	60
93	35	70
93	36	70
93	37	40
93	38	20
93	39	90
93	40	70
94	1	70
94	2	110
94	3	70
94	4	110
94	5	100
94	6	120
94	7	60
94	8	30
94	9	70
94	10	80
94	11	90
94	12	60
94	13	110
94	14	70
94	15	90
94	16	120
94	17	30
94	18	80
94	19	60
94	20	50
94	21	100
94	22	110
94	23	80
94	24	80
94	25	70
94	26	130
94	27	80
94	28	100
94	29	40
94	30	60
94	31	20
94	32	90
94	33	120
94	34	70
94	35	60
94	36	60
94	37	40
94	38	30
94	39	120
94	40	50
95	1	70
95	2	90
95	3	70
95	4	110
95	5	100
95	6	70
95	7	80
95	8	100
95	9	70
95	10	80
95	11	90
95	12	10
95	13	110
95	14	70
95	15	70
95	16	120
95	17	80
95	18	80
95	19	60
95	20	50
95	21	120
95	22	110
95	23	10
95	24	80
95	25	50
95	26	110
95	27	80
95	28	100
95	29	70
95	30	60
95	31	70
95	32	40
95	33	50
95	34	120
95	35	60
95	36	80
95	37	90
95	38	80
95	39	70
95	40	50
96	1	80
96	2	110
96	3	80
96	4	100
96	5	100
96	6	100
96	7	60
96	8	10
96	9	70
96	10	80
96	11	90
96	12	60
96	13	120
96	14	80
96	15	100
96	16	120
96	17	30
96	18	80
96	19	60
96	20	60
96	21	100
96	22	90
96	23	80
96	24	80
96	25	80
96	26	110
96	27	80
96	28	80
96	29	40
96	30	60
96	31	30
96	32	90
96	33	120
96	34	50
96	35	60
96	36	60
96	37	40
96	38	30
96	39	120
96	40	60
97	1	50
97	2	90
97	3	110
97	4	90
97	5	120
97	6	80
97	7	80
97	8	0
97	9	70
97	10	110
97	11	110
97	12	80
97	13	130
97	14	50
97	15	70
97	16	120
97	17	10
97	18	70
97	19	70
97	20	50
97	21	120
97	22	90
97	23	70
97	24	100
97	25	50
97	26	90
97	27	70
97	28	100
97	29	40
97	30	70
97	31	0
97	32	90
97	33	120
97	34	50
97	35	80
97	36	50
97	37	20
97	38	50
97	39	100
97	40	90
98	1	70
98	2	90
98	3	70
98	4	70
98	5	60
98	6	30
98	7	80
98	8	70
98	9	50
98	10	90
98	11	50
98	12	10
98	13	90
98	14	70
98	15	70
98	16	100
98	17	80
98	18	70
98	19	50
98	20	50
98	21	100
98	22	70
98	23	20
98	24	80
98	25	70
98	26	70
98	27	70
98	28	80
98	29	70
98	30	70
98	31	70
98	32	0
98	33	50
98	34	100
98	35	80
98	36	70
98	37	90
98	38	80
98	39	50
98	40	70
99	1	60
99	2	90
99	3	120
99	4	140
99	5	100
99	6	50
99	7	80
99	8	80
99	9	90
99	10	120
99	11	90
99	12	10
99	13	140
99	14	60
99	15	80
99	16	120
99	17	60
99	18	80
99	19	60
99	20	80
99	21	120
99	22	110
99	23	30
99	24	100
99	25	60
99	26	110
99	27	80
99	28	120
99	29	90
99	30	80
99	31	60
99	32	60
99	33	70
99	34	120
99	35	80
99	36	60
99	37	70
99	38	80
99	39	50
99	40	100
100	1	60
100	2	50
100	3	80
100	4	60
100	5	80
100	6	60
100	7	60
100	8	10
100	9	50
100	10	80
100	11	70
100	12	80
100	13	80
100	14	60
100	15	60
100	16	60
100	17	10
100	18	60
100	19	80
100	20	60
100	21	60
100	22	50
100	23	60
100	24	80
100	25	60
100	26	50
100	27	60
100	28	80
100	29	0
100	30	80
100	31	10
100	32	50
100	33	60
100	34	10
100	35	80
100	36	60
100	37	0
100	38	30
100	39	60
100	40	80
101	1	80
101	2	70
101	3	80
101	4	100
101	5	60
101	6	100
101	7	80
101	8	50
101	9	50
101	10	100
101	11	50
101	12	60
101	13	100
101	14	80
101	15	60
101	16	100
101	17	30
101	18	80
101	19	60
101	20	60
101	21	100
101	22	90
101	23	60
101	24	80
101	25	60
101	26	70
101	27	80
101	28	100
101	29	0
101	30	80
101	31	30
101	32	50
101	33	80
101	34	70
101	35	80
101	36	80
101	37	40
101	38	30
101	39	100
101	40	80
102	1	50
102	2	90
102	3	90
102	4	130
102	5	100
102	6	100
102	7	60
102	8	30
102	9	90
102	10	100
102	11	90
102	12	60
102	13	130
102	14	50
102	15	70
102	16	100
102	17	10
102	18	60
102	19	60
102	20	70
102	21	100
102	22	90
102	23	60
102	24	100
102	25	50
102	26	110
102	27	60
102	28	120
102	29	20
102	30	80
102	31	0
102	32	110
102	33	100
102	34	50
102	35	80
102	36	60
102	37	20
102	38	30
102	39	100
102	40	70
103	1	80
103	2	70
103	3	60
103	4	100
103	5	60
103	6	50
103	7	60
103	8	80
103	9	50
103	10	80
103	11	50
103	12	10
103	13	80
103	14	80
103	15	60
103	16	100
103	17	80
103	18	80
103	19	60
103	20	60
103	21	80
103	22	90
103	23	10
103	24	60
103	25	60
103	26	70
103	27	80
103	28	80
103	29	50
103	30	60
103	31	80
103	32	0
103	33	30
103	34	120
103	35	60
103	36	60
103	37	90
103	38	80
103	39	50
103	40	60
104	1	50
104	2	90
104	3	90
104	4	90
104	5	110
104	6	20
104	7	50
104	8	50
104	9	70
104	10	90
104	11	110
104	12	20
104	13	130
104	14	50
104	15	70
104	16	90
104	17	50
104	18	50
104	19	70
104	20	50
104	21	90
104	22	70
104	23	0
104	24	90
104	25	50
104	26	90
104	27	50
104	28	90
104	29	70
104	30	70
104	31	50
104	32	40
104	33	40
104	34	70
104	35	70
104	36	50
104	37	70
104	38	90
104	39	40
104	40	70
105	1	80
105	2	90
105	3	100
105	4	100
105	5	80
105	6	50
105	7	80
105	8	80
105	9	70
105	10	100
105	11	70
105	12	10
105	13	120
105	14	80
105	15	80
105	16	100
105	17	80
105	18	80
105	19	60
105	20	60
105	21	100
105	22	70
105	23	30
105	24	80
105	25	80
105	26	90
105	27	80
105	28	80
105	29	90
105	30	80
105	31	80
105	32	20
105	33	70
105	34	100
105	35	80
105	36	80
105	37	90
105	38	80
105	39	70
105	40	80
106	1	80
106	2	70
106	3	60
106	4	60
106	5	60
106	6	30
106	7	60
106	8	60
106	9	50
106	10	60
106	11	50
106	12	10
106	13	60
106	14	80
106	15	80
106	16	80
106	17	80
106	18	80
106	19	60
106	20	60
106	21	60
106	22	70
106	23	30
106	24	60
106	25	80
106	26	70
106	27	80
106	28	60
106	29	70
106	30	60
106	31	80
106	32	0
106	33	30
106	34	80
106	35	60
106	36	60
106	37	70
106	38	60
106	39	30
106	40	60
107	1	70
107	2	110
107	3	50
107	4	70
107	5	80
107	6	80
107	7	60
107	8	0
107	9	50
107	10	70
107	11	70
107	12	60
107	13	90
107	14	70
107	15	90
107	16	120
107	17	30
107	18	70
107	19	50
107	20	50
107	21	100
107	22	90
107	23	70
107	24	80
107	25	70
107	26	90
107	27	70
107	28	80
107	29	20
107	30	50
107	31	20
107	32	70
107	33	100
107	34	50
107	35	60
107	36	50
107	37	40
107	38	30
107	39	100
107	40	50
108	1	60
108	2	90
108	3	120
108	4	120
108	5	120
108	6	50
108	7	80
108	8	80
108	9	70
108	10	120
108	11	110
108	12	30
108	13	140
108	14	60
108	15	80
108	16	120
108	17	60
108	18	80
108	19	80
108	20	60
108	21	120
108	22	110
108	23	30
108	24	100
108	25	60
108	26	110
108	27	80
108	28	120
108	29	90
108	30	80
108	31	60
108	32	40
108	33	70
108	34	120
108	35	80
108	36	60
108	37	70
108	38	100
108	39	50
108	40	100
109	1	80
109	2	90
109	3	80
109	4	80
109	5	80
109	6	50
109	7	80
109	8	100
109	9	50
109	10	80
109	11	70
109	12	10
109	13	100
109	14	80
109	15	100
109	16	100
109	17	80
109	18	80
109	19	60
109	20	60
109	21	100
109	22	110
109	23	30
109	24	100
109	25	80
109	26	110
109	27	80
109	28	120
109	29	70
109	30	80
109	31	80
109	32	20
109	33	30
109	34	100
109	35	80
109	36	80
109	37	70
109	38	60
109	39	30
109	40	80
110	1	60
110	2	90
110	3	100
110	4	120
110	5	120
110	6	50
110	7	60
110	8	80
110	9	70
110	10	100
110	11	110
110	12	30
110	13	140
110	14	60
110	15	80
110	16	100
110	17	60
110	18	60
110	19	80
110	20	60
110	21	100
110	22	90
110	23	10
110	24	100
110	25	60
110	26	110
110	27	60
110	28	120
110	29	70
110	30	80
110	31	60
110	32	40
110	33	50
110	34	100
110	35	80
110	36	60
110	37	70
110	38	100
110	39	50
110	40	80
111	1	70
111	2	70
111	3	70
111	4	90
111	5	60
111	6	50
111	7	60
111	8	80
111	9	50
111	10	100
111	11	50
111	12	10
111	13	90
111	14	70
111	15	50
111	16	100
111	17	80
111	18	80
111	19	60
111	20	50
111	21	80
111	22	90
111	23	10
111	24	80
111	25	50
111	26	70
111	27	80
111	28	100
111	29	50
111	30	80
111	31	70
111	32	0
111	33	30
111	34	120
111	35	80
111	36	60
111	37	90
111	38	80
111	39	50
111	40	70
112	1	80
112	2	90
112	3	100
112	4	100
112	5	60
112	6	50
112	7	100
112	8	100
112	9	50
112	10	120
112	11	50
112	12	10
112	13	100
112	14	80
112	15	80
112	16	120
112	17	80
112	18	100
112	19	60
112	20	60
112	21	120
112	22	110
112	23	50
112	24	80
112	25	80
112	26	90
112	27	100
112	28	100
112	29	90
112	30	80
112	31	80
112	32	0
112	33	70
112	34	140
112	35	80
112	36	80
112	37	90
112	38	80
112	39	50
112	40	100
113	1	70
113	2	70
113	3	110
113	4	110
113	5	80
113	6	70
113	7	80
113	8	70
113	9	70
113	10	110
113	11	70
113	12	10
113	13	110
113	14	70
113	15	50
113	16	120
113	17	80
113	18	90
113	19	50
113	20	50
113	21	100
113	22	110
113	23	20
113	24	80
113	25	50
113	26	90
113	27	90
113	28	100
113	29	90
113	30	70
113	31	70
113	32	20
113	33	70
113	34	140
113	35	80
113	36	50
113	37	90
113	38	80
113	39	70
113	40	90
114	1	60
114	2	70
114	3	120
114	4	120
114	5	80
114	6	80
114	7	80
114	8	10
114	9	90
114	10	120
114	11	70
114	12	60
114	13	120
114	14	60
114	15	60
114	16	100
114	17	10
114	18	80
114	19	60
114	20	80
114	21	100
114	22	70
114	23	80
114	24	80
114	25	60
114	26	70
114	27	80
114	28	80
114	29	40
114	30	80
114	31	10
114	32	90
114	33	120
114	34	50
114	35	80
114	36	60
114	37	20
114	38	30
114	39	100
114	40	100
115	1	60
115	2	70
115	3	100
115	4	80
115	5	80
115	6	60
115	7	80
115	8	10
115	9	70
115	10	100
115	11	70
115	12	60
115	13	100
115	14	60
115	15	80
115	16	100
115	17	10
115	18	80
115	19	60
115	20	80
115	21	100
115	22	90
115	23	80
115	24	100
115	25	60
115	26	70
115	27	80
115	28	100
115	29	20
115	30	80
115	31	10
115	32	90
115	33	80
115	34	30
115	35	80
115	36	60
115	37	0
115	38	10
115	39	60
115	40	100
116	1	60
116	2	50
116	3	120
116	4	120
116	5	80
116	6	50
116	7	80
116	8	80
116	9	90
116	10	100
116	11	70
116	12	10
116	13	100
116	14	60
116	15	60
116	16	80
116	17	60
116	18	80
116	19	60
116	20	80
116	21	80
116	22	90
116	23	30
116	24	80
116	25	60
116	26	90
116	27	80
116	28	100
116	29	90
116	30	80
116	31	60
116	32	40
116	33	50
116	34	100
116	35	80
116	36	60
116	37	50
116	38	60
116	39	30
116	40	100
117	1	70
117	2	110
117	3	70
117	4	110
117	5	90
117	6	110
117	7	50
117	8	20
117	9	70
117	10	70
117	11	90
117	12	50
117	13	110
117	14	70
117	15	90
117	16	110
117	17	20
117	18	70
117	19	50
117	20	50
117	21	90
