p	d	Pr(p,d)
328	1	1.00
328	2	1.00
328	3	1.00
328	4	1.00
328	5	1.00
328	6	0.26
329	1	1.00
329	2	1.00
329	3	1.00
329	4	1.00
329	5	1.00
329	6	0.74
330	1	1.00
330	2	1.00
330	3	1.00
330	4	1.00
330	5	0.49
331	1	1.00
331	2	1.00
331	3	0.44
332	1	1.00
332	2	1.00
332	3	1.00
332	4	1.00
332	5	1.00
332	6	1.00
332	7	0.65
333	1	1.00
333	2	1.00
333	3	1.00
333	4	1.00
333	5	1.00
333	6	1.00
333	7	1.00
333	8	0.81
334	1	1.00
334	2	1.00
334	3	1.00
334	4	1.00
334	5	1.00
334	6	1.00
334	7	1.00
334	8	0.63
335	1	1.00
335	2	1.00
335	3	1.00
335	4	1.00
335	5	1.00
335	6	1.00
335	7	1.00
335	8	0.82
336	1	1.00
336	2	0.77
337	1	1.00
337	2	1.00
337	3	1.00
337	4	1.00
337	5	1.00
337	6	1.00
337	7	0.07
338	1	1.00
338	2	1.00
338	3	1.00
338	4	0.11
339	1	1.00
339	2	1.00
339	3	0.28
340	1	1.00
340	2	1.00
340	3	1.00
340	4	0.04
341	1	1.00
341	2	1.00
341	3	1.00
341	4	1.00
341	5	1.00
341	6	0.87
342	1	1.00
342	2	1.00
342	3	0.31
343	1	1.00
343	2	1.00
343	3	1.00
343	4	1.00
343	5	1.00
343	6	1.00
343	7	1.00
343	8	1.00
343	9	1.00
343	10	1.00
343	11	0.05
344	1	1.00
344	2	1.00
344	3	1.00
344	4	1.00
344	5	1.00
344	6	1.00
344	7	0.51
345	1	1.00
345	2	1.00
345	3	0.28
346	1	1.00
346	2	1.00
346	3	1.00
346	4	1.00
346	5	1.00
346	6	0.25
347	1	1.00
347	2	1.00
347	3	0.28
348	1	1.00
348	2	1.00
348	3	1.00
348	4	0.64
349	1	1.00
349	2	1.00
349	3	1.00
349	4	0.25
350	1	1.00
350	2	0.23
351	1	1.00
351	2	1.00
351	3	1.00
351	4	1.00
351	5	0.19
352	1	1.00
352	2	0.15
353	1	1.00
353	2	1.00
353	3	0.85
354	1	1.00
354	2	1.00
354	3	1.00
354	4	0.85
355	1	1.00
355	2	1.00
355	3	1.00
355	4	0.25
356	1	1.00
356	2	1.00
356	3	1.00
356	4	1.00
356	5	0.35
357	1	1.00
357	2	1.00
357	3	1.00
357	4	1.00
357	5	1.00
357	6	0.01
358	1	1.00
358	2	0.73
359	1	1.00
359	2	1.00
359	3	1.00
359	4	1.00
359	5	0.26
360	1	1.00
360	2	1.00
360	3	0.16
361	1	1.00
361	2	1.00
361	3	1.00
361	4	1.00
361	5	1.00
361	6	1.00
361	7	1.00
361	8	1.00
361	9	1.00
361	10	1.00
361	11	0.04
362	1	1.00
362	2	1.00
362	3	1.00
362	4	1.00
362	5	1.00
362	6	1.00
362	7	0.18
363	1	1.00
363	2	1.00
363	3	0.02
364	1	1.00
364	2	1.00
364	3	0.08
365	1	1.00
365	2	1.00
365	3	1.00
365	4	1.00
365	5	1.00
365	6	1.00
365	7	1.00
365	8	0.93
366	1	1.00
366	2	1.00
366	3	1.00
366	4	0.88
367	1	1.00
367	2	1.00
367	3	0.62
368	1	1.00
368	2	1.00
368	3	1.00
368	4	1.00
368	5	1.00
368	6	0.20
369	1	1.00
369	2	1.00
369	3	1.00
369	4	1.00
369	5	0.92
370	1	1.00
370	2	1.00
370	3	1.00
370	4	1.00
370	5	1.00
370	6	0.89
371	1	1.00
371	2	1.00
371	3	0.17
372	1	1.00
372	2	1.00
372	3	0.55
373	1	1.00
373	2	1.00
373	3	0.90
374	1	1.00
374	2	0.10
375	1	1.00
375	2	1.00
375	3	1.00
375	4	0.38
376	1	1.00
376	2	1.00
376	3	1.00
376	4	0.87
377	1	1.00
377	2	1.00
377	3	1.00
377	4	1.00
377	5	1.00
377	6	1.00
377	7	1.00
377	8	1.00
377	9	1.00
377	10	1.00
377	11	0.65
378	1	1.00
378	2	1.00
378	3	1.00
378	4	1.00
378	5	1.00
378	6	1.00
378	7	1.00
378	8	1.00
378	9	1.00
378	10	0.91
379	1	1.00
379	2	1.00
379	3	1.00
379	4	0.17
380	1	1.00
380	2	1.00
380	3	1.00
380	4	0.03
381	1	1.00
381	2	0.09
382	1	1.00
382	2	1.00
382	3	0.91
383	1	1.00
383	2	1.00
383	3	0.42
384	1	1.00
384	2	1.00
384	3	1.00
384	4	1.00
384	5	0.31
385	1	1.00
385	2	1.00
385	3	1.00
385	4	0.37
386	1	1.00
386	2	1.00
386	3	1.00
386	4	0.01
387	1	1.00
387	2	1.00
387	3	1.00
387	4	1.00
387	5	0.34
388	1	1.00
388	2	1.00
388	3	1.00
388	4	1.00
388	5	1.00
388	6	1.00
388	7	1.00
388	8	1.00
388	9	0.76
389	1	1.00
389	2	1.00
389	3	0.73
390	1	1.00
390	2	1.00
390	3	1.00
390	4	1.00
390	5	1.00
390	6	1.00
390	7	1.00
390	8	1.00
390	9	1.00
390	10	1.00
390	11	0.98
391	1	1.00
391	2	1.00
391	3	1.00
391	4	1.00
391	5	1.00
391	6	1.00
391	7	1.00
391	8	1.00
391	9	0.71
392	1	1.00
392	2	1.00
392	3	0.38
393	1	1.00
393	2	1.00
393	3	1.00
393	4	1.00
393	5	1.00
393	6	1.00
393	7	0.81
394	1	1.00
394	2	1.00
394	3	1.00
394	4	0.06
395	1	1.00
395	2	1.00
395	3	1.00
395	4	0.35
396	1	1.00
396	2	1.00
396	3	1.00
396	4	1.00
396	5	1.00
396	6	0.07
397	1	1.00
397	2	1.00
397	3	1.00
397	4	1.00
397	5	1.00
397	6	0.81
398	1	1.00
398	2	1.00
398	3	1.00
398	4	0.20
399	1	1.00
399	2	1.00
399	3	0.94
400	1	1.00
400	2	1.00
400	3	1.00
400	4	1.00
400	5	0.13
401	1	1.00
401	2	1.00
401	3	0.39
402	1	1.00
402	2	1.00
402	3	0.74
403	1	1.00
403	2	1.00
403	3	1.00
403	4	1.00
403	5	0.64
404	1	1.00
404	2	1.00
404	3	1.00
404	4	1.00
404	5	1.00
404	6	0.69
405	1	1.00
405	2	1.00
405	3	1.00
405	4	0.01
406	1	1.00
406	2	1.00
406	3	1.00
406	4	1.00
406	5	1.00
406	6	1.00
406	7	1.00
406	8	1.00
406	9	1.00
406	10	0.02
407	1	1.00
407	2	1.00
407	3	1.00
407	4	0.82
408	1	1.00
408	2	1.00
408	3	1.00
408	4	1.00
408	5	1.00
408	6	1.00
408	7	1.00
408	8	1.00
408	9	1.00
408	10	1.00
408	11	0.80
409	1	1.00
409	2	1.00
409	3	0.19
410	1	1.00
410	2	1.00
410	3	1.00
410	4	1.00
410	5	1.00
410	6	0.54
411	1	1.00
411	2	0.88
412	1	1.00
412	2	1.00
412	3	0.87
413	1	1.00
413	2	1.00
413	3	0.24
414	1	1.00
414	2	1.00
414	3	0.65
415	1	1.00
415	2	1.00
415	3	1.00
415	4	1.00
415	5	1.00
415	6	1.00
415	7	1.00
415	8	1.00
415	9	1.00
415	10	0.17
416	1	1.00
416	2	1.00
416	3	1.00
416	4	0.81
417	1	1.00
417	2	1.00
417	3	1.00
417	4	1.00
417	5	0.98
418	1	1.00
418	2	1.00
418	3	0.36
419	1	1.00
419	2	1.00
419	3	1.00
419	4	0.18
420	1	1.00
420	2	0.98
421	1	1.00
421	2	1.00
421	3	1.00
421	4	0.43
422	1	1.00
422	2	0.69
423	1	1.00
423	2	1.00
423	3	1.00
423	4	1.00
423	5	1.00
423	6	1.00
423	7	1.00
423	8	1.00
423	9	0.11
424	1	1.00
424	2	0.73
425	1	1.00
425	2	1.00
425	3	0.81
426	1	1.00
426	2	1.00
426	3	1.00
426	4	1.00
426	5	1.00
426	6	1.00
426	7	1.00
426	8	0.80
427	1	1.00
427	2	1.00
427	3	0.63
428	1	1.00
428	2	0.32
429	1	1.00
429	2	1.00
429	3	1.00
429	4	1.00
429	5	0.78
430	1	1.00
430	2	1.00
430	3	1.00
430	4	1.00
430	5	0.26
431	1	1.00
431	2	1.00
431	3	1.00
431	4	0.02
432	1	1.00
432	2	1.00
432	3	0.47
433	1	1.00
433	2	1.00
433	3	1.00
433	4	0.55
434	1	1.00
434	2	1.00
434	3	0.08
435	1	1.00
435	2	1.00
435	3	1.00
435	4	1.00
435	5	1.00
435	6	1.00
435	7	1.00
435	8	0.48
436	1	1.00
436	2	1.00
436	3	1.00
436	4	0.28
437	1	1.00
437	2	1.00
437	3	1.00
437	4	1.00
437	5	0.42
438	1	1.00
438	2	1.00
438	3	1.00
438	4	0.26
439	1	1.00
439	2	0.87
440	1	1.00
440	2	1.00
440	3	0.83
441	1	1.00
441	2	1.00
441	3	1.00
441	4	1.00
441	5	1.00
441	6	1.00
441	7	1.00
441	8	0.57
442	1	1.00
442	2	0.16
443	1	1.00
443	2	1.00
443	3	1.00
443	4	0.48
444	1	1.00
444	2	1.00
444	3	0.42
445	1	1.00
445	2	1.00
445	3	0.40
446	1	1.00
446	2	0.79
447	1	1.00
447	2	1.00
447	3	1.00
447	4	1.00
447	5	1.00
447	6	1.00
447	7	1.00
447	8	0.04
448	1	1.00
448	2	0.43
449	1	1.00
449	2	1.00
449	3	1.00
449	4	1.00
449	5	0.78
450	1	1.00
450	2	1.00
450	3	1.00
450	4	1.00
450	5	1.00
450	6	0.37
451	1	1.00
451	2	1.00
451	3	1.00
451	4	0.38
452	1	1.00
452	2	0.02
453	1	1.00
453	2	1.00
453	3	1.00
453	4	1.00
453	5	0.93
454	1	1.00
454	2	1.00
454	3	0.18
455	1	1.00
455	2	1.00
455	3	1.00
455	4	1.00
455	5	1.00
455	6	0.46
456	1	1.00
456	2	1.00
456	3	0.93
457	1	1.00
457	2	1.00
457	3	0.56
458	1	1.00
458	2	1.00
458	3	1.00
458	4	1.00
458	5	1.00
458	6	1.00
458	7	1.00
458	8	0.67
459	1	1.00
459	2	1.00
459	3	1.00
459	4	1.00
459	5	1.00
459	6	1.00
459	7	1.00
459	8	1.00
459	9	1.00
459	10	1.00
459	11	0.23
460	1	1.00
460	2	1.00
460	3	0.98
461	1	1.00
461	2	1.00
461	3	0.72
462	1	1.00
462	2	1.00
462	3	1.00
462	4	0.14
463	1	1.00
463	2	1.00
463	3	1.00
464	1	1.00
464	2	1.00
464	3	1.00
464	4	1.00
464	5	0.12
465	1	1.00
465	2	1.00
465	3	1.00
465	4	0.24
466	1	1.00
466	2	1.00
466	3	1.00
466	4	1.00
466	5	0.62
467	1	1.00
467	2	1.00
467	3	1.00
467	4	0.40
468	1	1.00
468	2	1.00
468	3	1.00
468	4	1.00
468	5	1.00
468	6	0.03
469	1	1.00
469	2	1.00
469	3	1.00
469	4	1.00
469	5	0.55
470	1	1.00
470	2	0.22
471	1	1.00
471	2	1.00
471	3	1.00
471	4	1.00
471	5	0.14
472	1	1.00
472	2	1.00
472	3	1.00
472	4	1.00
472	5	1.00
472	6	0.65
473	1	1.00
473	2	1.00
473	3	1.00
473	4	0.18
474	1	1.00
474	2	1.00
474	3	1.00
474	4	1.00
474	5	0.97
475	1	1.00
475	2	1.00
475	3	1.00
475	4	1.00
475	5	1.00
475	6	0.06
476	1	1.00
476	2	1.00
476	3	1.00
476	4	0.01
477	1	1.00
477	2	1.00
477	3	0.16
478	1	1.00
478	2	1.00
478	3	1.00
478	4	1.00
478	5	1.00
478	6	1.00
478	7	1.00
478	8	1.00
478	9	1.00
478	10	1.00
478	11	0.64
479	1	1.00
479	2	1.00
479	3	1.00
479	4	1.00
479	5	1.00
479	6	1.00
479	7	1.00
479	8	1.00
479	9	0.58
480	1	1.00
480	2	1.00
480	3	1.00
480	4	1.00
480	5	1.00
480	6	1.00
480	7	1.00
480	8	1.00
480	9	1.00
480	10	0.48
481	1	1.00
481	2	0.40
482	1	1.00
482	2	1.00
482	3	1.00
482	4	1.00
482	5	1.00
482	6	0.84
483	1	1.00
483	2	1.00
483	3	1.00
483	4	1.00
483	5	0.45
484	1	1.00
484	2	1.00
484	3	1.00
484	4	1.00
484	5	1.00
484	6	1.00
484	7	1.00
484	8	1.00
484	9	1.00
484	10	0.24
485	1	1.00
485	2	0.32
486	1	1.00
486	2	0.23
487	1	1.00
487	2	1.00
487	3	1.00
487	4	0.98
488	1	1.00
488	2	0.58
489	1	1.00
489	2	1.00
489	3	1.00
489	4	0.52
490	1	1.00
490	2	1.00
490	3	1.00
490	4	0.27
491	1	1.00
491	2	1.00
491	3	1.00
491	4	1.00
491	5	1.00
491	6	1.00
491	7	1.00
491	8	1.00
491	9	1.00
491	10	0.69
492	1	1.00
492	2	1.00
492	3	1.00
492	4	0.93
493	1	1.00
493	2	1.00
493	3	1.00
493	4	0.10
494	1	1.00
494	2	1.00
494	3	1.00
494	4	1.00
494	5	1.00
494	6	1.00
494	7	0.93
495	1	1.00
495	2	0.39
496	1	1.00
496	2	0.43
497	1	1.00
497	2	1.00
497	3	1.00
497	4	0.88
498	1	1.00
498	2	1.00
498	3	1.00
498	4	0.25
499	1	1.00
499	2	1.00
499	3	1.00
499	4	1.00
499	5	1.00
499	6	1.00
499	7	1.00
499	8	1.00
499	9	1.00
499	10	0.44
500	1	1.00
500	2	1.00
500	3	0.92
