p	r	R_p
199	13	0
199	14	0
199	15	0
199	16	0
199	17	1
199	18	1
199	19	1
199	20	1
199	21	0
199	22	0
199	23	1
199	24	1
199	25	0
199	26	0
199	27	1
199	28	1
199	29	0
199	30	1
199	31	0
199	32	1
199	33	1
199	34	1
199	35	0
199	36	1
199	37	1
199	38	0
199	39	0
199	40	1
200	1	1
200	2	1
200	3	0
200	4	1
200	5	1
200	6	0
200	7	0
200	8	1
200	9	1
200	10	0
200	11	1
200	12	1
200	13	1
200	14	0
200	15	1
200	16	1
200	17	1
200	18	0
200	19	1
200	20	1
200	21	1
200	22	1
200	23	1
200	24	1
200	25	1
200	26	1
200	27	1
200	28	0
200	29	0
200	30	1
200	31	1
200	32	1
200	33	0
200	34	0
200	35	1
200	36	0
200	37	1
200	38	0
200	39	1
200	40	1
201	1	1
201	2	1
201	3	0
201	4	1
201	5	1
201	6	0
201	7	0
201	8	1
201	9	1
201	10	0
201	11	1
201	12	1
201	13	1
201	14	0
201	15	1
201	16	1
201	17	1
201	18	0
201	19	1
201	20	1
201	21	1
201	22	1
201	23	1
201	24	1
201	25	1
201	26	1
201	27	1
201	28	0
201	29	0
201	30	1
201	31	1
201	32	1
201	33	0
201	34	0
201	35	1
201	36	0
201	37	1
201	38	0
201	39	1
201	40	1
202	1	1
202	2	1
202	3	0
202	4	1
202	5	1
202	6	0
202	7	0
202	8	1
202	9	1
202	10	0
202	11	1
202	12	1
202	13	1
202	14	0
202	15	1
202	16	1
202	17	1
202	18	0
202	19	1
202	20	1
202	21	1
202	22	1
202	23	1
202	24	1
202	25	1
202	26	1
202	27	1
202	28	0
202	29	0
202	30	1
202	31	1
202	32	1
202	33	0
202	34	0
202	35	1
202	36	0
202	37	1
202	38	0
202	39	1
202	40	1
203	1	1
203	2	1
203	3	1
203	4	1
203	5	1
203	6	0
203	7	0
203	8	1
203	9	1
203	10	0
203	11	1
203	12	1
203	13	1
203	14	0
203	15	1
203	16	1
203	17	1
203	18	0
203	19	1
203	20	1
203	21	0
203	22	1
203	23	1
203	24	1
203	25	1
203	26	1
203	27	1
203	28	0
203	29	0
203	30	1
203	31	1
203	32	1
203	33	0
203	34	1
203	35	1
203	36	1
203	37	1
203	38	0
203	39	1
203	40	1
204	1	1
204	2	1
204	3	0
204	4	1
204	5	1
204	6	0
204	7	0
204	8	1
204	9	1
204	10	0
204	11	1
204	12	1
204	13	1
204	14	0
204	15	1
204	16	1
204	17	1
204	18	0
204	19	1
204	20	1
204	21	1
204	22	1
204	23	1
204	24	1
204	25	1
204	26	1
204	27	1
204	28	0
204	29	0
204	30	1
204	31	1
204	32	1
204	33	0
204	34	0
204	35	1
204	36	0
204	37	1
204	38	0
204	39	1
204	40	1
205	1	1
205	2	1
205	3	1
205	4	1
205	5	1
205	6	0
205	7	0
205	8	1
205	9	1
205	10	0
205	11	1
205	12	1
205	13	1
205	14	0
205	15	1
205	16	1
205	17	1
205	18	0
205	19	1
205	20	1
205	21	0
205	22	1
205	23	1
205	24	1
205	25	1
205	26	1
205	27	1
205	28	0
205	29	0
205	30	1
205	31	1
205	32	1
205	33	0
205	34	1
205	35	1
205	36	1
205	37	1
205	38	0
205	39	1
205	40	1
206	1	1
206	2	1
206	3	0
206	4	0
206	5	0
206	6	1
206	7	1
206	8	1
206	9	1
206	10	1
206	11	0
206	12	0
206	13	0
206	14	1
206	15	1
206	16	0
206	17	1
206	18	1
206	19	1
206	20	1
206	21	0
206	22	0
206	23	0
206	24	1
206	25	1
206	26	1
206	27	0
206	28	1
206	29	0
206	30	1
206	31	0
206	32	1
206	33	1
206	34	0
206	35	1
206	36	0
206	37	0
206	38	1
206	39	1
206	40	1
207	1	1
207	2	1
207	3	0
207	4	1
207	5	1
207	6	0
207	7	0
207	8	1
207	9	1
207	10	0
207	11	1
207	12	1
207	13	1
207	14	0
207	15	1
207	16	1
207	17	1
207	18	0
207	19	1
207	20	1
207	21	1
207	22	1
207	23	1
207	24	1
207	25	1
207	26	1
207	27	1
207	28	0
207	29	0
207	30	1
207	31	1
207	32	1
207	33	0
207	34	0
207	35	1
207	36	0
207	37	1
207	38	0
207	39	1
207	40	1
208	1	1
208	2	1
208	3	0
208	4	1
208	5	1
208	6	1
208	7	1
208	8	1
208	9	1
208	10	1
208	11	1
208	12	1
208	13	1
208	14	1
208	15	1
208	16	1
208	17	1
208	18	1
208	19	1
208	20	1
208	21	0
208	22	1
208	23	1
208	24	1
208	25	1
208	26	1
208	27	1
208	28	1
208	29	1
208	30	1
208	31	1
208	32	1
208	33	1
208	34	0
208	35	1
208	36	0
208	37	1
208	38	1
208	39	1
208	40	1
209	1	1
209	2	1
209	3	0
209	4	1
209	5	1
209	6	0
209	7	0
209	8	1
209	9	1
209	10	0
209	11	1
209	12	1
209	13	1
209	14	0
209	15	1
209	16	1
209	17	1
209	18	0
209	19	1
209	20	1
209	21	1
209	22	1
209	23	1
209	24	1
209	25	1
209	26	1
209	27	1
209	28	0
209	29	0
209	30	1
209	31	1
209	32	1
209	33	0
209	34	0
209	35	1
209	36	0
209	37	1
209	38	0
209	39	1
209	40	1
210	1	1
210	2	0
210	3	0
210	4	1
210	5	0
210	6	0
210	7	0
210	8	0
210	9	1
210	10	1
210	11	1
210	12	0
210	13	0
210	14	1
210	15	0
210	16	1
210	17	0
210	18	1
210	19	1
210	20	1
210	21	0
210	22	0
210	23	0
210	24	1
210	25	0
210	26	1
210	27	0
210	28	1
210	29	1
210	30	0
210	31	1
210	32	1
210	33	0
210	34	0
210	35	1
210	36	0
210	37	0
210	38	1
210	39	1
210	40	0
211	1	0
211	2	0
211	3	1
211	4	1
211	5	0
211	6	0
211	7	0
211	8	1
211	9	0
211	10	0
211	11	1
211	12	0
211	13	0
211	14	0
211	15	0
211	16	0
211	17	0
211	18	0
211	19	1
211	20	1
211	21	1
211	22	0
211	23	0
211	24	1
211	25	0
211	26	0
211	27	1
211	28	0
211	29	0
211	30	0
211	31	1
211	32	1
211	33	0
211	34	1
211	35	1
211	36	1
211	37	0
211	38	0
211	39	0
211	40	0
212	1	1
212	2	1
212	3	0
212	4	0
212	5	1
212	6	0
212	7	0
212	8	0
212	9	1
212	10	1
212	11	0
212	12	1
212	13	1
212	14	1
212	15	1
212	16	1
212	17	1
212	18	0
212	19	0
212	20	0
212	21	0
212	22	1
212	23	0
212	24	0
212	25	0
212	26	0
212	27	0
212	28	1
212	29	1
212	30	1
212	31	0
212	32	0
212	33	1
212	34	1
212	35	0
212	36	1
212	37	1
212	38	1
212	39	0
212	40	0
213	1	0
213	2	0
213	3	1
213	4	1
213	5	0
213	6	0
213	7	0
213	8	1
213	9	0
213	10	0
213	11	1
213	12	0
213	13	0
213	14	0
213	15	0
213	16	0
213	17	0
213	18	0
213	19	1
213	20	1
213	21	1
213	22	0
213	23	0
213	24	1
213	25	0
213	26	0
213	27	1
213	28	0
213	29	0
213	30	0
213	31	1
213	32	1
213	33	0
213	34	1
213	35	1
213	36	1
213	37	0
213	38	0
213	39	0
213	40	0
214	1	1
214	2	1
214	3	0
214	4	1
214	5	1
214	6	0
214	7	0
214	8	1
214	9	1
214	10	0
214	11	1
214	12	1
214	13	1
214	14	0
214	15	1
214	16	1
214	17	1
214	18	0
214	19	1
214	20	1
214	21	1
214	22	1
214	23	1
214	24	1
214	25	1
214	26	1
214	27	1
214	28	0
214	29	0
214	30	1
214	31	1
214	32	1
214	33	0
214	34	0
214	35	1
214	36	0
214	37	1
214	38	0
214	39	1
214	40	1
215	1	1
215	2	0
215	3	0
215	4	1
215	5	0
215	6	1
215	7	1
215	8	1
215	9	1
215	10	1
215	11	1
215	12	0
215	13	0
215	14	1
215	15	0
215	16	1
215	17	0
215	18	1
215	19	1
215	20	1
215	21	0
215	22	0
215	23	0
215	24	1
215	25	0
215	26	1
215	27	1
215	28	1
215	29	1
215	30	0
215	31	1
215	32	1
215	33	1
215	34	0
215	35	1
215	36	0
215	37	0
215	38	1
215	39	1
215	40	0
216	1	1
216	2	0
216	3	0
216	4	0
216	5	0
216	6	1
216	7	0
216	8	0
216	9	1
216	10	1
216	11	0
216	12	0
216	13	0
216	14	0
216	15	0
216	16	0
216	17	1
216	18	1
216	19	0
216	20	0
216	21	0
216	22	0
216	23	0
216	24	0
216	25	0
216	26	1
216	27	0
216	28	1
216	29	0
216	30	1
216	31	0
216	32	0
216	33	1
216	34	0
216	35	0
216	36	1
216	37	0
216	38	0
216	39	1
216	40	1
217	1	0
217	2	1
217	3	1
217	4	1
217	5	1
217	6	1
217	7	1
217	8	1
217	9	0
217	10	1
217	11	1
217	12	1
217	13	1
217	14	1
217	15	1
217	16	0
217	17	1
217	18	1
217	19	1
217	20	1
217	21	1
217	22	1
217	23	1
217	24	1
217	25	1
217	26	0
217	27	1
217	28	1
217	29	1
217	30	1
217	31	1
217	32	1
217	33	1
217	34	1
217	35	1
217	36	1
217	37	1
217	38	1
217	39	0
217	40	1
218	1	1
218	2	1
218	3	0
218	4	1
218	5	1
218	6	0
218	7	0
218	8	1
218	9	1
218	10	0
218	11	1
218	12	1
218	13	1
218	14	0
218	15	1
218	16	1
218	17	1
218	18	0
218	19	1
218	20	1
218	21	1
218	22	1
218	23	1
218	24	1
218	25	1
218	26	1
218	27	1
218	28	0
218	29	0
218	30	1
218	31	1
218	32	1
218	33	0
218	34	0
218	35	1
218	36	0
218	37	1
218	38	0
218	39	1
218	40	1
219	1	1
219	2	1
219	3	0
219	4	1
219	5	1
219	6	0
219	7	0
219	8	1
219	9	1
219	10	0
219	11	1
219	12	1
219	13	1
219	14	0
219	15	1
219	16	1
219	17	1
219	18	0
219	19	1
219	20	1
219	21	1
219	22	1
219	23	1
219	24	1
219	25	1
219	26	1
219	27	1
219	28	0
219	29	0
219	30	1
219	31	1
219	32	1
219	33	0
219	34	0
219	35	1
219	36	0
219	37	1
219	38	0
219	39	1
219	40	1
220	1	1
220	2	0
220	3	0
220	4	1
220	5	0
220	6	1
220	7	1
220	8	1
220	9	1
220	10	1
220	11	1
220	12	0
220	13	0
220	14	1
220	15	0
220	16	1
220	17	0
220	18	1
220	19	1
220	20	1
220	21	0
220	22	0
220	23	0
220	24	1
220	25	0
220	26	1
220	27	1
220	28	1
220	29	1
220	30	0
220	31	1
220	32	1
220	33	1
220	34	0
220	35	1
220	36	0
220	37	0
220	38	1
220	39	1
220	40	0
221	1	1
221	2	1
221	3	0
221	4	0
221	5	0
221	6	1
221	7	1
221	8	0
221	9	0
221	10	1
221	11	0
221	12	0
221	13	0
221	14	1
221	15	0
221	16	0
221	17	1
221	18	1
221	19	0
221	20	0
221	21	1
221	22	0
221	23	0
221	24	0
221	25	1
221	26	1
221	27	0
221	28	0
221	29	0
221	30	1
221	31	0
221	32	0
221	33	1
221	34	0
221	35	0
221	36	1
221	37	0
221	38	1
221	39	1
221	40	1
222	1	1
222	2	1
222	3	0
222	4	0
222	5	1
222	6	0
222	7	0
222	8	0
222	9	1
222	10	0
222	11	0
222	12	1
222	13	1
222	14	0
222	15	1
222	16	1
222	17	1
222	18	0
222	19	1
222	20	1
222	21	0
222	22	1
222	23	0
222	24	1
222	25	0
222	26	0
222	27	0
222	28	0
222	29	0
222	30	1
222	31	0
222	32	1
222	33	0
222	34	0
222	35	0
222	36	0
222	37	1
222	38	0
222	39	0
222	40	0
223	1	0
223	2	1
223	3	1
223	4	1
223	5	1
223	6	1
223	7	1
223	8	1
223	9	0
223	10	1
223	11	1
223	12	1
223	13	1
223	14	1
223	15	1
223	16	0
223	17	1
223	18	1
223	19	1
223	20	1
223	21	1
223	22	1
223	23	1
223	24	1
223	25	1
223	26	0
223	27	1
223	28	1
223	29	1
223	30	1
223	31	1
223	32	1
223	33	1
223	34	1
223	35	1
223	36	1
223	37	1
223	38	1
223	39	0
223	40	1
224	1	1
224	2	1
224	3	0
224	4	1
224	5	1
224	6	0
224	7	0
224	8	1
224	9	1
224	10	0
224	11	1
224	12	1
224	13	1
224	14	0
224	15	1
224	16	1
224	17	1
224	18	0
224	19	1
224	20	1
224	21	1
224	22	1
224	23	1
224	24	1
224	25	1
224	26	1
224	27	1
224	28	0
224	29	0
224	30	1
224	31	1
224	32	1
224	33	0
224	34	0
224	35	1
224	36	0
224	37	1
224	38	0
224	39	1
224	40	1
225	1	1
225	2	1
225	3	0
225	4	1
225	5	1
225	6	0
225	7	0
225	8	1
225	9	1
225	10	0
225	11	1
225	12	1
225	13	1
225	14	0
225	15	1
225	16	1
225	17	1
225	18	0
225	19	1
225	20	1
225	21	1
225	22	1
225	23	1
225	24	1
225	25	1
225	26	1
225	27	1
225	28	0
225	29	0
225	30	1
225	31	1
225	32	1
225	33	0
225	34	0
225	35	1
225	36	0
225	37	1
225	38	0
225	39	1
225	40	1
226	1	1
226	2	0
226	3	0
226	4	0
226	5	0
226	6	0
226	7	0
226	8	1
226	9	1
226	10	0
226	11	1
226	12	1
226	13	0
226	14	0
226	15	0
226	16	1
226	17	1
226	18	0
226	19	1
226	20	1
226	21	0
226	22	0
226	23	1
226	24	1
226	25	0
226	26	1
226	27	1
226	28	0
226	29	0
226	30	1
226	31	0
226	32	1
226	33	0
226	34	0
226	35	0
226	36	0
226	37	1
226	38	0
226	39	1
226	40	1
227	1	1
227	2	1
227	3	0
227	4	1
227	5	0
227	6	0
227	7	0
227	8	0
227	9	1
227	10	0
227	11	1
227	12	1
227	13	1
227	14	0
227	15	1
227	16	1
227	17	0
227	18	0
227	19	1
227	20	1
227	21	1
227	22	1
227	23	1
227	24	1
227	25	1
227	26	1
227	27	0
227	28	0
227	29	0
227	30	0
227	31	1
227	32	1
227	33	0
227	34	0
227	35	1
227	36	0
227	37	1
227	38	0
227	39	1
227	40	1
228	1	1
228	2	1
228	3	0
228	4	1
228	5	1
228	6	1
228	7	1
228	8	1
228	9	1
228	10	1
228	11	1
228	12	1
228	13	1
228	14	1
228	15	1
228	16	1
228	17	1
228	18	1
228	19	1
228	20	1
228	21	0
228	22	1
228	23	1
228	24	1
228	25	1
228	26	1
228	27	1
228	28	1
228	29	1
228	30	1
228	31	1
228	32	1
228	33	1
228	34	0
228	35	1
228	36	0
228	37	1
228	38	1
228	39	1
228	40	1
229	1	0
229	2	0
229	3	0
229	4	0
229	5	0
229	6	0
229	7	0
229	8	0
229	9	0
229	10	0
229	11	0
229	12	0
229	13	0
229	14	0
229	15	0
229	16	0
229	17	0
229	18	0
229	19	1
229	20	1
229	21	0
229	22	0
229	23	0
229	24	1
229	25	0
229	26	0
229	27	0
229	28	0
229	29	0
229	30	0
229	31	0
229	32	1
229	33	0
229	34	0
229	35	0
229	36	1
229	37	0
229	38	0
229	39	0
229	40	0
230	1	1
230	2	1
230	3	1
230	4	0
230	5	1
230	6	1
230	7	1
230	8	0
230	9	1
230	10	1
230	11	0
230	12	1
230	13	1
230	14	1
230	15	1
230	16	1
230	17	1
230	18	1
230	19	0
230	20	0
230	21	1
230	22	1
230	23	1
230	24	0
230	25	1
230	26	1
230	27	0
230	28	1
230	29	1
230	30	1
230	31	0
230	32	0
230	33	1
230	34	1
230	35	0
230	36	1
230	37	1
230	38	1
230	39	1
230	40	1
231	1	0
231	2	0
231	3	1
231	4	1
231	5	0
231	6	0
231	7	0
231	8	1
231	9	0
231	10	0
231	11	1
231	12	0
231	13	0
231	14	0
231	15	0
231	16	0
231	17	0
231	18	0
231	19	1
231	20	1
231	21	1
231	22	0
231	23	0
231	24	1
231	25	0
231	26	0
231	27	1
231	28	0
231	29	0
231	30	0
231	31	1
231	32	1
231	33	0
231	34	1
231	35	1
231	36	1
231	37	0
231	38	0
231	39	0
231	40	0
232	1	1
232	2	1
232	3	1
232	4	1
232	5	1
232	6	0
232	7	0
232	8	1
232	9	1
232	10	0
232	11	1
232	12	1
232	13	1
232	14	0
232	15	1
232	16	1
232	17	1
232	18	0
232	19	1
232	20	1
232	21	0
232	22	1
232	23	1
232	24	1
232	25	1
232	26	1
232	27	1
232	28	0
232	29	0
232	30	1
232	31	1
232	32	1
232	33	0
232	34	1
232	35	1
232	36	1
232	37	1
232	38	0
232	39	1
232	40	1
233	1	0
233	2	1
233	3	1
233	4	1
233	5	1
233	6	1
233	7	1
233	8	1
233	9	0
233	10	1
233	11	1
233	12	1
233	13	1
233	14	1
233	15	1
233	16	0
233	17	1
233	18	1
233	19	1
233	20	1
233	21	1
233	22	1
233	23	1
233	24	1
233	25	1
233	26	0
233	27	1
233	28	1
233	29	1
233	30	1
233	31	1
233	32	1
233	33	1
233	34	1
233	35	1
233	36	1
233	37	1
233	38	1
233	39	0
233	40	1
234	1	1
234	2	0
234	3	0
234	4	0
234	5	0
234	6	0
234	7	0
234	8	1
234	9	1
234	10	0
234	11	1
234	12	1
234	13	0
234	14	0
234	15	0
234	16	1
234	17	1
234	18	0
234	19	1
234	20	1
234	21	0
234	22	0
234	23	1
234	24	1
234	25	0
234	26	1
234	27	1
234	28	0
234	29	0
234	30	1
234	31	0
234	32	1
234	33	0
234	34	0
234	35	0
234	36	0
234	37	1
234	38	0
234	39	1
234	40	1
235	1	1
235	2	0
235	3	0
235	4	0
235	5	0
235	6	0
235	7	0
235	8	0
235	9	1
235	10	1
235	11	0
235	12	0
235	13	0
235	14	0
235	15	0
235	16	1
235	17	0
235	18	0
235	19	1
235	20	1
235	21	0
235	22	0
235	23	0
235	24	1
235	25	0
235	26	0
235	27	0
235	28	1
235	29	0
235	30	0
235	31	0
235	32	1
235	33	1
235	34	0
235	35	0
235	36	0
235	37	0
235	38	0
235	39	0
235	40	0
236	1	0
236	2	1
236	3	0
236	4	1
236	5	1
236	6	1
236	7	1
236	8	1
236	9	0
236	10	1
236	11	0
236	12	1
236	13	0
236	14	1
236	15	0
236	16	0
236	17	1
236	18	1
236	19	1
236	20	0
236	21	1
236	22	1
236	23	0
236	24	1
236	25	1
236	26	0
236	27	1
236	28	0
236	29	0
236	30	1
236	31	1
236	32	0
236	33	1
236	34	1
236	35	1
236	36	1
236	37	0
236	38	1
236	39	0
236	40	1
237	1	0
237	2	0
237	3	1
237	4	1
237	5	0
237	6	0
237	7	0
237	8	0
237	9	0
237	10	0
237	11	1
237	12	0
237	13	0
237	14	0
237	15	0
237	16	0
237	17	0
237	18	0
237	19	1
237	20	1
237	21	1
237	22	0
237	23	0
237	24	1
237	25	0
237	26	0
237	27	0
237	28	0
237	29	0
237	30	0
237	31	1
237	32	1
237	33	0
237	34	1
237	35	1
237	36	1
237	37	0
237	38	0
237	39	0
237	40	0
238	1	1
238	2	1
238	3	0
238	4	1
238	5	1
238	6	1
238	7	1
238	8	1
238	9	1
238	10	1
238	11	1
238	12	1
238	13	1
238	14	1
238	15	1
238	16	1
238	17	1
238	18	1
238	19	1
238	20	1
238	21	0
238	22	1
238	23	1
238	24	1
238	25	1
238	26	1
238	27	1
238	28	1
238	29	1
238	30	1
238	31	1
238	32	1
238	33	1
238	34	0
238	35	1
238	36	0
238	37	1
238	38	1
238	39	1
238	40	1
239	1	1
239	2	1
239	3	0
239	4	1
239	5	0
239	6	0
239	7	0
239	8	0
239	9	1
239	10	1
239	11	1
239	12	1
239	13	1
239	14	1
239	15	1
239	16	1
239	17	0
239	18	1
239	19	1
239	20	1
239	21	0
239	22	1
239	23	1
239	24	1
239	25	1
239	26	1
239	27	0
239	28	1
239	29	1
239	30	0
239	31	1
239	32	1
239	33	0
239	34	0
239	35	1
239	36	0
239	37	1
239	38	1
239	39	1
239	40	1
240	1	1
240	2	0
240	3	0
240	4	0
240	5	0
240	6	0
240	7	0
240	8	0
240	9	1
240	10	1
240	11	1
240	12	1
240	13	0
240	14	0
240	15	0
240	16	1
240	17	0
240	18	1
240	19	1
240	20	1
240	21	0
240	22	0
240	23	1
240	24	1
240	25	0
240	26	1
240	27	0
240	28	1
240	29	0
240	30	0
240	31	0
240	32	1
240	33	0
240	34	0
240	35	0
240	36	0
240	37	1
240	38	0
240	39	1
240	40	1
241	1	1
241	2	1
241	3	0
241	4	1
241	5	1
241	6	1
241	7	1
241	8	1
241	9	1
241	10	1
241	11	1
241	12	1
241	13	1
241	14	1
241	15	1
241	16	1
241	17	1
241	18	1
241	19	1
241	20	1
241	21	0
241	22	1
241	23	1
241	24	1
241	25	1
241	26	1
241	27	1
241	28	1
241	29	1
241	30	1
241	31	1
241	32	1
241	33	1
241	34	0
241	35	1
241	36	0
241	37	1
241	38	1
241	39	1
241	40	1
242	1	1
242	2	1
242	3	0
242	4	1
242	5	1
242	6	0
242	7	0
242	8	1
242	9	1
242	10	0
242	11	1
242	12	1
242	13	1
242	14	0
242	15	1
242	16	1
242	17	1
242	18	0
242	19	1
242	20	1
242	21	1
242	22	1
242	23	1
242	24	1
242	25	1
242	26	1
242	27	1
242	28	0
242	29	0
242	30	1
242	31	1
242	32	1
242	33	0
242	34	0
242	35	1
242	36	0
242	37	1
242	38	0
242	39	1
242	40	1
243	1	1
243	2	1
243	3	0
243	4	1
243	5	1
243	6	0
243	7	0
243	8	1
243	9	0
243	10	0
243	11	0
243	12	1
243	13	0
243	14	0
243	15	0
243	16	1
243	17	1
243	18	0
243	19	1
243	20	0
243	21	1
243	22	1
243	23	0
243	24	1
243	25	1
243	26	1
243	27	1
243	28	0
243	29	0
243	30	1
243	31	1
243	32	0
243	33	0
243	34	0
243	35	1
243	36	0
243	37	0
243	38	0
243	39	1
243	40	1
244	1	1
244	2	1
244	3	1
244	4	1
244	5	1
244	6	0
244	7	0
244	8	1
244	9	1
244	10	0
244	11	1
244	12	1
244	13	1
244	14	0
244	15	1
244	16	1
244	17	1
244	18	0
244	19	1
244	20	1
244	21	0
244	22	1
244	23	1
244	24	1
244	25	1
244	26	1
244	27	1
244	28	0
244	29	0
244	30	1
244	31	1
244	32	1
244	33	0
244	34	1
244	35	1
244	36	1
244	37	1
244	38	0
244	39	1
244	40	1
245	1	0
245	2	1
245	3	1
245	4	1
245	5	1
245	6	1
245	7	1
245	8	1
245	9	0
245	10	1
245	11	1
245	12	1
245	13	1
245	14	1
245	15	1
245	16	0
245	17	1
245	18	1
245	19	1
245	20	1
245	21	1
245	22	1
245	23	1
245	24	1
245	25	1
245	26	0
245	27	1
245	28	1
245	29	1
245	30	1
245	31	1
245	32	1
245	33	1
245	34	1
245	35	1
245	36	1
245	37	1
245	38	1
245	39	0
245	40	1
246	1	1
246	2	1
246	3	0
246	4	1
246	5	1
246	6	1
246	7	1
246	8	1
246	9	1
246	10	1
246	11	1
246	12	1
246	13	1
246	14	1
246	15	1
246	16	1
246	17	1
246	18	1
246	19	1
246	20	1
246	21	0
246	22	1
246	23	1
246	24	1
246	25	1
246	26	1
246	27	1
246	28	1
246	29	1
246	30	1
246	31	1
246	32	1
246	33	1
246	34	0
246	35	1
246	36	0
246	37	1
246	38	1
246	39	1
246	40	1
247	1	0
247	2	1
247	3	1
247	4	1
247	5	1
247	6	1
247	7	1
247	8	1
247	9	0
247	10	1
247	11	1
247	12	1
247	13	1
247	14	1
247	15	1
247	16	0
247	17	1
247	18	1
247	19	1
247	20	1
247	21	1
247	22	1
247	23	1
247	24	1
247	25	1
247	26	0
247	27	1
247	28	1
247	29	1
247	30	1
247	31	1
247	32	1
247	33	1
247	34	1
247	35	1
247	36	1
247	37	1
247	38	1
247	39	0
247	40	1
248	1	1
248	2	1
248	3	0
248	4	1
248	5	1
248	6	1
248	7	1
248	8	1
248	9	1
248	10	1
248	11	1
248	12	1
248	13	1
248	14	1
248	15	1
248	16	1
248	17	1
248	18	1
248	19	1
248	20	1
248	21	0
248	22	1
248	23	1
248	24	1
248	25	1
248	26	1
248	27	1
248	28	1
248	29	1
248	30	1
248	31	1
248	32	1
248	33	1
248	34	0
248	35	1
248	36	0
248	37	1
248	38	1
248	39	1
248	40	1
249	1	1
249	2	1
249	3	0
249	4	0
249	5	0
249	6	1
249	7	1
249	8	1
249	9	1
249	10	1
249	11	0
249	12	0
249	13	0
249	14	1
249	15	1
249	16	0
249	17	1
249	18	1
249	19	1
249	20	1
249	21	0
249	22	0
249	23	0
249	24	1
249	25	1
249	26	1
249	27	0
249	28	1
249	29	0
249	30	1
249	31	0
249	32	1
249	33	1
249	34	0
249	35	1
249	36	0
249	37	0
249	38	1
249	39	1
249	40	1
250	1	1
250	2	1
250	3	0
250	4	1
250	5	1
250	6	0
250	7	0
250	8	1
250	9	1
250	10	0
250	11	1
250	12	1
250	13	1
250	14	0
250	15	1
250	16	1
250	17	1
250	18	0
250	19	1
250	20	1
250	21	1
250	22	1
250	23	1
250	24	1
250	25	1
250	26	1
250	27	1
250	28	0
250	29	0
250	30	1
250	31	1
250	32	1
250	33	0
250	34	0
250	35	1
250	36	0
250	37	1
250	38	0
250	39	1
250	40	1
251	1	0
251	2	1
251	3	1
251	4	1
251	5	1
251	6	1
251	7	1
251	8	1
251	9	0
251	10	1
251	11	1
251	12	1
251	13	1
251	14	1
251	15	1
251	16	0
251	17	1
251	18	1
251	19	1
251	20	1
251	21	1
251	22	1
251	23	1
251	24	1
251	25	1
251	26	0
251	27	1
251	28	1
251	29	1
251	30	1
251	31	1
251	32	1
251	33	1
251	34	1
251	35	1
251	36	1
251	37	1
251	38	1
251	39	0
251	40	1
252	1	0
252	2	0
252	3	1
252	4	1
252	5	0
252	6	0
252	7	0
252	8	1
252	9	0
252	10	0
252	11	1
252	12	0
252	13	0
252	14	0
252	15	0
252	16	0
252	17	0
252	18	0
252	19	1
252	20	1
252	21	1
252	22	0
252	23	0
252	24	1
252	25	0
252	26	0
252	27	1
252	28	0
252	29	0
252	30	0
252	31	1
252	32	1
252	33	0
252	34	1
252	35	1
252	36	1
252	37	0
252	38	0
252	39	0
252	40	0
253	1	1
253	2	1
253	3	0
253	4	1
253	5	1
253	6	0
253	7	0
253	8	1
253	9	1
253	10	0
253	11	1
253	12	1
253	13	1
253	14	0
253	15	1
253	16	1
253	17	1
253	18	0
253	19	1
253	20	1
253	21	1
253	22	1
253	23	1
253	24	1
253	25	1
253	26	1
253	27	1
253	28	0
253	29	0
253	30	1
253	31	1
253	32	1
253	33	0
253	34	0
253	35	1
253	36	0
253	37	1
253	38	0
253	39	1
253	40	1
254	1	1
254	2	1
254	3	0
254	4	1
254	5	1
254	6	0
254	7	0
254	8	1
254	9	0
254	10	0
254	11	0
254	12	1
254	13	0
254	14	0
254	15	0
254	16	1
254	17	1
254	18	0
254	19	1
254	20	0
254	21	0
254	22	1
254	23	0
254	24	1
254	25	1
254	26	1
254	27	1
254	28	0
254	29	0
254	30	1
254	31	1
254	32	0
254	33	0
254	34	1
254	35	1
254	36	1
254	37	0
254	38	0
254	39	1
254	40	1
255	1	1
255	2	1
255	3	0
255	4	1
255	5	1
255	6	1
255	7	1
255	8	1
255	9	1
255	10	1
255	11	1
255	12	1
255	13	1
255	14	1
255	15	1
255	16	1
255	17	1
255	18	1
255	19	1
255	20	1
255	21	0
255	22	1
255	23	1
255	24	1
255	25	1
255	26	1
255	27	1
255	28	1
255	29	1
255	30	1
255	31	1
255	32	1
255	33	1
255	34	0
255	35	1
255	36	0
255	37	1
255	38	1
255	39	1
255	40	1
256	1	0
256	2	1
256	3	1
256	4	1
256	5	1
256	6	1
256	7	1
256	8	1
256	9	0
256	10	1
256	11	1
256	12	1
256	13	1
256	14	1
256	15	1
256	16	0
256	17	1
256	18	1
256	19	1
256	20	1
256	21	1
256	22	1
256	23	1
256	24	1
256	25	1
256	26	0
256	27	1
256	28	1
256	29	1
256	30	1
256	31	1
256	32	1
256	33	1
256	34	1
256	35	1
256	36	1
256	37	1
256	38	1
256	39	0
256	40	1
257	1	0
257	2	0
257	3	1
257	4	1
257	5	0
257	6	0
257	7	0
257	8	1
257	9	0
257	10	0
257	11	1
257	12	0
257	13	0
257	14	0
257	15	0
257	16	0
257	17	0
257	18	0
257	19	1
257	20	1
257	21	1
257	22	0
257	23	0
257	24	1
